,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes
0,0.1224183094175915,0.34156263235507894,4.080472856796901,0.08370663017305292,0.9332896855335682,,RFPL1
1,117.32327512619392,1.19206623841587,0.2678161975170273,4.4510610241939546,8.544705383104884e-06,0.00030230268202753173,RFC2
2,127.05638797975952,0.7986442432164413,0.40404506734447565,1.9766216884304724,0.04808440872031043,0.18354158382911678,RFNG
3,35.2462077588336,-0.7610520373605031,0.5374983785374515,-1.4159150385371346,0.1568003813353327,0.3819897469792562,RFC4
4,0.9483002054356647,-1.1281631124445537,2.0957042745989707,-0.5383217117598506,0.5903549645051194,,RFC5
5,3.2147647818209264,-1.7489005982561245,1.2691242422261877,-1.37803734265477,0.1681917590094247,0.3970680182842494,KRTAP3-2
6,1.8785823123611625,0.27016276251815097,1.416134108309209,0.19077484323904279,0.8487019988677127,,LINC02204
7,0.0,0.0,,,0.0,,KRTAP1-5
8,2.1193153231570676,-0.9863701937170974,1.5668015422737285,-0.6295437980522318,0.5289931045199788,,BSN-DT
9,61.24293433187257,0.15808733410700782,0.33934196248263604,0.46586438338022246,0.6413125765539502,0.819875074095788,DUOX1
10,67.85366260708174,-0.8917157323812813,0.34399270875779386,-2.592251840457295,0.009534994386701016,0.0613537641359964,LINC01623
11,24.22490597417252,-1.5367026294132409,0.49863240710575696,-3.081834649161332,0.0020572908198040374,0.02014663683121077,NSUN5P2
12,98.14865595083597,0.212933568536352,0.28683307198275665,0.7423605899571887,0.4578688905826538,0.6883393504912626,AMPD2
13,18.458492712192175,1.5639159185269371,0.5515794380653481,2.835341223038218,0.004577676334566021,0.036807584115972236,AMPD3
14,25.876533941329317,0.21814897157449858,0.46066752482984624,0.4735497073623213,0.6358210465337597,0.8157505550578825,AMPH
15,11.516774318872926,1.2846873874779232,0.7100018417782544,1.8094141618848825,0.07038668465169548,0.23430470166492093,BIN1
16,27.054143852018594,-0.36422606803406204,0.46062246005559276,-0.7907258104394289,0.4291040110821615,0.6663569603790905,AMY1A
17,14.60168692302221,0.6628403096489107,0.6539612041827444,1.0135774192863054,0.3107844369438174,0.5623945763760714,AMY1B
18,27.656464867434416,1.7996727883433898,0.43567790411310897,4.130741475188895,3.615950454710283e-05,0.0008936183439912693,AMY1C
19,12.85209099515302,-0.9911304745921014,0.6450768523740604,-1.536453324816211,0.12442723693248241,0.3326731444885962,AMY2A
20,23.900609895484074,0.5689889176362171,0.45471454053507265,1.251310144968479,0.210821345588016,0.45034131214683326,LINC02843
21,64.2526295486968,0.9914398082857254,0.40228713079259654,2.464507890999061,0.013720154242775685,0.07894691096981717,PLAC8L1
22,0.0,0.0,,,0.0,,TSPOAP1
23,114.80654643020506,0.33635141318202366,0.280223341684559,1.2002976310254938,0.23002376949548886,0.4731394671201579,CACNA2D2
24,10.59738523571751,0.8540490636649581,0.6891441806725279,1.2392893789388186,0.21523835061842425,0.45478799021072336,AIMP1
25,65.96585094994414,-0.16303296132440834,0.3195716149813175,-0.5101609582376064,0.6099387016969028,0.7993131524637049,NUMBL
26,50.21926396843341,1.6221392361980385,0.3575201747700169,4.537196361692083,5.700702249423409e-06,0.000209781681682249,105379194
27,93.11805342030144,-0.17244190450356098,0.3400746730998722,-0.507070705770902,0.6121052085211998,0.8005002357353123,FRY-AS1
28,10.487681929534393,0.7422957404663632,0.6710204445282649,1.1062192613046322,0.2686316279268835,0.5182655807433635,CDYL2
29,25.597273254609366,-2.2737288602352366,0.6443139113811481,-3.528914741824032,0.00041726753824363773,0.006124175528545268,CCDC184
30,1.3611922748813825,4.515251805912261,1.9884789033014512,2.270706417058604,0.023164756303302288,,TGIF2LX
31,1304.3967427827934,0.08218184388891277,0.21984705768415494,0.3738137082870583,0.7085429199494087,0.8595475259630408,MED8
32,0.0,0.0,,,0.0,,LINC02423
33,2339.989051941778,0.6510880020456261,0.22053129877101119,2.952360983107816,0.003153540310132814,0.028441097448183513,LINC02439
34,238.0594678596389,0.240031890885303,0.40942285468498735,0.5862689103420597,0.5576948199613184,0.7658875802027691,285150
35,56.35084722615774,-0.09601495998839855,0.41782479277129453,-0.22979718209530575,0.8182493744980376,0.9170177218032359,SYCE2
36,141.14795667995736,-0.5649195071288435,0.3314484644598381,-1.704396211487941,0.0883070912287516,0.26987186473819347,TMOD4
37,0.22847824332424074,-0.6470650257698293,3.955868870732904,-0.16357089855962478,0.8700689556840434,,TMOD2
38,4.718818004177979,0.13141561191177684,0.9552916063663014,0.13756596523615452,0.8905834555365572,0.9546834979986292,USP25
39,32.985450918048315,-0.495515956456659,0.4096778967371168,-1.2095257283910121,0.22646093275817553,0.46856641718518005,BLNK
40,4.07511220709103,1.753308153967712,1.0637440393119155,1.6482425180984723,0.09930291507971749,0.2897197027629605,PACSIN3
41,17.624536122267504,-1.9836500929771124,0.6094528942380608,-3.2548046153051344,0.0011347040063976784,0.01274078006292627,AP3S1
42,0.5610799505892027,-0.2387946621232541,2.6624234279078784,-0.08969071546628403,0.928532994189813,,AP2S1
43,3.715400423461238,-2.5608908524681775,1.3512720811015313,-1.8951704014935231,0.05806983007982893,0.2075489866319519,AP1S1
44,23.59338967059908,-0.4719884066164661,0.49152935739143705,-0.9602445907225655,0.3369321296436807,0.5843630429483367,AP2M1
45,3.3590107233551834,1.0270989103190638,1.1349244301960295,0.9049932162810684,0.36546898104413617,0.6121611201324089,POFUT1
46,16.645732548393312,-0.49523075505778463,0.5453524619018473,-0.9080930034325515,0.3638290866936488,0.610499031641215,TTC9
