ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
"Image 4_SIM_Channel Alignment_P1-1.czi",4,9,48013.859256423,316.68367346939,414.15306122449, , , ,761,8750,2008,86.714285714286,5313.693877551,935.20408163265,0,2140,185,49,49,49,761,6610,1823,200.60055666257,1794.119401035,556.16304487353,4249,260371,45825,2299997,1538037281,57702959
"Image 4_SIM_Channel Alignment_P1-1.czi",4,10,29396.240361075,491.9,419, , , ,967,2759,1250,687.93333333333,1994.6666666667,424.86666666667,257,1342,0,30,30,30,710,1417,1250,133.20555371391,430.39463313323,383.14494721282,20638,59840,12746,14712136,124732800,9672552
"Image 4_SIM_Channel Alignment_P1-1.czi",4,11,71530.851545283,431.34931506849,446.19863013699, , , ,1317,10475,2197,260.84931506849,5445.3424657534,459.52054794521,0,1447,0,73,73,73,1317,9028,2197,355.20911959768,2407.5868809706,517.35360542296,19042,397510,33545,14051586,2581924254,34685759
"Image 4_SIM_Channel Alignment_P1-1.czi",1,2,122960553.93166,438.62203751813,378.77387915783,18,0,8, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 4_SIM_Channel Alignment_P1-1.czi",4,5,34295.613754588,384.27142857143,258.92857142857, , , ,1661,2170,1416,538.54285714286,1449.6857142857,406.97142857143,0,656,0,35,35,35,1661,1514,1416,586.24645203277,446.47019342107,419.7678970514,18849,50739,14244,21836281,80333015,11787874
"Image 4_SIM_Channel Alignment_P1-1.czi",4,6,28416.365682373,405.08620689655,260.05172413793, , , ,264,2827,2500,23.965517241379,2078.1724137931,1642.5517241379,0,1389,397,29,29,29,264,1438,2103,65.534877714423,450.573053294,618.50595251824,695,60267,47634,136911,130929667,88952698
"Image 4_SIM_Channel Alignment_P1-1.czi",4,7,42134.611184208,536.40697674419,337.5, , , ,664,4424,1003,128.3488372093,2868.5348837209,288.72093023256,0,1365,0,43,43,43,664,3059,1003,185.32595271201,833.55950308465,311.67056215402,5519,123347,12415,2150877,383007673,7664289
"Image 4_SIM_Channel Alignment_P1-1.czi",4,8,50953.48329253,487.65384615385,371, , , ,1270,4077,1922,428.19230769231,2393.8461538462,462.94230769231,0,942,0,52,52,52,1270,3135,1922,379.33207752273,933.85782989463,599.83335638314,22266,124480,24073,16872664,342462582,29494213
"Image 4_SIM_Channel Alignment_P1-1.czi",4,9,53893.107328638,418.02727272727,377.88181818182, , , ,1064,2731,2355,269,1504.3272727273,979.12727272727,0,621,13,55,55,55,1064,2110,2342,252.35666999089,612.57752508758,672.96566019224,14795,82738,53852,7418785,144728596,77183632
"Image 4_SIM_Channel Alignment_P1-1.czi",4,10,52913.232649935,316.5,414.01851851852, , , ,816,9529,1860,100.09259259259,5496.2222222222,987.68518518519,0,2479,168,54,54,54,816,7050,1692,214.46319722265,2064.1611176206,458.77181503112,5405,296796,53335,2978707,1857077110,63833183
"Image 4_SIM_Channel Alignment_P1-1.czi",4,11,27436.49100367,492,418.92857142857, , , ,769,2744,1257,648.28571428571,2040.25,437.57142857143,171,1437,0,28,28,28,598,1307,1257,134.36348080317,414.77781870405,426.15989249137,18152,57127,12252,12255128,121198459,10264656
"Image 4_SIM_Channel Alignment_P1-1.czi",4,12,94067.96915544,430.80208333333,446.08333333333, , , ,1259,13719,2174,258.10416666667,5907.6354166667,623.72916666667,0,1421,0,96,96,96,1259,12298,2174,347.75728012105,3572.9043386366,652.00916169163,24778,567133,59878,17884142,4563151311,77733670
"Image 4_SIM_Channel Alignment_P1-1.czi",1,2,125230923.56222,440.49630681596,380.28470771422,19,0,10, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 4_SIM_Channel Alignment_P1-1.czi",4,5,30376.115039778,383.95161290323,259.27419354839, , , ,1545,2551,1684,542.03225806452,1729.0967741936,460.45161290323,0,216,0,31,31,31,1545,2335,1684,519.95772160635,581.35240917701,555.63896183941,16803,53602,14274,17218449,102822164,15834526
"Image 4_SIM_Channel Alignment_P1-1.czi",4,6,32335.864397183,404.92424242424,259.92424242424, , , ,290,2697,2085,22.757575757576,1888.8787878788,1351.2121212121,0,837,266,33,33,33,290,1860,1819,65.176218008867,470.43734688956,530.30025442996,751,62333,44590,153025,124821443,69249536
"Image 4_SIM_Channel Alignment_P1-1.czi",4,7,25476.741646265,514.73076923077,266.34615384615, , , ,800,1843,1979,183.42307692308,1403.3846153846,1312.9230769231,0,771,0,26,26,26,800,1072,1979,232.08535896552,285.99651423373,646.57954951124,4769,36488,34136,2221335,53251548,55269570
"Image 4_SIM_Channel Alignment_P1-1.czi",4,8,47033.98457772,535.83333333333,337.58333333333, , , ,970,5377,1468,98.520833333333,3278.625,446.64583333333,0,1285,0,48,48,48,970,4092,1468,193.13406098921,1099.8267876197,424.46825255734,4729,157374,21439,2219041,572822422,18043785
"Image 4_SIM_Channel Alignment_P1-1.czi",4,9,37235.237790695,487.5,371, , , ,1458,5124,1604,520.94736842105,3472.4210526316,318.81578947368,0,2142,0,38,38,38,1458,2982,1604,420.89595217875,888.97568238346,460.63861987716,19796,131952,12115,16867350,487433180,11713407
"Image 4_SIM_Channel Alignment_P1-1.czi",4,10,38215.112469398,418.0641025641,378.11538461539, , , ,530,2741,1844,164.12820512821,1770.7435897436,914.82051282051,0,709,183,39,39,39,530,2032,1661,183.72622359415,558.37658099873,515.02906774354,6401,69059,35678,2333287,134133589,42718654
"Image 4_SIM_Channel Alignment_P1-1.czi",4,11,50953.48329253,316.88461538462,414.09615384615, , , ,804,9379,2094,147.38461538462,5573.8076923077,961.71153846154,0,2430,101,52,52,52,804,6949,1993,248.83226524963,1963.8487326282,543.43520047854,7664,289838,50009,4287348,1812193068,63155645
"Image 4_SIM_Channel Alignment_P1-1.czi",4,12,47033.98457772,492.39583333333,418.70833333333, , , ,802,2478,1564,516.5,1497.4166666667,466.10416666667,47,658,0,48,48,48,755,1820,1564,188.54515797481,521.80822405845,515.01729942369,24792,71876,22373,14475884,120425660,22894561
"Image 4_SIM_Channel Alignment_P1-1.czi",4,13,61732.104758258,430.56349206349,446.03968253968, , , ,1074,16920,2969,223.28571428571,9428.8571428571,688.15873015873,0,3938,0,63,63,63,1074,12982,2969,303.84399799109,3757.8492770387,878.46371042143,14067,594018,43354,8864873,6476439596,77679740
"Image 4_SIM_Channel Alignment_P1-1.czi",4,14,28416.365682373,415.60344827586,575.77586206897, , , ,1022,2242,4173,503.44827586207,1626.275862069,2061.724137931,0,888,14,29,29,29,1022,1354,4159,311.63103025016,358.97700847107,1168.3502684357,14600,47162,59790,10069534,80306628,161491672
"Image 4_SIM_Channel Alignment_P1-1.czi",1,2,125064344.86684,442.57328042121,378.43794708265,20,0,11, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 4_SIM_Channel Alignment_P1-1.czi",4,5,26456.616324968,384.5,259.12962962963, , , ,1367,2698,1206,369.33333333333,1991.7037037037,271.25925925926,0,1024,0,27,27,27,1367,1674,1206,424.42359102126,432.54122211867,350.78413179975,9972,53776,7324,8366512,111970248,5185990
"Image 4_SIM_Channel Alignment_P1-1.czi",4,6,48013.859256423,406.21428571429,260.11224489796, , , ,243,2337,1955,24.224489795918,1354.4693877551,1034.7551020408,0,534,0,49,49,49,243,1803,1955,61.334895351302,524.92023608516,590.35863149065,1187,66369,50703,209329,103120759,69194307
"Image 4_SIM_Channel Alignment_P1-1.czi",4,7,37235.237790695,304.5,327.39473684211, , , ,1418,3181,2801,760.28947368421,2107.9210526316,1268,0,873,26,38,38,38,1418,2308,2775,406.40040885638,585.84936637787,949.51913861417,28891,80101,48184,28076491,181545705,94456016
"Image 4_SIM_Channel Alignment_P1-1.czi",4,8,44094.360541613,535.96666666667,337.7, , , ,759,5863,1698,59.777777777778,3672.7777777778,669.53333333333,0,1894,0,45,45,45,759,3969,1698,143.61578934607,1143.8587184075,546.94401408687,2690,165275,30129,1068324,664588509,33334871
"Image 4_SIM_Channel Alignment_P1-1.czi",4,9,44094.360541613,487.83333333333,371.07777777778, , , ,1426,5714,1371,458.02222222222,3562.4444444444,250,0,1831,0,45,45,45,1426,3883,1371,437.8163006688,1140.479296284,396.60221656191,20611,160310,11250,17874353,628325962,9733406
"Image 4_SIM_Channel Alignment_P1-1.czi",4,10,53893.107328638,418.13636363636,377.80909090909, , , ,875,2464,1555,130.67272727273,1418.9636363636,652.83636363636,0,466,2,55,55,55,875,1998,1553,177.25385171027,543.37123124941,506.68624829253,7187,78043,35906,2635767,126683803,37304214
"Image 4_SIM_Channel Alignment_P1-1.czi",4,11,54872.98200734,317.35714285714,414.30357142857, , , ,802,8303,2366,186.48214285714,4801.8928571429,930.60714285714,0,1673,81,56,56,56,802,6630,2285,266.59877862855,1864.9561308862,641.48023929237,10443,268906,52114,5856553,1482551176,71129990
"Image 4_SIM_Channel Alignment_P1-1.czi",4,12,34295.613754588,492.47142857143,418.87142857143, , , ,779,2025,1531,496.62857142857,1416.8,348.88571428571,220,832,0,35,35,35,559,1193,1531,169.83799992489,342.95942136918,446.12322034511,17382,49588,12211,9613126,74255398,11027125
"Image 4_SIM_Channel Alignment_P1-1.czi",4,13,44094.360541613,369.9,442.63333333333, , , ,1678,2151,2644,1231.4222222222,1355.5777777778,1034.8444444444,661,680,0,45,45,45,1017,1471,2644,310.63823514068,417.92683618552,690.03757985791,55414,61001,46568,72483860,90376765,69141318
"Image 4_SIM_Channel Alignment_P1-1.czi",4,14,80349.723653605,430.5,446, , , ,963,18913,3564,218.71951219512,8828.256097561,834.76829268293,0,2190,0,82,82,82,963,16723,3564,277.76303402606,4827.8029121222,981.21284610048,17935,723917,68451,10172071,8278846827,135125795
"Image 4_SIM_Channel Alignment_P1-1.czi",4,15,26456.616324968,415.42592592593,575.38888888889, , , ,1146,2608,3908,588,1932.5185185185,2129.3333333333,49,1308,0,27,27,27,1097,1300,3908,322.29417999948,387.50497469466,1041.4807875181,15876,52178,57492,12035800,104739114,150621370
"Image 4_SIM_Channel Alignment_P1-1.czi",1,2,123947287.73312,441.34597566664,377.66614358107,21,0,9, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 4_SIM_Channel Alignment_P1-1.czi",4,5,33315.739075885,384.29411764706,259.29411764706, , , ,1385,2549,1020,394.14705882353,1737.4705882353,211.14705882353,0,837,0,34,34,34,1385,1712,1020,476.41655648615,488.62374663477,291.96534999405,13401,59074,7179,12772065,110518192,4328869
"Image 4_SIM_Channel Alignment_P1-1.czi",4,6,40174.861826803,304.18292682927,327.5243902439, , , ,1499,3275,2919,852.65853658537,2118.512195122,1257.8048780488,20,965,0,41,41,41,1479,2310,2919,402.1859401916,619.47135212015,944.77860421138,34959,86859,51570,36278231,199361641,100569262
"Image 4_SIM_Channel Alignment_P1-1.czi",4,7,48013.859256423,536.17346938776,337.78571428571, , , ,842,5716,2294,67.224489795918,3431.8571428571,893.69387755102,0,1348,0,49,49,49,842,4368,2294,175.56388501366,1181.7792200746,732.97561931036,3294,168161,43791,1700926,644141431,64923905
"Image 4_SIM_Channel Alignment_P1-1.czi",4,8,44094.360541613,487.81111111111,371.07777777778, , , ,1380,5651,1367,408.95555555556,3550.6666666667,151.44444444444,0,1868,0,45,45,45,1380,3783,1367,432.0731185783,1139.1055901252,313.74812969783,18403,159780,6815,15740245,624418228,5363361
"Image 4_SIM_Channel Alignment_P1-1.czi",4,9,37235.237790695,418.42105263158,377.76315789474, , , ,469,2031,1564,84.447368421053,1393.1842105263,579.05263157895,0,715,0,38,38,38,469,1316,1564,131.13943422596,353.58365004874,545.2959002016,3209,52941,22004,907301,78382357,23743336
"Image 4_SIM_Channel Alignment_P1-1.czi",4,10,56832.731364745,317.86206896552,414.41379310345, , , ,840,6780,2632,209.91379310345,3908.0689655172,859.70689655172,0,1773,46,58,58,58,840,5007,2586,234.12159717239,1443.9573286944,720.51261012914,12175,226668,49863,5680037,1004679904,72458455
"Image 4_SIM_Channel Alignment_P1-1.czi",4,11,43114.48586291,370.04545454546,442.52272727273, , , ,1948,2193,2027,1337.3409090909,1387.5,1089.7727272727,518,504,0,44,44,44,1430,1689,2027,349.65650541052,432.74169211323,620.93413737677,58843,61050,47950,83950317,92759286,68833648
"Image 4_SIM_Channel Alignment_P1-1.czi",4,12,80349.723653605,430.62195121951,445.89024390244, , , ,765,19236,3762,215.69512195122,9027.743902439,817.75609756098,0,2068,0,82,82,82,765,17168,3762,251.43281698576,4882.0204753011,992.05893344675,17687,740275,67056,8935695,8613577155,134554108
"Image 4_SIM_Channel Alignment_P1-1.czi",4,13,39194.9871481,415.425,575.45, , , ,1237,2740,3131,577.375,1803.65,1660.775,0,1002,0,40,40,40,1237,1738,3131,345.85988622192,482.54159113955,843.50047459443,23095,72146,66431,17999619,139207142,138075173
"Image 4_SIM_Channel Alignment_P1-1.czi",1,2,124470540.81154,441.00937202327,377.53868468908,22,0,8, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 4_SIM_Channel Alignment_P1-1.czi",4,5,46054.109899018,385.35106382979,259.39361702128, , , ,1088,2183,570,192.12765957447,1326.8723404255,110.74468085106,0,456,0,47,47,47,1088,1727,570,321.74730950676,456.6225068736,160.16845318291,9030,62363,5205,6496894,92338929,1756507
"Image 4_SIM_Channel Alignment_P1-1.czi",4,6,35275.48843329,304.52777777778,327.58333333333, , , ,1530,3065,2860,871.08333333333,2116.8055555556,1394.25,89,1246,0,36,36,36,1441,1819,2860,447.69800886631,504.24511156746,937.10732347703,31359,76205,50193,34331475,170210377,100717545
"Image 4_SIM_Channel Alignment_P1-1.czi",4,7,37235.237790695,536.47368421053,337.86842105263, , , ,450,5044,2343,36.342105263158,3377.7368421053,994.63157894737,0,1921,0,38,38,38,450,3123,2343,95.067053523912,880.43722812023,763.92979092473,1381,128354,37796,384585,462227314,59185878
"Image 4_SIM_Channel Alignment_P1-1.czi",4,8,38215.112469398,488.29487179487,370.9358974359, , , ,1436,5079,1281,530.10256410256,3406.7692307692,155.28205128205,0,1818,0,39,39,39,1436,3261,1281,448.35822114347,931.44111494355,329.76729823492,20674,132864,6056,18598294,485605124,5072754
"Image 4_SIM_Channel Alignment_P1-1.czi",4,9,46054.109899018,318.03191489362,414.45744680851, , , ,875,4855,2953,302.14893617021,3209.2553191489,854.34042553192,0,1834,0,47,47,47,875,3021,2953,250.34106984042,887.69720327336,863.17813357775,14201,150835,40154,7173667,520316317,68578704
"Image 4_SIM_Channel Alignment_P1-1.czi",4,10,38215.112469398,370.03846153846,442.52564102564, , , ,2122,2036,2528,1446.0256410256,1343.3076923077,1125.4871794872,413,736,15,39,39,39,1709,1300,2513,406.26692594243,376.9564510549,676.45095017245,56395,52389,43894,87820623,75774201,66790398
"Image 4_SIM_Channel Alignment_P1-1.czi",4,11,74470.47558139,430.98684210526,445.97368421053, , , ,739,17703,3530,199.84210526316,8837.8684210526,824.78947368421,0,2549,0,76,76,76,739,15154,3530,243.85744757305,4416.5769530776,950.73886096782,15188,671678,62684,7495186,7399163184,119493932
"Image 4_SIM_Channel Alignment_P1-1.czi",4,12,35275.48843329,415.63888888889,575.30555555556, , , ,1385,2600,2552,695.72222222222,1774.5,1460.3611111111,0,1047,0,36,36,36,1385,1553,2552,359.02651005272,448.6140243652,656.35996886629,25046,63882,52573,21936560,120402518,91853859
"Image 4_SIM_Channel Alignment_P1-1.czi",1,2,126344061.19722,441.58493938994,377.30458201165,23,0,6, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 4_SIM_Channel Alignment_P1-1.czi",4,5,29396.240361075,304.93333333333,327.7, , , ,1580,2587,2755,756.73333333333,1906.1333333333,1592.7333333333,0,895,40,30,30,30,1580,1692,2715,507.29029527299,403.14228970319,802.7787917638,22702,57184,47782,24642320,113713516,94793144
"Image 4_SIM_Channel Alignment_P1-1.czi",4,6,51933.357971233,537.14150943396,337.68867924528, , , ,518,3967,2540,82.547169811321,2334.6981132076,1022.1509433962,0,924,0,53,53,53,518,3043,2540,136.20820686301,852.80691711605,761.65511567866,4375,123739,54174,1325883,326711751,85540168
