ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,Area1::Area Unscaled!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,ImageScaleX::Image Scale X!!R,ImageScaleY::Image Scale Y!!R,ClassColorName::Region Class Color Name,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel²","pixel","pixel",,"nm/pixel","nm/pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 26_P3-1_1.czi",1,2,74262742.149505,75788,183.85855280519,151.70049348182,1,31.30295,31.30295,"Orange",0,1, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_P3-1_1.czi",4,5,35275.48843329,36,216.36111111111,134.11111111111,1,31.30295,31.30295,"Fuchsia", , ,782,3178,5313,87.888888888889,1911,2956.3888888889,0,896,92,36,36,36,782,2282,5221,197.80376679611,651.61241766647,1392.9753413422,3164,68796,106430,1647502,146330112,382561780
"Image 26_P3-1_1.czi",1,2,73226034.739438,74730,180.88542753914,151.85944065302,2,31.30295,31.30295,"Orange",0,4, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_P3-1_1.czi",4,5,34295.613754588,35,118.15714285714,78.557142857143,2,31.30295,31.30295,"Fuchsia", , ,1179,2965,3569,374.14285714286,1908.7714285714,1987.2857142857,0,987,164,35,35,35,1179,1978,3405,367.1093075604,551.61128074217,1143.7194373012,13095,66807,69555,9481555,137864643,182700859
"Image 26_P3-1_1.czi",4,6,23516.99228886,24,216,134,2,31.30295,31.30295,"Fuchsia", , ,532,3592,4846,44.666666666667,2556.4166666667,2393.4166666667,0,1504,405,24,24,24,532,2088,4441,125.99643427207,636.98016600524,1288.6705963112,1072,61354,57442,413010,166178494,175678094
"Image 26_P3-1_1.czi",4,7,18617.618895348,19,142.65789473684,142.39473684211,2,31.30295,31.30295,"Fuchsia", , ,1203,2524,4368,507.89473684211,1819.052631579,2799.6315789474,0,530,104,19,19,19,1203,1994,4264,386.42735334757,578.7677017868,1353.1827999419,9650,34562,53193,7589054,68899594,181880669
"Image 26_P3-1_1.czi",4,8,30376.115039778,31,324.08064516129,216.82258064516,2,31.30295,31.30295,"Fuchsia", , ,485,3126,2017,47.58064516129,1919.6451612903,445.41935483871,0,759,0,31,31,31,485,2367,2017,121.44896711337,654.02836576544,619.92514463138,1475,59509,13808,512677,127068757,17679566
"Image 26_P3-1_1.czi",1,2,72850742.737495,74347,181.57364116911,153.12252680001,3,31.30295,31.30295,"Orange",0,5, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_P3-1_1.czi",4,5,37235.237790695,38,117.97368421053,78.342105263158,3,31.30295,31.30295,"Fuchsia", , ,1121,3327,4035,418.44736842105,2111.1842105263,2332.8157894737,0,918,500,38,38,38,1121,2409,3535,336.41542026621,677.05151128488,1033.5161933449,15901,80225,88647,10841219,186330507,246318883
