ERCC_mr359-MV411-MYB-dTAG-DMSO_1h-r1_filtered.bam,0.25948450452435284
ERCC_mr360-MV411-MYB-dTAG-DMSO_1h-r2_filtered.bam,0.2232464568805086
ERCC_mr361-MV411-MYB-dTAG-DMSO_1h-r3_filtered.bam,0.20875620875169698
ERCC_mr362-MV411-MYB-dTAG-DMSO_1h-r4_filtered.bam,0.20283662819533252
ERCC_mr363-MV411-MYB-dTAG-DMSO_1h-r5_filtered.bam,0.2321327671012733
ERCC_mr364-MV411-MYB-dTAG-DMSO_1h-r6_filtered.bam,0.19566263958202681
ERCC_mr365-MV411-MYB-dTAG-VHL_1h-r1_filtered.bam,0.22910041473051715
ERCC_mr366-MV411-MYB-dTAG-VHL_1h-r2_filtered.bam,0.20394437570629326
ERCC_mr367-MV411-MYB-dTAG-VHL_1h-r3_filtered.bam,0.2178311881502297
ERCC_mr368-MV411-MYB-dTAG-VHL_1h-r4_filtered.bam,0.2483159197226579
ERCC_mr369-MV411-MYB-dTAG-VHL_1h-r5_filtered.bam,0.3005719003217116
ERCC_mr370-MV411-MYB-dTAG-VHL_1h-r6_filtered.bam,0.2413349185210477
