ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,Area1::Area Unscaled!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,ImageScaleX::Image Scale X!!R,ImageScaleY::Image Scale Y!!R,ClassColorName::Region Class Color Name,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel²","pixel","pixel",,"nm/pixel","nm/pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 11_Out_Channel Alignment_P1-1_2.czi",1,2,57933130.628928,59123,186.31320298361,210.16466518952,1,31.30295,31.30295,"Orange",0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P1-1_2.czi",1,2,57289352.96502,58466,185.40237060856,210.14175760271,2,31.30295,31.30295,"Orange",1,1, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P1-1_2.czi",3,4,29396.240361075,30,218.6,305.5,2,31.30295,31.30295,"Yellow", , ,797,27,2915,562.7,3.1333333333333,599.8,352,0,0,30,30,30,445,27,2915,123.77514373612,6.5901354354422,912.1914650804,16881,94,17994,9943227,1554,34923506
"Image 11_Out_Channel Alignment_P1-1_2.czi",5,6,32335.864397183,33,245.07575757576,231.92424242424,2,31.30295,31.30295,"Fuchsia", , ,227,680,3801,61.181818181818,522.42424242424,2137.0606060606,0,354,0,33,33,33,227,326,3801,65.581273310991,91.226377183024,1118.1703509359,2019,17240,70523,261155,9272906,190721683
"Image 11_Out_Channel Alignment_P1-1_2.czi",1,2,58348597.492698,59547,186.67854803769,209.4462777302,3,31.30295,31.30295,"Orange",0,1, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P1-1_2.czi",4,5,44094.360541613,45,245.47777777778,231.63333333333,3,31.30295,31.30295,"Fuchsia", , ,251,759,5616,65.933333333333,522.26666666667,2488.3333333333,0,263,0,45,45,45,251,496,5616,73.221767751996,129.27848727738,1644.6391425145,2967,23502,111975,431527,13009680,397643993
"Image 11_Out_Channel Alignment_P1-1_2.czi",1,2,58547512.052474,59750,187.66664435146,210.56011715481,4,31.30295,31.30295,"Orange",0,2, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P1-1_2.czi",4,5,14698.120180538,15,223.9,131.9,4,31.30295,31.30295,"Fuchsia", , ,221,705,764,79.066666666667,612.4,118.13333333333,0,510,0,15,15,15,221,195,764,76.095303653348,63.28484359285,253.13008137169,1186,9186,1772,174840,5681576,1106380
"Image 11_Out_Channel Alignment_P1-1_2.czi",4,6,25476.741646265,26,244.76923076923,232.03846153846,4,31.30295,31.30295,"Fuchsia", , ,154,764,6014,30.5,586.5,3440.1923076923,0,371,460,26,26,26,154,393,5554,41.821764668651,114.90839830056,1466.7850836228,793,15249,89445,67913,9273637,361494463
