ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,Area1::Area Unscaled!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,ImageScaleX::Image Scale X!!R,ImageScaleY::Image Scale Y!!R,ClassColorName::Region Class Color Name,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel²","pixel","pixel",,"nm/pixel","nm/pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 11_Out_Channel Alignment_P5_2.czi",1,2,79885263.0559,81526,185.58480730074,242.17246031941,1,31.30295,31.30295,"Orange",1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P5_2.czi",3,4,14698.120180538,15,306.9,134.1,1,31.30295,31.30295,"Yellow", , ,948,77,3452,824.8,10.066666666667,993.06666666667,603,0,0,15,15,15,345,77,3452,94.302855584699,22.644667195191,1108.4178213412,12372,151,14896,10328928,8699,31992982
"Image 11_Out_Channel Alignment_P5_2.czi",1,2,79631475.514116,81267,184.45774422582,242.31041505162,2,31.30295,31.30295,"Orange",0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P5_2.czi",1,2,79746120.851524,81384,183.7116263639,242.17741816573,3,31.30295,31.30295,"Orange",0,1, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P5_2.czi",4,5,54872.98200734,56,203.98214285714,114.89285714286,3,31.30295,31.30295,"Fuchsia", , ,444,1331,5493,99.125,845.48214285714,1255.0178571429,0,450,0,56,56,56,444,881,5493,144.07170720923,246.92295383352,1797.2692264663,5551,47347,70281,1691859,43384445,265863627
"Image 11_Out_Channel Alignment_P5_2.czi",1,2,78836797.149688,80456,183.1773267376,242.6483916675,4,31.30295,31.30295,"Orange",0,3, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P5_2.czi",4,5,41154.736505505,42,227.57142857143,94.714285714286,4,31.30295,31.30295,"Fuchsia", , ,733,1231,5320,236.64285714286,834.19047619048,2242.7857142857,0,475,0,42,42,42,733,756,5320,177.98051707962,214.82565115668,1334.6067756626,9939,35036,94197,3650753,31118850,284291871
"Image 11_Out_Channel Alignment_P5_2.czi",4,6,71530.851545283,73,203.11643835616,114.85616438356,4,31.30295,31.30295,"Fuchsia", , ,675,2033,5276,137.79452054795,1109,1316.2602739726,0,442,0,73,73,73,675,1591,5276,185.21121268134,457.34727262528,1635.5247376386,10059,80957,96087,3855905,104841303,319071265
"Image 11_Out_Channel Alignment_P5_2.czi",4,7,52913.232649935,54,243.61111111111,199.44444444444,4,31.30295,31.30295,"Fuchsia", , ,1055,2448,3993,370.61111111111,1592.2222222222,1593.8888888889,0,824,0,54,54,54,1055,1624,3993,352.041293497,470.55285295213,1503.055688428,20013,85980,86070,13985493,148634526,256922366
"Image 11_Out_Channel Alignment_P5_2.czi",1,2,78103850.890019,79708,184.35212274803,243.42357103428,5,31.30295,31.30295,"Orange",0,8, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P5_2.czi",4,5,76430.224938795,78,203.14102564103,114.91025641026,5,31.30295,31.30295,"Fuchsia", , ,548,2994,4979,111.78205128205,1486.6538461539,1332.0641025641,0,303,0,78,78,78,548,2691,4979,167.61688284275,730.12935745755,1533.6068964114,8719,115959,103901,3137975,213438737,319502951
"Image 11_Out_Channel Alignment_P5_2.czi",4,6,21557.242931455,22,176.27272727273,118.72727272727,5,31.30295,31.30295,"Fuchsia", , ,407,940,3653,140.68181818182,749.45454545455,1191.9545454546,0,471,0,22,22,22,407,469,3653,132.26214459087,124.18332349997,1178.2536503241,3095,16488,26223,802769,12680858,60410539
"Image 11_Out_Channel Alignment_P5_2.czi",4,7,35275.48843329,36,245.83333333333,141.83333333333,5,31.30295,31.30295,"Fuchsia", , ,490,1083,4083,254.22222222222,822.86111111111,1230.5,19,517,0,36,36,36,471,566,4083,143.1251422679,155.28612352277,1185.3705990714,9152,29623,44298,3043610,25219597,103687310
"Image 11_Out_Channel Alignment_P5_2.czi",4,8,28416.365682373,29,290.98275862069,147.98275862069,5,31.30295,31.30295,"Fuchsia", , ,675,722,3341,325.55172413793,541.10344827586,957.1724137931,0,301,0,29,29,29,675,421,3341,152.39858131297,113.4744605714,1038.7783370371,9441,15692,27758,3723843,8851536,56782884
