,CEBPA_filtered,HOXA9_filtered,PLAGL2,MEIS1_filtered,ETV6_filtered,HEX,FLAG_GFI1,RUNX1_filtered,FOSL2_filtered,FLI1_filtered,GATA2_filtered,SP1_filtered,E2F3_filtered,ZNF281_filtered,SREBF1_filtered,LMO2,STAT5B_filtered,ZMYND8,FLAG_MEF2C,LYL1_filtered,MYC_filtered,TFAP4_filtered,RUNX2_filtered,MAX_filtered,IRF8_filtered,MYB_filtered,ZEB2_filtered,RXRA_filtered,FLAG_MEF2D,activation,repression,ELF2_filtered,JUND_filtered,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_filtered,MLL_KTM2A,RARA_filtered,IKZF1_filtered,AFF4,CTCF_filtered,BRD4,CEBPB_filtered,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,ATAC,promoters,super_enhancer,regular_enhancer
GATA2_filtered,0.485575854389096,0.8205901231044056,0.22095526209005478,0.46477883069489906,1.17350749286739,-3.4489462074621247,0.26229214285195124,0.5714970035880101,0.3664004804430483,0.3272139872988189,0.0,-0.26689937178855394,0.06096000315922156,0.10137333587682956,0.7817675015556216,0.644411209240152,0.8230109825181513,0.6265839864356539,-0.6636261170664951,1.617778169246121,0.06946504215385299,0.40198913369226635,0.34621244833424597,-0.028296324020833773,0.42634267322724595,0.7411349491702333,0.44762816637471686,0.6428357583849345,0.6404077686995742,0.11453804161519116,-0.30043116705789746,0.16840019626538724,1.2366752260309808,0.21561345730752857,0.8107729865043833,-0.13361866739735667,0.7632293136434853,0.0863779453803337,-0.13386111677880097,0.22184084766090362,-0.6309740501501283,0.46085999550465895,0.18857274671861102,-0.07551054604132962,0.8275128998518035,0.5520299138902139,0.9125940383939524,0.7623690816456122,0.2659583810920362,-0.6874850878927028,0.36572188876252426,0.2459614725263286,-0.2842649315508075,-0.05944392104229342,-0.242298710967985,0.0020524081130273856,1.0031091617087744,0.43053891938974137,0.13074708568015944,0.44930021628737776,0.034419423353126775,-0.38460483197401396,0.541994903458193,0.11831601387921441
SP1_filtered,-0.7275587925976781,-0.8183506149541934,3.073638814364055,0.6379404547063127,2.3386600817473298,-6.366930138347652,0.9986513849324227,0.5391645052030568,-0.03799317139587125,1.5243810156609068,-0.28682936782188595,0.0,4.493185652661487,3.553506628570474,4.460639294193278,3.1592546094035296,1.5450506608158825,2.5776053426228493,1.9079955750823783,0.7012358769149387,1.6713140201108283,1.7103278100995367,0.5441008837937272,2.0988084743166144,-0.3279815688958826,1.994159465452823,2.5949946745458585,2.8890877271739277,2.556497759431874,0.6662983867726878,1.1289557212710313,2.2421335684152646,0.42489268130726665,0.4020305992186154,2.5501082985741803,1.8548972040503457,-0.19138058771146174,1.8138287523255203,4.010976705620637,1.2441059201646438,1.7422733088141684,3.101714824968188,1.4952287422615682,3.0268161479420614,1.0034928664437737,-0.886949690930961,2.6483610198820124,1.8878171977971954,4.027736701592125,1.4050780510500465,1.458711362799568,-0.19269511631346764,1.1072382349624283,1.5789970279511658,0.27814349909816954,1.9069869792131235,1.4397903424321477,-1.2998640657369172,1.7949398368110028,1.8429976939729962,0.51964917277787,4.696845208513199,0.5161083785766327,-0.606593704841492
E2F3_filtered,-0.6130213876614974,-0.143791575061867,3.0135361921055503,0.8285444180210942,2.8410153953248507,-4.690123909463768,1.1923302813216325,0.7894153237687789,0.5689201033571933,1.7156675269506454,0.06322475472952187,3.5558756501292312,0.0,3.172922036424465,4.348688166968132,3.066008572302907,1.7672744735424883,2.571587197304887,1.993482030178239,1.178961070979841,1.6857569061788418,1.8316437679679263,0.6953154571613833,2.025420026880093,-0.0027567540540922725,2.1778915592949994,2.605139214797361,2.9586983868842065,2.539063391362095,0.6481176917208061,0.9726128567589348,2.2241715644985582,0.9981070123854682,0.548746125422887,2.6478667149426447,1.720356536257253,0.48317845218086464,1.8734151803994816,3.954799479826076,1.2342025250877562,1.073066113618373,3.2857323879746474,1.514604928012325,2.652820746888082,1.2315858662735322,-0.5469280806115466,2.9625524397090377,2.0489355083068492,4.033509145316661,1.3048737851225791,1.5189170902041929,-0.10068924056454774,0.992367747675467,1.5561699467338836,0.28289171303087035,1.7581782710053377,2.0285239738054397,-0.9926476047071011,1.7416230747320025,1.8381853354171185,0.5312954307159911,3.8019692622383765,0.6585484055643746,-0.6866488685653213
ZNF281_filtered,-0.5563008153308486,-0.24426837349686764,2.6367186640242712,0.673032750303531,2.3905438092169953,-6.012393608964089,0.9941282316700676,0.7169745914240444,0.5134231855607071,1.5391666100397867,0.10721530508109961,3.212765144928724,3.404569271544017,0.0,3.8592215817308166,2.5787943761011056,1.5354917587334491,2.1247248589954193,2.0830677870619017,1.3803661652110288,1.48952878948491,1.6909537361596392,0.5887998451045663,1.787994802404574,0.013471197879464998,1.8761655567338236,2.2851167042885976,2.7799675757092404,2.1231334175527476,0.587972211200211,1.1109656337457103,1.8831323545849536,0.8812195360636167,0.43848388963309487,2.225827566273171,1.531850555124242,-0.47491789550861774,1.508605622043068,2.87012679554047,1.1037578049266954,1.2609692272947703,2.412769831743573,1.3097930218951364,2.271620386696655,0.9531771306570354,-0.13352414434675092,2.6147928619530525,1.7557485867156901,3.4892331661546137,1.1130623266413524,1.318505925487381,-0.18075024032231124,1.134168798731891,1.41055094127877,0.5046935983585495,1.5812492523633335,1.232696874925178,-0.4115860127135769,1.464776916741895,1.5822528286870683,0.4316776157321689,3.1018749580630516,0.9720355157152988,-0.2953924775371672
SREBF1_filtered,-0.03852274468826435,1.0706804465393773,2.859216125170293,1.2351023799965883,3.1349581835516207,-3.3803552509768635,1.4181630266278689,1.053539734062299,1.6122914442188048,1.709384632760389,0.7564881974827599,2.8334803533921322,3.2434866683049557,2.835249064927003,0.0,2.7945093447105154,2.0103709440637987,2.4899400364694237,2.3336657401864502,1.8231759100179303,1.6556429472605336,1.9653243583039823,0.8846755845578693,1.8956359674044791,0.33664264142801714,2.3796519454606306,2.761717577467223,3.0709284132371724,2.3751102374748467,0.611095625741723,0.800837478381142,2.091640247408088,2.155272511616379,0.6133096094602664,2.684477951804285,1.5354000861833683,0.504253897255649,1.8214835611907652,3.1804844555441187,1.1789714034485494,-0.3472278289128042,3.7190913205735354,1.418417727776345,2.2143615601503965,1.505288601714673,-0.05764174158690753,3.447123789969734,2.3409894764868415,3.947197393104377,1.1074607334614377,1.4843730698582371,0.41724068267957753,0.8750351759875595,1.633162564993912,0.646376377540209,1.5378443433633187,2.1571204624786087,-0.48712694220753716,1.5517983848729808,1.7681969409768938,0.5113612659484902,2.9588947680076765,1.1766309596537203,-0.7725054894930409
LMO2,-0.1975557091083765,0.8610193337750076,3.1948806273118073,1.0924531378741031,3.43381784527262,-5.931846805132784,1.0011832529072395,1.0942118589042784,0.8823765237036775,1.7032116305759837,0.7245486212127836,3.3107007839476266,3.8623467570741856,2.8838447662900903,4.727467711973982,0.0,2.077892524452611,3.055649693450755,1.4032275732778803,2.3681104706283285,1.5872277599319153,1.8317034109955914,0.8439474952649366,1.888546619213729,0.33843225809339067,2.573884820514359,2.8121545605602396,3.0707083902237584,2.97049750618386,0.7167667570000567,0.7629553474891143,2.3242257702049165,2.0157813318463957,0.6427171865062289,3.296483697017745,1.661253806880365,0.9282646777669824,2.1623591695950597,4.202380760260373,1.4321471352839337,-1.1205000485467995,3.3711237091655306,1.6217757180676278,2.724853496320832,1.764372816912606,0.2842818826914566,3.2076746116724535,2.4115516358131583,4.062972911788257,0.7974454673222611,1.7970982610136907,0.21159308248811617,0.8729358498996529,1.6253571942208527,0.47336733708288153,1.8321407562759229,1.9058354965276665,-0.10895959473339262,1.9579504275434225,2.137469903229487,0.5252956606973604,3.984088457421519,1.5460473559318137,-0.4290514484002037
STAT5B_filtered,0.15479474058549186,1.0022043155112597,1.634981129504813,0.7637091556755554,2.1807139476853634,-1.4804043538530764,0.8329745734254655,1.0164935667650832,1.0164618089183581,0.9816518292116702,0.8586991915200605,1.4211782609859682,1.7520469054692216,1.4751428530586759,2.2910486607604525,1.8285155286571781,0.0,1.6689255110845824,0.9667471816943576,1.4807641285405064,0.8327258925405961,1.1667650359198993,0.6956665067445862,0.9909922382455788,0.5674384466146698,1.5071524414526132,1.5682368589678717,1.7122778197451043,1.56266115657504,0.48856047377574396,0.315408252039774,1.1538345071214096,1.6004655818472546,0.5365739959939227,1.7889343351343072,0.7726394863316661,-0.06677342640732396,0.8333330628709066,1.7488385963255821,0.897796978486366,-0.4207428653982622,1.7984910006126638,1.0172619414238655,1.2191265023758584,1.369734399626843,0.8065731825600067,1.9175870775565946,1.6310057649028344,1.8057006854647524,0.22260258452684265,1.1035802756443516,0.32748969671501765,0.3709817629899051,0.6361310751357385,-0.0011017989135246762,0.9491163886738857,0.7414508509287041,0.45910391582743354,0.9273760346091438,1.2434597523678428,0.4002007256370537,1.534262711111967,0.9548240731830596,0.16836129207835304
ZMYND8,0.04464169019012559,1.8053575748787456,3.3048664944736372,1.1547954590028042,4.983039257442893,-6.101446525628521,1.1761956022068443,1.4322266867516917,1.5157089013953269,1.6975723360676123,0.7617851010906528,3.2603101868161413,3.934968716907422,2.7394922884624378,5.789041917718677,3.9374077130634957,2.1435682122882955,0.0,1.2009151699740819,2.4898847556428456,1.5383793184422538,1.8227886910484714,1.0048703497330826,1.8291881860638781,0.5351863555082831,2.588846080557214,2.922763593326318,3.279325644660413,3.1732436220891964,0.6887228544922706,0.5860636308419184,2.2202661357075226,3.008795785837258,0.7171660233080728,4.02978149795212,1.7201507295452718,0.03403437058114369,1.4943791494072982,4.0000458334250855,1.3431125757195614,-0.3665170674463596,2.9233498182087043,1.7639367498019984,2.371982682110861,1.8419130695149033,0.5654174747232894,3.6485935694755365,2.6140833969237596,3.7940622729099025,0.6120192853210226,1.9046099347696799,0.4594589045073501,0.6594823359523506,1.1988393395090389,-0.042093790959181344,1.541657960669886,1.1749493289802144,0.23194080898713473,1.7466644500053357,2.174816197550315,0.6045526489664128,3.6611093635111827,1.065523736615896,-0.0332872492197833
FLAG_MEF2C,-0.9208925614762855,-0.6571085089429077,2.265999991552495,-0.1254465197853465,1.7030209823248803,5.32343912839092,1.8879159577228173,0.09581841195644933,0.1310004227977229,0.8196433211388132,-0.6494745720497385,1.5600746175032565,1.759269578715841,1.7649919794635556,2.3347164299071306,1.1630614939969153,0.8934811221765339,0.9248805879209264,0.0,0.9644484620034259,0.5822529915148543,0.8670850308128818,-0.13961154970953804,0.8295464883259648,-0.18788574572804204,0.7182650136947234,1.5016051214412272,1.6309235560153272,1.152903703055116,-0.013138368166054718,0.5941196995383304,0.8705013404412332,0.2485641085089393,-0.2579690225270373,1.1314218952674007,0.6102303725431131,2.778853386494722,0.3892150639118429,1.8324847395224937,0.37916532083901877,0.9280663519016722,2.3046713164921027,0.708332623715893,1.0448326432449575,0.1069044030336035,-0.507888657021521,1.8637055261149187,1.308867254363306,2.932416431478554,0.40383793033730303,0.4832529207668773,-0.6531664603177697,0.5961074777565718,0.8138857777215581,0.8463652052207234,0.6708115171239258,2.1407795493140034,-0.7125951591828963,1.3371723459992753,1.369297719545922,0.06489626703155654,1.1899822804153324,0.8473007366519344,-0.4750558721165871
LYL1_filtered,0.1688008544146314,1.4740990744092557,1.6305308249287827,1.1036598067633026,2.7167124320770637,-3.6944267552950367,0.8910520337122964,1.5130470533681757,1.6029727032247614,1.387163437637975,1.6114088355964211,0.6324096429059777,1.1127815042144442,1.2592494394936022,1.912130963569665,1.9112219984898156,1.3982547929817906,1.758146267820326,0.9964110141345611,0.0,0.9237160568171566,2.149356449244513,1.0072569937599751,1.053205404966101,0.647457772625224,2.15322466864349,1.7429218505363369,1.8311714336312435,1.4661265624643012,0.48281672371499007,0.6204377656357691,1.1482920269767076,2.2280778730346995,0.5544195350864984,1.9011104784543114,1.0167578310053924,-0.8120647960540824,0.09259242960636135,0.5325069593773676,0.8766098027627166,-0.8289479072204475,0.5384324510300509,1.1469779479568498,0.5610326575586567,1.3990371024148363,1.0250250842964608,2.378206382138593,1.7345932045451204,0.6513843552292875,-0.28180607911596967,1.195742206923288,0.36650162746944204,0.6962714483451646,0.3742426701540308,0.08732609300127597,0.8327638000711461,-0.8120647960540824,0.8799307392022976,0.8868278786340774,1.2399210067204656,0.4504965246674445,-0.20756741397736556,1.4395380932004913,0.38123652066774866
