,CEBPA_filtered,HOXA9_filtered,PLAGL2,MEIS1_filtered,ETV6_filtered,HEX,FLAG_GFI1,RUNX1_filtered,FOSL2_filtered,FLI1_filtered,GATA2_filtered,SP1_filtered,E2F3_filtered,ZNF281_filtered,SREBF1_filtered,LMO2,STAT5B_filtered,ZMYND8,FLAG_MEF2C,LYL1_filtered,MYC_filtered,TFAP4_filtered,RUNX2_filtered,MAX_filtered,IRF8_filtered,MYB_filtered,ZEB2_filtered,RXRA_filtered,FLAG_MEF2D,activation,repression,ELF2_filtered,JUND_filtered,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_filtered,MLL_KTM2A,RARA_filtered,IKZF1_filtered,AFF4,CTCF_filtered,BRD4,CEBPB_filtered,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,ATAC,promoters,super_enhancer,regular_enhancer
GATA2_filtered,0.05627757964093574,0.06995884773662552,0.04729247035290756,0.05551685099712619,0.08764792899408284,0.003885003885003885,0.04860031104199067,0.0595254940804679,0.05204778156996587,0.05072383073496659,1.0,0.03418742416672614,0.04253926701570681,0.0436949363709175,0.06822810590631365,0.06241864097891174,0.0700681057370426,0.061699382545387524,0.026183282980866064,0.1156020942408377,0.042780026990553305,0.05327841626253903,0.05136168179646441,0.040089526693436905,0.054136319165126644,0.06645924082140635,0.05489679402722881,0.06235476374903176,0.062256439501948486,0.04407782569451409,0.03342824289547172,0.04567796054787339,0.09121298949379178,0.04712592320025232,0.0695173947970092,0.03737259343148358,0.06741573033707865,0.043262669456828315,0.037366548042704624,0.04732013520038629,0.02676659528907923,0.05537459283387622,0.046291367225623284,0.03884892086330935,0.07027170546066024,0.05877456943466291,0.07422368088866448,0.06737825216811208,0.04871794871794872,0.02576489533011272,0.05202457926353923,0.04807957999447361,0.03379220316857533,0.03926689782501013,0.034754948162111214,0.04090692483258509,0.07865168539325842,0.05428544983339504,0.04455365514565618,0.05495695640099972,0.04179625625787654,0.031593542636426664,0.05839095598726814,0.044188295985813315
SP1_filtered,0.07199419694130448,0.06790123456790123,0.5195742248892699,0.1665940956196116,0.39386094674556216,0.001554001554001554,0.2042509072058061,0.15730390075939815,0.11120591581342434,0.2698218262806236,0.095266507557677,1.0,0.743128272251309,0.6013170775117914,0.7387983706720977,0.5343660505076803,0.27265381507560893,0.4340152981292047,0.3252769385699899,0.17277486910994763,0.29035087719298247,0.29595429482495184,0.15775800286669853,0.3549470080968995,0.09283617784541798,0.33851897946484133,0.4369784804567413,0.48760650658404336,0.43042486455660106,0.16934108915855983,0.21932322181459782,0.3780064224392162,0.14708691499522444,0.1451099955318422,0.42933943026632887,0.3172517931294828,0.10112359550561797,0.31111818760804294,0.6743772241992882,0.2332949522712922,0.30058886509635974,0.5244299674267101,0.26585928489042676,0.5114684722809987,0.2047968846800602,0.06495294192970101,0.4460994698308508,0.32221480987324885,0.676923076923077,0.25384277558190604,0.2609483193469987,0.10104080316846274,0.21675666053521628,0.27734498131219887,0.1347785108388313,0.32512352336284517,0.25842696629213485,0.04958811551277305,0.30831905331565845,0.3154679255762288,0.155519071348464,0.7691393483212835,0.155197014597739,0.0778010640012897
E2F3_filtered,0.04999093272078825,0.06790123456790123,0.3939134162023146,0.1250544282852913,0.3657544378698225,0.003108003108003108,0.15534819422844307,0.12211688127918495,0.10665529010238908,0.20907572383073497,0.07756563245823389,0.4862607950895725,1.0,0.4205748865355522,0.6211812627291242,0.4026295235615725,0.21505252222093962,0.32361072712192424,0.24269889224572003,0.15413612565445026,0.20566801619433198,0.22267986447884142,0.11529503105590062,0.24679086301099334,0.07435590825089684,0.2669570628500311,0.32872200263504614,0.38487606506584043,0.31869594145043245,0.1119997994183131,0.13639599189618354,0.273281342158726,0.1384909264565425,0.10533024942833863,0.33529011926095287,0.20961369070089342,0.10112359550561797,0.22773178054772086,0.5551601423487544,0.1591947405564016,0.14480728051391864,0.43973941368078173,0.1869621151628072,0.3360558611933982,0.15895211965660677,0.05221204942697996,0.3855087099217369,0.24983322214809872,0.5685897435897436,0.16586151368760063,0.18741688448663274,0.06981670811458046,0.13801697027235507,0.19138109605079479,0.0891847313854854,0.21399011813097238,0.24719101123595505,0.03887449092928545,0.21206634550098613,0.22346570397111915,0.10419581228104659,0.5288699613746657,0.11272088684008341,0.0476221183298404
ZNF281_filtered,0.06395454270688508,0.07818930041152264,0.3845549364194885,0.1380736741269703,0.34504437869822485,0.001554001554001554,0.1667530672196302,0.14173859723597942,0.12542662116040956,0.2260022271714922,0.09765314240254575,0.48226393547926627,0.5154886561954625,1.0,0.5931771894093686,0.3750976308253059,0.2255569664088653,0.3046723804257672,0.2985901309164149,0.20732984293193718,0.22004048582995953,0.24493456453863016,0.13127090301003344,0.257586728984267,0.09207522556799652,0.26944617299315493,0.32872200263504614,0.4083075135553834,0.3044387415644901,0.13120549593822084,0.17831133986749165,0.2703977980208402,0.15616045845272206,0.11983862065340237,0.3197182228264228,0.22511639612432363,0.06741573033707865,0.22231826039486852,0.4234875444839858,0.1775805073728782,0.1940578158458244,0.3485342019543974,0.19940555407683436,0.326661024121879,0.16284626958137888,0.08390421922018054,0.3809644029285534,0.25333555703802535,0.5301282051282051,0.1785243741765481,0.20037144036318613,0.08142212397531547,0.18067999762653533,0.21078939073265188,0.12476437323279925,0.2311454440570841,0.19101123595505617,0.07022861902998889,0.2171101555174755,0.2312690919189114,0.11934189684475842,0.4631078538179657,0.16463615409944024,0.07567306142189263
SREBF1_filtered,0.015535271716133713,0.03292181069958848,0.10522931847406772,0.036749978228685885,0.1246301775147929,0.001554001554001554,0.04151546569898047,0.032545634639875476,0.047212741751990896,0.05033407572383074,0.026650755767700877,0.10356148740275498,0.1330715532286213,0.10367535819168817,1.0,0.10108044780005207,0.06129516333833545,0.08344853008939268,0.0755287009063444,0.05424083769633508,0.048582995951417005,0.05952301866737528,0.029055183946488296,0.056875781712856295,0.020056527883465593,0.0777846919726198,0.09903381642512077,0.11986831913245546,0.07755916737952666,0.024157556915053655,0.027459891584077096,0.06461760272625991,0.0673352435530086,0.024193760349041974,0.09435827720447383,0.044872278847363785,0.02247191011235955,0.05418069329451369,0.12811387900355872,0.03539724399212569,0.012580299785867237,0.1758957654723127,0.04152249134948097,0.06995344900550148,0.04398619346844854,0.015333888213073821,0.15021459227467812,0.07588392261507672,0.2,0.03374322939540331,0.04338056587334342,0.021184489269595652,0.02886726398860737,0.047867789435763496,0.02474081055607917,0.04494494745554413,0.06741573033707865,0.01143095149944465,0.045361958032914096,0.05231880033324077,0.0225803840862055,0.1119144300287214,0.0353418944133465,0.009398678059003707
LMO2,0.11062080638336456,0.205761316872428,0.5663666238034005,0.23321431681616303,0.606508875739645,0.002331002331002331,0.2220926213927769,0.233432385264846,0.20819112627986347,0.31714922048997773,0.1907319013524264,0.5859681678681037,0.6747382198952879,0.5128593040847201,0.7907331975560081,1.0,0.3758513217130324,0.5425306423371118,0.27391742195367574,0.42408376963350786,0.3,0.33674350627781835,0.20383420926899187,0.34559936804686986,0.15278834655940862,0.45924082140634725,0.5004391743522179,0.5451200619674671,0.5278490637772075,0.18990071206498846,0.19487488364452718,0.4166721279245036,0.3658070678127985,0.18212999710883906,0.58357535685596,0.3108846105448597,0.21348314606741572,0.3896824674733873,0.7241992882562278,0.27792222263492183,0.06156316916488223,0.5960912052117264,0.305052790346908,0.4853152771900127,0.32640056642180726,0.14799282924643062,0.5685432971471851,0.43145430286857905,0.7044871794871795,0.19865319865319866,0.33140734626496077,0.14175186515612048,0.20711446033347178,0.3055793218354573,0.16529217719132894,0.3368112161721552,0.34831460674157305,0.11680858941132914,0.3565585696272107,0.38558733685087476,0.1703182990137702,0.6929781123105873,0.29404017122160025,0.09579235853619217
STAT5B_filtered,0.0777368071087469,0.13168724279835392,0.19038434062008858,0.11390751545763303,0.2555473372781065,0.02641802641802642,0.11884396060134785,0.13282392339983964,0.13282138794084186,0.13006681514476615,0.12072394590294351,0.16858182856327172,0.2032068062827225,0.17388982824597313,0.27036659877800406,0.21192397813069513,1.0,0.19403741590636808,0.12890231621349446,0.1744502617801047,0.11882591093117409,0.14528665382315817,0.10923315814620163,0.13080113224935816,0.10088053049244483,0.17710018668326075,0.18335529205094422,0.19878001549186677,0.18277730253778157,0.09602848259953867,0.08610304988227564,0.1441772068942919,0.18672397325692455,0.09895655373616842,0.20737811283445592,0.11453378633446584,0.06741573033707865,0.11886998453279957,0.20284697508896798,0.12363035322958066,0.05353319057815846,0.20846905537459284,0.13288528080915624,0.14985188319932288,0.16364280024780953,0.11694090530763813,0.22241858116637211,0.1899599733155437,0.2092948717948718,0.081174059434929,0.13993213188425735,0.08676429953025698,0.08918293478905832,0.10528211825100194,0.07033459000942507,0.12753630458227785,0.11235955056179775,0.09427064050351722,0.12586892560380225,0.15201332963065814,0.09084182169243042,0.17985540259483015,0.1279771704532982,0.07841367080444946
ZMYND8,0.18086199601039715,0.4279835390946502,0.6790255750821546,0.3227815030915266,0.871301775147929,0.003108003108003108,0.3260324866079143,0.36616197349181645,0.3796928327645051,0.40979955456570155,0.26630867143993636,0.6722575119548926,0.7660340314136126,0.5884132775651865,0.9220977596741344,0.7663368914345222,0.4860902689599446,1.0,0.3298086606243706,0.5459685863874345,0.3834008097165992,0.4309439978741779,0.3004956999522217,0.4320321242841156,0.23676486574627678,0.5629122588674549,0.6187966622749231,0.6751549186676995,0.6588252067293984,0.25653144117942034,0.2431966270601763,0.49937741660659285,0.6327602674307545,0.26030961705259287,0.7776061298893902,0.4135900339750849,0.1797752808988764,0.376216904740242,0.7740213523131673,0.3519481484232812,0.1423982869379015,0.6188925081433225,0.42096974536420906,0.5256453660600932,0.43419771661208956,0.24057237979384083,0.7286038879070942,0.5672114743162108,0.7480769230769231,0.24652320304494219,0.444903012794057,0.22741088698535508,0.2526849819023319,0.32949070113027423,0.1721253534401508,0.3839382006972486,0.3258426966292135,0.200897815623843,0.41805425328979273,0.49150236045542905,0.24556312217456153,0.7303159354263643,0.30940621227088133,0.1729969369659842
FLAG_MEF2C,0.008583690987124463,0.0102880658436214,0.07308186883840549,0.014804493599233649,0.05066568047337278,0.3962703962703963,0.05719716606186279,0.01721616904862978,0.01763367463026166,0.02811804008908686,0.010342084327764518,0.04610663050460353,0.05257417102966841,0.05277209219542583,0.07637474541751528,0.035407445977609996,0.02955096386932933,0.030181550087549535,1.0,0.030994764397905758,0.023954116059379218,0.029030757988440844,0.014661968466316292,0.028306233954315054,0.014186324600500054,0.02626011200995644,0.04435660957400088,0.0483152594887684,0.035167759718657925,0.015983853174205195,0.02414718282866999,0.029097581755029817,0.019102196752626553,0.013522748179882776,0.03466600753877526,0.024411727695985905,0.10112359550561797,0.021017195887544353,0.05516014234875445,0.020874345355272442,0.03024625267665953,0.0749185667752443,0.02608464200159702,0.032712653406686415,0.0173466678467121,0.01139637620846405,0.056298914415551626,0.0390260173448966,0.11121794871794871,0.02122676035719514,0.0224010638785711,0.010315925209542231,0.02417967127514389,0.028009186292610438,0.028628652214891612,0.025432018258884904,0.06741573033707865,0.009903739355794151,0.039768502053089336,0.04062760344348792,0.016857245262512862,0.03605031197385362,0.0286466908133026,0.011655650491697566
LYL1_filtered,0.04340204316024905,0.10082304526748971,0.11108729818545507,0.0798136375511626,0.20968934911242604,0.003108003108003108,0.06963884568861241,0.10329701429177869,0.10921501706484642,0.09548997772828507,0.10978520286396182,0.05888230675897509,0.08027923211169284,0.08810180653199252,0.1318737270875764,0.1318016141629784,0.09615606602793489,0.12012717721868953,0.07452165156092648,1.0,0.07112010796221323,0.15186341593037933,0.0750418060200669,0.07728260154038576,0.05946298510707686,0.1522090852520224,0.11901624945103206,0.12558094500387296,0.10032316319741469,0.053392337779560727,0.05842413623172535,0.08211547283570352,0.15902578796561603,0.05595710568507373,0.13100166841747513,0.07550018875047187,0.02247191011235955,0.04126103175325266,0.05516014234875445,0.06899305426586932,0.02221627408993576,0.05537459283387622,0.08204684588767634,0.05619974608548455,0.0962032038233472,0.07590114604007939,0.1734410502398384,0.11841227484989994,0.05961538461538462,0.03213292343727126,0.08462878892098867,0.04946117712075159,0.061383729899721115,0.04971405412707705,0.041116870876531576,0.06706628878131976,0.02247191011235955,0.06914105886708627,0.06944938407319991,0.08703138017217439,0.0522713345897261,0.033772407645835396,0.09867193502359785,0.04994357568918265
MYC_filtered,0.10542223296862721,0.12551440329218108,0.27168166880982997,0.15823391099886788,0.2636834319526627,0.001554001554001554,0.1598410229825471,0.17970850431583416,0.1558589306029579,0.19025612472160355,0.12609387430389818,0.30711583755620586,0.3324607329842932,0.2902020112129572,0.3665987780040733,0.289377766206717,0.20327831005425373,0.2618191871716892,0.17875125881168177,0.2207329842931937,1.0,0.21802962864545272,0.15650382226469184,0.5796853400039497,0.12550277204043916,0.24119477286869945,0.27887571365832237,0.27875677769171187,0.24636441402908468,0.1478663123056865,0.1987899030827356,0.2277999868929812,0.19006685768863418,0.14332273240991406,0.2605202990792807,0.2166352082546873,0.0898876404494382,0.18970066417978346,0.3594306049822064,0.1842662407606879,0.16006423982869378,0.22149837133550487,0.19583444237423475,0.25184088023698686,0.18152048853880876,0.13112235098277739,0.2888159555667761,0.23382254836557706,0.32724358974358975,0.19616454399063094,0.19931673315907736,0.12637008381689233,0.20393995134397436,0.1880938442833341,0.15091894439208295,0.20558802136891474,0.1797752808988764,0.1157904479822288,0.19822820007113065,0.20963621216328798,0.1450671168098415,0.3013766465286719,0.1823071013061135,0.11915202321457359
TFAP4_filtered,0.11231336516955812,0.15843621399176955,0.33654807829689953,0.19197944787947402,0.36279585798816566,0.002331002331002331,0.18649559357179887,0.21182963067779823,0.26934015927189986,0.2270044543429844,0.15950676213206047,0.3179644564984655,0.3656195462478185,0.32811248553884487,0.45621181262729127,0.3299271023171049,0.2524529608680596,0.29891254262279976,0.22004028197381673,0.4787434554973822,0.22145748987854252,1.0,0.17513736263736263,0.24409189651767493,0.14501576258288945,0.32769135034225266,0.31554677206851117,0.358152594887684,0.2808668377530653,0.1580959783371778,0.17970760554125828,0.25532472639098236,0.3032473734479465,0.15674034746497753,0.3404189581659766,0.22836290424059394,0.06741573033707865,0.19402238194886726,0.33629893238434166,0.19600341715262043,0.11215203426124197,0.2996742671009772,0.22544583444237423,0.25840033855268724,0.21550579697318348,0.16006146360202317,0.3756627114365059,0.2801867911941294,0.3503205128205128,0.1732542819499341,0.2325629385059843,0.13346228239845262,0.18696967898890404,0.1953438105101995,0.13489632422243167,0.2269569361189837,0.0898876404494382,0.13960107367641614,0.21817711532865594,0.24307136906414883,0.15832861222554948,0.3169258195503615,0.20140489518164856,0.1269708205706916
