task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
34	ec/9218d4	6816931488856376711	SORT_BAM (MV411_MYB_VHL-MYC_R1_T1)	COMPLETED	0	2022-06-10 19:04:10.130	18m	11m 24s	247.7%	5 GB	6.1 GB	30.8 GB	12.4 GB
30	0a/417db4	14750592098794480514	BWA_MEM (MV411_MYB_DMSO-MYB_R1_T1)	COMPLETED	0	2022-06-10 17:32:11.607	1h 53m 29s	1h 39m 26s	1194.4%	7.4 GB	9.1 GB	52.2 GB	49.7 GB
37	8d/a90828	6884669165889348440	COUNTS (MV411_MYB_VHL-MYC_R1_T1)	COMPLETED	0	2022-06-10 19:22:10.888	4m 30s	17ms	160.0%	3 MB	5.4 MB	2.9 MB	410 B
31	c4/32a12a	2082500555852234635	BWA_MEM (INPUT_R1_T1)	COMPLETED	0	2022-06-10 17:37:39.886	1h 49m 50s	1h 34m 42s	1582.0%	14.9 GB	17.4 GB	45.2 GB	43.9 GB
29	3f/45cb84	14099053551465968634	BWA_MEM (MV411_MYB_DMSO-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 17:30:42.493	2h 18s	1h 44m 47s	1194.5%	7.4 GB	8.9 GB	50.8 GB	48.2 GB
28	85/41d95c	12690133243502590009	BWA_MEM (MV411_MYB_DMSO-MED1_R1_T1)	COMPLETED	0	2022-06-10 17:30:41.582	2h 11m 58s	1h 57m 48s	1195.1%	7.5 GB	8.8 GB	49.2 GB	46.6 GB
36	23/fdf9fb	925641830092411837	spiking (MV411_MYB_DMSO-MYC_R1_T1)	COMPLETED	0	2022-06-10 19:18:20.968	25m 59s	21m 42s	1114.2%	13.4 GB	16.1 GB	42.7 GB	38.3 GB
40	af/5f6531	2795130331568188801	SORT_BAM (INPUT_R1_T1)	COMPLETED	0	2022-06-10 19:27:31.184	19m 49s	12m 42s	251.7%	5.4 GB	6.6 GB	35.4 GB	14.5 GB
38	cd/f0ec9b	13190434466805998808	SORT_BAM (MV411_MYB_DMSO-MYB_R1_T1)	COMPLETED	0	2022-06-10 19:25:41.202	21m 58s	14m 14s	250.8%	5 GB	6.1 GB	39 GB	16.1 GB
41	51/785117	8644415896751056902	SORT_BAM (MV411_MYB_DMSO-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 19:31:01.000	21m 9s	13m 53s	244.8%	5 GB	6.1 GB	35.7 GB	14.2 GB
43	0e/c5db04	9114435631234748299	COUNTS (INPUT_R1_T1)	COMPLETED	0	2022-06-10 19:47:21.118	5m 18s	16ms	150.0%	3.1 MB	5.4 MB	2.9 MB	387 B
44	d8/17e510	872259402942206975	COUNTS (MV411_MYB_DMSO-MYB_R1_T1)	COMPLETED	0	2022-06-10 19:47:40.811	5m 49s	19ms	94.7%	3.1 MB	5.4 MB	3.1 MB	412 B
45	86/5042a0	6097686218038266021	COUNTS (MV411_MYB_DMSO-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 19:52:11.194	5m 29s	20ms	150.0%	3.1 MB	5.4 MB	3.2 MB	430 B
39	22/69e1df	6404986577479982741	spiking (MV411_MYB_VHL-MYC_R1_T1)	COMPLETED	0	2022-06-10 19:26:42.380	35m 27s	30m 59s	1163.2%	11.7 GB	13.5 GB	41.8 GB	36.5 GB
42	77/ee09cf	6804196318157725443	SORT_BAM (MV411_MYB_DMSO-MED1_R1_T1)	COMPLETED	0	2022-06-10 19:42:40.667	20m 9s	12m 52s	252.7%	5 GB	6.1 GB	35.7 GB	14.5 GB
49	49/28c480	1094691565861073633	COUNTS (MV411_MYB_DMSO-MED1_R1_T1)	COMPLETED	0	2022-06-10 20:02:51.159	4m 59s	15ms	112.5%	3.1 MB	5.4 MB	2.8 MB	415 B
32	c1/27f45b	8030629246878584481	BWA_MEM (MV411_MYB_VHL-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 17:54:11.580	2h 36m 38s	2h 20m 24s	1195.0%	7.6 GB	9.1 GB	68.2 GB	66.5 GB
46	f3/83fe62	4197596933450875583	spiking (INPUT_R1_T1)	COMPLETED	0	2022-06-10 19:52:41.662	39m 18s	34m 21s	1164.7%	11.6 GB	13.8 GB	44.1 GB	38.4 GB
47	9a/31c713	8999797231374608043	spiking (MV411_MYB_DMSO-MYB_R1_T1)	COMPLETED	0	2022-06-10 19:53:31.319	38m 58s	33m 57s	1132.5%	11.9 GB	13.7 GB	54 GB	47.6 GB
48	2b/7ef58e	16341872453985324600	spiking (MV411_MYB_DMSO-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 19:57:41.285	49m 18s	44m 8s	1149.1%	11.9 GB	14.4 GB	54.3 GB	48.2 GB
50	e5/ebda5b	14165052859858662383	spiking (MV411_MYB_DMSO-MED1_R1_T1)	COMPLETED	0	2022-06-10 20:07:51.642	42m 18s	37m 24s	1156.3%	11.8 GB	13.6 GB	53.2 GB	46.7 GB
51	dc/08e124	2660976365159438360	SORT_BAM (MV411_MYB_VHL-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 20:30:50.660	27m 39s	18m 13s	249.9%	5 GB	6.1 GB	48.6 GB	19.6 GB
52	ca/46f000	11631139866297058926	COUNTS (MV411_MYB_VHL-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 20:58:30.654	5m 59s	23ms	120.0%	3 MB	5.4 MB	3.6 MB	428 B
53	ac/835e2a	3845091124682160071	spiking (MV411_MYB_VHL-POLII_total_R1_T1)	COMPLETED	0	2022-06-10 21:04:31.541	45m 18s	40m 15s	1143.6%	11.8 GB	14.3 GB	54.7 GB	48.1 GB
26	4d/919e36	5384501712664020499	BWA_MEM (MV411_MYB_VHL-MED1_R1_T1)	COMPLETED	0	2022-06-10 17:28:32.383	4h 43m 7s	4h 28m 18s	1197.3%	9.9 GB	11.2 GB	50.2 GB	47.5 GB
54	82/83b331	16739387042957874406	SORT_BAM (MV411_MYB_VHL-MED1_R1_T1)	COMPLETED	0	2022-06-10 22:11:40.499	20m 29s	13m 17s	247.5%	5 GB	6.1 GB	35.3 GB	14.1 GB
55	f5/9da00b	15060509358801433326	COUNTS (MV411_MYB_VHL-MED1_R1_T1)	COMPLETED	0	2022-06-10 22:32:11.345	5m 18s	16ms	150.0%	3.1 MB	5.4 MB	2.8 MB	413 B
56	af/3cf519	15086071672486846563	spiking (MV411_MYB_VHL-MED1_R1_T1)	COMPLETED	0	2022-06-10 22:37:31.479	49m 18s	43m 50s	1146.0%	11.8 GB	13.6 GB	56.5 GB	49.6 GB
27	6e/113025	18143218382531654036	BWA_MEM (MV411_MYB_VHL-MYB_R1_T1)	COMPLETED	0	2022-06-10 17:28:33.392	14h 10m 37s	13h 55m 7s	1197.8%	17.9 GB	19.3 GB	52.8 GB	50.8 GB
57	df/bf0aa8	3846382245511159341	SORT_BAM (MV411_MYB_VHL-MYB_R1_T1)	COMPLETED	0	2022-06-11 07:39:11.274	21m 29s	13m 54s	254.4%	5 GB	6.1 GB	37.6 GB	15.4 GB
58	d3/a3ab45	15298260728579297587	COUNTS (MV411_MYB_VHL-MYB_R1_T1)	COMPLETED	0	2022-06-11 08:00:41.551	5m 9s	16ms	160.0%	3 MB	5.4 MB	2.8 MB	411 B
59	c4/727dca	10362241189557931827	MERGED_BAM (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 08:00:44.739	38m 6s	32m 38s	113.2%	26.4 GB	40 GB	24.8 GB	5.1 GB
60	c2/aa761e	14650789209009397501	MERGED_BAM (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 08:00:45.245	40m 36s	34m 44s	123.2%	27.5 GB	39.9 GB	27.3 GB	5.5 GB
64	a3/475ccf	15344546701823025496	MERGED_BAM (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 08:00:42.112	48m 8s	41m 39s	118.3%	29.6 GB	40 GB	31.6 GB	6.4 GB
63	01/407ac1	4558097652960038685	MERGED_BAM (MV411_MYB_DMSO-POLII_total_R1)	COMPLETED	0	2022-06-11 08:00:43.657	49m 7s	42m 16s	123.6%	30.2 GB	40 GB	32.1 GB	6.5 GB
61	a9/b7642c	14704342869866907312	MERGED_BAM (INPUT_R1)	COMPLETED	0	2022-06-11 08:00:45.743	49m 6s	42m 42s	126.4%	22.1 GB	40 GB	35.4 GB	9.3 GB
66	c3/83ee77	6161253599296203005	MERGED_BAM (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 08:00:43.150	50m 17s	43m 20s	122.4%	30.4 GB	39.9 GB	32 GB	6.5 GB
62	37/218afe	4000201810091330469	MERGED_BAM (MV411_MYB_DMSO-MYB_R1)	COMPLETED	0	2022-06-11 08:00:42.642	52m 28s	45m 48s	123.4%	31 GB	39.9 GB	34.2 GB	6.9 GB
67	13/028c50	3243243942683493514	MERGED_BAM (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 08:00:46.369	54m 24s	47m 59s	119.9%	30.9 GB	40 GB	34.3 GB	7.3 GB
65	56/0f17da	3722008693272232274	MERGED_BAM (MV411_MYB_VHL-POLII_total_R1)	COMPLETED	0	2022-06-11 08:00:44.149	1h 2m 56s	55m 40s	126.9%	28.9 GB	39.9 GB	42.8 GB	8.7 GB
68	59/a7d143	3999259581329421885	spiking (MV411_MYB_VHL-MYB_R1_T1)	COMPLETED	0	2022-06-11 08:05:51.815	59m 8s	53m 13s	1146.7%	11.9 GB	13.8 GB	76.6 GB	67.6 GB
70	8c/d23a44	4549804725405286415	PRESEQ (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 08:38:52.912	26m 37s	21m 56s	100.0%	23.6 MB	257.5 MB	5 GB	464 KB
69	5f/7fcdaf	2635944510494510156	MERGED_BAM_FILTER (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 08:38:53.470	27m 27s	21m 46s	175.2%	5 GB	6.1 GB	23.3 GB	13.3 GB
72	07/f26db5	2545369825764241576	PRESEQ (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 08:41:22.321	24m 59s	20m 21s	100.0%	29 MB	264 MB	5.5 GB	465.4 KB
71	e7/9a42e3	9405219340870654116	MERGED_BAM_FILTER (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 08:41:22.661	31m 38s	25m 46s	176.4%	5 GB	6.1 GB	27.3 GB	16 GB
74	74/317424	2060047725380858640	PRESEQ (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 08:48:51.820	28m 28s	23m 18s	100.0%	28.9 MB	265.4 MB	6.4 GB	478.3 KB
76	3d/f68e81	12029553041041074478	PRESEQ (MV411_MYB_DMSO-POLII_total_R1)	COMPLETED	0	2022-06-11 08:49:52.328	29m 38s	24m 18s	100.0%	23.9 MB	261.8 MB	6.5 GB	488 KB
80	9f/ca0fe5	3770876127765991418	PRESEQ (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 08:51:02.028	29m 59s	24m 45s	100.0%	41 MB	277.4 MB	6.4 GB	495.9 KB
82	40/11f9a1	6076787632963989065	PRESEQ (MV411_MYB_DMSO-MYB_R1)	COMPLETED	0	2022-06-11 08:53:11.824	29m 49s	24m 35s	100.0%	27.9 MB	264.8 MB	6.9 GB	485.4 KB
87	79/23dfbc	14824895711725076113	MERGED_BAM_REMOVE_ORPHAN (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 09:06:22.134	18m 9s	12m 20s	171.3%	5 GB	6.1 GB	18.8 GB	9.5 GB
73	f4/24eccd	16143036119286739284	MERGED_BAM_FILTER (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 08:48:52.393	35m 58s	29m 36s	174.6%	5 GB	6.1 GB	30.8 GB	17.7 GB
84	03/b6f62a	16363213938912060538	MERGED_BAM_FILTER (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 08:55:12.455	29m 59s	23m 11s	174.9%	5 GB	6.1 GB	26.4 GB	14.1 GB
79	fd/cd2092	12138906414209328551	MERGED_BAM_FILTER (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 08:51:02.580	36m 18s	29m 52s	173.7%	5 GB	6.1 GB	30.9 GB	17.6 GB
88	e1/87502e	7043741305599990610	MERGED_BAM_REMOVE_ORPHAN (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 09:13:02.107	17m 49s	12m 31s	171.1%	5 GB	6.1 GB	21.3 GB	10.5 GB
91	3d/8d27c9	5411256031719938479	BIGWIG (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 09:24:33.219	9m 28s	5m 50s	123.3%	1.9 GB	1.9 GB	9.7 GB	5 GB
89	15/76d1a3	17367236629967731244	PICARD_METRICS (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 09:24:34.233	11m 7s	6m 47s	103.2%	1.2 GB	39.7 GB	5.8 GB	788.9 KB
77	ef/212363	6285106451092914668	PRESEQ (INPUT_R1)	COMPLETED	0	2022-06-11 08:49:53.770	45m 57s	40m 37s	100.0%	64 MB	305.7 MB	6.6 GB	495.7 KB
83	76/5aae64	18429261647059872372	PRESEQ (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 08:55:12.056	40m 40s	35m 25s	100.0%	108 MB	341.8 MB	6.8 GB	512 KB
81	2b/1ad4fd	2531430377402022955	MERGED_BAM_FILTER (MV411_MYB_DMSO-MYB_R1)	COMPLETED	0	2022-06-11 08:53:12.369	43m 8s	36m 30s	175.3%	5 GB	6.1 GB	36.4 GB	21.7 GB
78	46/b061e5	15591606653189632025	MERGED_BAM_FILTER (INPUT_R1)	COMPLETED	0	2022-06-11 08:49:54.283	46m 46s	40m 12s	186.9%	5.3 GB	6.6 GB	41.5 GB	24.7 GB
75	cf/874782	3059062964255770756	MERGED_BAM_FILTER (MV411_MYB_DMSO-POLII_total_R1)	COMPLETED	0	2022-06-11 08:49:52.875	48m 28s	41m 43s	179.1%	5 GB	6.1 GB	36.9 GB	22.8 GB
97	8b/15750a	7891286745916731243	BIGWIG (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 09:30:53.303	11m 28s	7m 24s	125.1%	1.9 GB	1.9 GB	11.3 GB	5.9 GB
95	64/4e91da	416300807917963722	PICARD_METRICS (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 09:30:53.700	12m 18s	8m 6s	102.6%	1.3 GB	39.3 GB	6.2 GB	789.6 KB
90	a5/c48bce	8519899316541068616	PHANTOMPEAKQUALTOOLS (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 09:24:33.682	19m 17s	15m 26s	78.9%	1.6 GB	2.1 GB	23.7 GB	20.9 GB
86	43/84a744	9018516417203929351	PRESEQ (MV411_MYB_VHL-POLII_total_R1)	COMPLETED	0	2022-06-11 09:03:42.195	40m 18s	34m 7s	100.0%	27.2 MB	262.8 MB	8.6 GB	491.1 KB
93	0a/6f3caf	2299866725563196315	MERGED_BAM_REMOVE_ORPHAN (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 09:25:12.704	18m 49s	13m 16s	165.3%	5 GB	6.1 GB	20 GB	10 GB
92	45/061e5c	16044670515706084951	MERGED_BAM_REMOVE_ORPHAN (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 09:24:52.115	20m 28s	14m 53s	171.5%	5 GB	6.1 GB	25.1 GB	12.7 GB
94	1d/cedde5	11559338799320676108	MERGED_BAM_REMOVE_ORPHAN (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 09:27:22.514	20m 28s	14m 46s	172.9%	5 GB	6.1 GB	25.2 GB	12.7 GB
98	a4/610239	10839712488801783747	PLOTPROFILE (MV411_MYB_DMSO-MYC_R1)	COMPLETED	0	2022-06-11 09:34:05.308	14m 5s	11m 30s	858.1%	3.6 GB	4.5 GB	3.6 GB	1.3 GB
105	53/61a67d	12833983931863739495	BIGWIG (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 09:44:03.251	10m 28s	6m 41s	121.9%	1.9 GB	1.9 GB	10.6 GB	5.6 GB
96	4b/e0fbba	8385573501115885883	PHANTOMPEAKQUALTOOLS (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 09:30:52.743	23m 58s	19m 48s	71.0%	2 GB	2.5 GB	27.2 GB	24 GB
103	14/5a24f2	15822388500562262429	PICARD_METRICS (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 09:44:04.299	11m 37s	7m 5s	103.2%	1.2 GB	39.3 GB	6 GB	787.7 KB
102	46/187b1b	1294560660836627749	PLOTPROFILE (MV411_MYB_VHL-MYC_R1)	COMPLETED	0	2022-06-11 09:42:23.042	13m 48s	11m 20s	862.4%	3.6 GB	4.5 GB	3.6 GB	1.3 GB
108	98/db57a8	14746923461761000711	BIGWIG (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 09:45:22.177	11m 59s	7m 57s	123.5%	1.9 GB	1.9 GB	13.8 GB	7.4 GB
106	d6/c55f89	11885734770065295841	PICARD_METRICS (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 09:45:23.335	13m 58s	8m 51s	102.8%	1.2 GB	39.3 GB	6.7 GB	789.9 KB
111	ca/97746e	1021291456731520046	BIGWIG (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 09:47:52.244	12m 9s	8m 6s	123.8%	1.9 GB	1.9 GB	14 GB	7.5 GB
104	9c/2ef935	17302084217580864916	PHANTOMPEAKQUALTOOLS (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 09:44:03.769	16m 37s	13m 1s	76.8%	1.9 GB	2.3 GB	24.9 GB	21.9 GB
109	40/68cbc9	5645140028252880637	PICARD_METRICS (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 09:47:53.131	13m 48s	9m 12s	102.2%	1.2 GB	39.3 GB	6.8 GB	781.2 KB
99	d4/291815	12668514354766219989	MERGED_BAM_REMOVE_ORPHAN (MV411_MYB_DMSO-MYB_R1)	COMPLETED	0	2022-06-11 09:36:22.210	26m 58s	20m 19s	167.1%	5 GB	6.1 GB	30.6 GB	15.6 GB
85	3f/b8e7cb	18197636786794843465	MERGED_BAM_FILTER (MV411_MYB_VHL-POLII_total_R1)	COMPLETED	0	2022-06-11 09:03:42.750	59m 58s	52m 16s	179.6%	5 GB	6.1 GB	48 GB	29.8 GB
101	62/4a4c4b	3151240240366385157	MERGED_BAM_REMOVE_ORPHAN (MV411_MYB_DMSO-POLII_total_R1)	COMPLETED	0	2022-06-11 09:38:21.963	27m 49s	21m 2s	165.5%	5 GB	6.1 GB	30.9 GB	15.6 GB
100	eb/1a2ec6	15626385907109229759	MERGED_BAM_REMOVE_ORPHAN (INPUT_R1)	COMPLETED	0	2022-06-11 09:36:41.743	30m 9s	22m 46s	172.2%	5.3 GB	6.6 GB	36.9 GB	18.9 GB
107	e7/1c9acc	17929552295387836707	PHANTOMPEAKQUALTOOLS (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 09:45:22.723	21m 48s	17m 43s	75.9%	2.1 GB	2.5 GB	31.4 GB	27.6 GB
112	38/538d27	4825693551676798156	PLOTPROFILE (MV411_MYB_VHL-MYB_R1)	COMPLETED	0	2022-06-11 09:54:33.665	13m 47s	11m 27s	847.0%	3.5 GB	4.5 GB	3.5 GB	1.3 GB
110	4d/040c86	12233131445364562073	PHANTOMPEAKQUALTOOLS (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 09:47:52.757	21m 18s	17m 36s	73.3%	2.2 GB	2.7 GB	32.1 GB	28.3 GB
113	a9/f163f9	8971509284138752894	PLOTPROFILE (MV411_MYB_DMSO-MED1_R1)	COMPLETED	0	2022-06-11 09:57:22.745	14m 8s	11m 29s	849.2%	3.5 GB	4.5 GB	3.5 GB	1.3 GB
114	f1/88092f	9666840952177819257	PLOTPROFILE (MV411_MYB_VHL-MED1_R1)	COMPLETED	0	2022-06-11 10:00:03.251	14m 17s	11m 40s	840.4%	3.6 GB	4.6 GB	3.6 GB	1.3 GB
126	5f/ea06d1	2608765221327876611	PLOTFINGERPRINT (MV411_MYB_VHL-MYC_R1 vs INPUT_R1)	COMPLETED	0	2022-06-11 10:06:55.074	7m 58s	3m 31s	922.6%	1.2 GB	3 GB	107.2 GB	12.7 MB
127	0b/0e5cc7	13351487129905476993	PLOTFINGERPRINT (MV411_MYB_DMSO-MYC_R1 vs INPUT_R1)	COMPLETED	0	2022-06-11 10:06:52.584	8m 9s	3m 43s	837.5%	1.2 GB	3 GB	104.5 GB	12.6 MB
138	68/75931a	6791769757076020678	PLOTFINGERPRINT (MV411_MYB_DMSO-MYB_R1 vs INPUT_R1)	COMPLETED	0	2022-06-11 10:06:52.252	8m 19s	3m 52s	878.1%	1.2 GB	3 GB	117.7 GB	12.8 MB
130	fc/4bdb70	5207406888105065693	PLOTFINGERPRINT (MV411_MYB_VHL-MED1_R1 vs INPUT_R1)	COMPLETED	0	2022-06-11 10:06:54.039	8m 28s	4m 9s	786.8%	1.2 GB	3 GB	112.7 GB	12.8 MB
129	f1/94fe1c	9650570465843980099	PLOTFINGERPRINT (MV411_MYB_VHL-MYB_R1 vs INPUT_R1)	COMPLETED	0	2022-06-11 10:06:53.134	9m 8s	4m 25s	772.6%	1.2 GB	3 GB	105.6 GB	12.7 MB
