"Feature","MnSignal","Pval","Fold"
"ERCC-00002",52762.5,0.503311442962184,0.5
"ERCC-00003",2937.5,0.747991794518392,0.5
"ERCC-00004",14566.3333333333,0.881603405044993,4
"ERCC-00009",1833.83333333333,0.46469415336408,1
"ERCC-00013",2,0.353430736521678,0.5
"ERCC-00014",6.5,0.122505602490259,0.5
"ERCC-00019",70.8333333333333,0.181139881400117,4
"ERCC-00022",564,0.509295126081214,0.5
"ERCC-00025",253.666666666667,0.660870526745943,1
"ERCC-00028",11.6666666666667,0.957502400909379,4
"ERCC-00031",5.66666666666667,0.833128568808418,1
"ERCC-00033",5.5,0.601344560479917,4
"ERCC-00034",49.8333333333333,0.919647447214715,1
"ERCC-00035",275.833333333333,0.744695373002566,1
"ERCC-00039",8,0.00442626412360298,0.667
"ERCC-00040",2.83333333333333,0.787728190402326,0.667
"ERCC-00042",1284.33333333333,0.598133754089326,1
"ERCC-00043",2492,0.679297386274514,0.5
"ERCC-00044",292.333333333333,0.715433609518527,0.667
"ERCC-00046",9185.33333333333,0.619663583393251,0.5
"ERCC-00051",45.6666666666667,0.156531257421021,1
"ERCC-00053",73.1666666666667,0.638003124097381,1
"ERCC-00054",13.3333333333333,0.835935401102847,0.667
"ERCC-00058",4.83333333333333,0.21122346319391,0.667
"ERCC-00059",24.6666666666667,0.52985112785152,0.5
"ERCC-00060",680.666666666667,0.96247199944785,1
"ERCC-00062",216.166666666667,0.562885565294198,4
"ERCC-00067",5.66666666666667,0.632755502320237,1
"ERCC-00069",6,0.881344536620886,0.5
"ERCC-00071",155,0.48356114999492,0.667
"ERCC-00073",2.33333333333333,0.936745278153464,1
"ERCC-00074",37087.1666666667,0.566598311825853,0.667
"ERCC-00076",504.333333333333,0.720621308049138,0.667
"ERCC-00077",7,0.252020866624263,0.5
"ERCC-00078",104.5,0.326486854308484,0.5
"ERCC-00079",154.166666666667,0.220672895608492,0.5
"ERCC-00084",96.8333333333333,0.876530469689072,0.667
"ERCC-00085",18.3333333333333,0.500800441303766,4
"ERCC-00092",996.333333333333,0.651676073451816,4
"ERCC-00095",363.5,0.465408850131108,4
"ERCC-00096",52117.6666666667,0.482020609900077,1
"ERCC-00097",2.33333333333333,0.334142429282005,4
"ERCC-00099",56.1666666666667,0.426585124746156,0.667
"ERCC-00108",1963,0.467849231067958,4
"ERCC-00111",1587.33333333333,0.433643186316669,0.667
"ERCC-00112",369.5,0.61645303189715,0.5
"ERCC-00113",12140.3333333333,0.557757192000692,0.667
"ERCC-00116",254,0.727684356893643,4
"ERCC-00120",2.33333333333333,0.587281465203733,0.667
"ERCC-00126",14.1666666666667,0.161463276188159,1
"ERCC-00130",90051.5,0.503792939093807,4
"ERCC-00131",361.5,0.552277721742621,4
"ERCC-00134",1.33333333333333,0.497187565534799,4
"ERCC-00136",4653,0.640352559970511,4
"ERCC-00143",6.66666666666667,0.695328789749054,0.667
"ERCC-00144",54,0.938003556294293,4
"ERCC-00145",1843,0.462013578922075,0.667
"ERCC-00147",6.16666666666667,0.814926288188186,4
"ERCC-00148",18.5,0.184204904015947,1
"ERCC-00150",11.5,0.510241986025716,1
"ERCC-00154",12.8333333333333,0.529968151633504,4
"ERCC-00157",22.1666666666667,0.759467937917897,0.667
"ERCC-00158",3.33333333333333,0.75951951448481,1
"ERCC-00160",38.6666666666667,0.932488786408785,0.5
"ERCC-00162",161.333333333333,0.516912240200392,0.667
"ERCC-00163",29.3333333333333,0.52732320995945,0.5
"ERCC-00164",1.66666666666667,0.243576477824649,0.667
"ERCC-00165",115,0.662952927544408,0.5
"ERCC-00168",1.66666666666667,0.0907838728723913,0.5
"ERCC-00170",42.1666666666667,0.671038942544506,4
"ERCC-00171",7653.33333333333,0.452805274144745,1
"DPM1",1814.16666666667,0.00251324760604385,NA
"SCYL3",524.5,0.272832725058652,NA
"C1orf112",1168.5,0.0307407005741754,NA
"FGR",3255.16666666667,1.05923169561514e-06,NA
"CFH",6.83333333333333,0.55521137719396,NA
"FUCA2",3116,0.410287750555593,NA
"GCLC",378,0.00643082647003859,NA
"NFYA",3157.66666666667,0.209447897577773,NA
"STPG1",118.833333333333,0.721965911919047,NA
"NIPAL3",1360.83333333333,0.00139089803879239,NA
"LAS1L",4038.16666666667,0.0756532005255522,NA
"SEMA3F",56.6666666666667,0.81959077415757,NA
"ANKIB1",1805.16666666667,0.728580495922098,NA
"CYP51A1",4921.5,0.0279173524778789,NA
"KRIT1",1799.66666666667,0.120685745962459,NA
"RAD52",357.5,0.050017117003576,NA
"BAD",364,0.0858236891505629,NA
"LAP3",4065.83333333333,0.000393685463494451,NA
"AOC1",136.166666666667,0.000216650751540068,NA
"HECW1",22.1666666666667,0.300422945418302,NA
"MAD1L1",1439.5,0.0292366440797008,NA
"LASP1",8568.66666666667,0.100974727575767,NA
"SNX11",1355.66666666667,0.427929675731791,NA
"TMEM176A",1.66666666666667,0.85367850897745,NA
"M6PR",12572.8333333333,0.333980961965802,NA
"KLHL13",16.5,0.0520380827312561,NA
"CYP26B1",2.66666666666667,0.00253095198827286,NA
"ICA1",62,0.977527248903523,NA
"DBNDD1",59.5,0.263459129421653,NA
"ALS2",658.833333333333,0.528481337774348,NA
"CASP10",585.833333333333,0.0932373138519068,NA
"CFLAR",4089,0.000449337634894793,NA
"NDUFAF7",760.166666666667,0.292643155547249,NA
"RBM5",3377.5,0.0081929097035868,NA
"MTMR7",52.8333333333333,0.823246143983529,NA
"ARF5",1671.16666666667,0.0900029202602289,NA
"SARM1",42.3333333333333,0.0127488422968012,NA
