"Feature","MnSignal","Pval","Fold"
"Sim0.5Fold1",0.833333333333333,0.0544070287504408,0.5
"Sim0.5Fold2",2,0.0105295051925894,0.5
"Sim0.5Fold3",2.83333333333333,0.377323813659353,0.5
"Sim0.5Fold4",2,0.548982351066039,0.5
"Sim0.5Fold5",3.33333333333333,0.781407011043911,0.5
"Sim0.5Fold6",5,0.0567389959170518,0.5
"Sim0.5Fold7",4,0.418539623236896,0.5
"Sim0.5Fold8",4.83333333333333,0.0842610375400134,0.5
"Sim0.5Fold9",8.66666666666667,0.0406446343120433,0.5
"Sim0.5Fold10",10.3333333333333,0.569454119530895,0.5
"Sim0.5Fold11",13.5,0.0355061691304206,0.5
"Sim0.5Fold12",18.6666666666667,0.000190013827242384,0.5
"Sim0.5Fold13",25.1666666666667,0.03345454478628,0.5
"Sim0.5Fold14",33.3333333333333,0.000370601384719812,0.5
"Sim0.5Fold15",36.8333333333333,0.000312456154203531,0.5
"Sim0.5Fold16",53.6666666666667,8.1721793523246e-05,0.5
"Sim0.5Fold17",70.3333333333333,9.08426243814376e-05,0.5
"Sim0.5Fold18",101.5,3.62627880071672e-05,0.5
"Sim0.5Fold19",146.166666666667,3.13167632126197e-06,0.5
"Sim0.5Fold20",176.5,1.34508736151018e-05,0.5
"Sim0.5Fold21",234.5,8.96374878249048e-06,0.5
"Sim0.5Fold22",285.166666666667,3.28222689010178e-06,0.5
"Sim0.5Fold23",370,1.80822767786292e-07,0.5
"Sim0.5Fold24",457,6.3879458042804e-08,0.5
"Sim0.5Fold25",538.666666666667,7.63279124489749e-08,0.5
"Sim0.5Fold26",592.166666666667,3.41350617459961e-08,0.5
"Sim0.5Fold27",692.833333333333,4.70913936880806e-09,0.5
"Sim0.5Fold28",826.166666666667,1.24130133247916e-09,0.5
"Sim0.5Fold29",927.166666666667,1.11644489227388e-09,0.5
"Sim0.5Fold30",1068.33333333333,3.19808262283007e-10,0.5
"Sim0.5Fold31",1196.16666666667,1.25170542599228e-10,0.5
"Sim0.5Fold32",1261.83333333333,2.61439019008197e-10,0.5
"Sim0.5Fold33",1347.66666666667,8.18827213294537e-10,0.5
"Sim0.5Fold34",1548.16666666667,7.76633285672786e-11,0.5
"Sim0.5Fold35",1642.16666666667,3.96202141278598e-09,0.5
"Sim0.5Fold36",1813.66666666667,6.12980152096583e-10,0.5
"Sim0.5Fold37",1951.33333333333,5.8186228278904e-11,0.5
"Sim0.5Fold38",2262.16666666667,5.51814613036142e-11,0.5
"Sim0.5Fold39",2432.5,1.12657505779504e-09,0.5
"Sim0.5Fold40",2712.16666666667,4.02098304545803e-09,0.5
"Sim0.5Fold41",2986.5,4.63524110619788e-11,0.5
"Sim0.5Fold42",3519.66666666667,1.94975091261719e-11,0.5
"Sim0.5Fold43",4173.66666666667,2.1617823863815e-11,0.5
"Sim0.5Fold44",4442.5,1.18227551984026e-09,0.5
"Sim0.5Fold45",4962.66666666667,1.81720529734391e-11,0.5
"Sim0.5Fold46",6210.16666666667,6.02429312927163e-11,0.5
"Sim0.5Fold47",7287,6.87673304372182e-11,0.5
"Sim0.5Fold48",10212.5,3.82223910570089e-09,0.5
"Sim0.5Fold49",16565,7.61893091677337e-10,0.5
"Sim4Fold1",0.833333333333333,0.194590282687897,4
"Sim4Fold2",1,0.139774208337754,4
"Sim4Fold3",2,0.195095614573169,4
"Sim4Fold4",1.33333333333333,0.042043743634789,4
"Sim4Fold5",2.83333333333333,0.18365748754051,4
"Sim4Fold6",2.83333333333333,0.239342684603057,4
"Sim4Fold7",5.66666666666667,0.00378800673018229,4
"Sim4Fold8",3,0.11410448440414,4
"Sim4Fold9",5.83333333333333,0.0680228036070936,4
"Sim4Fold10",12,0.000458353121230415,4
"Sim4Fold11",10.3333333333333,0.00329023599113844,4
"Sim4Fold12",18.3333333333333,0.0192063061654483,4
"Sim4Fold13",22.1666666666667,0.000112309911211409,4
"Sim4Fold14",26,3.87068475299457e-05,4
"Sim4Fold15",43.1666666666667,1.08136504647257e-05,4
"Sim4Fold16",48.5,2.43582260033445e-05,4
"Sim4Fold17",65.6666666666667,1.32533529457831e-07,4
"Sim4Fold18",97.8333333333333,1.28538125304665e-07,4
"Sim4Fold19",127.833333333333,2.96290768720433e-07,4
"Sim4Fold20",155.166666666667,1.41222989433325e-09,4
"Sim4Fold21",202.5,1.72153628177302e-09,4
"Sim4Fold22",258.333333333333,2.84364553838477e-10,4
"Sim4Fold23",320.833333333333,1.23783661228542e-10,4
"Sim4Fold24",410.5,2.14801059788834e-10,4
"Sim4Fold25",457.833333333333,6.49602218205846e-11,4
"Sim4Fold26",533.166666666667,6.18006661060893e-13,4
"Sim4Fold27",632.666666666667,3.4370504608631e-12,4
"Sim4Fold28",696.333333333333,3.41554712109435e-13,4
"Sim4Fold29",807.333333333333,1.16072061877098e-12,4
"Sim4Fold30",898.666666666667,1.0223414340977e-11,4
"Sim4Fold31",973.833333333333,3.99437605605859e-13,4
"Sim4Fold32",1103.33333333333,5.95098219907867e-14,4
"Sim4Fold33",1165,8.64661936116319e-14,4
"Sim4Fold34",1347,2.29749647175654e-13,4
"Sim4Fold35",1465.5,1.5394153528102e-12,4
"Sim4Fold36",1530.5,2.57854623258052e-14,4
"Sim4Fold37",1737.16666666667,1.28938174537455e-14,4
"Sim4Fold38",1888.16666666667,3.73894036212026e-14,4
"Sim4Fold39",2197.5,8.66657016499592e-14,4
"Sim4Fold40",2408,8.81502526259699e-13,4
"Sim4Fold41",2758,1.72345152955102e-14,4
"Sim4Fold42",3063.66666666667,3.90566551922152e-14,4
"Sim4Fold43",3436.5,1.57235980422286e-14,4
"Sim4Fold44",3923.83333333333,9.27396850894185e-15,4
"Sim4Fold45",4593.16666666667,3.19298475181366e-15,4
"Sim4Fold46",5391.66666666667,2.03032671270219e-14,4
"Sim4Fold47",6421.5,4.56152966459617e-14,4
"Sim4Fold48",8962,1.35430781620203e-14,4
"Sim4Fold49",15443.8333333333,1.49187089766139e-14,4
"Sim1Fold1",1.33333333333333,0.789857933378866,1
"Sim1Fold2",0.666666666666667,0.296533407533063,1
"Sim1Fold3",2.16666666666667,0.894985381725083,1
"Sim1Fold4",0.833333333333333,0.11607707894837,1
"Sim1Fold5",2.33333333333333,0.48893871660845,1
"Sim1Fold6",4.33333333333333,0.829018128724879,1
"Sim1Fold7",6,0.776800409423882,1
