"Feature","MnSignal","Pval","Fold"
"ERCC-00002",46605,0.0639959492256693,0.5
"ERCC-00003",2754.5,0.036827151152928,0.5
"ERCC-00004",13748.1666666667,0.0655089449919056,4
"ERCC-00009",1626.66666666667,0.0303761972837822,1
"ERCC-00013",1.33333333333333,0.767951026038368,0.5
"ERCC-00014",5.5,0.101715978748746,0.5
"ERCC-00019",66,0.00400358173597814,4
"ERCC-00022",507.5,0.0363484248633832,0.5
"ERCC-00025",227.666666666667,0.188603578530059,1
"ERCC-00028",11.1666666666667,0.437080855562531,4
"ERCC-00031",5.33333333333333,0.541936064674995,1
"ERCC-00033",5.16666666666667,0.850004042981088,4
"ERCC-00034",49.8333333333333,0.169467235796768,1
"ERCC-00035",252.166666666667,0.15381891579622,1
"ERCC-00039",6.66666666666667,0.00228390192132236,0.667
"ERCC-00040",3,0.663122058090387,0.667
"ERCC-00042",1150.83333333333,0.0552256266642633,1
"ERCC-00043",2303.66666666667,0.0348204226349434,0.5
"ERCC-00044",265.333333333333,0.149295757393347,0.667
"ERCC-00046",8565,0.0275309688320528,0.5
"ERCC-00051",41,0.036024960127408,1
"ERCC-00053",65.6666666666667,0.23810167010184,1
"ERCC-00054",13.6666666666667,0.27788641484171,0.667
"ERCC-00058",3.66666666666667,0.389889271099447,0.667
"ERCC-00059",21.8333333333333,0.257277028646934,0.5
"ERCC-00060",650.666666666667,0.0881961766759217,1
"ERCC-00062",196,0.0773399045336099,4
"ERCC-00067",5.83333333333333,0.17104701875201,1
"ERCC-00069",6.33333333333333,0.239201500610509,0.5
"ERCC-00071",138,0.0931658018913747,0.667
"ERCC-00073",2.66666666666667,0.422005485564468,1
"ERCC-00074",33764.3333333333,0.0289725261910216,0.667
"ERCC-00076",458,0.111612061721009,0.667
"ERCC-00077",3.83333333333333,0.245849767287377,0.5
"ERCC-00078",87,0.191031424859778,0.5
"ERCC-00079",131,0.0407208245106692,0.5
"ERCC-00084",89.1666666666667,0.291735866463126,0.667
"ERCC-00085",16.6666666666667,0.241197208263825,4
"ERCC-00092",898,0.0722712673075726,4
"ERCC-00095",321.666666666667,0.0514790465632108,4
"ERCC-00096",45945.5,0.0574364957745927,1
"ERCC-00097",1.83333333333333,0.164176805207443,4
