"Feature","MnSignal","Pval","Fold"
"ERCC-00002",135526,0.0505942741281941,0.5
"ERCC-00003",7557.66666666667,0.100247170185313,0.5
"ERCC-00004",37608.3333333333,0.152952028799321,4
"ERCC-00009",4658.66666666667,0.0517708091121768,1
"ERCC-00013",6.83333333333333,0.0938004308850794,0.5
"ERCC-00014",16.5,0.0494965654018856,0.5
"ERCC-00017",1.33333333333333,0.154637699180482,4
"ERCC-00019",180.833333333333,0.029808367138411,4
"ERCC-00022",1459,0.0369242836247114,0.5
"ERCC-00025",614.833333333333,0.205736888311876,1
"ERCC-00028",32.3333333333333,0.218699583397891,4
"ERCC-00031",13.6666666666667,0.615326570248659,1
"ERCC-00033",12,0.597846941191134,4
"ERCC-00034",126.333333333333,0.360828915359259,1
"ERCC-00035",694.5,0.158507983743932,1
"ERCC-00039",19.1666666666667,0.00286313067493649,0.667
"ERCC-00040",5.83333333333333,0.711658179327273,0.667
"ERCC-00041",1.83333333333333,0.802874525957064,0.5
"ERCC-00042",3384.5,0.0388531096297107,1
"ERCC-00043",6410.33333333333,0.0863682822246246,0.5
"ERCC-00044",716.666666666667,0.196760500796445,0.667
"ERCC-00046",24990,0.0384979632592105,0.5
"ERCC-00051",112.833333333333,0.0469163868511899,1
"ERCC-00053",175.833333333333,0.296303388946854,1
"ERCC-00054",35,0.468249472924238,0.667
"ERCC-00058",16.3333333333333,0.0126997468583739,0.667
"ERCC-00059",66.1666666666667,0.0871366917007235,0.5
"ERCC-00060",1894.5,0.0512844958856835,1
"ERCC-00062",590.333333333333,0.0251928245604905,4
"ERCC-00067",14,0.451472036539286,1
"ERCC-00069",20.1666666666667,0.0625790561170931,0.5
"ERCC-00071",389.666666666667,0.0938545370642395,0.667
"ERCC-00073",6,0.76241526231571,1
"ERCC-00074",100239.5,0.0322807223325334,0.667
"ERCC-00076",1357.5,0.0435734647372174,0.667
"ERCC-00077",20.1666666666667,0.049426362573272,0.5
"ERCC-00078",272.666666666667,0.0327768627160076,0.5
"ERCC-00079",408.333333333333,0.0123690136497887,0.5
"ERCC-00081",2,0.834223272144683,0.5
"ERCC-00084",233,0.446549374621219,0.667
"ERCC-00085",46.1666666666667,0.201601447007532,4
"ERCC-00086",1.66666666666667,0.104551615415295,0.5
"ERCC-00092",2612.5,0.0533572915125949,4
"ERCC-00095",944.833333333333,0.0321466570615957,4
"ERCC-00096",135167.333333333,0.0411100957656975,1
"ERCC-00097",5.33333333333333,0.499807677852254,4
"ERCC-00099",135.166666666667,0.190175839884895,0.667
"ERCC-00104",1.83333333333333,0.712780897294959,1
"ERCC-00108",5098.5,0.0410273272859531,4
"ERCC-00109",3.5,0.0935326121804549,1
"ERCC-00111",4041.16666666667,0.0426144302463456,0.667
"ERCC-00112",947.833333333333,0.0712895444004053,0.5
"ERCC-00113",31071.6666666667,0.086121783188584,0.667
"ERCC-00116",599.5,0.312457242208852,4
"ERCC-00120",5.16666666666667,0.664007805554602,0.667
"ERCC-00123",2.66666666666667,0.809062838111199,4
"ERCC-00126",37.1666666666667,0.0350083838174997,1
"ERCC-00130",236765.166666667,0.0283547334927955,4
"ERCC-00131",964.166666666667,0.0322414461377177,4
"ERCC-00134",2.83333333333333,0.590269608365799,4
"ERCC-00136",11953.3333333333,0.0873980751840519,4
"ERCC-00137",2.83333333333333,0.413002311992368,0.5
"ERCC-00138",1.33333333333333,0.625645929872479,1
"ERCC-00143",21.1666666666667,0.0575341731688506,0.667
"ERCC-00144",130.5,0.529550059398317,4
"ERCC-00145",4659.66666666667,0.0607604355320124,0.667
"ERCC-00147",11.1666666666667,0.507658772798065,4
"ERCC-00148",49.1666666666667,0.0322959482584493,1
"ERCC-00150",22.6666666666667,0.974437614623419,1
"ERCC-00154",31.5,0.286409340843377,4
"ERCC-00156",1.16666666666667,0.759473268917834,4
"ERCC-00157",67.3333333333333,0.0349032081849228,0.667
"ERCC-00158",6.5,0.84570695168031,1
"ERCC-00160",97.6666666666667,0.435563498319907,0.5
"ERCC-00162",420.666666666667,0.0558803670884971,0.667
"ERCC-00163",75.1666666666667,0.132244519644001,0.5
"ERCC-00164",3.66666666666667,0.38951680847088,0.667
"ERCC-00165",307.666666666667,0.0778580826443397,0.5
"ERCC-00168",6.16666666666667,0.984481377818292,0.5
"ERCC-00170",113.166666666667,0.318086586138158,4
"ERCC-00171",20624.6666666667,0.0315014507007705,1
"DPM1",1815,0.365151858656372,NA
"SCYL3",574.666666666667,1.73571920218186e-05,NA
"C1orf112",953.333333333333,2.46669296086767e-06,NA
"FGR",4642,7.14544469148809e-12,NA
"CFH",4.66666666666667,0.0424623108085383,NA
"FUCA2",2859,0.960904344338789,NA
"GCLC",362.5,0.0222167239707296,NA
"NFYA",2809.5,0.00207373728833858,NA
"STPG1",104.666666666667,0.422917441588101,NA
"NIPAL3",1378,6.0512489832054e-06,NA
"LAS1L",3063.66666666667,2.11500898873733e-09,NA
"SEMA3F",84.5,3.9588668598297e-05,NA
"ANKIB1",1631,0.231542145480276,NA
"CYP51A1",3463.66666666667,8.19496187606582e-09,NA
"KRIT1",1704.16666666667,0.0387100112215988,NA
"RAD52",286.333333333333,0.110578593144282,NA
"BAD",431,4.94981889747576e-07,NA
"LAP3",3738,4.82072590512846e-05,NA
"AOC1",419.666666666667,9.71996241301737e-12,NA
"HECW1",10.5,0.00454044843621445,NA
"MAD1L1",1489.66666666667,7.2228857079221e-06,NA
"LASP1",9431.5,7.67822216026929e-06,NA
"SNX11",1604.83333333333,1.81995296418747e-07,NA
"M6PR",12553.8333333333,0.0460393745494185,NA
"KLHL13",11.5,0.000267395680657729,NA
"CYP26B1",3,0.0176309931840853,NA
"ICA1",52.8333333333333,0.246750032918483,NA
"DBNDD1",152,8.09279366540544e-09,NA
"ALS2",683,0.000703711257474962,NA
"CASP10",693.666666666667,2.11837681053726e-07,NA
"CFLAR",7906.83333333333,2.50293394529434e-13,NA
"NDUFAF7",643.166666666667,0.00100150809209885,NA
"RBM5",3431.66666666667,6.58179719673102e-05,NA
"MTMR7",47.1666666666667,0.828852592945954,NA
"ARF5",2125.5,4.2947483343988e-09,NA
"SARM1",40.6666666666667,0.00372123535419035,NA
"POLDIP2",4316.66666666667,1.36150811249068e-07,NA
"PLXND1",4105.66666666667,1.50756929582534e-07,NA
"AK2",21288,0.137425887896749,NA
"CD38",2475.33333333333,0.00514870166412103,NA
"FKBP4",7036.83333333333,1.00692872649109e-12,NA
"KDM1A",4091,4.45326394765021e-10,NA
"RBM6",3356.66666666667,0.0998602082255618,NA
"CAMKK1",386.166666666667,2.84046814010189e-05,NA
"RECQL",2834.66666666667,0.00037425355748967,NA
"VPS50",655.5,0.03550449512482,NA
"HSPB6",4.5,0.69993036685225,NA
"ARHGAP33",388.666666666667,4.677361316113e-07,NA
"NDUFAB1",2055.83333333333,2.26319187248023e-06,NA
"PDK4",6.33333333333333,0.00177371482638213,NA
"SLC22A16",278.5,0.440584312673791,NA
"ZMYND10",54.5,3.1712301711522e-05,NA
"SLC25A13",1061.33333333333,1.03848705901282e-08,NA
"ST7",454.166666666667,0.331028392817147,NA
"CDC27",4190.16666666667,0.00123542962321878,NA
"SLC4A1",1.33333333333333,0.494364008085039,NA
"HCCS",1654.16666666667,5.52838353217032e-05,NA
"DVL2",1292.16666666667,0.00117214193412556,NA
"UPF1",8083.83333333333,0.0634832299642936,NA
"SKAP2",5405.5,5.91558275389847e-05,NA
"SLC25A5",11297.3333333333,1.03866357489506e-08,NA
"MCUB",32,0.000115990399382404,NA
"HOXA11",458.833333333333,0.836231019722133,NA
"POLR2J",1513.16666666667,0.509254137708355,NA
"DHX33",2007.33333333333,4.85674183470983e-11,NA
"THSD7A",468.666666666667,8.09046911126305e-05,NA
"LIG3",2691.33333333333,0.0324992338670352,NA
"RPAP3",1647.5,0.00215635953880107,NA
"ACSM3",2700,2.25986926355614e-09,NA
"REXO5",993.333333333333,0.169768110217625,NA
"CIAPIN1",1610.83333333333,5.37040845305468e-07,NA
"SPPL2B",1860.83333333333,0.000243343702509982,NA
"FAM214B",940.833333333333,2.08604285438204e-10,NA
"COPZ2",236.166666666667,0.008488486072226,NA
"PRKAR2B",948.166666666667,0.00407093401142312,NA
"MSL3",1329.16666666667,0.0098123459108582,NA
"CREBBP",3493.33333333333,1.57156172615427e-05,NA
"TSPOAP1",992.666666666667,0.346061862894072,NA
"MPO",158.333333333333,3.51962384754592e-10,NA
"GCFC2",413,1.42756412253981e-06,NA
"WDR54",633,3.41921061151357e-06,NA
"CROT",8.5,0.133513937332028,NA
"KMT2E",5116.5,2.66006424464993e-05,NA
"RHBDD2",567.333333333333,1.48295989491609e-05,NA
"IBTK",2841.83333333333,1.23478198375969e-05,NA
"ZNF195",1142,2.01749281551962e-05,NA
"MYCBP2",3749.66666666667,0.72423175927304,NA
"FBXL3",853.166666666667,2.27314821436129e-05,NA
"ITGAL",39779.1666666667,0.00107784656010957,NA
"PDK2",675.333333333333,7.55654342931786e-08,NA
"ITGA3",142.333333333333,1.72391499750354e-08,NA
"ZFX",1550.5,0.206163565097574,NA
"LAMP2",15274.6666666667,2.16687817452158e-07,NA
"ITGA2B",51.8333333333333,0.00110267851278971,NA
"GDE1",2545.16666666667,0.32828937236129,NA
"REX1BD",975.5,0.523129265051694,NA
"CRLF1",74.3333333333333,0.00219609575416935,NA
"OSBPL7",296.5,7.10667653930298e-05,NA
"YBX2",62.6666666666667,0.33205155226692,NA
"MAP3K14",308.333333333333,0.480408047197749,NA
"TMEM132A",15.5,0.00221990218295597,NA
"AP2B1",7945,0.0455947002694539,NA
"ZNF263",1590.16666666667,0.495687886139385,NA
"SPATA20",928.166666666667,0.0214432216766212,NA
"CACNA1G",3.5,0.315706721245084,NA
"TNFRSF12A",106,0.0259739650797196,NA
"MAP3K9",30.5,0.274924410777316,NA
"RALA",1439.16666666667,0.357752661047592,NA
"BAIAP2L1",22.1666666666667,0.649350874448162,NA
"KDM7A",45.3333333333333,0.0016204852944357,NA
"ETV1",17.3333333333333,0.187789374868564,NA
"AGK",243.333333333333,5.48278392210124e-06,NA
"ALDH3B1",1013.33333333333,6.38026623749201e-12,NA
"PHTF2",1654.66666666667,0.00385834417556727,NA
"FARP2",1909.66666666667,7.73547137921942e-07,NA
