"Feature","MnSignal","Pval","Fold"
"ERCC-00002",44817.5,0.583878504860444,0.5
"ERCC-00003",2543.33333333333,0.744252636467958,0.5
"ERCC-00004",13031.1666666667,0.668141188957075,4
"ERCC-00009",1560.66666666667,0.519307892078871,1
"ERCC-00013",1.33333333333333,0.801620716393335,0.5
"ERCC-00014",5,0.286315503368689,0.5
"ERCC-00019",60.3333333333333,0.167780854340359,4
"ERCC-00022",486.333333333333,0.494092636595517,0.5
"ERCC-00025",210.666666666667,0.905709404407234,1
"ERCC-00028",10.3333333333333,0.880403869505881,4
"ERCC-00031",3.83333333333333,0.31718843233866,1
"ERCC-00033",4.5,0.384957754978833,4
"ERCC-00034",42.6666666666667,0.769988194408057,1
"ERCC-00035",253.333333333333,0.458948656049847,1
"ERCC-00039",5,0.064727222118551,0.667
"ERCC-00040",3.66666666666667,0.27449027587486,0.667
"ERCC-00042",1126,0.499227895265563,1
"ERCC-00043",2202.66666666667,0.524134240624811,0.5
"ERCC-00044",244.333333333333,0.925870835508196,0.667
"ERCC-00046",8047.83333333333,0.527967399853659,0.5
"ERCC-00051",35.1666666666667,0.487373182626548,1
"ERCC-00053",61.5,0.818038196296536,1
"ERCC-00054",15,0.12720267483856,0.667
"ERCC-00058",5,0.0665739135753591,0.667
"ERCC-00059",23.8333333333333,0.1267089310378,0.5
"ERCC-00060",635.666666666667,0.517274135782315,1
"ERCC-00062",185.833333333333,0.557530415062409,4
"ERCC-00067",4.5,0.965252685269274,1
"ERCC-00069",4.5,0.576221480497058,0.5
"ERCC-00071",133.5,0.462193424517476,0.667
"ERCC-00073",2.5,0.578911439617756,1
"ERCC-00074",32659.6666666667,0.440105185357364,0.667
"ERCC-00076",448.166666666667,0.569772978453705,0.667
"ERCC-00077",6.83333333333333,0.102780983926383,0.5
"ERCC-00078",84.6666666666667,0.558091940138753,0.5
"ERCC-00079",131.833333333333,0.203429990598922,0.5
"ERCC-00084",84.1666666666667,0.888700459852425,0.667
"ERCC-00085",18.3333333333333,0.0909228975958568,4
"ERCC-00092",877.666666666667,0.541469102994601,4
"ERCC-00095",311.666666666667,0.469067880751351,4
"ERCC-00096",44582.3333333333,0.511871546719951,1
"ERCC-00097",1.66666666666667,0.0851494679505439,4
