"Feature","MnSignal","Pval","Fold"
"ERCC-00002",44853.3333333333,0.131980072624255,0.5
"ERCC-00003",2578.5,0.121036191168586,0.5
"ERCC-00004",13088,0.104000848264515,4
"ERCC-00009",1566.16666666667,0.151675682527467,1
"ERCC-00013",1.33333333333333,0.776497668795999,0.5
"ERCC-00014",3.66666666666667,0.93686131922687,0.5
"ERCC-00019",57,0.122546265634556,4
"ERCC-00022",478.5,0.175010571376528,0.5
"ERCC-00025",217.666666666667,0.343642764077018,1
"ERCC-00028",12,0.0904712014829013,4
"ERCC-00031",4,0.437209746897363,1
"ERCC-00033",5.16666666666667,0.991723696646508,4
"ERCC-00034",45.3333333333333,0.509720617530022,1
"ERCC-00035",249.166666666667,0.200433536603776,1
"ERCC-00039",7,0.000733397610784641,0.667
"ERCC-00040",2.16666666666667,0.471400279196415,0.667
"ERCC-00042",1116.83333333333,0.104285417289393,1
"ERCC-00043",2189.5,0.086768899416156,0.5
"ERCC-00044",250.166666666667,0.348632901952712,0.667
"ERCC-00046",8027.16666666667,0.0835450985031995,0.5
"ERCC-00051",36.6666666666667,0.0992549459485761,1
"ERCC-00053",61.6666666666667,0.353061553817162,1
"ERCC-00054",12.5,0.566799970992874,0.667
"ERCC-00058",3,0.841981069474922,0.667
"ERCC-00059",20,0.621864529064009,0.5
"ERCC-00060",620.666666666667,0.145092937770381,1
"ERCC-00062",182.666666666667,0.186777658536459,4
"ERCC-00067",4.83333333333333,0.617797811956012,1
"ERCC-00069",5.83333333333333,0.341308213810209,0.5
"ERCC-00071",127.333333333333,0.484207600321308,0.667
"ERCC-00073",1.83333333333333,0.77009243284628,1
"ERCC-00074",32263.1666666667,0.0541349772154982,0.667
"ERCC-00076",454.166666666667,0.136695542960543,0.667
"ERCC-00077",4.16666666666667,0.55403022661126,0.5
"ERCC-00078",91,0.0376695329946981,0.5
"ERCC-00079",128.5,0.0590922380673787,0.5
"ERCC-00084",82.1666666666667,0.841917207759752,0.667
"ERCC-00085",15.8333333333333,0.357430850870609,4
"ERCC-00092",884.333333333333,0.120702604235031,4
"ERCC-00095",315.666666666667,0.0694984152662199,4
"ERCC-00096",44680.1666666667,0.101506787272616,1
"ERCC-00097",1.66666666666667,0.0925733021170712,4
"ERCC-00099",45,0.596588770770853,0.667
"ERCC-00108",1683.66666666667,0.112319696840679,4
"ERCC-00111",1349.83333333333,0.0752877029078843,0.667
"ERCC-00112",324,0.16630073522475,0.5
"ERCC-00113",10653.3333333333,0.0945512790573292,0.667
"ERCC-00116",199.5,0.794288959404521,4
"ERCC-00120",2,0.57825106784823,0.667
"ERCC-00126",10.6666666666667,0.343601833765925,1
"ERCC-00130",77374,0.0654962697966833,4
"ERCC-00131",327.5,0.0612666418515818,4
"ERCC-00134",1.33333333333333,0.916524295389747,4
"ERCC-00136",4042.66666666667,0.157702402408418,4
"ERCC-00143",5.16666666666667,0.885301365124798,0.667
"ERCC-00144",44.3333333333333,0.619056989390182,4
"ERCC-00145",1591,0.0746848243976082,0.667
"ERCC-00147",3.83333333333333,0.256119561842618,4
"ERCC-00148",16.6666666666667,0.015640928143781,1
"ERCC-00150",10.1666666666667,0.225734465344744,1
"ERCC-00154",12.1666666666667,0.100824966282009,4
"ERCC-00157",19,0.59837687589542,0.667
"ERCC-00158",2,0.321964600380385,1
"ERCC-00160",31.6666666666667,0.628290728515257,0.5
"ERCC-00162",141.5,0.0794468394858966,0.667
"ERCC-00163",27.5,0.0540737243144806,0.5
"ERCC-00164",1.66666666666667,0.523054848728868,0.667
"ERCC-00165",102.666666666667,0.159691404258284,0.5
"ERCC-00168",2.16666666666667,0.805395947861591,0.5
"ERCC-00170",37.6666666666667,0.843993855863513,4
"ERCC-00171",6732.33333333333,0.0684364118024551,1
"DPM1",2056.33333333333,0.702054307950053,NA
"SCYL3",537.333333333333,0.664406047916913,NA
"C1orf112",1236.83333333333,0.138000348737929,NA
"FGR",2908,0.131817865427965,NA
"CFH",10.6666666666667,0.142818311603163,NA
"FUCA2",3304.66666666667,0.221030174612782,NA
"GCLC",420.5,0.357810040571516,NA
"NFYA",3234.5,0.210807427142434,NA
"STPG1",122.833333333333,0.760763125754514,NA
"NIPAL3",1347.83333333333,0.0458629388048855,NA
"LAS1L",4335.33333333333,0.857218538327179,NA
"SEMA3F",61.5,0.583598961349382,NA
"ANKIB1",1852.33333333333,0.966019381045373,NA
"CYP51A1",5916.5,1.64326173935687e-06,NA
"KRIT1",1853.66666666667,0.190207455818842,NA
"RAD52",354.666666666667,0.234002874338351,NA
"BAD",381,0.116403831047195,NA
"LAP3",4756.33333333333,0.709766574169671,NA
"AOC1",149.666666666667,0.00265877582121028,NA
"HECW1",21.3333333333333,0.771932857101029,NA
"MAD1L1",1412.66666666667,0.985510862728194,NA
"LASP1",8520.83333333333,0.615529833495807,NA
"SNX11",1370,0.756465429869881,NA
"TMEM176A",1.16666666666667,0.626966574610989,NA
"M6PR",13257,0.958130810000879,NA
"KLHL13",21.8333333333333,0.903392893895051,NA
"CYP26B1",5.16666666666667,0.651324246550719,NA
"ICA1",66.8333333333333,0.625603465771444,NA
"DBNDD1",67,0.791359923754763,NA
"ALS2",716.833333333333,0.111963358864935,NA
"CASP10",611.666666666667,0.077402154806768,NA
"CFLAR",3696.5,0.115365513265127,NA
"NDUFAF7",783.5,0.144373590667734,NA
"RBM5",3416.83333333333,0.150333640658077,NA
"MTMR7",52,0.988183418981333,NA
"ARF5",1672.5,0.729849946321512,NA
"SARM1",34.1666666666667,0.553253416877637,NA
"POLDIP2",5424.5,0.00812541926054525,NA
"PLXND1",3478,0.232039842657312,NA
"AK2",24170.5,0.854427026622337,NA
"CD38",3119.66666666667,0.0723302814529301,NA
"FKBP4",11458.8333333333,0.165161606532752,NA
"KDM1A",5710.16666666667,0.0184376884171739,NA
"RBM6",3846,0.922584529896957,NA
"CAMKK1",504,0.409934256792022,NA
"RECQL",3610.66666666667,0.0954348692326531,NA
"VPS50",771,0.783748536223758,NA
"HSPB6",4.5,0.409536477281954,NA
"ARHGAP33",286,0.963292465633623,NA
"NDUFAB1",2795,0.596593908037306,NA
"PDK4",2,0.306705333967567,NA
"SLC22A16",307.166666666667,0.786890460319176,NA
"ZMYND10",35.1666666666667,0.359205345773618,NA
"ARX",1.33333333333333,0.196030863247369,NA
"SLC25A13",1460.33333333333,0.0377865244604772,NA
"ST7",465.333333333333,0.203688358520534,NA
"CDC27",4794.16666666667,0.147338225934898,NA
"SLC4A1",1.33333333333333,0.37184310692671,NA
"HCCS",1538.16666666667,0.0540685877571308,NA
"DVL2",1645.33333333333,0.104477570791171,NA
"UPF1",9709.83333333333,0.291549128868831,NA
"SKAP2",5179.33333333333,0.764055058627893,NA
"SLC25A5",15789.3333333333,0.497524765764,NA
"MCUB",59.8333333333333,0.19723060202765,NA
"HOXA11",482.833333333333,0.122325952085179,NA
"POLR2J",1662.16666666667,0.926509168423072,NA
"DHX33",3025.83333333333,0.292969328834644,NA
"THSD7A",540.166666666667,5.25022090937241e-05,NA
"LIG3",3039.33333333333,0.0835019080319809,NA
"RPAP3",1977.83333333333,0.984333029528584,NA
"ACSM3",2086,0.15382297049539,NA
"REXO5",1084,0.0326182043696156,NA
"CIAPIN1",2142.16666666667,0.0834236279656845,NA
"SPPL2B",1853,0.403787226587814,NA
"FAM214B",647.666666666667,0.376405958874767,NA
"COPZ2",248.666666666667,0.293983726488165,NA
"PRKAR2B",1139.5,0.862527814881157,NA
"MSL3",1302.33333333333,0.0927142406726947,NA
"CREBBP",3090.16666666667,0.165678047301444,NA
"TSPOAP1",1418.5,0.0130122241334533,NA
"MPO",308.666666666667,0.761412000655393,NA
"GCFC2",595.166666666667,0.805873754457452,NA
"WDR54",890.166666666667,0.73623403913323,NA
"CROT",11,0.623793649278594,NA
"ABCB4",3.5,0.22731188526228,NA
"KMT2E",5116.16666666667,0.0251152128386229,NA
"RHBDD2",456.166666666667,0.047640847850463,NA
