,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
12632,101.81827753506673,-1.1808214680464522,0.2730694799489178,4.324252817514958,1.530497001551144e-05,0.0002410198075088973,ZFP1,ZFP1
12633,0.09028674129874734,-1.4227149054381965,3.533811540930397,0.40260067322764415,0.6872420143208886,,MARCHF10,MARCHF10
12634,147.78772400963908,-1.5730045329802598,0.2631129340547302,5.97843864510689,2.2528643207251452e-09,7.458819974515108e-07,SLFN5,SLFN5
12635,2.730175926658562,-2.5935414018426646,0.9279232957404082,2.7949954632545646,0.005190044352685662,0.008906080974573674,NAGS,NAGS
12636,761.0544524083695,-1.1102425093281127,0.24708199844688244,4.4934172311496505,7.0089270410758426e-06,0.0001673454798810405,RETREG3,RETREG3
12637,1.5118112502733392,-0.5739633668320414,1.0762574128074653,0.5332956224058262,0.5938289574967246,0.6362649215685465,TMEM92,TMEM92
12638,0.975862859992454,-0.9161287965413875,1.4224717481374483,0.6440400645854271,0.519549454161637,0.5666700816770363,PHOSPHO1,PHOSPHO1
12639,290.27471885343306,-1.0583164856352125,0.26816684270966923,3.9464852363608527,7.93068095352341e-05,0.0005051387943399604,RHBDL3,RHBDL3
12640,0.10191287070844203,-1.4227149054381965,3.533811540930397,0.40260067322764415,0.6872420143208886,,TRPV3,TRPV3
12641,5.201735999251867,-1.5605664794595622,0.6550158241998999,2.382486684754204,0.01719615385573017,0.025669231137422758,FBXO39,FBXO39
12642,0.6306131506274585,-0.9125224921471952,1.7269268287952035,0.5284083129241901,0.5972159690015926,0.6392606667400921,USP32P1,USP32P1
12643,34.91788878548774,-1.0718365921857353,0.3392005678342545,3.1598903239733755,0.0015782853820423767,0.00331039841922196,ZNF519,ZNF519
12644,63.62972752828246,-0.8755592148909292,0.3147082987805208,2.7821294140754413,0.005400350101875621,0.00922112195587077,C18orf54,C18orf54
12645,0.8769040936427126,-0.509924956689497,1.5063267750081568,0.33852213553512367,0.73496974896397,0.7663355124006996,ZNF836,ZNF836
12646,0.41319052857136235,-2.3049399215057944,2.1383284883804303,1.0779166690387947,0.2810709458295546,0.3281622133280219,ZNF610,ZNF610
12647,0.6613879397196519,-2.7068828050215012,1.7079467464424447,1.5848754129247784,0.11299464383397963,0.14322307265557088,ZNF320,ZNF320
12648,25.305393512400997,-0.9588952836172151,0.37066345336784023,2.5869701339711617,0.009682398409319408,0.015384676728147773,ZNF497,ZNF497
12649,57.76341181733006,-2.0618377506262466,0.3378949366853225,6.102008425614295,1.047438521604997e-09,4.3570756758968887e-07,ZNF550,ZNF550
12650,40.17429833191436,-1.198500339988124,0.35329366518817285,3.39236294924726,0.0006929258675272437,0.001784339102999123,ZNF296,ZNF296
12651,554.9746452926305,-0.8084476765034029,0.26051599014390053,3.1032554894493916,0.001914043243197563,0.0038640522068683503,DEDD2,DEDD2
12652,0.5922466631129201,-1.322888488375386,1.7297936374998488,0.7647666517535688,0.44441050896457357,0.4938469543757982,OR7D2,OR7D2
12653,54.23178327166091,-1.0469339410245928,0.32904888936238436,3.181697233664252,0.0014641479123952898,0.0031252675616045603,ZNF579,ZNF579
12654,226.67031969841878,-1.4905442724362874,0.2569145900592984,5.801711269462179,6.564152193850557e-09,1.6134885006187513e-06,ZNF791,ZNF791
12655,46.224068551774515,-1.7010260643736734,0.285104105577761,5.966333108134514,2.4264467502077413e-09,7.872849125724037e-07,ZNF564,ZNF564
12656,2.5943670198038724,-0.4634934605707277,0.840860980010292,0.5512129490954077,0.5814877043464812,0.6254790497024908,ZNF709,ZNF709
12657,14.151912413283588,-1.6311216141321014,0.4126149286696571,3.9531328141498023,7.713459387453311e-05,0.0005009056749845768,ZNF114,ZNF114
12658,7.124431097774396,-0.8856012375384024,0.9096374730145933,0.9735760276052245,0.33026709391737624,0.3790000045710967,ZNF567,ZNF567
12659,4.0113530326613915,-2.5381920135203897,0.7808698782168119,3.250467311297222,0.0011521551300475638,0.002599016854956918,ZNF383,ZNF383
12660,167.32116847109216,-0.9361379294818942,0.27967674735991355,3.347214018751393,0.0008162816341836065,0.002008270693260638,EID2,EID2
12661,179.47535810890344,-1.4595076701154195,0.27068695912551993,5.391865477489194,6.972996274136832e-08,1.0877203707242483e-05,ZNF780B,ZNF780B
12662,2.799894723310026,-0.48313441702751525,0.8131246196256683,0.594170198966466,0.5523982827318401,0.5979154884413291,PRR22,PRR22
12663,1.3797391222118742,-1.5032708903924468,1.2890446535266684,1.1661899269972391,0.24353766428668644,0.2883666540926147,LGI4,LGI4
12664,11.453103597570605,-1.1305950261750657,0.61686266853543,1.832814796297126,0.06683011799033713,0.08854103749752872,ZNF100,ZNF100
12665,0.15977756515496233,-0.607955719790587,3.1628260653178546,0.19221914428275375,0.8475705505466741,,ZNF540,ZNF540
12666,1.0823643352319363,-1.5122819506357443,1.2911724099756945,1.171247107630043,0.24149946504831635,0.2862876011310804,DENND2C,DENND2C
12667,0.11018658150314681,-1.4227149054381965,3.533811540930397,0.40260067322764415,0.6872420143208886,,FNDC7,FNDC7
12668,464.167228476586,-0.9705267373892351,0.2578399667436745,3.764066330159208,0.00016717250962393972,0.0007428210418047588,DENND1B,DENND1B
12669,1019.222106813482,-0.8997013544663273,0.24822463771958866,3.6245449393411575,0.0002894706854533553,0.001009910307550491,TOR1AIP2,TOR1AIP2
12670,612.2131880884547,-1.1571698436112758,0.27352556873788425,4.230572845349517,2.3309694105935722e-05,0.00028835190062518565,CITED4,CITED4
12671,99.16481104115176,-1.024440396875792,0.2945566825900344,3.477905807017842,0.0005053474711999046,0.0014300108189911132,SASS6,SASS6
12672,342.1001471259753,-0.6389949557211686,0.26338010668297723,2.4261321926272426,0.01526071043305355,0.023075263804215467,SDE2,SDE2
12673,210.7246455204954,-0.8635256964113325,0.2676450936186942,3.2263834346299327,0.0012536528516784798,0.002772356899233912,CNST,CNST
12674,99.36962528218545,-0.7746149166557502,0.24246486682745674,3.194751168658934,0.0013995144778944952,0.0030179879535932996,PAQR7,PAQR7
12675,0.524865471843712,-2.550324031356193,1.9001177217192737,1.3421926453317832,0.17953354053791498,0.2189574972294839,APCDD1L,APCDD1L
12676,1.4688827725219062,-1.7448395242746755,1.2148783915439725,1.4362256637532111,0.15093813860088526,0.18677875076446693,CCDC116,CCDC116
