,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
0,0.0,-0.0,,,0.0,,A1BG,A1BG
1,0.0,-0.0,,,0.0,,A2M,A2M
2,7.555261526264097,0.19793489228647965,0.7759470776970632,-0.25508813419844495,0.7986550286215487,,NAT1,NAT1
3,22.420707863451653,1.0399401611082546,0.43962207597393826,-2.36553216488133,0.018004179288026032,0.06550706275154748,AAMP,AAMP
4,17.700893370267405,0.44677142957798405,0.5068125775825683,-0.8815318509043858,0.3780300225145182,0.558917613159842,AARS1,AARS1
5,5.128528958753975,0.3886261800895405,1.0200740832343091,-0.3809783882140585,0.7032192850966086,,ABAT,ABAT
6,3.815056802987127,-0.4373560936405869,1.1053596240641044,0.395668598815423,0.6923495234834458,,ABCA1,ABCA1
7,10.386171911307262,0.43573627783905233,0.6199972184237429,-0.70280360119494,0.4821781526720923,0.6523705111602165,ABCA2,ABCA2
8,0.4580867830413306,0.601659133781474,3.0401844358655037,-0.1979021820793543,0.8431215968917536,,ABCA3,ABCA3
9,0.0,-0.0,,,0.0,,ABCB7,ABCB7
10,0.3600060645858279,2.1977734150395714,3.5110990829505733,-0.6259502688806661,0.5313475610501301,,ABCF1,ABCF1
11,100.78623373165635,0.6759970317823257,0.21152928826993989,-3.195760914770641,0.0013946262362533298,0.009018228089003114,ABL1,ABL1
12,0.0,-0.0,,,0.0,,AOC1,AOC1
13,71.74470035523053,-0.15255097595748213,0.24516370315055805,0.6222412779586655,0.5337832274172642,0.6969039228848715,ABL2,ABL2
14,0.0,-0.0,,,0.0,,ABO,ABO
15,50.08091008169398,1.292510072200728,0.3201536941320693,-4.037154953669046,5.410333520476452e-05,0.0006073711097861504,ABR,ABR
16,36.776930222020674,0.6223436362209253,0.3364155703122913,-1.8499251852202017,0.06432433337288676,0.1635438855330376,ACAA1,ACAA1
17,1.3895606203062592,0.030321570872688986,1.792247773008836,-0.016918180247915696,0.9865018891021131,,ACACA,ACACA
18,3.2655649630162737,0.3041821861204859,1.1092766779267202,-0.27421669649542607,0.7839180977833569,,ACACB,ACACB
19,3.561961004340892,-1.8701514304600055,1.3490519037231306,1.3862709250094365,0.16566419146856962,,ACADM,ACADM
20,3.0322490171795127,0.8245506656381437,1.1849225036814461,-0.6958688547785531,0.48651096370649916,,ACADS,ACADS
21,19.105380548915516,0.6693883448608451,0.49830017263593945,-1.3433435941229415,0.17916074224750436,0.3370619691449002,ACADSB,ACADSB
22,6.058110845247609,0.5680633778859602,0.8175840869868726,-0.6948072827340648,0.4871760835614781,,ACADVL,ACADVL
23,3.2891250444492828,0.34347038305810934,1.1107628430437753,-0.30922026714263534,0.7571539779288106,,ACAT1,ACAT1
24,6.479994989128451,1.0146156893081126,0.8137633024311735,-1.2468191749085746,0.2124638079945147,,ACAT2,ACAT2
25,2.5141218322480534,-0.5529291031709721,1.34432577261045,0.41130588614490265,0.6808482540383256,,ASIC1,ASIC1
26,0.0,-0.0,,,0.0,,ACHE,ACHE
27,60.684353141712904,0.5967650182777642,0.27935417717502087,-2.1362308747718464,0.03266060004003009,0.1009126553419755,ACLY,ACLY
28,5.410220781917978,-0.006958944542659507,0.8901400994030668,0.007817808171237556,0.9937623550997755,,ACO1,ACO1
29,9.897579909247396,1.3435256304453629,0.664141440505841,-2.022951059072705,0.04307819357751576,0.1233803646822695,ACO2,ACO2
30,25.540021363512405,1.4575056155183639,0.47362178573453256,-3.0773618516258523,0.0020884161625351148,0.012311029700297519,ACOX1,ACOX1
31,74.83971715967701,0.25063568624063215,0.24290091993333088,-1.0318432977093057,0.3021455322825199,0.48282769607950604,ACP1,ACP1
32,15.327418354673531,1.2928951197682583,0.5661649321771842,-2.2836015554627114,0.022394958291098815,0.077326641147318,ACP2,ACP2
33,18.48800647521015,0.2637079824492201,0.4668358122988858,-0.5648837889077464,0.5721528107579108,0.724335077397945,ACPP,ACPP
34,0.0,-0.0,,,0.0,,ACRV1,ACRV1
35,0.0,-0.0,,,0.0,,ACTA2,ACTA2
36,1602.5879892389144,1.0184639709210825,0.08554789127106059,-11.905190832747174,1.1120860364102772e-32,2.4844002053405592e-29,ACTB,ACTB
37,3942.8655753102144,1.1955061696256817,0.07545971215937726,-15.842972831657137,1.5720941617513225e-56,1.0536175072057363e-52,ACTG1,ACTG1
38,113.75671861703074,1.0469474372052983,0.2066517764793918,-5.066239715145659,4.0575090584911955e-07,8.945205825660525e-06,ACTN4,ACTN4
39,6.528711221521014,-0.5199657857890482,0.8136196811724756,0.6390771976407278,0.5227727129431203,,ACTL6A,ACTL6A
40,21.82383046696333,1.014290560941554,0.43806770579454213,-2.3153739650858123,0.020592475057010888,0.07267549648872405,ACTN1,ACTN1
41,0.8615824344125068,-0.23789408650883645,2.249731911959366,0.10574330445517245,0.9157860209522377,,ACTN2,ACTN2
42,2.110354105882246,-0.9320823434087895,1.4192891778023535,0.6567247591164179,0.5113579114138631,,ACVR1,ACVR1
43,55.21365397817473,0.7000888397649787,0.28179413487294364,-2.4843981940242914,0.012977060823759457,0.05128081464671927,ACVR1B,ACVR1B
44,2.5798268726602815,1.1945357261439185,1.3044017966213706,-0.9157728310693649,0.35978605627437554,,ACVR2A,ACVR2A
45,21.43878512234096,0.8306815811791947,0.44289109429414647,-1.8755888115182935,0.060711763930984014,0.15691872034919202,ACVR2B,ACVR2B
46,0.7076548698256259,-0.4632208673394979,2.620793897471723,0.1767483005002288,0.8597060997791515,,ACVRL1,ACVRL1
