,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
8961,23.832034553616797,0.9202040123810195,0.4193392341611355,-2.1944143009223445,0.028205638731784558,0.2962008965167746,SULF2,SULF2
8962,133.44052135984776,0.5250089821212686,0.3525405156340214,-1.4892160158586984,0.13643049468625293,0.5907399936088435,SEPTIN3,SEPTIN3
8963,1024.1426259404484,0.3107910430173321,0.18744875622419116,-1.6580053625195676,0.09731638399818786,0.5199709539734739,NDUFA12,NDUFA12
8964,1314.4663480489648,0.13027081516597794,0.12917750436001288,-1.0084636315849393,0.31323193862631926,0.7765959665801401,NSFL1C,NSFL1C
8965,3138.0780458413756,0.1926076981306363,0.1583341974419083,-1.2164630335231448,0.2238085847247431,0.6996317835516813,RAB5IF,RAB5IF
8966,0.9398977086012393,-2.5419209158309934,2.2580306095112648,1.1257247377975867,0.26028204943724054,,GNG12,GNG12
8967,4.223285381520135,-0.21606307710864434,0.7734738073373897,0.279341168452001,0.7799830153314387,0.9574755749740349,BAIAP2L1,BAIAP2L1
8968,399.5620088234162,-0.24686884757590002,0.47409952631160984,0.5207110192589421,0.6025680969615597,0.902366476633411,SLC25A40,SLC25A40
8969,466.1951667641519,-0.3285511275333079,0.3030771358612774,1.084051182546777,0.27834210595389014,0.7488141611502885,BCAP29,BCAP29
8970,771.2943016515158,0.1715840148210667,0.1874529595074319,-0.915344389717485,0.3600108624797982,0.8042344980539965,SLC50A1,SLC50A1
8971,180.62654089953858,0.07294978487251115,0.3662582922435608,-0.1991757904664715,0.8421252364132353,0.9718890114969998,KLHL7,KLHL7
8972,0.45983243226363435,2.167924305786551,3.4580023047888355,-0.626929687925392,0.5307053257907619,,NXF5,NXF5
8973,343.0262583673741,-0.2955907812053211,0.46260795859446735,0.6389660526018808,0.5228450162837365,0.8727166207667156,NXF3,NXF3
8974,1233.9476672219885,-0.4797094662483769,0.38402774949772184,1.2491531324905538,0.21160907024797274,0.6837040923404555,MYDGF,MYDGF
8975,424.71675455395655,-0.8908959826726036,0.496033271796806,1.7960407765500623,0.07248803216405411,0.45837549851995185,SMG9,SMG9
8976,126.80812371580438,-0.27166017847394125,0.4308569396658042,0.6305113216573823,0.5283600977713429,0.8734983730429385,BARX1,BARX1
8977,75.5882904010664,-0.22915103087356356,0.40831606032982976,0.5612099379300922,0.574654428958445,0.8921258993183913,PDGFC,PDGFC
8978,572.2410558055935,0.010635386508870024,0.2387122025891608,-0.044553174883875606,0.96446346659743,0.9956069852571552,ALG1,ALG1
8979,1095.4501854052464,0.24534135458280004,0.15355591504285288,-1.597733011550435,0.11010240865047148,0.5460959711174982,UBFD1,UBFD1
8980,0.4761679023754703,2.2113834198876385,3.0975697357134653,-0.7139091638168685,0.47528335046382386,,KLHL4,KLHL4
8981,93.91726565836447,-0.34759633826214326,0.2953725509859958,1.176806501151908,0.2392727471889036,0.7138750961749193,TMEM234,TMEM234
8982,501.19172513465094,0.4156430289701353,0.19495148699700698,-2.1320331297422546,0.03300412312617032,0.31639410198911705,PCDHGC5,PCDHGC5
8983,501.19172513465094,0.4156430289701353,0.19495148699700698,-2.1320331297422546,0.03300412312617032,0.31639410198911705,PCDHGC4,PCDHGC4
8984,501.19172513465094,0.4156430289701353,0.19495148699700698,-2.1320331297422546,0.03300412312617032,0.31639410198911705,PCDHGB7,PCDHGB7
8985,501.19172513465094,0.4156430289701353,0.19495148699700698,-2.1320331297422546,0.03300412312617032,0.31639410198911705,PCDHGB6,PCDHGB6
8986,501.19172513465094,0.4156430289701353,0.19495148699700698,-2.1320331297422546,0.03300412312617032,0.31639410198911705,PCDHGB5,PCDHGB5
8987,501.19172513465094,0.4156430289701353,0.19495148699700698,-2.1320331297422546,0.03300412312617032,0.31639410198911705,PCDHGB3,PCDHGB3
