gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes
ACVR1,0.40612135006156785,-0.7397704090272837,2.09507846243033,0.353099142725727,0.7240141155527908,,ACVR1
ACVR1B,10.648908083798384,-0.1529658015702662,0.5306483083400121,0.28826211101808247,0.7731461077394767,0.8773912295856954,ACVR1B
ACVR2A,1.3138177293587099,-0.4453861228275613,1.3177328133887483,0.33799425672810246,0.73536751582552,,ACVR2A
ACVR2B,3.9242932198311222,-0.655159874612506,0.972976867921895,0.6733560644785016,0.5007207929147143,,ACVR2B
ACVRL1,0.21971341978067044,-0.21630202462709505,2.78770612885375,0.07759140118403879,0.9381530826213849,,ACVRL1
ACY1,0.7771007652046347,-0.49241729721133437,1.874925654015745,0.26263297222301446,0.7928334837666685,,ACY1
ACYP1,3.1766857069629144,-0.5036382833491175,0.9838545795249926,0.5119031753577601,0.6087187757271628,,ACYP1
ACYP2,0.04427773153794406,-0.4730849273041281,3.522524085652653,0.1343028225785644,0.8931631213698848,,ACYP2
ADA,5.7708994584470386,-0.13451965136674407,0.6168623830666136,0.218070764338077,0.8273739759083187,,ADA
ADAM8,1.8475752793107891,-0.5193378886085219,1.0493146485698228,0.4949305618828064,0.6206491366321505,,ADAM8
ADAM10,10.185946084048012,-0.019227550194872708,0.5865478875524134,0.03278087024591756,0.9738493333459576,0.9832254388668006,ADAM10
ADAR,21.35038372845688,-0.18569673027941086,0.48309035296764835,0.38439337307952126,0.7006869114777088,0.8357441587828728,ADAR
ADARB1,3.452531184528963,0.32058309232912646,0.948827588357525,-0.3378728614795805,0.7354589995279097,,ADARB1
ADCY1,2.1392575360673374,-0.825240557247261,1.070220025618406,0.7710942960261014,0.44065104129337734,,ADCY1
ADCY3,6.5020600616480895,0.24951244715366153,0.6316109366512433,-0.3950413659341602,0.6928123599305226,0.8322328710765139,ADCY3
ADCY5,0.03974477007015028,0.7894062292689237,3.51907190684437,-0.22432227876150498,0.8225065419503784,,ADCY5
ADCY6,0.0,-0.0,,,0.0,,ADCY6
ADCY7,17.88278332573773,-0.08814151202590502,0.4636767879385616,0.19009256947661568,0.8492365926210458,0.9173510848405022,ADCY7
ADCY9,20.573820936103374,-0.09312450728228425,0.4030364383364365,0.23105729017123794,0.8172702948458864,0.8981891989590723,ADCY9
ADCYAP1R1,0.0,-0.0,,,0.0,,ADCYAP1R1
ADD1,11.976663179983456,-0.2195460955071573,0.4661693011661035,0.47095785792408834,0.6376708294728184,0.8046814968994952,ADD1
ADD2,6.582445827173792,0.2597329337459433,0.7791925398178616,-0.33333601192672685,0.7388806586519888,0.8580427434863914,ADD2
ADD3,1.516638319703984,-2.1088131695636734,1.2860272254276042,1.6397889001630528,0.10104906688714979,,ADD3
PLIN2,5.638040258212198,-1.1330664538606892,0.7098034429448523,1.5963101688543402,0.11041956087002242,,PLIN2
ADH5,3.8450988815733003,0.9626061013399054,0.8167339969068466,-1.1786041783316343,0.23855582707255155,,ADH5
ADH6,0.0,-0.0,,,0.0,,ADH6
ADK,0.9202583235320138,-1.0622467813197434,1.446893497016552,0.7341568564030886,0.4628531446782847,,ADK
ADM,0.12139888165800006,-0.05897809356368359,3.5060191739007345,0.016821954084770625,0.9865786555473919,,ADM
ADORA1,0.0,-0.0,,,0.0,,ADORA1
ADORA2A,1.6588810334491886,-1.535949661720664,1.1580554258885494,1.3263179182828535,0.18473441414186376,,ADORA2A
ADORA2B,6.791295613820373,-0.7078249656892763,0.758857057947865,0.9327513769238809,0.3509483513692346,0.6349074555168942,ADORA2B
ADORA3,0.0,-0.0,,,0.0,,ADORA3
ADPRH,1.6840245229949533,-1.2992237811784173,1.1798704290680546,1.101158016312551,0.2708278904737359,,ADPRH
PARP1,3.5358155974683876,-1.2966481543527184,0.8365705572255513,1.5499567169241455,0.12115190506996648,,PARP1
PARP4,0.38988036825370187,-1.7540001742523976,2.0437702897866123,0.8582178648049194,0.3907721731391169,,PARP4
ADRA1D,0.0,-0.0,,,0.0,,ADRA1D
ADRA2C,0.19159141766917945,-0.13004574530765226,2.939193596401725,0.0442453826338147,0.9647088073418988,,ADRA2C
ADRB1,2.7596350960093643,-1.1603504981980006,0.922745351577568,1.2574980694448494,0.20857333766145522,,ADRB1
ADRB2,2.6891869552490832,-0.693295022072434,1.0266003225662088,0.6753309996429707,0.49946549298880044,,ADRB2
GRK2,19.989974493689143,0.4274636750050349,0.45478360049308286,-0.9399276371038285,0.3472546799509487,0.6307564919585218,GRK2
GRK3,5.979300221734516,-0.6398694202623353,0.7969543808435563,0.802893409764621,0.4220363454671337,0.678578104928681,GRK3
ADSL,0.5669912944054781,-2.2783366621967764,1.8682373340595042,1.219511365424951,0.22265016479264527,,ADSL
ADSS2,1.0059134368584515,-1.8643446024865802,1.5755865275678549,1.1832702107223936,0.23670207488958053,,ADSS2
AP2A1,0.49010122547895574,-1.1390210634953808,1.9944928789445502,0.5710830434742541,0.5679433521794379,,AP2A1
AP2A2,0.4434551039207671,-1.385654692148102,2.008692602504091,0.6898291408156266,0.49030164075488686,,AP2A2
AP1B1,4.297526476759007,0.6269806398349622,0.835376605312188,-0.7505365075439882,0.4529316447618846,,AP1B1
AP2B1,15.938912526707673,-0.8222743567041749,0.5890338221287128,1.3959713785747527,0.1627231142110522,0.5291007156943767,AP2B1
AP1G1,22.680394813428702,-0.2659689506256692,0.4716967357798412,0.5638558218681569,0.5728522579948476,0.7674058550497015,AP1G1
AEBP1,0.0,-0.0,,,0.0,,AEBP1
TLE5,0.4626987138998894,-0.03577087258044247,2.710425689039387,0.013197510902104888,0.9894702154807011,,TLE5
AFG3L1P,11.801129267072781,-0.8758512216664277,0.6304126174785536,1.389330094898083,0.16473239653637262,0.5292298831024268,AFG3L1P
AGA,1.0090448678014354,-0.44358376925526266,1.3958982558644735,0.31777657676099985,0.7506544194758142,,AGA
AGL,0.685778897268136,-1.0549412721310958,2.3596649051851752,0.4470724931378801,0.6548227189019686,,AGL
AGRP,0.0,-0.0,,,0.0,,AGRP
JAG1,4.007527274377562,0.4837960462243773,0.783627900503469,-0.6173798124257006,0.536984234351952,,JAG1
AGT,0.19375598911672867,-1.672415949994904,2.8614353723809725,0.58446749003571,0.558905831516552,,AGT
AHCY,9.130958217023402,0.06016835788192542,0.5893881207470573,-0.10208613944519483,0.9186883026535717,0.9574894568217885,AHCY
AHR,16.92882251517353,-0.4677316982854051,0.5098633529305288,0.9173667720910621,0.3589504785356019,0.6418486328806923,AHR
AIF1,0.0,-0.0,,,0.0,,AIF1
CRYBG1,3.26053560611489,0.1421310183629624,0.7864826662669822,-0.18071729290307603,0.8565894845037496,,CRYBG1
AK1,0.03974477007015028,0.7894062292689237,3.51907190684437,-0.22432227876150498,0.8225065419503784,,AK1
AK2,30.365406586975855,-0.6632414424464933,0.48781897915712,1.3596056545247126,0.17395474782041542,0.532753634521938,AK2
AK4,2.8485402215977578,-1.0302003882018655,1.017600143456874,1.0123823142380735,0.3113552911866915,,AK4
AKT1,7.037911248671847,-0.5678060986540909,0.7562428700949884,0.7508250604501848,0.45275794535147434,0.6932670554911926,AKT1
AKT2,6.8870852615636755,-1.2287790908407696,0.837662970417287,1.4669134654820013,0.14239959699310734,0.5215356232198601,AKT2
ALAD,7.575296734009413,-0.5293553439862609,0.5840973711432411,0.9062792783164992,0.36478805052622437,0.6418683654259261,ALAD
ALAS1,0.31272896808915046,0.8266737257219128,2.534295320309686,-0.3261947094709131,0.7442770439136974,,ALAS1
ALCAM,2.1778487339446517,-0.018363398573596583,1.045156183288458,0.017570004241680284,0.985981886129788,,ALCAM
ABCD1,4.796603972439126,0.9394721399985559,0.7553823287078215,-1.2437041539026252,0.2136084666319115,,ABCD1
ALDH1A1,0.0,-0.0,,,0.0,,ALDH1A1
ALDH2,0.583952690945377,-0.06714204628435307,1.9055907307671902,0.03523424269455892,0.9718929574527542,,ALDH2
ALDH1B1,43.61963165621532,-0.5962515370392386,0.37785208530078923,1.5780025047753605,0.11456503437286616,0.4901106703033714,ALDH1B1
ALDH1A3,8.180216564340654,-0.4808859892728081,0.5251786137591479,0.9156617894828201,0.3598443121138441,0.6418486328806923,ALDH1A3
ALDH3B1,2.908332591162262,0.5364290622659958,0.9384984137310916,-0.571582279114751,0.567605003707936,,ALDH3B1
ALDH9A1,5.534739514889551,-0.3262981829296998,0.6689124143034765,0.48780404721516013,0.6256886444224043,,ALDH9A1
ALDH3A2,1.6667992435194414,0.29546838705897716,1.1103865798458794,-0.26609506312656256,0.7901659970356923,,ALDH3A2
ABCD2,0.19612437913697323,-0.859902722804099,2.85793418403314,0.30088261920384646,0.7635040044137833,,ABCD2
ALDOA,61.053561884533444,-0.5140489757074679,0.4250791690593908,1.2093017327688587,0.2265469454074627,0.5638594637539985,ALDOA
ALDOB,0.0,-0.0,,,0.0,,ALDOB
ALDOC,2.0667804346164935,0.13421237972532912,1.442412919749779,-0.0930471281057379,0.9258661207798906,,ALDOC
AKR1B1,0.08855546307588812,-0.9168037670190576,3.5091075223785713,0.26126408529016015,0.7938888607260964,,AKR1B1
ALOX12,0.9888608740155561,0.31929338622725917,1.5625605387234953,-0.2043398500822886,0.8380879310108303,,ALOX12
ALOX5AP,3.1426593407635566,-1.7850521475522596,1.1982544774618114,1.4897103921809878,0.13630040093488802,,ALOX5AP
ALOX12B,0.0,-0.0,,,0.0,,ALOX12B
ALOX15,0.04427773153794406,-0.4730849273041281,3.522524085652653,0.1343028225785644,0.8931631213698848,,ALOX15
ALOX15B,0.0,-0.0,,,0.0,,ALOX15B
ALX3,0.0,-0.0,,,0.0,,ALX3
AMD1,66.59179070119498,-1.0825159151781214,0.39789792065634905,2.7205870123484606,0.006516611901090933,0.4057342825186924,AMD1
AMFR,6.738558834892516,-0.7550239854374613,0.7591252271662433,0.9945974108328719,0.3199321072927959,0.619127928058729,AMFR
AMH,0.2152230845035831,1.8261629085132816,3.4990412015455066,-0.5219038025921717,0.6017373105912365,,AMH
AMPD2,8.66630608725402,-0.06606559299299777,0.621067349142783,0.10637428144336296,0.9152853977182239,0.9556656358528515,AMPD2
AMPD3,0.26394852512790806,-1.2431646787879544,2.5893086225999715,0.4801145247566782,0.6311459607182509,,AMPD3
BIN1,0.04427773153794406,-0.4730849273041281,3.522524085652653,0.1343028225785644,0.8931631213698848,,BIN1
AMT,0.9745428965871838,1.7049558854003892,1.5645000391222248,-1.0897768250341293,0.27581146493624764,,AMT
ANG,0.0,-0.0,,,0.0,,ANG
ANGPT1,0.42295394382973917,-0.6604899765480046,3.1299445409241016,0.2110229008572139,0.832869401413263,,ANGPT1
ANGPT2,0.4574129329621122,2.195877393641189,3.016108755616215,-0.7280498057479873,0.4665830984220139,,ANGPT2
ANK1,0.0,-0.0,,,0.0,,ANK1
ANK2,0.03974477007015028,0.7894062292689237,3.51907190684437,-0.22432227876150498,0.8225065419503784,,ANK2
ANK3,0.07948954014030056,1.1536252560130047,3.5133319256547737,-0.3283564662903308,0.7426421546854953,,ANK3
ANPEP,0.0,-0.0,,,0.0,,ANPEP
SLC25A4,0.0,-0.0,,,0.0,,SLC25A4
SLC25A5,12.404644580678456,-1.1798134415101469,0.6585752834369516,1.7914632862517619,0.07321898107309771,0.45270552995099783,SLC25A5
SLC25A6,113.92283767781714,-0.45997222575729657,0.28885604625153377,1.5923925835249995,0.11129652161745389,0.48852171690437735,SLC25A6
ANXA1,0.8811522718007877,0.9962611550844989,1.6204042885026497,-0.6148225860381447,0.5386718916671513,,ANXA1
ANXA2,1.4221374430348972,0.11245045162425983,1.2146938082290941,-0.09257514186904574,0.926241092837583,,ANXA2
ANXA2P1,0.3738871529162797,2.3303606669592503,2.7138191750344602,-0.8587015260254616,0.3905052083364374,,ANXA2P1
ANXA3,0.0,-0.0,,,0.0,,ANXA3
ANXA4,0.2823114521926168,-2.1161921500971923,2.510544655196635,0.8429215332684231,0.3992723296446178,,ANXA4
ANXA5,0.04427773153794406,-0.4730849273041281,3.522524085652653,0.1343028225785644,0.8931631213698848,,ANXA5
ANXA6,1.5131341723662317,-0.6269836729730262,1.1269449900688473,0.5563569459896374,0.5779668651050462,,ANXA6
ANXA7,0.6936162896424667,-1.2571399465414212,1.615787019608235,0.7780356762899534,0.43654798134037914,,ANXA7
ANXA11,4.5060118328971495,-0.28118022609433624,0.6759888627728032,0.4159539329405189,0.6774437130083588,,ANXA11
AOAH,0.2075859547136436,-1.7418002846377556,3.2411958785170953,0.5373943291062866,0.5909952596693993,,AOAH
AOC2,0.15184664759902916,-0.5036649965067456,3.128471027162463,0.16099397825127756,0.872098143434474,,AOC2
AOX1,0.0,-0.0,,,0.0,,AOX1
APAF1,8.764369422067704,-0.8768348458311978,0.6397168039477571,1.3706609556293678,0.17048067153785362,0.5311280043985324,APAF1
NUDT2,1.2075802631493597,-0.19912786854515824,1.2965999910710815,0.15357694733644478,0.8779433146335536,,NUDT2
APBA2,0.8856526577296286,-1.5171418382994382,2.370889703949008,0.6399040139962867,0.5222350041577777,,APBA2
APBB1,2.355678283861791,-2.350041569257349,1.4916132070054624,1.5755033263450735,0.11514031126976933,,APBB1
APBB2,0.27087713923678464,-1.230144566181907,2.627170746759779,0.4682392903845728,0.6396134776821668,,APBB2
APC,3.2858951458283308,-1.594227418605274,0.9121182278319075,1.7478297987693225,0.08049350372750386,,APC
APEH,3.0839520490773045,0.10382109254447373,0.9409737133658774,-0.11033367996339036,0.9121447475635872,,APEH
APEX1,8.412400563938172,0.553339094848791,0.5693464074391364,-0.9718847570105082,0.33110788380256945,0.6226736086194231,APEX1
BIRC2,1.7323521771639934,0.7952125912589586,1.4499627792999814,-0.5484365547940991,0.5833921821769756,,BIRC2
BIRC3,0.03974477007015028,0.7894062292689237,3.51907190684437,-0.22432227876150498,0.8225065419503784,,BIRC3
XIAP,11.561613290584946,-0.5970565498006087,0.5539358014757619,1.0778443065242707,0.28110324313760093,0.5950979941170238,XIAP
BIRC5,25.79785488456464,-0.8074679252589335,0.537749783800365,1.501568107666035,0.1332086849784571,0.5179871227640244,BIRC5
APLP1,0.0,-0.0,,,0.0,,APLP1
APLP2,15.059804629410793,-0.4088152607200401,0.4318233474813469,0.9467187522501881,0.3437821123165279,0.6288042114410096,APLP2
APOA1,0.33414238284612946,2.1940314123570457,3.2908765433277485,-0.6667012218387359,0.5049629981865457,,APOA1
APOC1,0.12139888165800006,-0.05897809356368359,3.5060191739007345,0.016821954084770625,0.9865786555473919,,APOC1
AQP8,0.0,-0.0,,,0.0,,AQP8
APOC2,3.6223647089265363,-0.4766104299094249,0.7753406775047043,0.6147109828460318,0.538745605406179,,APOC2
APOC4,0.0,-0.0,,,0.0,,APOC4
APOE,0.0,-0.0,,,0.0,,APOE
APP,2.248485402267996,-1.7753758598517881,1.0523688458695806,1.6870281430507204,0.0915979405954603,,APP
APRT,7.702148387123621,0.31236889206178764,0.5986084913306479,-0.5218250268508926,0.6017921628030769,0.7863792380968809,APRT
FAS,1.8306218169478283,-0.9947227759489965,1.0792675441129316,0.9216646802499524,0.3567035091405143,,FAS
SHROOM2,0.0,-0.0,,,0.0,,SHROOM2
AQP1,0.9465512682485393,-0.2968651611660601,1.5107935822729481,0.19649617568498967,0.8442218256843035,,AQP1
AQP3,2.0848873212060277,-0.8186022937607335,1.2358872433591446,0.6623600155753452,0.5077405224761861,,AQP3
AQP6,0.0,-0.0,,,0.0,,AQP6
AR,0.24969911480403845,-0.5535156191528802,2.6908750694342336,0.20570097268367754,0.8370244987167623,,AR
ARAF,3.9953949388989716,0.31436987043510145,0.728823388072766,-0.43133888892670197,0.6662219775645919,,ARAF
ARCN1,26.608746352804708,-0.9871027006877582,0.4578384496305968,2.156006559702869,0.03108315294607701,0.43556950742988193,ARCN1
TRIM23,3.201232649923786,0.6265278698546629,0.8966512748859256,-0.6987419606740329,0.4847133057309777,,TRIM23
ARF1,110.27540565312242,-0.5751026615338639,0.3295417081078962,1.7451589507012202,0.0809572044204188,0.4605785925394961,ARF1
ARF3,16.183248191324022,-0.5880617387940367,0.49025752680517914,1.1994955847515696,0.2303353005506167,0.5645285744445369,ARF3
ARF4,15.619641328910031,-0.7369278934662702,0.42780609836359196,1.7225745408611635,0.08496549225456544,0.4627471524743829,ARF4
ARL4D,1.330809508781678,0.615893290767612,1.3457546473842434,-0.4576564472318412,0.6471992826668653,,ARL4D
ARF5,2.858446546212511,0.32561482649232343,0.8512949730320039,-0.38249353844132494,0.7020953207995895,,ARF5
ARF6,68.76902561959676,-0.3266634673235978,0.3190146619749149,1.023976344226098,0.3058464483533248,0.6121466748199335,ARF6
ARG2,0.03974477007015028,0.7894062292689237,3.51907190684437,-0.22432227876150498,0.8225065419503784,,ARG2
RHOA,48.70768578710956,-0.7538885510755464,0.46898655380798815,1.60748436166083,0.10794815720036272,0.4845138366647843,RHOA
RHOB,131.09009256224854,-0.6109046200531045,0.32943164829148425,1.8544199478751062,0.06367910312361884,0.4452050661232533,RHOB
RHOC,0.12139888165800006,-0.05897809356368359,3.5060191739007345,0.016821954084770625,0.9865786555473919,,RHOC
RND3,0.08402250160809434,0.13494745559025378,3.5098241083876522,-0.03844849525871145,0.9693300959187411,,RND3
RHOG,19.349076648365568,-0.19978534864606917,0.6085388119407222,0.328303379712008,0.7426822890329261,0.8596790535757058,RHOG
ARHGAP1,15.062573160028338,0.16634781090898787,0.5853794731534384,-0.2841708986016753,0.7762794160786413,0.8789374091145604,ARHGAP1
ARHGAP4,0.9440938089391127,0.29890788566174054,1.459192355924481,-0.20484474473028982,0.837693426954361,,ARHGAP4
ARHGAP5,0.34560263671575786,-1.5835976104556353,2.1215837434986913,0.7464223909654086,0.45541229748931805,,ARHGAP5
ARHGAP6,0.03974477007015028,0.7894062292689237,3.51907190684437,-0.22432227876150498,0.8225065419503784,,ARHGAP6
ARHGDIA,187.2928745189811,-0.4982527686684647,0.3100115165075914,1.6072072879146209,0.10800890385753556,0.4845138366647843,ARHGDIA
ARHGDIB,110.01787404797713,-0.5955598462701601,0.3044401508107243,1.9562460624335651,0.05043617470206123,0.4452050661232533,ARHGDIB
RHOH,5.1858774377228904,0.14145666358749306,0.8169293933754075,-0.1731565356009767,0.8625283870610752,,RHOH
ARL1,3.7291474617086013,0.11055759819434989,0.8657129695842977,-0.12770699074479383,0.8983808575829018,,ARL1
PHOX2A,0.0,-0.0,,,0.0,,PHOX2A
ARL2,0.7405198308154188,-0.8721046762634029,1.7528731660032724,0.4975286821532499,0.6188162818765002,,ARL2
ARL3,0.5484127411865101,-0.3662504571333305,2.4688370594717415,0.1483493840665602,0.8820670436351755,,ARL3
ARNT,3.8970106757381875,0.05387727486447843,0.8851355590879574,-0.060868953135261576,0.9514635753905756,,ARNT
ARNTL,1.5720938884998168,-3.291637517262621,1.4338797173130826,2.2956162065188788,0.021697835298956896,,ARNTL
ARRB1,49.232180119678816,-0.4376260823859079,0.3132988742929928,1.3968326039264538,0.16246391533744126,0.5291007156943767,ARRB1
ARRB2,12.692638575726765,0.0010905846306851184,0.5778301170547578,-0.0018873793499098103,0.9984940900503878,0.9992348126691196,ARRB2
ARSA,0.518873753510935,-0.3516142176585715,1.918659922035596,0.18326031289876923,0.8545937727129533,,ARSA
ARSB,2.9876172743537617,-0.3586900036527265,0.8598394012842103,0.4171593010473889,0.6765618919339942,,ARSB
STS,2.011348652297213,-0.5733279867417497,1.0471753358831186,0.5474995133057089,0.5840356047497328,,STS
ARSD,0.7757171085781094,-1.8029542493428738,1.6446369874715963,1.0962627394843336,0.2729638104040779,,ARSD
ARSL,0.0,-0.0,,,0.0,,ARSL
ARSF,0.0,-0.0,,,0.0,,ARSF
ARVCF,0.4158075488731482,2.3800201530149083,2.281313324612855,-1.0432675456444827,0.2968243977143615,,ARVCF
ASAH1,0.8927442211503045,-0.8654478927409461,1.7308952201390555,0.500000163309376,0.6170749624608408,,ASAH1
ASCL2,5.29305743514867,-0.8915277875082039,0.8773825082651467,1.016122134997912,0.3095712295886452,,ASCL2
ASGR1,0.0,-0.0,,,0.0,,ASGR1
ASGR2,0.0,-0.0,,,0.0,,ASGR2
ASIP,0.0,-0.0,,,0.0,,ASIP
ASL,0.3639655637804665,-2.4060473142950207,2.300981282375721,1.045661402256528,0.2957173891823627,,ASL
GET3,1.2163997413215455,-1.5933043776042333,1.342419875701553,1.1868897402696508,0.2352711147402999,,GET3
ASNS,0.5886305570256832,-1.3056615366951687,2.014787369001443,0.648039369703947,0.5169594869224652,,ASNS
ASPH,9.691694258677089,-0.9166969627719175,0.506973564203087,1.808175075583824,0.07057925650332544,0.45270552995099783,ASPH
ASS1,7.28035234459084,-0.01587764165575433,0.6251431768662324,0.02539840830599326,0.9797371806874565,0.9863175050353573,ASS1
ZFHX3,0.24775016951074857,-1.9551920958450293,3.0503686340255904,0.640969118956862,0.5215427468286103,,ZFHX3
ATF1,5.593621390564477,-1.810196449286572,0.9044358388837547,2.0014647490315043,0.04534232896903512,,ATF1
ATF3,73.67069102580432,-0.8119891154922896,0.29533668570163796,2.7493676024813136,0.005971037968949423,0.3988300148277901,ATF3
ATF4,27.29624507000807,-1.1262778294292461,0.5088583219005328,2.213342655422664,0.02687403092635292,0.4355442331695475,ATF4
ATIC,0.5303353290876054,-0.718398109208458,1.758533820495164,0.4085210650120867,0.6828911686019887,,ATIC
ATM,11.657480484422793,-0.9492741720033232,0.5239246221720484,1.8118525677756692,0.0700089800541128,0.45270552995099783,ATM
RERE,4.955861360418627,-1.111518869742732,0.7920632592362984,1.4033208292156494,0.1605211896788745,,RERE
ATOX1,1.208069596687859,-0.09482736328318313,1.34029629249753,0.07075104498459835,0.9435958945694211,,ATOX1
ATP1A1,7.2037718636837,-0.5572388493916667,0.6272006074685197,0.8884539376337187,0.3742966227716441,0.6487330957956483,ATP1A1
ATP1A2,0.0,-0.0,,,0.0,,ATP1A2
ATP1A3,0.6005704912894912,-0.1694249778403869,1.6734183233978528,0.10124484444294349,0.9193560988661986,,ATP1A3
ATP12A,0.0,-0.0,,,0.0,,ATP12A
ATP1B1,0.04427773153794406,-0.4730849273041281,3.522524085652653,0.1343028225785644,0.8931631213698848,,ATP1B1
ATP1B2,0.0,-0.0,,,0.0,,ATP1B2
ATP1B3,6.155106199549739,-0.9054151210574298,0.7371249631167927,1.2283061439529253,0.21933206546091544,0.5580829746935367,ATP1B3
FXYD2,0.0,-0.0,,,0.0,,FXYD2
ATP2A1,0.0,-0.0,,,0.0,,ATP2A1
ATP2A2,29.19547682166528,-0.8439531828026107,0.41169719280700484,2.0499366950948303,0.04037060876048623,0.4379657658973488,ATP2A2
ATP2A3,13.581012630213136,0.6366055065189347,0.5167488352167335,-1.2319437667468203,0.21797009078108448,0.5580829746935367,ATP2A3
ATP2B1,4.277643129782066,-0.7700892606164281,0.8756497894240516,0.8794489188685186,0.37915791798586024,,ATP2B1
ATP2B2,0.0,-0.0,,,0.0,,ATP2B2
ATP2B3,0.10761154225179155,1.1037748647007626,3.5140464987574322,-0.31410365943963964,0.7534423102611204,,ATP2B3
ATP2B4,17.03860614763981,-0.36178450419087554,0.4988547513423363,0.7252301460843518,0.46831085165415554,0.7034967352464851,ATP2B4
ATP5F1A,0.7127149950090765,-0.15374013640202594,1.639355272000975,0.09378085338047121,0.9252832414336053,,ATP5F1A
