,FLAG_GFI1_wmot,CEBPA_wmot,HOXA9_wmot,PLAGL2,MEIS1_wmot,ETV6_wmot,RUNX1_wmot,FOSL2_wmot,FLI1_wmot,GATA2_wmot,SP1_wmot,E2F3_wmot,ZNF281_wmot,SREBF1_wmot,LMO2,STAT5B_wmot,ZMYND8,LYL1_wmot,MYC_wmot,TFAP4_wmot,RUNX2_wmot,MAX_wmot,IRF8_wmot,MYB_wmot,ZEB2_wmot,RXRA_wmot,SPI1_wmot,MEF2C_wmot,FLAG_MEF2D_wmot,ELF2_wmot,JUND_wmot,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_wmot,MLL_KTM2A,RARA_wmot,IKZF1_wmot,AFF4,CTCF_wmot,BRD4,CEBPB_wmot,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer,MYC-rmIRF8,MED1-rmIRF8,MYC-rmMEF2D,MEF2C-rmMEF2D,MEF2C-rmIRF8,IRF8-rmMEF2D,POLII_total-rmMEF2D,MED1-rmMEF2D,POLII_total-rmIRF8
FLAG_GFI1_wmot,0.0,7.35175660823059e-58,8.702120029195562e-07,2.0039616592373928e-111,1.1345963525847234e-97,2.2445735667842915e-42,6.305957153245375e-122,3.932391759442679e-13,8.102331305324651e-60,6.900610137667161e-18,2.1410006051248642e-100,2.9779448328469974e-116,8.471180031821347e-77,1.0832936334240541e-57,2.297683125871987e-136,1.6063739785747178e-96,1.5273290665409593e-246,1.131142388470712e-46,9.774644792402283e-48,6.638995694390381e-98,5.603506154544071e-96,4.446711479937432e-63,4.813077048635143e-08,1.7905862926040184e-90,3.2735538403672824e-64,3.739433569429279e-163,9.875643311541778e-12,1.0,1.9291506773768872e-137,2.681976009888754e-75,2.576419051451706e-40,8.799878489382749e-90,1.0,2.2401698331295307e-27,1.224011993002451e-05,1.6394061112138908e-27,1.6873813062299957e-15,0.00032696574619633917,6.481099020328611e-167,6.054896969474236e-98,3.606209421493759e-76,2.3743404873671246e-27,6.04507699524582e-84,2.6367447986773753e-136,1.3027216601332912e-42,0.049042733343408106,3.762633836598326e-145,2.970001040048235e-173,1.78548658355722e-13,4.3385357324546564e-26,1.0,5.8832434711539565e-58,1.0,1.1279085330320785e-05,4.36406965050456e-56,2.656255249668276e-162,1.9746740466655042e-77,1.0,7.4398605045523e-07,4.948172718953657e-127,3.2312476576256314e-135,4.804082570589178e-104,8.582212042318397e-180,1.3426241651144222e-77,2.4288668680774766e-75,1.942432592639476e-96,1.857466665578545e-150,6.247268715244634e-104
CEBPA_wmot,2.4223876600275843e-70,0.0,0.003263308871440045,4.330401562262743e-24,3.138097603332953e-21,0.05983437996922475,1.0,1.0,9.433549780096481e-12,3.7088768051119456e-17,3.699073814271963e-61,1.8987629160502565e-31,1.4510377814946945e-31,1.0,0.011153565697093294,0.058784488778691926,1.0,1.0,1.992953899295606e-05,1.0,0.2663300812065267,4.154842762873861e-13,4.58633331927042e-54,0.07951278694642856,0.00071262415747571,1.0,1.467725097631506e-68,2.648685859012037e-69,1.288186475797438e-67,4.5571235310686283e-26,7.442491676712331e-13,1.790101331629889e-68,1.0,2.090995543095252e-06,1.0,1.0,7.694830393509613e-20,0.05435506333005121,6.519517250258863e-09,3.8166913250846304e-84,9.703328691442429e-42,1.1889719036115354e-20,1.0,3.3584977020943625e-37,2.498937421365816e-15,5.772652789989176e-102,0.00028447180078880946,0.0,0.013660068450308673,6.10344862847805e-06,1.0,6.54316739187595e-54,1.0,1.12376341691224e-30,9.496727292872229e-12,4.7851585461788566e-05,7.63347167079158e-99,0.21183247124735635,1.0,4.300204878734695e-09,1.7384797258652058e-09,8.424782747484272e-10,0.001092180912961559,4.782958713391953e-39,1.5228303621782117e-38,2.228833530511497e-42,1.8924789673117995e-17,9.003616283076056e-06
HOXA9_wmot,1.3509261984355246e-05,0.08580530162097318,0.0,1.0,5.838643329596496e-115,0.0005992373650014788,2.3603866824731376e-11,1.1643470393291039e-14,1.0,1.0,1.0,1.0,1.0,1.0,0.00017146230126407856,0.001233664500967671,3.267343120207431e-27,1.6852302692368262e-07,1.0,1.0,5.654232928493856e-06,1.0,1.0,1.0313180701311271e-06,1.0,1.0,1.0,1.0,8.276450882206933e-20,1.0,2.2346877757317573e-36,1.0,1.0,1.0,1.0,0.0014952471104618056,1.0,1.0,5.020491200913048e-09,1.0,1.8148677885541807e-19,3.790942760076106e-19,0.035777188469936,0.9876837064163622,1.0,1.0,3.8469152261104595e-19,1.0,0.0022086450409343344,1.0,1.0,1.0,1.0,4.3777029408934676e-11,1.0,1.0460612113361382e-09,1.0,4.185490115437701e-08,1.0,2.409818891490836e-06,6.309704703424109e-06,9.589328951952234e-07,4.618501869093998e-24,2.6721116211709006e-19,1.4908182565077846e-05,1.0,0.0014795926799120898,1.0
PLAGL2,2.971578049890176e-126,1.4534731693530454e-22,1.0,0.0,6.594433017767408e-238,0.0,0.0,8.464042517190979e-85,0.0,3.681334947108929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329079334624618e-250,0.0,0.0012047098079496935,0.0,0.0,0.0,2.728025100850622e-16,1.0,0.0,0.0,4.385532502300177e-99,0.0,1.0,0.0,5.967913958964594e-193,0.0,4.94755782093713e-32,4.192859506048506e-83,0.0,0.0,2.2469104910769033e-303,3.3922701263246946e-05,0.0,0.0,0.0,1.334622837957833e-198,0.0,1.0,0.0,0.0,1.959160679672988e-14,0.0,1.8705678082269115e-12,6.521980590432995e-14,0.0,0.0,0.0,1.8358762061771336e-38,2.3755514618856217e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEIS1_wmot,1.484800196670951e-129,6.278404346707034e-23,2.715933129408395e-240,3.7059062274383646e-281,0.0,3.410869624758764e-163,4.123491713762232e-281,1.8025232670570508e-85,2.910451709825751e-184,1.099211917999259e-44,3.436816797677973e-194,2.924639786086546e-240,4.195237840161103e-181,1.6100895820827814e-160,0.0,1.8461572603943273e-195,0.0,1.7034656368970035e-271,2.443732265056133e-109,9.024759402854211e-284,7.498878394766074e-229,1.802023688617254e-142,0.0018173284290697621,0.0,2.3958369825374596e-146,0.0,0.004467580602636376,1.0,8.8732293e-317,1.7350032021119403e-201,1.3101625282912689e-111,1.854967252776481e-255,1.0,9.567144147159658e-105,7.057261276431351e-17,9.451022474837912e-276,2.8903395792633124e-24,1.0,0.0,9.905925417291477e-209,0.0,3.6984219960581016e-202,1.661456747777882e-199,1.4678473218223403e-234,3.515910381890786e-82,1.9448605368909922e-05,0.0,1.1281714582802945e-58,1.4779742674624544e-26,1.3720112414180513e-54,1.0,3.975542947777566e-206,1.0,1.2598380123802717e-162,4.044414045464804e-176,0.0,1.2575847625660024e-144,1.9651295835383684e-126,2.273669648646891e-42,0.0,0.0,4.6711063986081284e-234,0.0,1.2117506149957608e-217,1.284611470529848e-117,4.308618323513766e-229,0.0,0.0
ETV6_wmot,1.6771695301259067e-38,0.46661086126959067,0.0002893732185395996,0.0,5.943970983068207e-108,0.0,3.7262431003052545e-168,6.715953766863649e-34,0.0,2.164605856776333e-28,8.0056107794337e-250,0.0,1.3129090595066808e-251,8.203299144935761e-187,0.0,2.449200628517523e-185,0.0,5.526633941252405e-239,3.138728550221611e-85,8.336842206526075e-189,3.0407340360010427e-105,9.77907882929851e-117,9.539843188505608e-42,8.490801150961974e-202,6.627007899241569e-162,0.0,3.200501596558874e-82,0.0015660420296710021,3.571663500529762e-196,0.0,1.1285280718029058e-90,1.5451598399317478e-237,1.0,1.5659381142133898e-99,3.397589245053215e-20,1.0914978288470655e-182,2.6072960365060683e-05,3.3490012408211212e-06,0.0,1.997048439322991e-239,5.255025668354215e-134,5.73652143797461e-45,3.3482380958575446e-269,4.2619159280232036e-198,5.015026475066394e-102,3.0882819414499715e-13,7.973113e-318,2.6262801060342794e-09,4.4331085555629654e-42,4.6776214842815534e-86,0.002522310712004056,1.1646570809516487e-170,1.0,1.250762075476051e-27,1.545654291540585e-180,0.0,4.04352570312243e-200,3.377378479442779e-40,1.448779147357175e-35,1.8797404160355898e-261,0.0,2.1245931178548995e-126,0.0,5.723913266929477e-246,6.414387816687312e-127,2.438449686943444e-308,0.0,0.0
RUNX1_wmot,3.21106916297233e-157,1.0,8.697868844719435e-18,0.0,3.6703810258466026e-271,1.0213954462975085e-251,0.0,1.67601016104746e-67,5.516201397355221e-211,9.874439785812106e-63,4.6074184999500876e-142,2.872757471622732e-206,7.313634273378492e-194,1.4573234398746184e-100,0.0,0.0,0.0,0.0,8.085916836678405e-207,0.0,0.0,3.768476206831038e-213,1.0,0.0,1.5815289162641275e-149,0.0,1.0,1.0,0.0,7.606101013298249e-147,3.6193433038547853e-103,6.8537e-320,1.0,3.8821425305154254e-50,5.856342959611894e-10,0.0,1.0,1.0,0.0,1.0256744432918633e-173,0.0,0.0,2.827425145945286e-247,4.267306623435496e-241,7.601317832546902e-42,1.0,0.0,8.890417417783668e-25,3.0229718319960033e-121,2.0510954742699653e-54,1.0,4.7265947473973317e-287,1.0,3.111985171973986e-255,2.9184348196893114e-210,0.0,1.2332835647717283e-80,4.8404281539923685e-231,9.19937516890905e-80,0.0,0.0,0.0,0.0,0.0,1.4322915798939716e-183,0.0,0.0,0.0
FOSL2_wmot,3.718723895042574e-12,1.0,4.93286457093346e-16,5.015011825461834e-69,2.186182191541986e-59,1.8955864182435326e-34,6.970962368772006e-49,0.0,2.73535969463892e-12,0.033039938784171434,1.0,1.958833260914072e-15,5.902772332421125e-15,8.50230912064606e-36,1.0303325915124591e-48,8.481069619698736e-44,1.1919044226174629e-154,2.496740332938036e-78,4.0448808762738134e-12,5.6841016905920475e-118,1.1000871197076384e-29,4.77247735764792e-14,1.0,1.7452067114754146e-43,9.020258230265017e-25,3.0200891891981017e-112,0.0017855236225535675,1.0,1.1819710029505904e-30,0.0033008462118277668,0.0,6.757142370053982e-35,1.0,1.0,1.0,3.478493858450801e-49,1.1716250497990697e-13,1.0,1.7558680466058728e-29,1.0,6.158069714753704e-49,5.7788583897422405e-96,2.7698236507302404e-89,2.457994847962652e-53,1.0,4.46076103489837e-05,1.0315759616442051e-153,1.0,0.002767813589021354,1.0,1.0,4.750090706429888e-13,1.0,3.9744119259927e-28,9.202226873597015e-07,2.143740314257667e-120,0.009851820627827287,6.899001021933147e-67,9.067638414933754e-07,1.2345566910960411e-71,1.107776690518991e-71,2.411774198676098e-50,4.691635409130337e-109,1.3498995331048495e-76,0.21249488234099717,1.3188141047267227e-34,3.245098731001566e-71,2.389889539539695e-26
FLI1_wmot,9.916857119676994e-73,9.476781016817628e-12,1.0,0.0,6.3579529061805616e-170,0.0,2.4884360670987494e-201,3.092649557850079e-16,0.0,5.683423654279147e-15,0.0,0.0,0.0,3.6633607473859913e-267,0.0,2.51241132385292e-228,0.0,0.0,3.9443397779281505e-194,0.0,1.8693550497502216e-156,0.0,6.3495092822507996e-46,0.0,1.1888069861252728e-241,0.0,0.0,1.0,1.2000025108055669e-242,0.0,1.8162064842318113e-33,0.0,1.0,3.2055896154180015e-227,4.084407509822601e-50,0.0,1.0,1.7762048352076437e-06,0.0,0.0,1.1034159485589426e-205,1.8930724483254934e-119,1.6443761793091674e-273,2.2846e-320,5.832702922866239e-207,4.4610349926840244e-31,0.0,1.0,8.419070860646154e-254,1.798079048559524e-184,1.0,0.0,1.0,1.8091881452036004e-90,0.0,0.0,0.0,1.3208032889213487e-164,3.5342095315411686e-58,0.0,0.0,0.0,0.0,1.1147023916124176e-178,1.781609292804856e-262,0.0,0.0,0.0
GATA2_wmot,3.6389605885089026e-17,1.8063994211414494e-13,1.0,5.832806114373911e-06,1.0713113161061303e-32,5.112480233741182e-30,2.788681945327214e-47,0.025091274462620106,1.0277884864681778e-11,0.0,1.0,1.0,1.0,2.980047755730277e-06,1.295689998115635e-43,1.2454937309464653e-42,4.2259302699899934e-58,1.6370313156974094e-111,1.0,1.7744964685865298e-17,7.645010338439025e-27,1.0,8.623845480412556e-05,9.333131007062633e-32,4.51787016816759e-05,1.0039931873479454e-29,0.04075063783159714,1.0,4.4494903996134735e-60,0.0021370327667587373,1.765115491298595e-23,1.0,1.0,1.0,1.0,1.6271775319767722e-20,0.07434754859066063,1.0,3.864928427679441e-13,1.0,2.333965709300505e-50,1.764947037057419e-52,2.4793066006437865e-23,3.914102682137854e-24,1.0,4.0524927051958453e-10,2.4122878153726895e-38,6.270420815935636e-05,1.0,1.0,1.0,1.0,1.0,3.9349962194645973e-39,4.623891976366932e-05,2.3450844935190897e-47,1.0,2.341502695167602e-19,2.6499923247208175e-13,8.143721923761989e-34,2.4470796454546527e-50,0.002600189040315536,3.22233159439744e-48,3.653808326358182e-74,1.6832425622027086e-11,1.0,1.6716147961528894e-14,2.5669659317220902e-17
SP1_wmot,1.0769113470000435e-113,1.0965573519868119e-57,1.0,0.0,2.9505110309721437e-165,0.0,1.5921306837890738e-125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5741838304559913e-47,0.0,0.0,8.427628688063313e-177,0.0,4.822973819318552e-25,0.0,0.0,0.0,3.268026831383917e-07,8.13147709445724e-08,0.0,0.0,3.4363803666436764e-08,0.0,1.0,0.0,6.817301544387418e-229,0.0,3.2178588091088884e-203,7.413114355694316e-74,0.0,0.0,1.3587955334660416e-209,1.5568821355443357e-106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0784097500180801e-10,0.0,0.04600143522860413,7.599332194424337e-306,0.0,0.0,0.0,0.13290505260412028,1.0,0.0,0.0,0.0,0.0,2.9939157407375047e-294,0.0,0.0,0.0,0.0
E2F3_wmot,1.3431574264369502e-120,1.0589706924530887e-27,1.0,0.0,3.267870117108035e-185,0.0,3.071612726387624e-165,4.3867737538670417e-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4913189812169737e-95,0.0,0.0,2.0119632269208908e-183,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.243979792457549e-29,0.0,1.0,0.0,5.124489132534497e-198,0.0,1.1318918012561957e-46,8.720715899253853e-71,0.0,0.0,5.660019933907196e-223,1.9860106013676335e-22,0.0,0.0,0.0,2.7887679492883456e-293,0.0,1.0,0.0,0.0,4.776745213466225e-06,0.0,0.00012304153288858369,2.8036853416521295e-122,0.0,0.0,0.0,0.564455769509207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF281_wmot,1.466112252154358e-82,1.3418661882350773e-28,1.0,0.0,9.955891485774233e-147,2.2493978904e-314,2.2194161216227343e-162,3.0543176006354116e-17,0.0,0.8961742620718202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3279987341696648e-153,0.0,0.0,1.503912437144032e-161,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.754638946953171e-26,0.0,1.0,0.0,2.608858453535647e-99,0.0,3.637744199451645e-80,2.639392780179186e-36,0.0,0.0,5.650353983031676e-156,1.0,0.0,0.0,0.0,1.3022645093625433e-244,0.0,1.0,0.0,0.0,1.0953550889309226e-28,0.0,1.0,9.193914948304784e-19,0.0,0.0,0.0,1.3130972645794038e-12,1.777540903415819e-34,0.0,0.0,0.0,0.0,1.1253872918524794e-305,4.5790056072063164e-241,0.0,0.0,0.0
SREBF1_wmot,3.452538801768439e-51,1.0,1.0,0.0,6.138649355804777e-102,6.755339189087384e-181,3.6538225894006767e-68,1.7908688697774351e-34,1.8942923775614654e-178,9.268307035867895e-06,0.0,0.0,0.0,0.0,0.0,2.358253118338233e-144,0.0,1.2386051823650736e-63,5.535112819587853e-139,1.2941652192912432e-218,1.3006582722096312e-64,3.3104807172182263e-206,1.0,7.1051058533017e-223,8.951356538395149e-205,0.0,0.3680190695927433,0.1286330477336265,1.1802851517600794e-220,3.430298931123056e-263,2.346415784582575e-47,2.127765612722631e-259,1.0,2.0040524857302497e-231,2.5023896102098064e-40,5.591093181453652e-172,1.0,2.792049056870878e-38,2.6964871935121255e-233,0.0,2.6100255979105536e-85,1.0,0.0,3.733652244454743e-158,0.0,1.5200775237581826e-46,2.5502821908543557e-255,3.695501773998554e-05,2.0911606258983468e-60,8.150917100186315e-182,3.5922236832449705e-06,1.009456902098483e-257,1.0,0.0002726703397527979,9.219478989397474e-216,0.0,0.0,1.0,8.65987150140727e-07,6.143221800975122e-249,0.0,2.459062261555513e-108,0.0,1.40830589257165e-256,2.4331182175182212e-96,0.0,0.0,0.0
LMO2,8.138927796365677e-159,0.01895604256769373,1.3274758166126906e-06,0.0,0.0,0.0,0.0,7.708998621672416e-61,0.0,2.697547417168797e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412323028573039e-10,0.0,0.0,0.0,9.0919596612042e-05,2.527894692913794e-07,0.0,0.0,7.442617256921274e-200,0.0,1.0,0.0,1.2415864638009607e-248,0.0,6.2230136780682445e-30,1.1235394561799993e-92,0.0,0.0,0.0,2.1488642276491043e-54,0.0,0.0,0.0,3.458204565203432e-162,0.0,1.894257831893082e-19,0.0,0.0,5.286344465378532e-32,0.0,2.2894104984653994e-05,1.0,0.0,0.0,0.0,1.722101394943327e-61,7.922602857641374e-259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT5B_wmot,3.8877680526900965e-99,0.22638490014831625,9.870531144464366e-05,0.0,4.0543154621702923e-150,1.7151568111853598e-215,5.2068063625030495e-256,2.2793141852556137e-48,1.2823745183069087e-189,1.4328932879243642e-45,0.0,0.0,5.7883885e-316,1.824546015249652e-172,0.0,0.0,0.0,2.34630459241308e-151,1.1891829569236694e-121,8.654007112432884e-247,6.630909229388747e-177,4.111718008919488e-178,1.3584206703932838e-29,2.233560639281879e-252,1.2647729255563328e-160,0.0,2.578002346354782e-22,0.0013117209507087233,0.0,1.7017017350711313e-233,1.2129927934106657e-79,4.892968974193252e-240,1.0,8.659150494273218e-144,1.9529794212773056e-25,0.0,0.5072719227053359,2.164827367662362e-14,0.0,0.0,1.2266343197521419e-269,1.6438194007735383e-198,6.929251556568525e-227,1.0187121911402287e-230,2.020951141180794e-152,3.970281579207187e-11,0.0,1.1443985981490656e-20,1.9867726553466573e-56,9.66739401013562e-94,1.0,0.0,1.0,2.2555814313627408e-82,2.0269629030249933e-269,0.0,3.410498646021221e-307,6.581243892200286e-147,3.358882470524745e-62,0.0,0.0,7.33828065718103e-236,0.0,0.0,2.889125435747435e-178,0.0,0.0,0.0
