group,replicate,fastq_1,fastq_2,antibody,control
MV411_MYB_DMSO-MYB,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp990-MV411_MYB_DMSO-MYB-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp990-MV411_MYB_DMSO-MYB-r1_R2_001.fastq.gz,MYB,INPUT
MV411_MYB_DMSO-MYC,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp991-MV411_MYB_DMSO-MYC-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp991-MV411_MYB_DMSO-MYC-r1_R2_001.fastq.gz,MYC,INPUT
MV411_MYB_DMSO-MED1,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp992-MV411_MYB_DMSO-MED1-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp992-MV411_MYB_DMSO-MED1-r1_R2_001.fastq.gz,MED1,INPUT
MV411_MYB_DMSO-POLII_total,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp993-MV411_MYB_DMSO-POLII_total-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp993-MV411_MYB_DMSO-POLII_total-r1_R2_001.fastq.gz,POLII_total,INPUT
MV411_MYB_VHL-MYB,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp994-MV411_MYB_VHL-MYB-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp994-MV411_MYB_VHL-MYB-r1_R2_001.fastq.gz,MYB,INPUT
MV411_MYB_VHL-MYC,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp995-MV411_MYB_VHL-MYC-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp995-MV411_MYB_VHL-MYC-r1_R2_001.fastq.gz,MYC,INPUT
MV411_MYB_VHL-MED1,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp996-MV411_MYB_VHL-MED1-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp996-MV411_MYB_VHL-MED1-r1_R2_001.fastq.gz,MED1,INPUT
MV411_MYB_VHL-POLII_total,1,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp997-MV411_MYB_VHL-POLII_total-r1_R1_001.fastq.gz,gs://amlproject/Chip/MYB_degraded_v1/fastqs/mp997-MV411_MYB_VHL-POLII_total-r1_R2_001.fastq.gz,POLII_total,INPUT
INPUT,1,gs://amlproject/Chip/fastqs/paired_end/mp845-MV411-INPUT-r2_R1.fastq.gz,gs://amlproject/Chip/fastqs/paired_end/mp845-MV411-INPUT-r2_R2.fastq.gz,,
