,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id
TSPAN6,0.006578199543252406,-1.0061903744580971,6.425076386169444,-0.1566036439074892,0.8755572305602741,,TSPAN6
TNMD,0.0,0.0,,,0.0,,TNMD
DPM1,2199.2424235586363,-1.74742201161057,0.35327703524020154,-4.946322113528993,7.562877474621641e-07,4.391273438106447e-06,DPM1
SCYL3,609.7303546978766,-1.4695813881594315,0.3286150884887989,-4.472044771034679,7.747520143700842e-06,2.6558738653492655e-05,SCYL3
C1orf112,1291.193240651277,-2.144599322178337,0.373539233371166,-5.741296042248293,9.395467234824184e-09,1.222173169204127e-07,C1orf112
FGR,3105.5060926168985,-2.1989103823431217,0.3369051106640751,-6.52679437841961,6.71921878026655e-11,1.7204495325923433e-09,FGR
CFH,11.29123062008396,0.09641104502452391,0.5988452686517548,0.1609949181724096,0.8720974031422462,0.8865189162966473,CFH
FUCA2,3672.014748830664,-1.1829595138120494,0.35410556046862113,-3.340697367888062,0.0008356825966414884,0.0015050375621304967,FUCA2
GCLC,445.94852106345485,-1.77599149922509,0.34185593543755904,-5.195146010707425,2.0455922576762585e-07,1.5378408532431723e-06,GCLC
NFYA,3691.3368505895387,-2.0341273638197,0.3643414111024525,-5.583025431187412,2.363701654955163e-08,2.642552510064949e-07,NFYA
STPG1,136.896665735748,-1.2545169846777064,0.39752394051566914,-3.1558275032450713,0.0016004347980538643,0.0027481427782337243,STPG1
NIPAL3,1618.1001270530567,-1.2477295271982918,0.35724708632359076,-3.492623382988521,0.0004783005736922037,0.0009037361188840178,NIPAL3
LAS1L,4718.3068020188875,-1.868807321742472,0.3884791921621229,-4.810572507993087,1.5049859441050114e-06,7.467238592667699e-06,LAS1L
ENPP4,0.017276399737425095,-1.9546403637697842,6.43320940698251,-0.3038359611997469,0.7612528680122476,,ENPP4
SEMA3F,71.20578413818416,-1.4960794812151819,0.34017074165548294,-4.398025162112198,1.0924031679120606e-05,3.486688561206836e-05,SEMA3F
CFTR,0.0,0.0,,,0.0,,CFTR
ANKIB1,2040.6169052141581,-1.5775867522526879,0.35499612130009817,-4.443954898648217,8.832012676332333e-06,2.9396312436046874e-05,ANKIB1
CYP51A1,6100.366650498587,-2.858120056951072,0.4470591856269472,-6.393158107114831,1.6249408463145942e-10,3.744046245349189e-09,CYP51A1
KRIT1,2082.956044318025,-1.3138497539289788,0.3600213315749085,-3.6493664088779423,0.000262887909483858,0.0005222578579053009,KRIT1
RAD52,399.417600964332,-1.495102813437277,0.3753119515703084,-3.983626972660354,6.787138141275594e-05,0.0001574848811112817,RAD52
MYH16,0.7413300964703357,-3.1945940771276953,1.3659973315111327,-2.3386532341126025,0.019353387322965616,0.028120571637378362,MYH16
BAD,458.2366147558312,-1.3573660631777051,0.3304647022528617,-4.107446435047969,4.000575158690407e-05,0.00010044335630355349,BAD
LAP3,5071.073540082875,-1.7352197615678322,0.3527033642457712,-4.919770939181329,8.664555277750597e-07,4.8681765282568e-06,LAP3
HS3ST1,0.036072436598398726,-2.001862972351963,6.433200391215825,-0.3111768405481966,0.7556661882038246,,HS3ST1
AOC1,220.5072569281303,-3.3360037572350985,0.5798092671032131,-5.753622693721535,8.73509980511809e-09,1.1499099484450781e-07,AOC1
WNT16,0.6918131753874589,-1.28857219496314,1.1433435474760716,-1.1270210058977113,0.2597335997948339,0.30427584481891423,WNT16
HECW1,22.593146106057358,-7.227325118913621,1.1601064671159866,-6.22988089781163,4.667899120178345e-10,9.35330286205736e-09,HECW1
MAD1L1,1565.891756935548,-1.583838479431911,0.32679789642553275,-4.8465381716213685,1.2563442435285045e-06,6.4997412340840384e-06,MAD1L1
LASP1,10195.45895761722,-0.9220584408641161,0.33153053566945845,-2.781217238412766,0.005415548472374554,0.008580956131658227,LASP1
SNX11,1556.412938033404,-1.7061670187997973,0.3255910889049833,-5.240214111933835,1.6039039055534795e-07,1.2660512684783696e-06,SNX11
TMEM176A,2.925002230582625,1.0497647482481303,0.6655058249301429,1.5773937791728907,0.11470494593896063,0.1453445438661073,TMEM176A
M6PR,14855.66342462436,-2.0715178858512275,0.34366114702445316,-6.02779192174386,1.6621485032517486e-09,2.7778490157875953e-08,M6PR
KLHL13,20.877445973103747,-1.8808658733791301,0.5670801734195646,-3.3167547756735574,0.0009106951160415138,0.0016295702836329304,KLHL13
