,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id
TSPAN6,0.006578199543252406,-1.9203136146016648,7.372702326267108,-0.2604626539389857,0.7945069192127359,,TSPAN6
TNMD,0.0,0.0,,,0.0,,TNMD
DPM1,2199.2424235586363,-2.0458388067519104,0.40539373256228683,-5.046547695301572,4.498646292912738e-07,1.4372619910203214e-06,DPM1
SCYL3,609.7303546978766,-1.609698779695907,0.380373300132095,-4.231892141580114,2.317335371134514e-05,4.887851292777914e-05,SCYL3
C1orf112,1291.193240651277,-2.484324632771975,0.43033531441094314,-5.772997357125103,7.787366366767329e-09,4.683709197337664e-08,C1orf112
FGR,3105.5060926168985,-0.6427520864662902,0.4412212727036991,-1.4567567935418395,0.14518352639842996,0.17651072951101507,FGR
CFH,11.29123062008396,-3.953291980423869,0.794247167623147,-4.977407715855551,6.444148877975205e-07,1.9677517226573967e-06,CFH
FUCA2,3672.014748830664,-2.106440858889679,0.3824420529428777,-5.507869343030384,3.632028099565653e-08,1.6931045274721223e-07,FUCA2
GCLC,445.94852106345485,-2.159450569542952,0.3898395622304729,-5.539331506498784,3.0362841241185674e-08,1.460822376521729e-07,GCLC
NFYA,3691.3368505895387,-2.236144335854101,0.4234885254026196,-5.2802949825574395,1.2897606975230869e-07,4.920162360658066e-07,NFYA
STPG1,136.896665735748,-2.1751141786236374,0.43814322492570845,-4.964390762843474,6.89170620994385e-07,2.086085401160639e-06,STPG1
NIPAL3,1618.1001270530567,-1.7776629160786075,0.3998184010494808,-4.446175842363512,8.74124055640754e-06,2.0054246616771118e-05,NIPAL3
LAS1L,4718.3068020188875,-2.763355296791957,0.4269910333742001,-6.471693972014275,9.691024644914155e-11,1.2857703043098262e-09,LAS1L
ENPP4,0.017276399737425095,-1.9203136147992406,7.3727023262670865,-0.2604626539657848,0.7945069191920665,,ENPP4
SEMA3F,71.20578413818416,-1.038846409731274,0.4068996863797374,-2.553077440226324,0.010677575302306458,0.015584752176952038,SEMA3F
CFTR,0.0,0.0,,,0.0,,CFTR
ANKIB1,2040.6169052141581,-2.0938727226720903,0.3988944134596871,-5.249190392293374,1.5276912134233517e-07,5.687514163656257e-07,ANKIB1
CYP51A1,6100.366650498587,-2.9504815692138973,0.5261930473772504,-5.607222641804635,2.0559911373749812e-08,1.057864941323614e-07,CYP51A1
KRIT1,2082.956044318025,-1.9684651866142113,0.39908747397247596,-4.9324153600219764,8.121897702307574e-07,2.4036986226555635e-06,KRIT1
RAD52,399.417600964332,-2.3052001444978307,0.41358188246114436,-5.573745471586034,2.4931992787270526e-08,1.2405403888996956e-07,RAD52
MYH16,0.7413300964703357,-1.7981216187117746,1.4975536180584754,-1.2007060027960634,0.2298652647859419,0.26702462673333793,MYH16
BAD,458.2366147558312,-1.5278877566767095,0.3806324610289138,-4.0140763416408864,5.967903022403044e-05,0.00011761657832518805,BAD
LAP3,5071.073540082875,-2.3460061660771507,0.3935829633489243,-5.960639520865995,2.51252675548655e-09,1.8560013231208604e-08,LAP3
HS3ST1,0.036072436598398726,-1.9660629800793685,7.372697415647592,-0.26666806858323727,0.7897247414332175,,HS3ST1
AOC1,220.5072569281303,-0.14472352724573168,0.7264755537282095,-0.19921321027668873,0.8420959662208943,0.8548798450589045,AOC1
WNT16,0.6918131753874589,-1.8098806408948487,1.415079103082411,-1.2789960907149693,0.20089843253075962,0.23701841070847962,WNT16
HECW1,22.593146106057358,-4.261552575660498,1.0442311333726693,-4.081043400704295,4.483398159782015e-05,9.01602544170626e-05,HECW1
MAD1L1,1565.891756935548,-1.6263761901085863,0.38251162651161746,-4.251834656479888,2.1202637897002034e-05,4.506308685919021e-05,MAD1L1
LASP1,10195.45895761722,-1.6285391253683288,0.3630664530971317,-4.485512532144201,7.273887077157395e-06,1.7002348045255537e-05,LASP1
SNX11,1556.412938033404,-1.430092416176408,0.3923278084953242,-3.645146699289994,0.00026723931619939323,0.00047928611019121877,SNX11
TMEM176A,2.925002230582625,-3.963466089867743,1.2122919266706302,-3.2693990636007793,0.0010777618195728703,0.0017827355598126022,TMEM176A
M6PR,14855.66342462436,-1.9246984955303088,0.4125825299204966,-4.665002407884775,3.0861342497804884e-06,7.853050840378966e-06,M6PR
KLHL13,20.877445973103747,-4.038649914037512,0.6988533736834958,-5.778966040831591,7.516109384324897e-09,4.5528899783653404e-08,KLHL13
CYP26B1,5.128501577141321,-4.200935199273819,1.1427412794483431,-3.676190993381997,0.00023674230658510064,0.0004274186812227807,CYP26B1
ICA1,79.19920578068634,-2.438715020530697,0.41296028154432995,-5.905446914678425,3.516920234714174e-09,2.4409515688461745e-08,ICA1
DBNDD1,107.45249514882899,-0.6004690303464274,0.5416745698557786,-1.108542035684457,0.2676277955294731,0.3064957160339507,DBNDD1
ALS2,808.8784559211844,-1.8441525838637343,0.39735938262917436,-4.6410193504471575,3.466946539055535e-06,8.703328746907875e-06,ALS2
CASP10,705.6906409029465,-1.4698457092984551,0.34915823481713537,-4.2096836411956815,2.5572851255830462e-05,5.357724644901109e-05,CASP10
CFLAR,4873.505090359028,-0.4391897545210944,0.3501729935402426,-1.2542079561330357,0.20976642878050214,0.24629442824759315,CFLAR
TFPI,0.15994503202567492,-1.3744127491818878,3.681498239781629,-0.37332973144743703,0.7089030509218288,,TFPI
NDUFAF7,887.9534830362828,-2.401920381198002,0.4101720753541776,-5.855884701863185,4.7447732253766945e-09,3.118541703804811e-08,NDUFAF7
RBM5,3974.438568876242,-1.77982711419725,0.38668217443283304,-4.60281655550276,4.168153398659224e-06,1.0263370935240233e-05,RBM5
MTMR7,54.709062299630354,-1.9713482319881843,0.45869732686648895,-4.297710312495403,1.7257149478932735e-05,3.731340052725203e-05,MTMR7
SLC7A2,0.0,0.0,,,0.0,,SLC7A2
ARF5,2006.6772028948478,-1.3254139693447418,0.37445692080878407,-3.5395632866979714,0.0004007896601142233,0.0007020207651612997,ARF5
SARM1,51.58564211959159,-1.7584164481635496,0.5294885944510325,-3.320971342143177,0.0008970474774787058,0.0014993075860942704,SARM1
POLDIP2,6027.802609627608,-2.505669091610782,0.4011134162031977,-6.246784551184023,4.1898836317854987e-10,4.278058480691482e-09,POLDIP2
PLXND1,4288.837128795087,-1.4980622104609638,0.38435443168504435,-3.8976061857627724,9.714822918250244e-05,0.0001849008848470267,PLXND1
AK2,26671.73087525223,-2.1075476268248794,0.4223606478832818,-4.989924220893075,6.040298351784982e-07,1.8592455826737271e-06,AK2
CD38,2767.509120144184,-2.0019656643898593,0.6428133948419698,-3.1143807525697653,0.0018433145004649305,0.0029613355840012305,CD38
FKBP4,12480.269262184434,-3.447386263458446,0.443473391144132,-7.773603405075596,7.62843259118584e-15,4.907544498298006e-13,FKBP4
KDM1A,6295.787904985383,-2.8517037101228726,0.4178484156704845,-6.824732613971972,8.808923126609967e-12,1.7402973589976096e-10,KDM1A
RBM6,4354.067913585504,-2.1647455802198716,0.4033994516377717,-5.3662581132204465,8.03868819572735e-08,3.290084403683135e-07,RBM6
CAMKK1,577.3647230486237,-2.603701107388927,0.4256054544846903,-6.117640363752872,9.497109800022984e-10,8.3723653566638e-09,CAMKK1
RECQL,3799.8707957831543,-2.3079883136193144,0.4170091138418792,-5.534623194097512,3.118981447767901e-08,1.494649022955289e-07,RECQL
VPS50,851.5527711173551,-2.204776948868617,0.3939806034596905,-5.596156078516681,2.19156421416617e-08,1.1131857296842826e-07,VPS50
HSPB6,5.398111084269755,-2.016717413461392,0.7159213688435232,-2.8169537902174,0.004848150049289417,0.007389266932973801,HSPB6
ARHGAP33,403.80385420581774,-1.420539245594445,0.46350385636060676,-3.064784092085877,0.0021782718617936367,0.003468480353912653,ARHGAP33
NDUFAB1,3137.029601791414,-2.6736431993850465,0.4103436084515827,-6.515620432042176,7.238981570800314e-11,1.001096981991834e-09,NDUFAB1
PDK4,2.941667248701908,0.15936806191389571,0.7562702282828727,0.21072899071505727,0.8330987512234338,0.8463377399241011,PDK4
SLC22A16,343.05995219241356,-2.0103600525710195,0.5840719827021212,-3.441973099395028,0.000577487674564729,0.0009903616446959992,SLC22A16
ZMYND10,46.10944842826399,-0.9733891056818654,0.4665741490719653,-2.086247400585685,0.03695621857078449,0.04995896843499653,ZMYND10
ABCB5,0.030052570409205653,-1.9660629799911906,7.372697415647601,-0.2666680685712769,0.7897247414424271,,ABCB5
ARX,1.589466692312648,-5.034995342868329,1.5981986680202143,-3.1504189332766015,0.001630364954160124,0.0026346334779905533,ARX
SLC25A13,1585.507260843516,-2.766986971985216,0.4264285021718912,-6.488747721815877,8.655275387409235e-11,1.1699008866399091e-09,SLC25A13
ST7,544.2685148709028,-1.9635601342968658,0.3821602086754012,-5.138054903996225,2.775967856578562e-07,9.466977110616605e-07,ST7
CDC27,5635.06782485434,-2.299819389211269,0.4194611847469972,-5.48279429143946,4.186597359823816e-08,1.8959531683639642e-07,CDC27
SLC4A1,2.1180804457655955,-2.885580842089159,1.1497287935724123,-2.50979262085204,0.012080208162772948,0.017508808765222535,SLC4A1
CALCR,0.0,0.0,,,0.0,,CALCR
HCCS,1718.2760506310872,-1.6454427294064689,0.3943076026454802,-4.172992654381755,3.0062463763013897e-05,6.220885849331327e-05,HCCS
DVL2,1810.6435243597296,-2.35288848670852,0.4205347659502002,-5.59499160882016,2.2063244023862085e-08,1.1182340756945708e-07,DVL2
PRSS22,0.9348650893448647,-4.266930507834582,7.370939496691435,-0.5788855694379071,0.5626663878447099,0.5939889390089375,PRSS22
UPF1,11041.819010831585,-2.2530730019569996,0.39667375667882604,-5.679914448641583,1.3476212984186548e-08,7.410276812429763e-08,UPF1
SKAP2,5362.064181898359,-1.5593242910238745,0.3924949743747179,-3.972851610413681,7.101729386816507e-05,0.0001381012595222812,SKAP2
SLC25A5,17379.712419513984,-2.749188795604329,0.41195849360529724,-6.673460647805849,2.4984060003455878e-11,4.1461302515122817e-10,SLC25A5
MCUB,64.05090210027466,-3.664145639486432,0.7587658870123795,-4.829085890924681,1.3716124025655245e-06,3.8123473518942506e-06,MCUB
HOXA11,546.4967659989001,-1.9781900473757548,0.3666267377143864,-5.395651336583166,6.827541657358424e-08,2.8609044956957135e-07,HOXA11
POLR2J,1815.9899625047028,-1.981447988879083,0.39956524323151293,-4.95900987997349,7.085336421662333e-07,2.1361086180627845e-06,POLR2J
DHX33,3201.3871395895644,-3.0119446169012845,0.43360685251825104,-6.9462569592912695,3.751052772429662e-12,8.754896878383765e-11,DHX33
MEOX1,0.2656135516508258,-2.647364274269207,2.504900560149775,-1.0568739998648544,0.2905690959876489,0.3297409373860062,MEOX1
THSD7A,482.78200048175853,-1.5808110656898462,0.6991649764001621,-2.260998647027594,0.023759340843577063,0.0330100902138517,THSD7A
LIG3,3518.1305744415513,-2.1894672002113005,0.41430879704245926,-5.284626384573048,1.2596156341663187e-07,4.823267324725389e-07,LIG3
RPAP3,2214.020342577374,-2.300202430700255,0.40223643126996306,-5.718533309968789,1.074474555498405e-08,6.115059697292014e-08,RPAP3
ACSM3,2300.858965151134,-1.123484139905508,0.5688533732921113,-1.9749977633139373,0.0482684018354435,0.06393746927169681,ACSM3
REXO5,1247.7619561326524,-2.1097474371744815,0.43300715522618194,-4.872315414909141,1.1029789094021248e-06,3.139520897400699e-06,REXO5
CIAPIN1,2403.8163723967346,-2.6748914249573486,0.4081203311916313,-6.554173415343436,5.595091787588732e-11,8.153592899633788e-10,CIAPIN1
SPPL2B,2271.809614086764,-1.87790039835655,0.4091654226164185,-4.5895872294102205,4.441233749837316e-06,1.0869954358348518e-05,SPPL2B
FAM214B,744.7663514524529,-0.9563002968334766,0.3971493061686801,-2.4079112867121815,0.016044079137379156,0.02288682090967517,FAM214B
COPZ2,271.4245469810618,-1.7915966855700511,0.38354578692921,-4.671141612359103,2.995303409486961e-06,7.648727925067257e-06,COPZ2
PRKAR2B,1174.512972789692,-2.1645037400833598,0.5067064849929221,-4.271711146766938,1.9397873715353204e-05,4.157066990927844e-05,PRKAR2B
MSL3,1560.761449538913,-1.8823592560256601,0.41314407431850353,-4.556181179968953,5.2092008202369795e-06,1.2545651400852691e-05,MSL3
CREBBP,3736.7431672168163,-1.6275682716272908,0.3734523334255291,-4.358168703079874,1.3115527084668115e-05,2.9025206847835627e-05,CREBBP
TSPOAP1,1684.587278286453,-2.610016532648215,0.6604276384761186,-3.9520098502700605,7.749754980263786e-05,0.00014992840597048202,TSPOAP1
MPO,436.5967377238829,-4.588030249310947,0.9002864194549558,-5.096189557195137,3.4655812759532317e-07,1.1453770459271427e-06,MPO
GCFC2,647.856056271256,-2.8134535342898905,0.4309661662116026,-6.528246890055161,6.654394532115385e-11,9.374075569305394e-10,GCFC2
WDR54,980.6242902247991,-2.717373561165942,0.426977008088921,-6.364215191184322,1.9629078188893567e-10,2.306586881514551e-09,WDR54
CROT,13.993260041376871,-2.894735550453291,0.5534760159374996,-5.2301011554223775,1.6941731241961785e-07,6.197740766921741e-07,CROT
ABCB4,3.0393905812865496,-5.83496642357065,1.4650296022842224,-3.9828317560771307,6.8098965718111e-05,0.00013302429846098575,ABCB4
KMT2E,5827.316663378972,-1.7488039466163359,0.3928866821773533,-4.451166267394391,8.5405181864342e-06,1.964251546691038e-05,KMT2E
RHBDD2,521.6116784270752,-1.3368772007996597,0.38097984247302924,-3.5090496970172413,0.00044971086577265835,0.0007831895990998347,RHBDD2
SOX8,0.01564275718854791,-1.9619036965293413,7.372697855908956,-0.2661039059069734,0.7901591869443514,,SOX8
IBTK,3893.9602415507693,-2.4266647637486134,0.4027616392888117,-6.025064273830965,1.6904243308577258e-09,1.3418444444360293e-08,IBTK
ZNF195,1649.9951817879746,-2.5026129365514,0.40406824065870445,-6.1935403101013025,5.882763465758397e-10,5.6437328218689224e-09,ZNF195
MYCBP2,4983.179581978676,-2.1665007688682167,0.4311751593096711,-5.024641893417219,5.043727783157845e-07,1.583535785387117e-06,MYCBP2
FBXL3,900.4995083035948,-1.637949009017422,0.3864895092684499,-4.238016737162527,2.255029618730462e-05,4.767810412810356e-05,FBXL3
ITGAL,53463.643757274134,-2.3380185586325126,0.45494228951570787,-5.13915415759956,2.7597792334012634e-07,9.418088305491738e-07,ITGAL
PDK2,628.4712675089512,-1.3109419508458269,0.35209444671671875,-3.7232678989128134,0.00019666065226185066,0.0003592662113435624,PDK2
ITGA3,99.50812480813526,-0.6585656335917681,0.4683626476262384,-1.4061019531115877,0.15969385250524015,0.19239162780484928,ITGA3
ZFX,1882.7175825156899,-1.9858337730390374,0.3934908785162906,-5.0467085298822845,4.4948626102676066e-07,1.4365321433108975e-06,ZFX
LAMP2,14252.907365861525,-1.3686757631733861,0.4117348868164751,-3.324167582096228,0.0008868288795260575,0.0014833260072309711,LAMP2
ITGA2B,59.99714758563231,-1.6006732734804237,0.6672689924348584,-2.398842583168119,0.016446983516966402,0.023417196240118364,ITGA2B
ASB4,0.0,0.0,,,0.0,,ASB4
GDE1,3123.073023060474,-2.0098959930829463,0.434536189169724,-4.625382288465525,3.7390811018221775e-06,9.323166897944689e-06,GDE1
REX1BD,1254.9493610828622,-2.081026054251541,0.39944304757551674,-5.209819189200214,1.8902475213185972e-07,6.787995382597732e-07,REX1BD
CRLF1,118.19402553525008,-2.8485997629805304,0.44889767696124483,-6.345766327559903,2.2132095374954888e-10,2.547697434187191e-09,CRLF1
OSBPL7,333.07367120515335,-1.6509800553400356,0.3767840653776418,-4.3817671898765065,1.1772056234365153e-05,2.6321663308895702e-05,OSBPL7
YBX2,118.07108666049088,-2.6066472793016335,0.7532301546308632,-3.460625232906505,0.0005389224998410155,0.0009288474352919038,YBX2
KRT33A,0.4977392860970183,-0.7876451221408632,1.9608116133591702,-0.40169341958940497,0.687909667971126,0.7114991422124152,KRT33A
