,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id
TSPAN6,0.01004404056214996,-0.19861493331533867,7.372800216636657,-0.02693887362730457,0.9785084880875856,,TSPAN6
TNMD,0.0,0.0,,,0.0,,TNMD
DPM1,1929.0773715866335,0.05758858768868495,0.0756825212797703,0.7609232186623545,0.446702929344359,0.717025485524068,DPM1
SCYL3,548.5188721292018,0.005432438417366663,0.08444361471338525,0.06433213968640736,0.9487057626806059,0.9768160089322299,SCYL3
C1orf112,1107.9609071909044,0.08100319547429695,0.106976011883211,0.7572089672096828,0.44892467874008746,0.7184836943188617,C1orf112
FGR,2859.768420437618,0.33207190081438626,0.27560458270877697,1.2048852655156195,0.22824759752069237,0.5245036635647846,FGR
CFH,10.3996689837382,0.4681372421200784,0.614173474521939,0.7622231528062451,0.44592682991484756,0.7164970200952034,CFH
FUCA2,3283.5097224021292,0.5232418966189873,0.10592462443952794,4.939756920428872,7.822001930312171e-07,6.680813017110838e-05,FUCA2
GCLC,395.97966037065646,-0.20840110318482344,0.10785918095769757,-1.9321591480150258,0.053339865695833946,0.2407117187185743,GCLC
NFYA,3192.9287187185373,0.03993273265551988,0.09368328624551087,0.42625247529073934,0.6699238838199048,0.8518668536772774,NFYA
STPG1,119.50923336326713,0.04308737527599469,0.16799144086780485,0.25648553910494065,0.7975759452003734,0.9143891999552588,STPG1
NIPAL3,1464.3484040990356,0.3022902482060742,0.1914377789401727,1.5790522115310617,0.11432408170158331,0.3691105983964054,NIPAL3
LAS1L,4028.9289533062674,0.19462113578061216,0.10354271106271354,1.8796217887585966,0.06015964157629184,0.2572518217391473,LAS1L
ENPP4,0.010925000300689549,-0.19861493331533847,7.372800216636657,-0.026938873627304544,0.9785084880875857,,ENPP4
SEMA3F,65.71230867011674,0.39292748467105315,0.21366091406615645,1.8390236997179086,0.06591170029854157,0.2724948694191893,SEMA3F
CFTR,0.0,0.0,,,0.0,,CFTR
ANKIB1,1791.8412587722873,0.04534572873639948,0.051107384655535985,0.8872637299292442,0.37493692807105955,0.66081828608646,ANKIB1
CYP51A1,4983.949508934557,-0.18984936351401996,0.25831356387041554,-0.7349570060101798,0.4623656787430628,0.7275838047948425,CYP51A1
KRIT1,1837.2651903472683,0.21756627780833468,0.06909241449583926,3.1489169888749,0.0016387673860005277,0.02453313389300421,KRIT1
RAD52,347.29285836520813,0.017238933844461738,0.0838215697162036,0.2056622645320047,0.8370547369280364,0.9319240032154346,RAD52
MYH16,0.6744541485348405,-0.2165482205758938,1.3023105166601083,-0.16628002139708667,0.8679365877838637,,MYH16
BAD,416.0141085754716,-0.009012608387265239,0.13414574352951902,-0.0671851983531777,0.9464342685016106,0.9761169744255969,BAD
LAP3,4515.159429721982,-0.5397800254324576,0.15371514026514904,-3.51156056912397,0.0004454839356824485,0.009517537314482998,LAP3
HS3ST1,0.024829470176391363,-0.24167791517376028,7.372800216636657,-0.032779664180838136,0.9738502951297845,,HS3ST1
AOC1,255.12361321363423,0.957095417557004,0.826684212065609,1.1577521423392625,0.24696519857509217,0.5445340065715951,AOC1
WNT16,0.6764920166108791,-1.1316281252074127,1.3510442185820999,-0.8375951798195318,0.40225810091377556,,WNT16
HECW1,17.691490657504833,-6.810781278794024,1.37107095855274,-4.967490002109937,6.782505396759038e-07,5.8859089614227626e-05,HECW1
MAD1L1,1409.1318617738214,0.10760567057783346,0.1008370297581416,1.0671245556907665,0.28591559468265054,0.5816435568429775,MAD1L1
LASP1,9382.752189053857,0.32019665198594544,0.16088198717241597,1.9902579375949228,0.046562528952625706,0.22087597773844195,LASP1
SNX11,1396.7109368150802,-0.08803691499460276,0.09871387703655261,-0.8918392999801203,0.3724790735864259,0.6591701642486936,SNX11
TMEM176A,3.215432456056189,0.8903076391270119,0.8955148903969969,0.9941851873979711,0.3201327181784373,0.6132402165776631,TMEM176A
M6PR,13009.92540148689,0.22320765308617233,0.07706303895692539,2.8964294181408405,0.0037743553584447687,0.04435209178627205,M6PR
KLHL13,17.512919903475556,0.42006727017997303,0.43052660418133964,0.9757057196935475,0.32921031700062614,0.6222251367675473,KLHL13
CYP26B1,4.643777990104778,-1.178934882175297,0.9111679250589253,-1.2938722377645757,0.19570955541906473,0.48861148697547424,CYP26B1
ICA1,71.27720202596014,0.20065974335272124,0.2230886658369551,0.8994618467052643,0.3684067093533233,0.6557500953324106,ICA1
DBNDD1,129.15133955720458,-0.7663790844827105,0.7300842429811947,-1.0497132239881126,0.2938499819698947,0.5906269775834855,DBNDD1
ALS2,721.585560037063,0.15048703313086892,0.12827336913502418,1.173174402026207,0.24072587497714887,0.5368282945072381,ALS2
CASP10,660.3866336622951,0.2732916246184795,0.1871738733447891,1.460094935979952,0.1442639841923359,0.42008181149708007,CASP10
CFLAR,4768.45291940748,0.3403821057225815,0.28085196297778287,1.211962708444761,0.22552665586830076,0.5225420615074603,CFLAR
TFPI,0.15872895594483408,-0.6292667831872678,3.8212435390593216,-0.16467591682004515,0.8691990737534696,,TFPI
NDUFAF7,771.3247303569647,0.14091476528700544,0.07825562643658368,1.8006981951796028,0.07175046224130506,0.28559394193080656,NDUFAF7
RBM5,3550.478219601062,-0.09474027284147656,0.08698110996258819,-1.089205149051624,0.2760634288080083,0.5724834159325505,RBM5
MTMR7,47.72624953275219,-0.15386126478085158,0.1887655246724918,-0.8150919774561636,0.41501966345584207,0.6925468977917993,MTMR7
SLC7A2,0.0,0.0,,,0.0,,SLC7A2
