,FLAG_GFI1_wmot,CEBPA_wmot,HOXA9_wmot,PLAGL2,MEIS1_wmot,ETV6_wmot,RUNX1_wmot,FOSL2_wmot,FLI1_wmot,GATA2_wmot,SP1_wmot,E2F3_wmot,ZNF281_wmot,SREBF1_wmot,LMO2,STAT5B_wmot,ZMYND8,LYL1_wmot,MYC_wmot,TFAP4_wmot,RUNX2_wmot,MAX_wmot,IRF8_wmot,MYB_wmot,ZEB2_wmot,RXRA_wmot,SPI1_wmot,MEF2C_wmot,FLAG_MEF2D_wmot,ELF2_wmot,JUND_wmot,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_wmot,MLL_KTM2A,RARA_wmot,IKZF1_wmot,AFF4,CTCF_wmot,BRD4,CEBPB_wmot,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer,MYC-rmIRF8,MED1-rmIRF8,MYC-rmMEF2D,MEF2C-rmMEF2D,MEF2C-rmIRF8,IRF8-rmMEF2D,POLII_total-rmMEF2D,MED1-rmMEF2D,POLII_total-rmIRF8
FLAG_GFI1_wmot,1.0,0.12048382029531889,0.12916666666666668,0.10915331807780321,0.10616084349803598,0.12239020878329733,0.10028353977018356,0.10043376710043377,0.09375,0.10426653883029723,0.10337145403237784,0.11786945401979317,0.10334802588389759,0.1541237113402062,0.10776176880685213,0.12150943396226416,0.11663791897813622,0.10936151855047455,0.08991944263008926,0.10692924872355944,0.09552504536583696,0.09256808525457964,0.0800947046255125,0.11736101984492049,0.1261682242990654,0.12926193341355796,0.07857522594364699,0.07710501419110691,0.14162881245944192,0.1030221825219592,0.14666666666666667,0.10158496622751287,0.1,0.1023821921374642,0.12380952380952381,0.08579128241896804,0.13802197802197802,0.17467248908296942,0.10544782515534605,0.10200727200278926,0.11676163853349102,0.09452691422641339,0.14293361884368308,0.15463342017119464,0.1335766423357664,0.09518909184461023,0.10287346757641316,0.16778697001034126,0.0908889577889002,0.10235489220563847,0.09282886053673559,0.09377145659637078,0.10638297872340426,0.08741246559593074,0.0991362640195952,0.10889138042333435,0.10431240591516869,0.07599434686048859,0.09885260370697264,0.10312193756124878,0.10901484701829219,0.10044482709140479,0.12134339007236775,0.12372790573111944,0.10020167477750011,0.10470239165617695,0.11900556989539465,0.10354578096947935
CEBPA_wmot,0.23298906439854192,1.0,0.21666666666666667,0.10633104500381388,0.1875646061608435,0.16090712742980562,0.1392329503059245,0.1448114781448115,0.12463450292397661,0.22099712368168745,0.08666270607455814,0.08962526409429557,0.0975335271499578,0.12886597938144329,0.11997875307084523,0.1610062893081761,0.1383618479324973,0.15314926660914582,0.12439219101531315,0.13464624361779723,0.16122847262642517,0.11422999233823222,0.12005543685395854,0.15547378104875806,0.1677570093457944,0.14320096269554752,0.11015417331206805,0.36565752128666035,0.22031148604802075,0.10890278398094387,0.2128,0.12037718183642078,0.13333333333333333,0.13733402759697996,0.09142857142857143,0.14900981531386753,0.09054945054945054,0.06550218340611354,0.1359010070709235,0.09812222941674553,0.20298892592194387,0.19135496097098767,0.1528372591006424,0.20971343505768514,0.08941605839416059,0.10174942114741446,0.13948521661951518,0.8494053774560496,0.14762811711033352,0.13976782752902156,0.1735591728992521,0.12061468039888834,0.10638297872340426,0.19966554018743685,0.13514674917279018,0.15924302653484185,0.07349685645975383,0.17593377750858066,0.1786407766990291,0.1636007279854403,0.16401443687966533,0.14623946866736362,0.1627764753847722,0.21092662024638456,0.1411285019071419,0.11477252292753103,0.11656024996603723,0.13240574506283662
HOXA9_wmot,0.009416767922235723,0.008168394596292806,1.0,0.004347826086956522,0.02144924540004135,0.011159107271418287,0.007809779634880366,0.018018018018018018,0.004690545808966861,0.008389261744966443,0.0025248774691816428,0.003780718336483932,0.0035637250304792274,0.009278350515463918,0.006706062014474471,0.008050314465408805,0.00974313551815766,0.01100086281276963,0.0045721750489875895,0.005762217359591539,0.006779196767898107,0.0041094936268022565,0.006178899347462031,0.00906820870022342,0.006308411214953271,0.00551544324107501,0.005263157894736842,0.011352885525070956,0.013951979234263466,0.004764031561709096,0.03626666666666667,0.005951982879689694,0.0,0.0050117156990367095,0.011428571428571429,0.006823744653497169,0.0026373626373626374,0.013100436681222707,0.007338761517034498,0.003984659062608955,0.013009353832921192,0.011189820872625548,0.009100642398286937,0.007629326386304429,0.004379562043795621,0.004244918960638024,0.008736894658012981,0.007238883143743537,0.0028347433228506887,0.005041459369817578,0.0032996040475142983,0.004348536864476051,0.0,0.009964115249277079,0.005801211808688926,0.007678456154656338,0.0021252103072699905,0.008883504946497072,0.006707855251544572,0.007139857202855943,0.007259453695349028,0.007441116782485702,0.010702272958923656,0.01339046598821639,0.007562804156254111,0.005304801294731164,0.00686048091291944,0.005341113105924596
PLAGL2,0.21734507897934385,0.10948790449261703,0.11875,1.0,0.21190820756667356,0.5986321094312455,0.20618813112470777,0.2509175842509176,0.3163377192982456,0.15819750719079578,0.540472300608941,0.6101412209496275,0.5041733095751665,0.7510309278350515,0.5264590664630503,0.3329559748427673,0.44342921075940517,0.3330457290767903,0.2741853545250018,0.3412107950401167,0.1926935323723765,0.3181723201225883,0.14061327019691633,0.37074517019319225,0.4616822429906542,0.5392097874047332,0.14486975013290804,0.15941343424787133,0.3820571057754705,0.46397201131457494,0.2965333333333333,0.3640406607369759,0.5,0.3853163238739912,0.659047619047619,0.29604173362672137,0.25978021978021976,0.6943231441048034,0.31701307049496463,0.4567415450515515,0.27523922158907643,0.15814646031674412,0.5987687366167024,0.3747673985857834,0.6981751824817518,0.3341908927193208,0.32850723914128804,0.14956049638055843,0.2777162599105284,0.3635820895522388,0.24197096348438188,0.3590322053294098,0.7021276595744681,0.13357488764240671,0.37299643332903615,0.37855468351849964,0.5723899760913841,0.1763779527559055,0.22577228596646073,0.3235895282094358,0.4137068329095234,0.25326445688047067,0.3787585363367649,0.3680771290840921,0.24499101231969836,0.44708685488221545,0.5562423583752207,0.4519748653500898
MEIS1_wmot,0.3119684082624544,0.2849513038014452,0.8625,0.3126620900076278,1.0,0.3858891288696904,0.28473362184748546,0.35301968635301967,0.28654970760233917,0.3041706615532119,0.28055844348730136,0.31491159790948514,0.2935384038263153,0.4298969072164949,0.35236704070114866,0.3255345911949686,0.34348049042002704,0.39193270060396895,0.260831700413673,0.31838074398249455,0.27941931728695174,0.2654454273176848,0.2268291274470174,0.4017610724142463,0.34369158878504674,0.3450661853188929,0.21568314726209464,0.2161778618732261,0.3788124594419208,0.3027393181479827,0.4090666666666667,0.30388550792483116,0.3,0.30551939599062744,0.34476190476190477,0.29834103889039976,0.16439560439560438,0.32751091703056767,0.2972466252410542,0.2903820291876276,0.376088592624449,0.31787212922438296,0.3881156316916488,0.3781168589505024,0.34854014598540145,0.28222279392847954,0.3112553392134021,0.30920372285418823,0.26247951455020596,0.2892205638474295,0.2688077430708315,0.2903710969429459,0.19148936170212766,0.3112218235027697,0.2991706415710541,0.3214079434648184,0.284069777738422,0.29533615990308903,0.3142100617828773,0.30477390452190956,0.3273726519563612,0.2901625566283336,0.34746712873305474,0.3603642206748795,0.2807663641545004,0.302418629742852,0.33765792691210433,0.3150359066427289
ETV6_wmot,0.05164034021871203,0.035108388312912346,0.06458333333333334,0.1269260106788711,0.05540624353938391,1.0,0.05854847535193752,0.06706706706706707,0.108979044834308,0.0587248322147651,0.07908807366701322,0.10964083175803403,0.08824908562318297,0.17164948453608248,0.11055042825841578,0.0880503144654088,0.11137009929607011,0.12446074201898188,0.05268887437404746,0.07199124726477024,0.04820762146060876,0.05711499616911611,0.045677657792920254,0.09147062688921015,0.10747663551401869,0.11522262334536702,0.05188729399255715,0.04919583727530748,0.09798831927319922,0.1205151109126098,0.12373333333333333,0.07042065137430616,0.06666666666666667,0.06847175214787815,0.11238095238095239,0.060078621405790296,0.015384615384615385,0.11790393013100436,0.07030747803728304,0.07326791851372216,0.07730351575099452,0.04954202950864053,0.15016059957173447,0.10997394864160774,0.11021897810218978,0.05531258039619243,0.06978421257003384,0.04252843846949328,0.050183815387341096,0.06640132669983416,0.055433347998240214,0.06179499754781756,0.1276595744680851,0.046615336375988574,0.06922779425035452,0.07838140862297421,0.07978393695209422,0.04736523319200484,0.06619593998234775,0.06700265994680106,0.085554917562136,0.05284627841666154,0.0911731729691163,0.10455275843599357,0.05539480029812793,0.08190972846610321,0.1086129601956256,0.08788150807899461
RUNX1_wmot,0.30619684082624543,0.2198397737983035,0.32708333333333334,0.3161708619374523,0.2958445317345462,0.42368610511159105,1.0,0.31364698031364696,0.27473196881091616,0.3017737296260786,0.24602703104114065,0.28477704881574556,0.2791897214667542,0.3510309278350515,0.3268043290618153,0.35144654088050314,0.36128851801780804,0.4710957722174288,0.2747659481820161,0.32596644784828593,0.5143287568048756,0.26871909173225605,0.19067967892822082,0.3608884216059929,0.32570093457943927,0.34105495387083834,0.17740563530037215,0.23320719016083255,0.3716742375081116,0.27087985707905315,0.3818666666666667,0.3060589848190998,0.23333333333333334,0.2798099453267378,0.2895238095238095,0.30345884738052264,0.24923076923076923,0.25327510917030566,0.33632419112920503,0.2644817452806694,0.3654445758520589,0.37120425935117085,0.39346895074946464,0.36360253070338666,0.2813868613138686,0.2724466169282223,0.33405447384478837,0.2613753877973113,0.29924259201842585,0.2860364842454395,0.2886053673559173,0.2954389406571849,0.2553191489361702,0.33902379542208133,0.29925658544970135,0.31648150035674244,0.23944036128575225,0.3188370684433677,0.34192409532215357,0.3152176956460871,0.3224920022967763,0.33027899063198246,0.397105289980634,0.38136047134440276,0.2846902538471656,0.30763351915123177,0.3342616492324412,0.30543087971274685
FOSL2_wmot,0.04571688942891859,0.03416588124410933,0.11458333333333333,0.05736079328756674,0.054734339466611534,0.07235421166306695,0.0467591901706213,1.0,0.03971734892787524,0.04386385426653883,0.029036090895588892,0.041810296897587015,0.04163931351402044,0.08453608247422681,0.04853595378792909,0.05849056603773585,0.06223486084564822,0.08239861949956859,0.0394803686769722,0.06885485047410649,0.042832197760810764,0.03921432054050289,0.027025466304787204,0.057563411749244314,0.05817757009345794,0.07190132370637786,0.023604465709728868,0.04730368968779565,0.05434782608695652,0.03587911269912163,0.536,0.04795024409817428,0.06666666666666667,0.030070294194220255,0.03238095238095238,0.04801344969960689,0.011868131868131869,0.026200873362445413,0.042639811442039856,0.029635901778154106,0.06074615632727664,0.06380002707214727,0.09635974304068523,0.07052474879047264,0.035036496350364967,0.029585798816568046,0.059133521939313254,0.041623578076525336,0.0418567568764672,0.03582089552238806,0.03783545974483062,0.040935098904691845,0.0,0.051632233564435775,0.040995230114735076,0.05847178337240513,0.019923846630656158,0.058388855239248943,0.0529567519858782,0.05121097578048439,0.05364613239274875,0.04743455712030831,0.06242992559372133,0.07241564006427424,0.03840589241089044,0.04783312353893185,0.057532943893492734,0.04452423698384201
FLI1_wmot,0.23374848116646416,0.16069745523091422,0.16041666666666668,0.39603356216628527,0.24312590448625182,0.6436285097192225,0.22434462518032133,0.2175508842175509,1.0,0.21668264621284755,0.35741868409327193,0.41409985544312244,0.3775672887555097,0.4623711340206186,0.375805059425005,0.2906918238993711,0.3418022469814927,0.3673425366695427,0.24537339429566732,0.29423778264040845,0.21885164515355907,0.2734554572682315,0.21487555581220766,0.3169930345643317,0.3467289719626168,0.3719414360208584,0.30925039872408294,0.15657521286660359,0.3038611291369241,0.5748101831174631,0.26026666666666665,0.3059586705009028,0.23333333333333334,0.31092163499088776,0.41523809523809524,0.29134422824931394,0.19076923076923077,0.34497816593886466,0.3091118491536319,0.3361059919310654,0.2917965810127943,0.24915399539773497,0.37660599571734477,0.36229996278377374,0.39963503649635035,0.2801646514021096,0.30207466577910913,0.18859875904860393,0.29144704788058645,0.3003648424543947,0.2549494060712714,0.306620892594409,0.2765957446808511,0.24471309619203568,0.3106871213097847,0.31818027384228587,0.3607544496590808,0.2551584898041591,0.2827890556045896,0.29452610947781044,0.3345910917890247,0.26349343008835047,0.29762511466721026,0.29587573647562937,0.2641939585251436,0.3359108074087394,0.3703980437440565,0.3450179533213645
GATA2_wmot,0.0660692588092345,0.07241595978636506,0.07291666666666667,0.05034324942791762,0.0655881744883192,0.08819294456443484,0.06262746853703427,0.06106106106106106,0.0550682261208577,1.0,0.03519976236447349,0.043144668075169576,0.045859514208009,0.06649484536082474,0.06327601088905119,0.07647798742138365,0.06237471446552608,0.1186367558239862,0.046084621525509836,0.05820568927789934,0.058410654979970555,0.04227902765201644,0.056880522030374775,0.06991720331186753,0.05724299065420561,0.06417970316887285,0.052099946836788945,0.07048249763481551,0.08646982478909798,0.05099002530891767,0.09653333333333333,0.0467130341737444,0.16666666666666666,0.05350169226763864,0.04,0.05861992236754271,0.035164835164835165,0.07423580786026202,0.054103278337261626,0.043781441450415896,0.08192667455112354,0.0753508099084059,0.07735546038543897,0.0744324525493115,0.05328467153284672,0.038075636737844094,0.06015976035946081,0.06385729058945191,0.044647207334898346,0.050746268656716415,0.05125384953805543,0.049468693804152364,0.1276595744680851,0.07351147963627495,0.055004082334235746,0.06353412835932457,0.03480031878154609,0.06484958610942863,0.07519858781994704,0.06078678426431471,0.06611434664916742,0.053830227743271224,0.06874936295994293,0.09373326191751473,0.059143320619053884,0.049541449379607985,0.056242358375220756,0.0572262118491921
