,FLAG_GFI1_wmot,CEBPA_wmot,HOXA9_wmot,PLAGL2,MEIS1_wmot,ETV6_wmot,RUNX1_wmot,FOSL2_wmot,FLI1_wmot,GATA2_wmot,SP1_wmot,E2F3_wmot,ZNF281_wmot,SREBF1_wmot,LMO2,STAT5B_wmot,ZMYND8,LYL1_wmot,MYC_wmot,TFAP4_wmot,RUNX2_wmot,MAX_wmot,IRF8_wmot,MYB_wmot,ZEB2_wmot,RXRA_wmot,SPI1_wmot,MEF2C_wmot,FLAG_MEF2D_wmot,ELF2_wmot,JUND_wmot,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_wmot,MLL_KTM2A,RARA_wmot,IKZF1_wmot,AFF4,CTCF_wmot,BRD4,CEBPB_wmot,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer,MYC-rmIRF8,MED1-rmIRF8,MYC-rmMEF2D,MEF2C-rmMEF2D,MEF2C-rmIRF8,IRF8-rmMEF2D,POLII_total-rmMEF2D,MED1-rmMEF2D,POLII_total-rmIRF8
FLAG_GFI1_wmot,1.0,0.013578051541975562,0.002478109160516772,0.00932647171603538,-0.010006797803009063,0.005742663156692278,0.01636697440094334,0.0053854612046918375,0.013606908883446971,0.006547649311950502,0.0127559553235563,0.010790658830758804,0.01104459401106976,0.005366626109181504,0.012153256607156855,0.010214150098515399,0.016423621316590288,-0.039116851737968396,0.01186063716977687,0.013185087621726353,0.021126655663189085,0.012388862943477848,0.012726886880120566,-0.02623622620518292,0.007359909840188027,0.012154720271450802,0.013254513519223115,0.0039147582380289845,0.00851111389039785,0.012709440780986446,0.005136193671977413,0.015126738232031684,0.0012291609669788013,0.012363858828795208,0.0019133894979500054,0.010917531672747581,0.0053544024466949695,0.0017818556242377823,-0.003360268804773543,0.014468831801522579,0.010948095436984858,0.016130662159274316,0.007315203279989189,0.00936105791439001,0.005238486704305089,0.008764003424584152,0.005354137469593082,0.012207483575374475,0.015311796448184976,0.009387605566680928,0.006162916755495995,0.017534508176993445,0.00038399971275615785,0.019104865202042735,0.013933078302152183,0.02222069271671802,0.01149935804946393,0.007656687471733221,0.006466905999709151,0.023581320098612014,0.019306139394226266,0.012097298024326257,0.005523124133327863,0.006905648586660045,0.0057924071764041225,0.01384534678091328,0.013581888680098225,0.014305168270986922
CEBPA_wmot,0.006557769273091351,1.0,0.0017896903066456239,0.0047347728961301344,-0.00844563544678628,0.0033770850446927926,0.00940652139979534,0.0033297183217891988,0.0077533723691718525,0.004949532402061167,0.005627742324090754,0.004604797731701196,0.005283502700302317,0.0025033458210914914,0.006377497448356444,0.005923134700962037,0.008547259248753067,0.004304228887512665,0.0069884573198291024,0.007296541959269589,0.013576081297921924,0.006813011027233384,0.007827771276946949,0.005670145341513655,0.004329884563671276,0.006297264368277037,0.007812010527303374,0.004503202106529819,0.0054480059426028436,0.0063839102409721,0.003183974596386593,0.007998395583854928,0.001047028946071065,0.007047332811039403,0.0008604851558732062,0.014848128674197617,0.0022050156233200838,0.0006109482254176353,0.012185396267417698,0.0063800643962868536,0.007393395701286734,0.012023961482653977,0.0038371980173412404,0.00552083324128567,0.002265983962500324,0.004558829066259654,0.013578302171853733,0.01830278793727286,0.009846039117096283,0.0054993935403991395,0.0043916913838168495,0.009154029055024538,0.0007838568415724806,0.015825289113117126,0.007779122675692092,0.012913891865775455,0.004677644001134813,0.012070748721176848,0.004572766055162916,0.0143857958312164,0.01148945154710059,0.014045832738563689,0.004777595010182625,0.004661052056456451,0.008258815773737535,0.007231043195656623,0.006637069844600752,0.008167474186475693
HOXA9_wmot,0.034815301681289844,0.04767463005894205,1.0,0.029765417272035674,0.09553073279328225,0.023565333329387605,0.06324808613937347,0.032488513833133933,0.03957042770743769,0.02519870819119881,0.024797775295801478,0.024797775295801468,0.02637517606703422,0.0174901601954603,0.038127832231565635,0.03546557939328546,0.06402635130856928,0.03111735996460453,0.035141172441646905,0.04018656617106511,0.07599892808562582,0.033828369322591756,0.04855597722209049,0.03706736660225812,0.021841914619185478,0.03248851383313396,0.046200142504917725,0.020476097330533023,0.03363375869354589,0.03546557939328547,0.036749554816551976,0.053390847393452165,0.0,0.034664137158877624,0.00891688821415709,0.09229026997986818,0.009346950013816174,0.005603120221366493,0.08560576658206831,0.03297078354859158,0.052649879279925864,0.08823876483859629,0.024797775295801506,0.027516298498945376,0.01115599606361854,0.024392074815975568,0.11422422537368579,0.03282623330877197,0.033448838649761975,0.026289307476118566,0.015480900148527267,0.04657963326620058,0.0,0.10800304087427151,0.04390685888786668,0.07932856366874146,0.020476097330533027,0.07913441491992099,0.02430648096022705,0.08576129727787571,0.06626326268882063,0.10432959239558817,0.02909436073781362,0.028309036059782893,0.05185892346443446,0.037012434512118046,0.04533368298073555,0.0374530233889629
PLAGL2,-0.019970869872572624,-0.026587590800889058,-0.009585487445665303,1.0,0.004554305824204274,0.03724588839197155,-0.004051555220529741,-0.010311562794194195,0.028660241159887752,-0.009076394332585534,0.05964835918886319,0.0526965492528865,0.0492186529660834,0.03199632546425898,0.06969082935589371,0.03407720259932632,0.03522823963571219,-0.010604387005125006,0.018380942988227615,0.01791286403646062,0.009102617894635429,0.023900376585547205,-0.014307749136028941,0.020800632565297458,0.03228876640530267,0.05452814952553184,-0.00750531337788699,-0.006471380705801492,0.03271422231439258,0.06754042561836851,-0.012407055806558277,-0.012055171017663348,0.21953969384917035,0.016333761353727917,0.04044137574320032,0.0905317114876774,-0.04341287367998869,0.1304541550302902,0.06495372759554521,0.041547019114555946,0.003110533961017676,-0.053327954769845025,0.0320854635161776,0.0008241665968193976,0.004910442612001711,-0.004824124634987933,0.021326536506611024,-0.019829067134311464,0.0017743083814183928,0.006109881026177734,0.025367020280678658,0.07095826065452981,0.5795370999975723,-0.010615456886399645,0.024051444560165686,0.06389884448191423,0.08195239598074061,0.08489755177512733,0.026058111286505353,0.05883657387341272,0.06291303362300188,0.04755344226467989,-0.010893115707091757,-0.016744243575738536,0.00017950115314390098,0.0470596757713062,0.03837602780791412,0.031628810781143275
MEIS1_wmot,-0.018384606724975643,0.006907351461951214,0.002126131904141212,0.004139929894817677,1.0,0.003480585150621046,0.009318401784236756,0.003458167221242325,0.008147867272506512,0.0038077638710153185,0.007081398418819196,0.0059526525770081315,0.006315332278424969,0.0030497980624252033,0.007593331417160326,0.005648784556141656,0.009618045559481477,-0.020018106906662392,0.006867487717858025,0.00776059254250478,0.01227880922128716,0.007120977107043246,0.007255670712910039,-0.013483053252092604,0.004122953046649974,0.0066861498530546995,0.0074049112003458295,0.0022338530305291556,0.004731651414682954,0.007416458791040455,0.0029212835081983586,0.008728397222415694,0.0007739567097171804,0.007274703841509665,0.0011195531178732933,0.005389271964715985,0.0019626084890249414,0.0008306402539056088,-0.0023273949050783395,0.008132349749693568,0.006753423920530898,0.010411084489033174,0.004090995855493831,0.004924097468809464,0.002963921664543962,0.005140810639847977,0.0033508953933256294,0.00539911386935778,0.008801725827070353,0.005281414997411793,0.0035645284147964576,0.010519861206082476,0.00048301809637541735,0.01313932709684672,0.008523633346524239,0.01303170166589544,0.006408989029037777,0.00355846777255937,0.003917308651283614,0.01388242755223799,0.011452907211267637,0.007079608558847006,0.003207047878689205,0.004081277573999211,0.0034648820455135676,0.008086014519794913,0.00789563434620667,0.008703726708797727
ETV6_wmot,0.014145726070252957,0.016592896324561582,0.003964729711905523,0.005713610162169187,0.030046562610520165,1.0,0.03249856863189946,0.010568643141381694,0.01137308763190723,0.011774240803670805,0.029887100410248956,0.028116618057244764,0.02712908669151624,0.013978896021575676,0.036982762763583414,0.02199866901222586,0.05894348849661803,0.01940461997146268,-0.020666206956814676,0.02813872162959747,0.03841949991623461,-0.01708809865340563,-0.01814995448346689,0.02191459409441603,0.016880039023860007,0.03185649818458347,-0.011858790147718228,0.00744580354102974,0.01593421614647945,0.0063365664682056705,0.01142705019459054,0.03772457542523687,0.0026220134421154613,0.026464378671989027,0.004192674853611729,0.022721026911950312,0.004120950318516139,0.0032353389677334905,-0.044550589058914215,0.03320082897027578,0.02239807969238147,0.029159338750183377,0.01908548243131832,0.01972285936700523,0.012547164921303096,0.016237012603634485,0.007992986130193603,0.013883097490397118,0.028512770230614284,0.018504140615822746,0.011523288995724237,0.04123757453817369,0.001594335827862184,0.036001695415758185,0.027142597048996325,0.06934254618122415,0.026261831166288427,0.027175006458408663,0.013465778374507006,0.002604539311200976,0.013151959775325964,0.014728691992398582,0.015776631530023583,0.01420182224147051,-0.0023961462383093705,0.035495671902872804,0.0390248225428929,0.01944227373160566
RUNX1_wmot,0.004708018927950034,0.005671949733842846,0.0014274846940985678,0.0041152453929642185,0.008898546890317698,0.0035160926948750973,1.0,0.00312239387789308,0.007584929396991417,0.0036445141938849525,0.006265828955651947,0.005388437895667866,0.005879897338331579,0.0026393362720596326,0.007034391061352089,0.005666061249625674,0.009453412366712356,0.004923267997545817,0.006793467792606705,0.0075404617079198166,0.0080225665838006,0.006872954381347128,-0.01278697496514284,0.005609391698293371,0.0038488927656804006,0.006365199754507041,-0.012666972648357854,0.002234248258258001,0.004523573439342661,-0.011690109802844668,0.0027108130563542584,0.005469228970312251,0.0008582545236678263,0.006595323284408233,0.0009807736548709278,-0.0041593908253953135,0.0023324947792810304,0.0007074272914794369,-0.0027319354039190644,0.011923486356733078,0.006361820560159597,0.011202497140390068,0.003961998241085442,0.0046270999373212865,0.0025306241932903273,0.004839370579016459,0.0016078397331280407,0.004715805254067387,0.009213753483282305,0.0050761647893649755,0.003547662641393939,0.010008295176069035,0.0006535397248882874,0.013470158429449154,-0.008502263793019603,0.012219890123700283,0.005559592038648491,-0.014176555702612474,0.004031187528587304,0.013552178480756882,0.010776149774910334,0.0053514954818866724,0.005230784019296963,0.004127130570064257,0.002867980959593634,0.004120076180081415,0.007089358900326322,-0.004435482499374111
FOSL2_wmot,0.01218379575200521,-0.036893326348238775,-0.13244359579541023,0.014666590852584685,-0.011244824145197854,0.00976876932427686,0.024671616079010274,1.0,0.01924211555631945,0.009289002360496271,0.014129145812820414,0.013815125626687746,0.015213892796892834,0.008761289062601455,0.018100187888464604,0.01563465190507914,0.007212835970873771,0.013941149890720041,0.01718308664217073,0.024748136229754147,0.03089155215877071,0.017549112121312074,-0.03468758018925267,0.01509281568901409,0.010972497595054736,0.02046502534656492,0.015213892796892845,0.006752235989826838,0.01165032862334769,0.015972110408780618,0.02594271171101183,0.024345964588429192,0.000884705836563237,0.014111801438675508,0.0025322859885523654,0.0424848660909045,0.003349199073715735,0.001360914413793539,-0.008725827508535967,0.015032401225268483,0.01758752595514859,0.032643645000842006,0.013476182493158975,0.013878208712103343,0.006411230009607352,0.010507595562173185,0.019555434878738093,0.012652315772145402,0.023041757369971976,0.01171938325828617,0.008697526723513068,0.0246716004994895,0.0,0.035562084547898776,0.020548541909109163,0.03997631563856649,0.010382887509468582,0.03290741511924025,0.010736068797871425,0.038703771125775895,0.030442336232097772,0.04068622688364828,0.012934816601420056,0.011542628688445767,-0.02418735464330113,0.021801402516647177,0.021994563841335458,0.021384147837857533
FLI1_wmot,0.005018779467738663,0.005888353017540728,0.00168201077041245,0.0032536080878067257,0.009890854407770504,0.005457361907149752,0.009605505794727727,0.0031720366185535817,1.0,0.003766083919734565,0.010051683798904018,0.008453743435793944,0.008896377401040913,0.0037506123521537284,0.009603717771895358,0.006316752719849334,0.011827561857846051,0.005308919450381923,0.00794826264545207,0.00890955356600794,-0.0035420204395698205,0.008751404934989722,0.008449338519868661,0.0064765920349983954,0.004919142756924934,0.00843318530600038,0.011562022722628372,0.0022357768130580797,0.0048056559612264845,-0.000926394433026449,0.002729388362017207,0.011178061479120004,0.0008754504733272695,0.008954265051718851,0.0013988212773111271,0.0071846055688157195,0.0025006506528653057,0.0009778582663771522,0.017770565074365023,0.011271995648230624,0.0069455323064066925,0.010660292249117641,0.004779294296937617,0.005726044275992094,0.0038152531797010936,0.006105126925768263,0.02017325514638324,0.004873426873081963,0.011607587327889555,0.006533428618307319,0.004122263243479301,0.013995146988163861,0.0006041182903111319,0.013322356646272729,0.01067910387693217,0.004886353735714521,0.008966646953044657,0.006324956452515027,0.00451659174337208,0.017277946661778686,0.007508961235881684,0.016863426348395674,0.005128586643753774,0.004196364569757787,0.009450213626787492,0.011470953856941421,0.009909837977168403,0.012095555187762726
GATA2_wmot,0.010550303132682052,0.016479155486981947,0.003125336300664779,0.009021626492109441,0.02045742681986752,0.007717156791309343,0.020341641773200914,0.006613022088036727,0.01627238230489642,1.0,0.011072005410789018,0.00990066637154745,0.011269049016561823,0.00550874054879522,0.014578311568954725,0.012776027697395921,0.01841189121574608,0.012052751324425525,0.01310676722999778,0.015045729634896712,0.02573520221534948,0.012763710938284914,0.01720077659675592,0.011824206365925745,0.0077171567913093455,0.013167648407195733,-0.019395496659351006,0.005938188480554837,0.009415373147571127,0.0137109341751282,0.0065749400176978515,0.015906125823441586,0.0010460517575720297,0.01359868380134276,0.0020925850651346027,0.03082508805245129,0.003936173312936474,0.0016830952844530908,0.023495998165430625,0.013437225487123382,0.014624279768094259,0.02418852130385151,0.008431462351202838,0.010068954617554618,0.005031243299534528,0.00854100697520922,0.029960311068636156,0.011334320607770518,0.016207447101968787,0.01014623966270962,0.007222000360931773,0.018647641783599688,0.0011516004610913966,0.030852933254595247,0.015094146928955348,0.02636129913959067,0.009971001726658648,0.023052314805866385,0.008921903292952556,0.02822654171220261,0.02326477318310464,0.02792690905132955,0.009356053572466723,0.009299982897993468,0.0002540565862802454,0.01466907261880369,0.014066438825310562,0.017124632249948337
