,FLAG_GFI1_wmot,CEBPA_wmot,HOXA9_wmot,PLAGL2,MEIS1_wmot,ETV6_wmot,RUNX1_wmot,FOSL2_wmot,FLI1_wmot,GATA2_wmot,SP1_wmot,E2F3_wmot,ZNF281_wmot,SREBF1_wmot,LMO2,STAT5B_wmot,ZMYND8,LYL1_wmot,MYC_wmot,TFAP4_wmot,RUNX2_wmot,MAX_wmot,IRF8_wmot,MYB_wmot,ZEB2_wmot,RXRA_wmot,SPI1_wmot,MEF2C_wmot,FLAG_MEF2D_wmot,ELF2_wmot,JUND_wmot,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_wmot,MLL_KTM2A,RARA_wmot,IKZF1_wmot,AFF4,CTCF_wmot,BRD4,CEBPB_wmot,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer,MYC-rmIRF8,MED1-rmIRF8,MYC-rmMEF2D,MEF2C-rmMEF2D,MEF2C-rmIRF8,IRF8-rmMEF2D,POLII_total-rmMEF2D,MED1-rmMEF2D,POLII_total-rmIRF8
SP1_wmot,0.001104239736127541,5.459894500717301e-163,2.0484919474698808e-09,0.0,1.0,6.959359754573422e-122,1.6719488538957598e-07,1.2530837147842276e-11,7.94615802579675e-194,3.6920359983337138e-31,0.0,0.0,0.0,0.0,0.0,1.0986673013093086e-103,0.0,1.0,3.2353048974064787e-225,1.0720601627717126e-261,1.0,0.0,1.1375027170039848e-186,1.166560788892771e-233,0.0,0.0,1.7923876184069393e-165,7.984141193216336e-29,3.4729929736132013e-188,0.0,1.0,0.0,1.0,0.0,9.40662236117993e-151,0.0,1.0240393118338706e-155,1.614405896645379e-60,0.0,0.0,6.224452532096534e-41,4.1682877048882185e-278,3.3464228e-316,1.1863736143730846e-169,0.0,0.0,0.0,8.033110897864204e-22,0.0,0.0,1.6418139787246515e-13,0.0,0.00992718994965169,0.0,0.0,0.0,0.0,7.138387796470462e-89,1.0685788873624053e-07,0.0,0.0,7.285603861507279e-224,0.0,2.291259339131241e-105,1.3016325107340362e-79,0.0,0.0,0.0
E2F3_wmot,1.335794438341328e-13,1.024200580586128e-94,0.5513704836179143,0.0,4.333500912889917e-13,8.31193674315319e-201,1.0,1.0,5.0445500199079804e-228,5.161383812224262e-06,0.0,0.0,0.0,0.0,0.0,3.5525393036129665e-133,0.0,2.350434885054725e-07,1.1674222186089541e-171,1.0928114603624902e-252,1.0,0.0,3.931151161183425e-66,1.7630849676566255e-247,2.64169526608413e-280,0.0,4.675257158217434e-60,4.587210648900561e-06,1.5425325223784492e-226,0.0,0.8974561691754096,0.0,1.0,0.0,1.7041881806228145e-130,2.3238360084417118e-307,2.8056248283921454e-36,1.1959443756653904e-56,0.0,0.0,8.942539596161383e-62,9.955404365565566e-110,0.0,6.2999435334051124e-176,0.0,3.2315586708335037e-262,0.0,2.002382905781094e-10,3.430616515915263e-172,0.0,1.6027249784241648e-09,0.0,3.175849292371898e-05,2.9052198530733596e-235,0.0,0.0,0.0,3.532445702778857e-60,0.08745812454152167,0.0,0.0,1.2523578813417703e-149,0.0,3.0915217800330922e-176,1.8649056006101969e-93,0.0,0.0,0.0
ZNF281_wmot,0.035281149180438155,3.0513045292843945e-92,0.023025184834458548,0.0,0.0007046221053074052,9.656784195653919e-131,1.0,1.0,2.1742714385859416e-188,0.00033100563009255354,0.0,0.0,0.0,0.0,0.0,5.2289348756354823e-95,0.0,3.064550961867419e-26,2.049284960432687e-131,1.1658220067468988e-233,1.0,1.8997571379336313e-260,4.359359922417863e-68,2.2232133387040138e-173,8.566010426495046e-212,0.0,5.044209490214365e-46,8.141479583755848e-08,5.952980504749314e-122,0.0,1.0,0.0,1.0,0.0,4.776378564213449e-55,2.9477899671682343e-265,1.0135214346468944e-60,2.3824564242283877e-26,6.904369458834886e-290,0.0,2.3089624285024365e-29,3.572150689738134e-37,1.3258404855767492e-287,4.647305912294238e-121,0.0,3.888176869173963e-212,1.3175288192317063e-292,2.696760628854305e-15,4.6674820489959936e-296,0.0,2.4335310699308792e-33,0.0,1.0,1.0154119401284372e-87,0.0,0.0,0.0,8.871248482944031e-08,1.7337362660408936e-07,0.0,0.0,2.856129365221635e-119,0.0,2.6604447081917324e-132,8.667245269368724e-50,0.0,0.0,0.0
SREBF1_wmot,1.88509670615295e-12,0.006924364963169986,1.0,0.0,2.62217634045621e-26,2.3691651505041043e-101,0.00046837242115440003,2.365231516874273e-12,1.5329304126235387e-62,1.0,4.189173995e-315,0.0,6.63228397512456e-269,0.0,4.08368315533e-312,1.0974136861727562e-59,4.285540170245e-260,1.7139860150107724e-19,1.69599711946522e-42,5.816000361197597e-88,0.002460500064938288,1.4619002821904246e-73,0.04433332729606073,8.989352429368738e-105,5.644963331212823e-112,0.0,0.02205601449443182,1.0,1.7319091120479527e-107,3.6764283665889205e-126,2.074134208422799e-22,1.4007604854460662e-125,1.0,8.922877584965487e-160,1.1600661419809101e-24,8.853602476999864e-65,1.0,1.0391690898053337e-30,1.5567153374379667e-79,1.8500710760520986e-232,9.761891560864193e-33,0.012619188140136796,2.4981718348407757e-226,3.737801702767139e-81,0.0,4.543714405849097e-39,8.009187106640492e-92,1.0,7.780556659840265e-26,6.144811432680135e-124,2.4174039158537063e-07,1.3137253897645888e-120,1.0,1.109663990887185e-18,3.858258191925665e-110,3.749375995436853e-155,4.081177622957111e-288,6.5413984734889045e-09,1.0,2.894437863356897e-98,7.897210791113092e-205,3.4291925850131524e-30,6.54575573686908e-204,9.776878112881741e-160,1.0553171462599294e-31,5.025190574972037e-227,0.0,1.0058978882792706e-239
LMO2,6.382182874804369e-10,1.7787404962957347e-65,1.0,0.0,8.787491910925874e-83,0.0,9.925040209138352e-27,0.009204291119055397,6.118122978596974e-288,1.0,0.0,0.0,0.0,0.0,0.0,2.84163332947097e-310,0.0,4.956469631292195e-240,7.523460359643134e-171,0.0,4.690802396847458e-15,0.0,9.879536241089473e-42,0.0,0.0,0.0,4.653461920609278e-75,1.0,0.0,0.0,2.4667902861421665e-77,0.0,1.0,0.0,1.6934139448708364e-163,0.0,1.68715134398181e-41,1.0964688014245492e-76,0.0,0.0,1.74891120615e-313,1.0,0.0,0.0,0.0,3.221366701937421e-149,0.0,1.0,4.873663578716296e-178,0.0,9.635357035722741e-35,0.0,0.004205753362962569,2.108369499975384e-36,0.0,0.0,0.0,1.0,3.489754245897005e-132,0.0,0.0,7.155004650358643e-275,0.0,0.0,5.968427126619504e-177,0.0,0.0,0.0
STAT5B_wmot,3.565189200728562e-15,1.0,1.0,1.5109412634469968e-168,3.635794004514365e-17,4.570938391592377e-90,1.0886753835395222e-26,4.689982619630224e-10,2.5207227933784493e-25,1.3796519617280639e-08,8.092617486463504e-86,2.7507689778181836e-128,1.6129665258772545e-86,5.074586103972884e-76,2.549608382502118e-237,0.0,9.023247280807546e-218,7.680047986878808e-39,2.068062752961921e-05,1.0567171085648602e-50,1.521250984007719e-08,1.0993899860283047e-16,1.0,1.9541158595874825e-72,1.4949665654350531e-50,1.8837519355486905e-137,0.017605067280524474,1.0,6.637485456504829e-119,5.347820663552863e-56,5.352168799085895e-28,6.9311724334890575e-62,1.0,1.817586519530343e-65,1.3559767438888575e-08,1.3950737641112634e-113,0.044959442492400255,6.382584268116794e-08,8.175304539282744e-105,5.57756535943382e-116,4.659717840129178e-103,3.043576966490628e-62,2.0726912879613347e-92,1.1689964605746526e-90,3.536942792157317e-69,7.57826417279816e-07,2.812387330914288e-137,1.0,3.559226304185963e-08,3.5792200176644923e-38,1.0,4.649324349881595e-105,1.0,1.495459759275205e-18,1.444002384574277e-92,6.918807977238083e-187,4.191313765179199e-89,8.900880701635147e-35,2.7099890651417315e-28,1.1418288110557894e-101,1.0099738918423145e-196,4.189162436107241e-43,2.21409631780179e-224,5.754825358460015e-162,2.8797936100734778e-39,2.9049493594846157e-135,6.110360104036928e-227,3.5250713818751485e-178
ZMYND8,8.3417976685458e-42,1.5761824321510323e-43,6.374004116959578e-07,0.0,3.388971020708146e-110,0.0,3.2949322517961676e-126,2.7940662510737388e-61,2.9288433470967197e-294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3400672963758597e-283,8.412944162138322e-149,0.0,3.786287101771314e-48,3.560217066926039e-291,5.672364379634349e-29,0.0,0.0,0.0,9.688276839892795e-65,1.0,0.0,0.0,4.606832069284392e-276,0.0,1.0,0.0,2.7649372001900103e-137,0.0,1.5515198193933147e-08,2.5329291076455807e-59,0.0,0.0,0.0,5.171881326787843e-23,0.0,0.0,0.0,1.4548547728573326e-118,0.0,1.0,9.502505211325528e-99,0.0,1.0,0.0,0.02843321119657232,1.0,0.0,0.0,0.0,4.920007513699277e-40,4.9469204068467555e-54,0.0,0.0,0.0,0.0,0.0,3.500498755031194e-294,0.0,0.0,0.0
LYL1_wmot,0.18451611537227375,1.0,1.0,2.9320665590798027e-91,6.640499758439698e-42,3.2607973450378404e-127,1.663879078167861e-91,2.978555371646382e-31,9.260168800539694e-63,3.338047955071387e-49,1.0,3.6297208858169336e-06,2.635665775592051e-21,1.0794400290162896e-21,6.785367482257285e-161,1.2649389796538412e-34,1.2949527347796762e-149,0.0,0.009199745741478084,1.157674061743081e-291,1.7414528395551242e-31,3.3517185281327234e-08,1.0,4.6082519907938e-157,2.3444892895371337e-42,2.3551136889766634e-102,0.2516126791661195,1.0,8.267309751709165e-45,9.379404007658305e-27,2.166478619773148e-55,1.200497775109947e-77,1.0,1.0,1.0,9.833368367464908e-55,5.532769750597586e-07,1.0,1.084463343479687e-84,1.0,1.9266279561525074e-62,1.0972030638669933e-82,5.964958077082302e-121,4.664213412983951e-60,1.0,1.0,4.869660291481331e-97,1.0,4.560417491513235e-33,1.0,1.0,3.8940985703276747e-32,1.0,2.0382225962631496e-85,1.8520826578311127e-39,2.180753908401348e-100,1.959361906343299e-18,3.184125919741221e-65,3.9989693401048852e-78,7.568758827213997e-80,4.575150519065308e-109,1.1296228981786825e-43,1.4303849340367744e-122,2.2118167876701832e-92,2.6000707500805944e-24,7.985180494074112e-47,2.613009748812926e-88,5.549114708012634e-59
MYC_wmot,1.0,7.874736455590154e-49,1.0,1.0198729601994629e-133,1.0,5.815998021042601e-16,1.0,1.0,0.0055282445086514975,4.121277551103625e-06,1.2349335955946312e-227,9.352050740346565e-204,2.324241006233092e-146,6.653149163351028e-66,1.8609647157824564e-163,7.043273129386809e-07,1.5761881881097911e-114,0.00025466101378738594,0.0,1.2047497672906269e-33,0.4512663421086,0.0,4.5822951783076724e-71,2.0756696265591982e-33,7.599730069038423e-54,7.328920433871037e-101,2.905379790669595e-63,1.1780206514876125e-16,1.0979223308583047e-18,6.640307760786786e-60,1.0,2.23451702176795e-199,1.0,3.6810330885255706e-83,2.34788938942267e-19,1.9345777732122133e-75,1.4027196067135873e-08,0.8360255795502871,3.171025431285337e-55,1.3937587207855927e-207,6.6138233350010534e-06,0.0919076922696932,5.505958397412771e-53,4.438900517664194e-28,4.3592806444707563e-100,1.4084663973290024e-131,1.1482924235424946e-67,0.3348999390849146,3.8056468249563885e-203,3.887295916413501e-86,1.2888633423147771e-26,1.6665705608752939e-140,1.0,1.599922801334992e-15,5.772446977765253e-100,6.484323939750419e-97,4.698240823752842e-178,0.020605224340952875,1.7995453666786772e-06,1.13471881181604e-310,1.277260848872965e-127,5.106795753456217e-202,1.4582969241568933e-43,1.5843630609844439e-09,1.0,2.4735886784068517e-224,1.3462905277810994e-223,1.4819921497086852e-181
TFAP4_wmot,1.5231181842794306e-07,2.0364570703223506e-29,1.0,0.0,9.058346174722565e-27,3.8988246771529867e-87,1.2281433581620493e-22,5.88811987052194e-55,3.509555253641706e-56,1.0,5.5636450393153015e-264,1.1333636253548838e-301,4.743311095108269e-261,1.886825477641087e-141,1.830617565e-315,1.790235740561933e-61,9.584123508199257e-254,0.0,1.4626544447923064e-33,0.0,0.2973155529762808,1.9200204915071884e-69,2.845487287200105e-26,3.2813201899514364e-192,1.0467986734140047e-97,0.0,6.896823845587824e-39,1.0,1.572950729863996e-74,4.800461637967211e-128,8.416830214611003e-45,9.90610466957385e-262,1.0,5.298767189764803e-93,3.7235837883305867e-16,4.1854237186256586e-122,1.0,4.250928261194658e-09,6.032633885678014e-174,2.7519960736496864e-232,2.2247568136606805e-41,2.8291326642276055e-10,3.3850106091615046e-171,5.571304089269936e-86,7.113366057468338e-127,9.316406788139273e-57,1.8043870142633062e-212,1.0,6.016977308227329e-110,2.0244951315715933e-112,1.637027442808799e-06,1.5674492380210134e-240,1.0,1.0,4.373001118060341e-183,1.5535654794483196e-252,2.5907902610016365e-212,2.85492348173873e-09,6.769941748064411e-31,4.561764927625129e-189,6.200334360923782e-304,1.0145629323628504e-78,1.39477029328291e-191,2.248331833874392e-93,2.078527950768702e-25,1.3562566666565063e-279,0.0,9.02931924833412e-307
RUNX2_wmot,1.0,9.786879199048558e-08,1.0,9.066616629486912e-06,0.0010649889442048604,2.0785933269715336e-24,0.0,1.0,1.0,1.0,1.0,0.16403779759073156,1.0,4.9237074101754176e-11,7.826411511466737e-25,1.1221673237381798e-18,3.6671439131002414e-63,6.030491235304401e-74,0.004475975205068673,0.0017146077382471675,0.0,1.0,1.751967056725041e-116,2.4444376154470995e-29,0.00027453209499162163,4.057392040107042e-29,1.6486025256867978e-211,0.000173934016426364,2.3821666445901768e-36,1.0,1.2289285892487438e-07,4.977049305211952e-09,1.0,4.5526417377355765e-06,1.0,6.63285250871628e-11,2.22639032541029e-06,1.0,3.1407888958198705e-37,1.0,1.8445991885778898e-73,3.60141699425876e-75,7.974561704616578e-31,2.5041292945005223e-29,1.0,1.0,9.594252009587381e-30,1.0,2.9576818224006343e-06,0.12677467048513502,0.022890653459330917,0.29593205953337987,1.0,5.482436001262867e-79,6.4485088305373825e-06,4.930968802590217e-18,2.270828713861049e-05,2.0135042058991288e-16,8.28409076774945e-14,1.474661597237396e-11,2.898713477273703e-22,5.382098888144942e-39,8.463537662914147e-143,1.8650909483482212e-50,1.0,5.134118851510959e-08,3.68799336308456e-26,1.1109126328436422e-10
