Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
20211108_10_MYB-dTAG_VHL_1h_E_MP9454_S84_R1_001	1698718.0	1553714.0	1079251.5	602963.0	401447.5	339236.5	356909.5	404500.5	461034.0	430205.5	331471.0	272067.5	229631.5	201347.0	181562.0	168132.5	159932.5	153953.0	151278.0	154548.5	164437.5	181690.5	208691.0	241224.0	278775.5	330241.5	405490.5	500041.5	608506.5	730143.0	864108.5	1016223.5	1175421.0	1350681.5	1553362.0	1779244.0	2014711.5	2257713.0	2494962.0	2710092.0	2924286.5	3136999.5	3355915.0	3503751.5	3536105.0	3570694.0	3599568.0	3558710.5	3467112.5	3357476.5	3289389.0	3146847.0	2886982.0	2664717.0	2499146.0	2358454.0	2142269.5	1899111.5	1750216.5	1609049.0	1434023.5	1271598.0	1120269.5	997257.5	910972.5	829300.0	729924.5	597302.0	473645.5	376851.0	299377.5	238130.0	189406.0	152733.5	125123.5	101340.0	82811.0	70219.0	55397.0	41952.0	33400.0	25764.0	19569.0	16163.0	12676.0	9830.5	7733.5	5650.5	3680.0	2635.0	1887.5	1252.0	928.5	688.0	439.0	276.0	235.5	253.0	392.0	309.0	61.5
20211108_10_MYB-dTAG_VHL_1h_E_MP9454_S84_R2_001	140824.0	145541.5	145512.0	146068.0	148023.5	161818.0	202816.5	249713.5	321108.5	484249.5	571591.0	539677.5	536980.0	530366.0	508124.5	475646.5	432808.5	381968.0	334210.0	297995.0	275927.0	268640.0	273526.5	290309.0	317994.0	361077.5	421149.5	499086.5	591492.0	698891.5	824578.5	969773.5	1137925.5	1318402.5	1527861.5	1758072.5	1989982.0	2266761.5	2503718.0	2687576.0	2868872.0	2984823.5	3116474.0	3316546.5	3448770.0	3518998.0	3542114.0	3466878.0	3396727.5	3332813.0	3243374.5	3126020.0	2958690.5	2826615.5	2679846.5	2478713.5	2258681.0	2010972.0	1824048.0	1706168.5	1563163.0	1401261.0	1254400.5	1117197.5	990161.5	861040.0	746049.0	663282.5	573999.5	468509.5	377896.0	310011.0	264189.0	223794.5	200421.0	170066.5	133385.0	116952.5	103066.5	89018.0	74130.0	57578.0	44707.0	36252.0	29327.5	23707.5	19294.5	15402.5	12231.0	10231.5	8732.5	7414.5	6407.5	5764.5	5326.0	5216.5	5238.0	5440.0	6106.5	8027.0	31715.0
20211108_11_MYB-dTAG_DMSO_2h_A_MP9454_S85_R1_001	1079046.0	900555.5	576470.5	371796.5	290602.0	273004.0	305581.5	353836.0	405280.0	381202.5	296937.5	245143.0	208903.5	185540.0	168930.5	158150.0	151720.0	148201.0	148274.5	154164.5	166702.5	187214.5	218750.5	256003.5	299425.0	356854.5	438866.5	542912.0	661101.5	791263.5	933212.5	1095609.5	1267133.0	1458625.5	1678890.5	1922537.0	2182114.0	2453163.5	2713366.5	2945902.0	3177932.0	3404927.5	3640107.0	3812980.5	3860140.5	3890648.0	3910568.0	3857150.5	3756130.0	3632235.5	3553346.5	3388573.0	3075948.0	2809913.5	2619443.5	2460065.5	2221118.5	1949437.0	1785746.5	1633977.0	1444527.0	1273028.5	1108918.0	982375.5	887607.0	769652.5	641536.0	520765.0	424872.0	346886.5	279862.0	224114.5	180576.0	147199.0	124360.0	102660.0	81809.0	69512.0	55103.5	41910.0	33740.0	26508.5	20549.0	17279.5	13986.5	10871.0	8617.5	6605.5	4398.5	3208.0	2322.5	1525.0	1097.0	783.5	515.0	338.0	277.0	271.5	417.5	333.0	64.0
20211108_11_MYB-dTAG_DMSO_2h_A_MP9454_S85_R2_001	108497.0	104131.5	97181.0	101240.5	104944.0	116567.0	148068.0	180243.0	230641.0	361431.0	428144.0	399410.5	406350.5	414033.0	410233.0	393863.5	365167.5	326961.0	288652.0	260393.0	245005.0	242722.5	252744.5	274807.5	308056.5	356829.0	421909.0	504533.0	602795.5	717481.5	849452.0	1000664.0	1183880.5	1387973.0	1622664.5	1880634.5	2137987.5	2450323.5	2717495.5	2921243.5	3119376.0	3244521.5	3391740.0	3610767.5	3758130.0	3841335.0	3863356.5	3759913.5	3672083.0	3599252.5	3488900.5	3345242.5	3139874.0	2971914.0	2802668.5	2581017.0	2337335.0	2059701.5	1846814.0	1715951.5	1562700.0	1391518.5	1235180.5	1092383.5	964090.0	832961.5	717463.0	634877.0	548615.0	448039.5	359346.0	294144.0	252098.0	212267.5	190481.5	161325.0	125169.5	111416.0	97780.5	83070.5	68027.5	51543.0	39117.0	31459.0	25275.5	20221.5	16637.0	13340.0	10606.0	9096.5	7875.0	6745.0	5784.0	5046.5	4703.0	4719.0	4655.5	4582.5	5155.0	6976.5	30764.0
20211108_12_MYB-dTAG_DMSO_2h_B_MP9454_S86_R1_001	1058544.0	1129785.0	971420.5	609400.0	424320.5	376372.0	419459.0	474380.5	512037.5	456610.5	341519.0	275201.5	229937.5	200804.0	180322.0	165196.5	155273.0	148262.0	145606.0	149428.0	161130.5	183248.5	218441.0	260942.0	310426.0	374668.0	464978.0	577990.0	706738.0	845139.5	985683.0	1138899.5	1292556.0	1453229.5	1632864.5	1831257.5	2036642.0	2248345.0	2444860.0	2614624.5	2789619.0	2948989.0	3084147.0	3166442.5	3165430.5	3151184.0	3121490.0	3031322.0	2911793.5	2784161.5	2700293.5	2559517.0	2306036.5	2085125.0	1925188.0	1792668.0	1606077.5	1400716.5	1272600.0	1153626.0	1012406.5	886768.0	767870.0	674335.0	604596.5	517008.0	422100.5	341505.0	281307.0	228159.0	182854.0	146252.5	117283.5	95429.5	79763.5	65676.5	53105.0	45427.5	36271.0	27122.0	21611.0	16850.5	12715.5	10885.0	8768.0	6711.0	5201.0	3882.0	2607.0	1961.5	1440.0	982.0	764.0	573.5	360.0	225.0	192.0	213.5	325.5	228.5	35.0
20211108_12_MYB-dTAG_DMSO_2h_B_MP9454_S86_R2_001	119364.0	120768.0	123684.0	137267.0	146088.0	167568.5	223294.0	269704.0	327083.5	467785.5	509277.0	437447.5	421829.5	417204.5	406647.0	386975.5	355850.0	315029.5	273858.0	241837.0	224731.0	223422.0	237572.0	266725.0	308550.5	367474.5	445411.5	543217.0	653176.0	777007.5	913995.5	1061838.0	1226027.5	1401162.5	1602207.0	1817726.5	2030580.5	2285863.5	2497170.5	2648325.0	2793435.5	2867268.0	2946480.5	3083836.5	3163074.5	3183860.5	3152187.0	3030252.0	2916796.0	2824419.5	2717802.5	2589163.0	2411725.0	2258121.5	2112204.0	1931637.5	1734617.5	1518736.0	1351948.0	1246648.5	1129444.5	1000352.5	883357.5	774844.0	679607.0	583129.5	497038.5	437208.5	379097.5	308098.0	242989.5	197839.5	168720.5	140630.0	125641.0	104932.5	79288.5	70057.5	61487.5	51884.5	41253.5	30425.0	22944.0	18284.5	14365.5	11323.0	9437.5	7615.5	5979.5	5143.0	4372.5	3745.0	3330.0	2893.0	2659.0	2675.0	2657.5	2637.5	2917.0	3773.5	14164.5
20211108_13_MYB-dTAG_DMSO_2h_C_MP9454_S87_R1_001	711553.0	701935.0	521398.5	280171.0	188214.0	168135.0	185259.0	213452.0	246126.5	234662.5	185984.5	155969.5	134261.0	119082.0	108935.5	102071.0	97953.5	96222.0	97208.0	103026.0	115330.5	135350.0	165299.5	199917.5	238983.0	289726.0	361647.0	454784.0	564744.0	683102.0	810050.0	958521.0	1118989.5	1300143.5	1514200.0	1766042.0	2030257.0	2308318.5	2581651.5	2812684.0	3054179.5	3291772.5	3493583.0	3606439.0	3597762.5	3589091.0	3581854.5	3485526.0	3351385.0	3211112.0	3105137.0	2954274.5	2681462.0	2429055.0	2257399.0	2110391.5	1888077.5	1644589.5	1492175.5	1358228.5	1193725.5	1037157.0	889551.0	773987.0	690767.0	587194.0	470318.5	379574.0	312374.5	251908.5	198627.5	154482.5	121650.0	97257.0	79285.5	63199.0	49967.5	41951.5	33437.5	25520.0	20450.0	15781.0	11680.0	9627.5	7675.0	5822.0	4534.0	3471.0	2394.0	1784.5	1286.5	820.0	597.0	458.5	296.0	210.0	183.5	160.5	177.5	123.5	24.5
20211108_13_MYB-dTAG_DMSO_2h_C_MP9454_S87_R2_001	68766.0	71200.0	71142.0	71996.0	72298.0	75772.0	89700.0	106043.0	136494.5	216775.0	260803.5	247015.0	250989.5	254751.5	252171.5	241311.0	223958.5	202117.0	180610.0	165711.0	159936.5	162126.5	171607.5	190268.5	215202.5	250265.0	300859.0	366466.0	442113.5	532144.0	641534.5	778090.5	949514.0	1143457.0	1371730.0	1638069.5	1925923.5	2261406.0	2543689.5	2757658.5	2963415.0	3087899.5	3212019.0	3402109.5	3511699.0	3552582.0	3551832.5	3441549.0	3341737.5	3253317.0	3138984.5	3005643.5	2824037.5	2671941.5	2508154.5	2307345.0	2069066.5	1804919.5	1621283.0	1510724.0	1369902.5	1202346.5	1055165.0	924146.5	808866.5	688381.5	587392.0	525195.0	453792.0	357222.5	274436.0	220165.0	186089.5	153546.0	135491.5	113215.5	86832.5	75524.5	65613.0	55723.5	45499.0	34108.0	25827.5	20816.5	16439.0	12888.5	10673.5	8764.5	6991.0	6016.0	5255.0	4575.5	4025.0	3632.0	3532.5	3630.0	3689.5	3801.5	4407.5	6267.5	27477.0
20211108_14_MYB-dTAG_DMSO_2h_D_MP9454_S88_R1_001	496352.0	430196.5	290151.5	185032.0	142930.0	136120.0	155702.5	183641.5	214521.5	205007.5	161961.0	134581.0	114638.5	101759.5	92599.0	86306.0	82905.0	80557.5	79885.0	82715.5	89048.5	99783.5	116021.0	136097.0	160155.5	192031.0	238851.5	300733.0	373395.5	453724.5	543671.0	647710.0	757476.5	884173.5	1035283.0	1205102.0	1387727.0	1582015.5	1766877.5	1932857.5	2102786.0	2268069.0	2434503.5	2574093.0	2650428.5	2700030.5	2738111.0	2729966.0	2684275.0	2618058.5	2574508.0	2475320.5	2265145.0	2080000.0	1954655.5	1841226.5	1681614.0	1496761.0	1385194.5	1280337.0	1132368.0	1010802.5	880431.5	790434.5	724534.5	614103.5	510236.0	418888.0	343312.5	282082.0	229998.0	185601.0	150422.0	123292.0	119957.5	107158.0	76608.0	63899.5	49705.5	35671.0	28839.0	24335.5	20762.5	19058.0	16603.5	13188.5	10473.0	8220.0	5644.5	4447.5	3400.5	2292.5	1698.5	1157.5	693.5	404.0	285.0	250.0	313.5	227.0	38.5
20211108_14_MYB-dTAG_DMSO_2h_D_MP9454_S88_R2_001	48920.0	46929.0	43990.5	45815.0	47899.5	52824.0	64593.5	77250.0	98445.0	150668.0	178548.0	168052.0	169349.0	172145.5	171591.5	166683.0	157595.0	144353.0	130777.5	120919.0	116086.0	117513.0	124591.0	137548.0	156084.0	183890.0	222730.5	272554.0	331930.0	401657.0	483640.5	582221.0	701840.5	837520.0	995581.5	1170542.5	1353500.0	1571136.0	1758903.0	1907936.0	2060268.5	2160591.0	2269130.0	2441181.0	2580760.0	2704487.5	2760062.0	2678847.0	2627068.0	2606465.5	2540564.0	2448816.5	2327636.0	2220262.0	2108417.5	1971718.0	1811811.0	1592579.5	1426079.0	1336422.5	1225198.0	1096918.0	965760.0	845634.5	744012.5	647302.5	562020.0	498572.5	431362.5	353953.0	286568.5	238269.0	211444.5	182197.5	166873.5	140313.5	109270.5	102964.0	91792.5	76712.5	59139.0	44578.0	34871.0	28131.5	23131.5	18906.5	16229.5	13130.0	10316.0	9246.5	8009.0	6948.0	5705.0	4321.5	3925.0	4014.0	3867.5	3639.0	3910.5	5048.5	22184.5
20211108_15_MYB-dTAG_DMSO_2h_E_MP9454_S89_R1_001	1492275.0	1381325.5	1002176.0	603814.0	425783.5	373129.0	390415.5	431351.0	478867.5	451097.0	364355.0	310531.0	271215.5	245279.5	227021.5	213769.0	205353.5	200011.0	198118.0	201860.5	211757.0	229557.0	256867.0	287631.0	324982.5	375508.5	448472.0	542784.0	652751.0	773462.0	903503.5	1051063.0	1206610.5	1378311.5	1578421.5	1807846.0	2045263.0	2292159.0	2529282.5	2744207.0	2969655.5	3194023.5	3423876.0	3582348.5	3619319.0	3650844.5	3679203.5	3629427.5	3533397.5	3428640.5	3357349.0	3200914.0	2907339.5	2655579.0	2477886.0	2328734.5	2103121.5	1841947.5	1683851.5	1536954.5	1348767.0	1178023.0	1020209.5	898479.0	812924.0	709351.0	585864.5	470042.0	380885.5	306488.0	243688.0	192298.5	152404.0	122869.0	103128.0	84902.0	68138.5	57987.0	45902.0	34296.5	27389.5	21341.0	15694.0	12750.5	10035.0	7839.0	6163.5	4668.5	3228.5	2432.0	1729.5	1093.5	833.5	628.0	414.5	260.5	216.5	249.0	421.0	337.5	67.0
20211108_15_MYB-dTAG_DMSO_2h_E_MP9454_S89_R2_001	168608.0	168157.5	162635.0	165388.5	169620.0	189114.5	241284.5	296579.5	379150.5	582561.5	683894.0	627998.0	618591.5	611239.0	590864.0	557561.5	508833.0	450391.0	393474.0	348711.0	320366.5	307074.0	307582.5	321917.5	347683.5	388784.0	448226.5	524487.5	614261.5	718623.0	838435.5	977728.0	1143993.5	1326669.0	1537077.5	1769691.0	2006453.0	2292345.0	2530903.0	2713228.5	2902085.0	3016844.5	3146278.0	3354922.0	3498060.0	3575779.5	3601416.0	3516312.5	3444020.0	3382713.5	3284882.0	3155093.5	2964387.5	2809703.5	2646996.5	2434362.5	2197823.5	1927189.0	1726184.5	1607922.0	1463991.0	1294319.5	1141748.0	1005987.0	886207.5	762278.0	654658.0	583275.5	503853.0	403524.0	316335.0	256183.5	217420.5	181816.5	163843.5	137219.0	103950.0	91347.0	80338.0	68247.5	55465.0	41709.0	31293.5	24877.0	19766.5	15740.0	12754.5	10227.5	8112.0	6933.5	6081.0	5288.5	4566.0	4073.5	3847.5	3802.0	3926.5	4085.5	4702.0	6450.5	27831.0
20211108_16_MYB-dTAG_VHL_2h_A_MP9454_S90_R1_001	897559.0	818021.0	589900.0	375836.5	287382.5	266540.0	290393.0	324935.0	357562.0	332028.5	262109.5	218544.0	187660.0	167395.5	153171.5	143767.5	137871.5	135087.5	136327.0	143117.0	156188.0	176174.5	205234.0	240118.0	281921.5	334523.5	405761.0	494149.5	595362.5	705345.5	820998.5	950478.0	1082415.0	1223758.0	1389044.0	1577591.5	1770976.5	1969187.5	2156580.0	2317731.5	2484798.0	2647968.0	2799526.0	2897487.0	2904293.5	2906064.5	2910907.5	2855313.0	2763086.0	2657709.5	2579792.0	2457859.0	2240123.0	2042976.0	1900012.0	1777126.5	1594696.5	1394443.0	1270791.0	1154752.0	1014561.5	886298.0	765072.0	670049.5	603313.5	528472.0	445315.5	363850.0	294521.5	234256.5	183046.0	143201.5	113271.5	90663.5	74937.5	61005.5	49122.0	41715.0	32956.0	24944.0	19874.0	15142.5	10976.5	8939.5	6985.5	5386.5	4182.5	3102.0	2113.5	1555.0	1163.0	791.5	587.5	455.0	305.0	202.0	174.5	183.0	294.0	232.5	43.0
