Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
20211108_10_MYB-dTAG_VHL_1h_E_MP9454_S84_R1_001 - illumina_universal_adapter	0.0002922943513268339	0.0003587248857192962	0.0007429999769741547	0.0013265666714064	0.0015728706527692218	0.001791580412153636	0.0019162654151671805	0.00206752263193771	0.0022790783337721665	0.002628094141387949	0.0030460955039497504	0.003568852709207357	0.004160595469410982	0.004878556244960286	0.006621080262485642	0.014981107513721661	0.021979819814022916	0.03105014277914757	0.05156951284475774	0.08956420148847116	0.1389333306325063	0.1817472990443375	0.22755677355315804	0.2837018172052243	0.35106186807507034	0.42927717926875536	0.5123097262141154	0.6000179607724833	0.6977587390364451	0.8082761530805203	0.9303131327923592	1.0623509739549277	1.2031811518463944	1.353266125186952	1.5184614900812416	1.697927666775364	1.8884739456020385	2.090760543872304	2.306276016560662	2.5374057308559133	2.7832007521244666	3.0439191374422307	3.3223703874098973	3.618225415380167	3.9312644895854345	4.2603521588917	4.609871305556533	4.977148356072693	5.359031948089423	5.7621574699843086	6.183933108907823	6.623476871764877	7.082464341034496	7.557972573203408	8.049456326885487	8.560973485723888	9.090503028460752	9.632202645098314	10.19236892828876	10.767491279791502	11.358534475367563	11.963456542590542	12.581470535129943	13.211763445445627	13.854470178622815	14.506845109574662	15.170893418431596	15.843487760036066	16.524509581434387	17.2123676158258	17.90769193127882	18.608548377234396	19.31556855477337	20.028092757588816
20211108_10_MYB-dTAG_VHL_1h_E_MP9454_S84_R2_001 - illumina_universal_adapter	0.0002708321786769615	0.0003260206226337763	0.0006888335412387625	0.0012121017506070805	0.0014410315922057197	0.001624993072061769	0.001765008198396651	0.0018896932014101956	0.0020859187799233147	0.002416027435442781	0.002818187670572533	0.003294443501755417	0.0036889386752245	0.004169793543403785	0.005823913849776095	0.014130285669387434	0.021057968398299824	0.029879943365618812	0.04973194206264009	0.08595242443396406	0.13301334800991646	0.1737843219871241	0.21748539353515006	0.2711944805914558	0.3357010845070902	0.4110895209603206	0.49156551433979223	0.5769476581862025	0.6725544832838342	0.7807948630105801	0.9007684081233669	1.0310734343465138	1.1700256721311164	1.318544928876455	1.482152092994654	1.6598849437452436	1.849012164156473	2.0503278546163872	2.265143251673071	2.49592650518126	2.7417225484580343	3.002653000481744	3.2820516520706686	3.579155574087517	3.894344442586547	4.2256503807374095	4.577515547274518	4.947398718755306	5.333052499100862	5.7401756061538425	6.166452169284502	6.610999684393642	7.07559900080709	7.557067073919228	8.05526388860372	8.574086873212961	9.112316260934683	9.66246073150586	10.231811802582229	10.817011666152307	11.419304106221567	12.035115160039691	12.66352348719507	13.304948111058486	13.958964387213937	14.621876222928652	15.296874327869906	15.981333162916869	16.674342118744253	17.37329456338332	18.080324450000397	18.793228839874217	19.510706205534788	20.23455579245593
20211108_11_MYB-dTAG_DMSO_2h_A_MP9454_S85_R1_001 - illumina_universal_adapter	0.0004390178411511238	0.0005102099234999546	0.001137095759738271	0.0018836238454794838	0.002158504385659692	0.002387901095450369	0.002508532123874777	0.0026578377410230196	0.002893167124342766	0.003286206745643603	0.003731157260323796	0.004176602164464745	0.004553821323021397	0.005024480089660891	0.00608346231459975	0.010950726555740305	0.015152542582703595	0.020714918405666763	0.03304845228314096	0.055833873750452886	0.08606677805458973	0.1126031323606557	0.14147152175310662	0.17756195238827782	0.22167780713989743	0.27305970379624467	0.32829932141486906	0.3877862388908463	0.45540784055409905	0.5326784413229221	0.6193903976237981	0.7144758282214946	0.8175763007569636	0.930234804737224	1.056339218881659	1.1956077411976378	1.3464093808541273	1.5092306170805112	1.6852693555402003	1.876311825354906	2.0827565044299963	2.304785822476491	2.54575520076454	2.804378237917255	3.081759399989966	3.3773266783765776	3.6950267841423035	4.034053862466112	4.389759169248517	4.7672591410188785	5.168218387091562	5.589343284879013	6.031325979626289	6.494045345915506	6.97449747338311	7.476435766815159	7.999629840722943	8.540191816387075	9.100990635848326	9.6779495636133	10.276094068550579	10.891324178862117	11.522410842348476	12.167122879373263	12.825084059556843	13.497012730785697	14.181923574864536	14.87922085249315	15.58817929433261	16.304298473121655	17.029792264865556	17.76102196313314	18.498274808201113	19.24538083522195
20211108_11_MYB-dTAG_DMSO_2h_A_MP9454_S85_R2_001 - illumina_universal_adapter	0.0004152871470348468	0.0004765914401685623	0.0010807353612121132	0.0017699142695056565	0.002005243652825403	0.0022020106582061995	0.0023048436660433997	0.0024343737047614116	0.0026608040777875543	0.0030434615204125203	0.003484951308867423	0.003907654297813606	0.004206265532110091	0.004588922974735057	0.005606870874431187	0.0104489212530732	0.014647276553811199	0.02018938240888338	0.03244134202533287	0.05492123080589773	0.08467952122770904	0.11073780092522417	0.13902973220643386	0.17431529679949467	0.2174132036514182	0.2676149926649413	0.3216626372936836	0.3800668418506058	0.44643219989407806	0.522579547808064	0.6081252393710171	0.7020780237141222	0.8037605872761437	0.9150916555542747	1.039903735648294	1.1776431113621555	1.3270668875915188	1.488593317820183	1.663552309697582	1.8537538230395416	2.0594129172614912	2.280498445827403	2.521046604294888	2.7794847397892806	3.0573637520489725	3.3533982284759984	3.671561082776992	4.011087000066703	4.368397095038721	4.747503338167078	5.150087148007805	5.573488709262037	6.017744606749868	6.483448602213667	6.967137991870299	7.47298295082124	8.001202987987067	8.546864096549436	9.112713598741767	9.696191051546805	10.301890816223354	10.923827813959505	11.560762610377143	12.211417208720217	12.876245458513694	13.553869496330453	14.244788161136396	14.947655724819345	15.661424081722497	16.38158835507945	17.11221934771006	17.84952756439764	18.590954045293312	19.342786929948435
20211108_12_MYB-dTAG_DMSO_2h_B_MP9454_S86_R1_001 - illumina_universal_adapter	0.0002121537714915873	0.0002555222220174919	0.000634117073905794	0.001182669367044263	0.0013924788979668824	0.0015917393463291466	0.0016855089690878593	0.0018074094786741856	0.001983227521346772	0.0022756715323255065	0.002603865211981001	0.002922681929360624	0.0031600362869686153	0.003440173034960269	0.0038931975249132996	0.00553123562247956	0.007117114367386287	0.009231033300453016	0.01380640483093595	0.022392185914780573	0.034266936516887045	0.045153589719173576	0.05725514559632768	0.07275409211805839	0.0916041305331286	0.11446282032113377	0.14005548067269763	0.1684360291209065	0.2014353175501242	0.24073651068886961	0.28561230790062053	0.3370508065851968	0.394719124581805	0.45958484718528675	0.5338333926660621	0.6180953617371835	0.7122711241744698	0.8170422679233484	0.9326531800631341	1.0616145422431915	1.204147299137146	1.3609441738331274	1.5332862938020764	1.7222731078708393	1.927873554851877	2.150269313389285	2.392618075529462	2.6541825776134687	2.93338280149782	3.2339290939430496	3.55577222589721	3.896129583804936	4.255533896335525	4.633652867388327	5.029668943064914	5.446746262073249	5.882743946713724	6.3354666156935	6.807875630911324	7.296442910310903	7.8020838798344165	8.323076108723814	8.859305315251362	9.409396016263216	9.973370482044782	10.548468955386241	11.135985457081667	11.735687321254588	12.343238874972695	12.957474444613073	13.579344033666295	14.207563584360708	14.842723845319693	15.485364577934254
20211108_12_MYB-dTAG_DMSO_2h_B_MP9454_S86_R2_001 - illumina_universal_adapter	0.00019926044836226432	0.000241456778603685	0.0005872322625264378	0.0010654573385958722	0.0012529965841132974	0.0014135770630875927	0.001487420641010079	0.0015975999477515661	0.0017663852687172488	0.002041833535570967	0.002361236313092832	0.0026847415116103904	0.002916235267795962	0.003184650812942777	0.003620679558770791	0.00522531222822926	0.006796539469579938	0.008877052974538877	0.013363343363401031	0.021669573759396245	0.03314287316406697	0.043574157635831515	0.05522268902303258	0.07011213299683167	0.08824014531665979	0.1103369569197504	0.13527205779171883	0.16300500978275032	0.19533150116867426	0.23405132264631567	0.27839439118876863	0.32944081563818506	0.3866766212498187	0.45098793095873957	0.5248027919342558	0.6085906383503035	0.7024165228826713	0.8067574984871444	0.9222078301479558	1.0511756389895779	1.1938349848742567	1.3507719279442336	1.5236245062970757	1.713377887031891	1.9202471542208825	2.1439023560039683	2.3871348968386465	2.650066677234503	2.931079585138809	3.2339203030409163	3.558391914733032	3.901504341369437	4.264143119825059	4.645484835600049	5.0448426262077	5.465534178113241	5.9062695729436	6.363510179559919	6.8404084154673175	7.334029877533591	7.8456263902225665	8.372242452236918	8.913189442909513	9.468249933927579	10.036709517977723	10.616477718532568	11.208885478175144	11.81295700676862	12.42389716022917	13.040782893832766	13.666480041674973	14.299080391932645	14.936369223328251	15.58109046944777
20211108_13_MYB-dTAG_DMSO_2h_C_MP9454_S87_R1_001 - illumina_universal_adapter	6.785137120949162e-05	8.59450701986894e-05	0.00016736671565007935	0.00028497575907986486	0.0003347334313001587	0.0004037156586964752	0.0004432956252353453	0.0004930532974556391	0.0005484652506100574	0.000659854585012306	0.0007774636284420916	0.0009329563541305098	0.001134248755385335	0.001384167972673629	0.0016352180461487484	0.0023499191562220603	0.003060662269641485	0.004067124275915611	0.006431179134472982	0.011060338935240548	0.017553715159988895	0.02361793146183721	0.030404199438973198	0.03951154973956721	0.05110452193880227	0.06530920650150934	0.08136227550158165	0.09920888241395819	0.12108190277952463	0.1477729359290584	0.17982083483558153	0.21662454943579662	0.2579092816763052	0.3055929636499623	0.3625445775027425	0.42950992288985684	0.5047915846748812	0.5879700152125036	0.6814126619298418	0.7872065199196812	0.9067538508536845	1.0398748485981466	1.1861211286749915	1.346972981832773	1.523257629372153	1.7154036657879388	1.9265887969651077	2.156280955067759	2.4015868445419013	2.6687748012311046	2.9554756814239704	3.261440131331305	3.5863204126756587	3.9319015819479346	4.294145917133076	4.677233628125679	5.079333293331181	5.498436512161781	5.937394173064467	6.392382285843487	6.866343903725056	7.3565174759009455	7.863601871494614	8.384012276393827	8.919110241447521	9.468988496863016	10.03291933668409	10.609221743189028	11.196409771348343	11.7922889947315	12.400036553795383	13.015955114237169	13.641740960337096	14.277906935375889
20211108_13_MYB-dTAG_DMSO_2h_C_MP9454_S87_R2_001 - illumina_universal_adapter	6.55896588358419e-05	7.915993307774023e-05	0.00014701130428723186	0.000251050073475119	0.00029063004001398914	0.0003369951436738084	0.00037657511021267853	0.00041954764531202326	0.0004715670299059668	0.0005789983676543285	0.0006920839863368145	0.0008272213006623855	0.0009227786484490862	0.0010358642671315721	0.0012258481065181488	0.0018755249858490313	0.0025331178584876877	0.003446284229348762	0.0055977381247830586	0.009767204885606319	0.015589417963474114	0.020973989697040687	0.02701898144371298	0.035172454550720225	0.045640790272157956	0.05867277696912765	0.07358085408003978	0.09029038509656392	0.11088836511148534	0.13621841284017538	0.16663787883767073	0.2018578293482376	0.24151808667637228	0.28732963623274077	0.34224118552448896	0.40695386538744815	0.48017001834723694	0.5611760741499687	0.6523095125338105	0.7556737260062567	0.872854740369329	1.0036405200879979	1.1480242800251421	1.3069881687790192	1.4814826709746558	1.6721574634913825	1.8814891213783453	2.10920001944168	2.3529866036288225	2.618625852770169	2.903746926870041	3.2087331861757717	3.5330282494434435	3.877351341207877	4.239001411466841	4.6214795909747455	5.023998238397466	5.443044348990632	5.881805806344904	6.337442465147069	6.812242047463075	7.303281290049979	7.810319885968081	8.330369547743697	8.865710646877558	9.414793344965622	9.977915622613116	10.55328450733583	11.138534813419021	11.731308705713156	12.33648978666104	12.950627814036672	13.572351624713523	14.204081250931402
20211108_14_MYB-dTAG_DMSO_2h_D_MP9454_S88_R1_001 - illumina_universal_adapter	0.0001492986259200474	0.00018375215497851987	0.0002899838695754767	0.0005153673721663175	0.0006617948706648254	0.0007924311683448669	0.00086995160872643	0.0009833611418772353	0.0011427087137726704	0.001415465818818911	0.0017147808525143906	0.0020076358495114068	0.0023112575743391953	0.00270173090366855	0.0036427429160780793	0.0085810820811258	0.013034918493788754	0.01868099056824593	0.03158455498249926	0.05532160094007602	0.08747248580647393	0.11612346634601534	0.14713523140791748	0.1854934937596835	0.23178396339530744	0.28636624902433705	0.345110233850888	0.40852410742857276	0.47896937206160745	0.5609580044929412	0.6519863816109916	0.753386706539353	0.8629948669840402	0.981817910888158	1.1143426926297169	1.2597121806733877	1.4172107465093515	1.5853475572239741	1.7673964158596658	1.9648237507469775	2.1784435265099162	2.4071238011625398	2.653123434203744	2.9166139754969658	3.196825962893233	3.4937199183905	3.8140178690644446	4.156333060370464	4.514222682374624	4.894027619987394	5.297614106032774	5.718623311053911	6.162629528939723	6.623317714926534	7.103763564264668	7.605948154874987	8.131054391255166	8.674586805644928	9.234554271177439	9.812452645239318	10.408568322790865	11.019849295382981	11.64775122461839	12.294744715643326	12.950901409834103	13.617362580340785	14.29309103238234	14.981765397967617	15.68351416004873	16.394477087807417	17.114639825606574	17.839389189461635	18.573812099381723	19.311360949282005
