Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
20211108_10_MYB-dTAG_VHL_1h_E_MP9454_S84_R1_001	0.00018191746341320432	0.04493770149594716	2.7594221978407396e-05	0.001992916031773868	0.0031109930260100785	5.110041107112481e-06	2.0440164428449925e-05	0.0	0.0	4.149353378975335e-05	2.248418087129492e-06	0.000688629139594478	0.0006224030068463002	0.0008494932336463789	0.0008858767263290197	8.01254445595237e-05	2.9638238421252393e-05	7.603741167383373e-05	9.075433006231767e-05	5.110041107112481e-06	0.00023444868599432065	0.00011834855204072506	0.00014757798717340845	5.723246039965979e-06	5.31444275139698e-06	2.207537758272592e-05	6.581732945960876e-05	0.0	2.71854186898384e-05	1.2264098657069955e-05	1.5330123321337443e-05	0.00010179201885368062	0.0004372151171245439	0.00017823823381608335	1.6556533187044438e-05	1.7169738119897937e-05	0.00013408747865063152	0.0
20211108_10_MYB-dTAG_VHL_1h_E_MP9454_S84_R2_001	0.0538935595402725	0.011734698398373102	0.005967506004885955	0.011064261005119945	0.0002503920142485116	0.01445630629202121	0.0007665061660668722	0.05504025276470854	0.003804936608355954	0.004263205094841801	0.003210945430065199	0.004156711838169577	0.00975384206361202	0.005910273544486296	0.0034817776087421605	0.04564697520161437	0.0005619001201380884	9.606877281371464e-05	8.29870675795067e-05	0.0002193229643172677	8.03298462038082e-05	4.905639462827982e-06	2.125777100558792e-05	1.9826959495596426e-05	3.004704170982139e-05	5.2122419292547304e-05	4.1902337078322346e-05	4.0675927212615355e-05	1.941815620702743e-05	4.2311140366891344e-05	8.17606577137997e-06	8.17606577137997e-06	3.8223107481201365e-05	6.050288670821178e-05	4.108473050118435e-05	1.1855295368500956e-05	4.517276338687433e-05	0.0
20211108_11_MYB-dTAG_DMSO_2h_A_MP9454_S85_R1_001	0.00018391287940114644	0.0449578000032867	2.768580980232312e-05	0.0020477611464503995	0.002996000132179966	8.89901029360386e-06	2.373069411627696e-05	0.0	0.0	5.1812015487204704e-05	2.768580980232312e-06	0.000671578643490638	0.0006262925688854095	0.0008766513918121315	0.0008590511270092259	7.475168646627242e-05	3.0058879213950816e-05	8.602376617150398e-05	7.89045579366209e-05	4.548383038953084e-06	0.00024205307998602501	0.00010698587930754863	0.00015504053489300948	8.107987156394629e-06	6.328185097673856e-06	2.6499275096509274e-05	7.17853497017378e-05	0.0	2.887234450813697e-05	1.1272079705231556e-05	1.3447393332556943e-05	0.00010303076362150246	0.00043367843497496144	0.00018846126244009953	1.582046274418464e-05	2.0566601567440033e-05	0.000140604362638941	0.0
20211108_11_MYB-dTAG_DMSO_2h_A_MP9454_S85_R2_001	0.05323783469202434	0.01170516487285361	0.005959370559950052	0.01104960444789146	0.0002541161828284658	0.014723906920228343	0.0007475168646627243	0.0544253581767597	0.0039036991821275596	0.004293278077203107	0.003140757366289256	0.004104421303194402	0.009586409399838682	0.005850209367015178	0.003377866551667723	0.045364979163165155	0.0005408620700668124	9.393399754359629e-05	8.246416205406245e-05	0.00021140093341916728	8.187089470115552e-05	3.164092548836928e-06	1.799577637151003e-05	1.878679950871926e-05	3.183868127267159e-05	5.4778352251739316e-05	4.6274853526740074e-05	4.034217999767083e-05	1.6611485881393873e-05	4.390178411511238e-05	5.93267352906924e-06	6.130429313371547e-06	4.152871470348468e-05	5.912897950639009e-05	4.172647048778699e-05	1.186534705813848e-05	4.508831882092622e-05	0.0
20211108_12_MYB-dTAG_DMSO_2h_B_MP9454_S86_R1_001	0.00014651503556048848	0.04493791958682854	2.6958766543129876e-05	0.002041833535570967	0.0030076606499857073	3.516360853451723e-06	1.7581804267258616e-05	0.0	0.0	4.430614675349171e-05	1.8753924551742524e-06	0.0006671708659282403	0.0006188795102075033	0.0008500216303077298	0.0008554133836163558	6.751412838627308e-05	2.742761465692344e-05	7.10304892397248e-05	7.290588169489905e-05	7.032721706903446e-06	0.00024169120266058177	0.00010619409777424204	0.00015518872566566938	8.908114162077698e-06	6.095025479316319e-06	2.3207981632781374e-05	6.962394489834412e-05	2.3442405689678155e-07	3.0240703339684818e-05	9.611386332768043e-06	1.3127747186219768e-05	9.119095813284802e-05	0.0004308714165762845	0.00018308518843638638	1.52375636982908e-05	2.0629317006916775e-05	0.00012869880723633307	0.0
20211108_12_MYB-dTAG_DMSO_2h_B_MP9454_S86_R2_001	0.05297280413696573	0.011371911000062872	0.005725807589703889	0.010828047188062339	0.00024848950031058844	0.014303383831557126	0.0007419521400783136	0.05452937987476035	0.0037964976014433767	0.004235808284067945	0.0031152612921013295	0.004029515113998778	0.00952277403926106	0.005725573165646992	0.003368204849492957	0.045128506345085626	0.0005241721912212035	9.353519870181583e-05	7.595339443455722e-05	0.00021027837903641304	7.337472980869262e-05	2.578664625864597e-06	1.7347380210361833e-05	1.7347380210361833e-05	3.211609579485907e-05	5.0635596289704807e-05	4.31340264690078e-05	4.0789785900039984e-05	1.5940835868981144e-05	4.618153920866596e-05	4.688481137935631e-06	5.626177365522757e-06	3.821112127417539e-05	5.83715901672986e-05	3.93832415586593e-05	1.1955626901735857e-05	4.102420995693677e-05	0.0
20211108_13_MYB-dTAG_DMSO_2h_C_MP9454_S87_R1_001	0.00016623585946325448	0.04475250273740703	2.374797992332207e-05	0.002132794768351687	0.0030555734168007725	7.915993307774023e-06	2.714054848379665e-05	0.0	0.0	4.7722131084009114e-05	2.0355411362847487e-06	0.0006644910953782881	0.0005914377857094019	0.0008438448866087109	0.0008807107982992013	7.802907689091537e-05	3.32471718926509e-05	7.78029056535504e-05	8.526655648659448e-05	5.4281096967593305e-06	0.00023250403201119133	0.00011851372837924538	0.00015017770161034148	8.368335782503968e-06	4.0710822725694975e-06	2.3521808685957097e-05	7.463650833044079e-05	0.0	3.07592882816362e-05	1.3570274241898325e-05	1.628432909027799e-05	9.544426216801823e-05	0.0004358319744023012	0.00017980613370515282	1.6736671565007936e-05	2.3069466211227154e-05	0.00014090468087837762	0.0
20211108_13_MYB-dTAG_DMSO_2h_C_MP9454_S87_R2_001	0.05465314865305868	0.010978351861695747	0.005696122613036822	0.010459288871943135	0.0002408723677936953	0.013797576335450123	0.0007689822070409052	0.05508513571642578	0.0036696283262466723	0.004183941720014618	0.003070274547229496	0.003937188900049434	0.009477027188067061	0.005586203391677446	0.0033247171892650897	0.045557898513663694	0.0005434894833880279	9.861065949112782e-05	8.187398792611989e-05	0.00021124393569888394	8.096930297666001e-05	3.844911035204525e-06	2.284329497386218e-05	2.035541136284749e-05	3.189014446846107e-05	5.857835047752778e-05	4.523424747299442e-05	4.252019262461475e-05	1.8998383938657658e-05	4.726978860927917e-05	7.68982207040905e-06	9.273020731963856e-06	3.935379530150515e-05	6.64943437853018e-05	4.6365103659819275e-05	1.5153472903453129e-05	4.5460418710359396e-05	0.0
20211108_14_MYB-dTAG_DMSO_2h_D_MP9454_S88_R1_001	0.00014642749849850802	0.04552890308706061	2.5840146793854358e-05	0.002031322650739106	0.0030347816845671173	1.0048945975387805e-05	2.8711274215393732e-05	0.0	0.0	5.053184261909297e-05	8.613382264618119e-07	0.0006925159340752968	0.0006471521208149747	0.0008510021677442701	0.0008713871724371998	6.718438166402134e-05	2.7849935988931916e-05	7.608487667079339e-05	8.642093538833512e-05	5.455142100924809e-06	0.0002276804045280723	0.00011369664589295917	0.00014499193478773834	8.900495006772056e-06	6.316480327386621e-06	2.210768114585317e-05	7.034262182771463e-05	2.871127421539373e-07	2.9572612441855545e-05	1.2345847912619305e-05	1.6939651787082302e-05	9.6182768621569e-05	0.0004387082700112162	0.00017427743448743995	1.808810275569805e-05	2.5840146793854358e-05	0.00013609143978096628	0.0
