ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel","pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 5_SIM_Channel Alignment_P1-3.czi",1,2,123389739.04093,214.29588481942,199.20644992218,7,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,2,7188360.6429615,380.02167393675,37.68838604144,8,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,3,106035178.60643,197.036405053,215.53424727159,8,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,2,119447703.20851,216.82869295576,200.86829886547,9,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,2,115783951.78485,220.08385098424,201.87705861445,10,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,2,7334361.9700882,378.83881095524,37.60621242485,11,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,3,106494739.83075,198.89782116634,217.69541414402,11,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,2,7299086.4816549,378.93925359109,37.529265673245,12,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,3,104539889.84673,203.042221639,216.19798569648,12,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,2,7179541.7708532,378.33048996861,36.426982393886,13,0,1, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",1,3,103819681.95789,206.1596666415,216.63524048626,13,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P1-3.czi",6,7,24496.866967563,361.3,29.02, , , ,154,1678,4737,60.84,1281.12,1062.16,0,949,0,25,25,25,154,729,4737,56.497551569367,236.60750199434,1584.6794807363,1521,32028,26554,169145,42375306,88473614
