ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel","pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,192716852.43381,321.21897292488,306.32029744502,7,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,185154179.66359,319.55453092503,309.34545690289,8,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,185399148.33326,321.30077375573,305.4408584249,9,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,181066142.50404,321.00859106529,306.41096138756,10,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,91038196.648892,442.00922417876,188.0861712662,11,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,3,86407308.917344,197.80589009095,428.77218706766,11,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,88554214.338381,444.76336405785,181.37220740708,12,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,3,84514191.038091,197.41783188406,426.86447536232,12,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,87127516.80619,446.33728645816,181.30815816998,13,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,3,83909608.361331,197.13069143905,428.7351313162,13,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,86292663.579936,442.39109180719,179.26836427639,14,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,3,80975863.573296,194.6046358257,427.64115611273,14,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 5_SIM_Channel Alignment_P2-2.czi",1,2,83913527.860046,442.59149082756,177.29479664164,15,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
