,CEBPA_filtered,HOXA9_filtered,PLAGL2,MEIS1_filtered,ETV6_filtered,HEX,FLAG_GFI1,RUNX1_filtered,FOSL2_filtered,FLI1_filtered,GATA2_filtered,SP1_filtered,E2F3_filtered,ZNF281_filtered,SREBF1_filtered,LMO2,STAT5B_filtered,ZMYND8,FLAG_MEF2C,LYL1_filtered,MYC_filtered,TFAP4_filtered,RUNX2_filtered,MAX_filtered,IRF8_filtered,MYB_filtered,ZEB2_filtered,RXRA_filtered,FLAG_MEF2D,activation,repression,ELF2_filtered,JUND_filtered,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1_filtered,MLL_KTM2A,RARA_filtered,IKZF1_filtered,AFF4,CTCF_filtered,BRD4,CEBPB_filtered,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,ATAC,promoters,super_enhancer,regular_enhancer
MAX_filtered,7.733932437202716e-15,1.0,0.0,9.043821082661527e-67,6.39704195329935e-122,9.442590787923333e-66,7.380498697240463e-92,1.0383749237989875e-113,4.2165350531713356e-07,7.406647437729413e-246,1.0,0.0,0.0,0.0,1.5269291218947072e-255,0.0,2.9518357173485293e-147,0.0,6.949233902821773e-27,2.688178620427395e-109,0.0,4.4521e-319,2.2999329474909187e-88,0.0,1.0,8.323195381084089e-281,0.0,0.0,0.0,5.481635346712433e-128,0.0,0.0,3.794682636612232e-09,8.901621253215031e-51,0.0,0.0,1.0,7.30480357927334e-274,3.6863895739287987e-56,0.0,3.4299324214924063e-37,3.858794025701838e-11,0.0,0.0,7.658781900599003e-78,0.22771264869637217,9.072539860179818e-246,3.754909962868558e-226,6.844430974201854e-308,1.019998186764511e-269,0.0,1.0,0.0,2.993414832784275e-262,5.717074490715659e-18,0.0,1.0,0.46790980350113287,0.0,0.0,1.8765591254676955e-87,0.0,1.856806026436021e-77,1.0
IRF8_filtered,4.076380590825798e-10,0.13307783102908144,2.7430107132915166e-12,7.383506238166498e-16,4.153705431918072e-68,3.442175668585411e-77,1.0,1.0,1.0,3.9383083752723e-88,3.9661440829283617e-16,1.7659847641649886e-15,1.0,1.0,0.018028083590917333,8.880068349604065e-23,2.383342768508492e-50,1.3267066945984755e-73,1.0,2.984825814554207e-42,1.0,6.441098659207714e-15,0.06057613900716906,1.0,0.0,9.907544062585687e-21,1.0677485020698558e-05,4.918898972325108e-23,7.866097068456793e-24,5.772431613350247e-09,6.997092413313869e-38,3.570372246514728e-55,6.489275035751263e-08,0.0,4.495697603144641e-118,2.484058393270791e-10,1.0,0.00011127575021412336,1.0,6.665748243533455e-12,1.1048511250234033e-32,1.0,1.331555641503821e-141,1.0,1.2573257416432441e-100,5.5116152995290055e-95,1.2104935991683089e-15,1.9920770434110128e-56,0.04781954300386877,3.701915086335366e-89,9.473600375287952e-61,1.2260410523958457e-12,8.890424560729909e-28,3.191033209700184e-05,7.736507108966305e-09,1.0,1.0,1.1351537289813022e-91,1.0,5.771856946576501e-07,1.7190265855908315e-79,3.569019054040384e-15,1.0,3.1315196821121895e-22
MYB_filtered,1.0,2.4055058312915903e-05,0.0,2.100708593341511e-248,5.731226660140175e-204,7.420939605662022e-31,7.835909182926073e-112,8.568113167297537e-207,2.5779435015096982e-31,6.833691473995931e-207,1.5824345546364399e-22,0.0,0.0,0.0,2.5853740116789522e-238,0.0,7.651390760653225e-198,0.0,6.329845079778413e-08,0.0,2.037468081417062e-153,0.0,7.788226065362545e-139,2.856224429183213e-238,7.258562959384632e-17,0.0,3.4132803957520185e-202,0.0,0.0,1.3577749058788265e-108,3.760208202880807e-44,6.131715371676966e-288,1.0927085166925588e-83,1.8792891074094767e-92,0.0,0.0,1.0,2.2381338142482816e-204,6.49912116707634e-45,0.0,0.0013350577965753018,3.474733036896698e-23,0.0,0.0,2.8305590457518077e-238,1.0879111814802403e-69,2.2210898971104574e-279,1.806097292396836e-227,7.618580078957782e-230,2.74572702129009e-16,0.0,2.6929211202123563e-07,6.248941104664508e-56,1.7592835818561385e-135,1.0,6.27345e-319,1.0,4.497221946712675e-38,5.7365323687663364e-282,0.0,3.631479547572494e-71,0.0,2.0981095544607482e-101,0.8574561706588278
ZEB2_filtered,0.05754834778307978,1.0,0.0,5.235228206194236e-70,7.794343158058077e-147,1.3003375022798681e-14,1.2272268120620269e-117,8.729663801043801e-72,2.7763958629961374e-17,1.5165969159918919e-148,0.03133029169642557,0.0,0.0,0.0,8.095243582491195e-203,0.0,1.1815661067767235e-117,0.0,1.7882476901136953e-32,3.83816328414794e-104,2.0208022693158188e-134,2.257111227242963e-187,5.296864653882986e-52,1.2375132126724126e-269,0.0005549441503186646,1.5188984809182983e-184,0.0,0.0,0.0,3.882476844292267e-50,4.172335105765014e-124,1.954388357960138e-223,5.9655612237005014e-40,3.635906590205284e-33,0.0,1.03264898722217e-310,1.0,9.293687343193944e-160,2.748861684314853e-23,1.4682858736935488e-161,1.0,1.247453828460012e-12,3.9595268117791067e-240,0.0,2.6175488945958875e-63,0.0589597141499581,2.8290286363162445e-207,1.6826513762365775e-227,1.3012025030794784e-149,7.664403114558507e-75,3.48369193669321e-267,1.5760179363866494e-29,1.0924787502654015e-136,3.2413937799894503e-143,6.853717057273344e-11,1.3115742011324832e-244,1.0,1.0,6.515984055872512e-203,0.0,2.4122505249905133e-25,0.0,8.84376515943672e-69,0.00015907618356366938
RXRA_filtered,1.0,1.0,0.0,1.8550959913371415e-198,0.0,2.214367787654908e-37,0.0,5.225901774210483e-236,3.929124656955181e-102,0.0,2.1297154600903606e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390757427225308e-103,7.581119608971103e-297,0.0,0.0,1.7410051584706534e-185,0.0,1.0673911810121101e-19,0.0,0.0,0.0,0.0,7.062325478362074e-156,1.7505133845266811e-224,0.0,1.2007973200246646e-133,2.8334284993952558e-129,0.0,0.0,1.0,0.0,4.9072969758085785e-108,0.0,1.0,7.14667266385779e-38,0.0,0.0,9.114310301318775e-234,1.884041985664709e-25,0.0,0.0,0.0,4.277452523126219e-113,0.0,1.891441861940799e-31,2.08635006142017e-261,0.0,4.908809286224151e-11,0.0,0.5258185213240191,1.0,0.0,0.0,1.751042430090657e-116,0.0,5.213119148998515e-173,1.9913297561028982e-06
FLAG_MEF2D,1.0390055524071659e-11,9.572394837370919e-30,0.0,0.0,0.0,1.326437019579862e-45,0.0,0.0,4.5040097639007683e-20,0.0,4.1771075534759664e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6372836142785515e-96,0.0,0.0,0.0,4.689406807980625e-305,0.0,4.19157151114638e-25,0.0,0.0,0.0,0.0,0.0,2.4612287204906577e-138,0.0,6.529367486079616e-202,0.0,0.0,0.0,0.000937428190899977,0.0,2.972282937409216e-219,0.0,1.0,2.7651845555338047e-103,0.0,0.0,0.0,3.6572809242563255e-32,0.0,0.0,0.0,9.838013057638182e-222,0.0,2.7228531753198204e-60,1.4685676142567667e-155,0.0,0.00558268220959002,0.0,4.913501615057258e-08,1.0,0.0,0.0,3.995837900522521e-207,0.0,8.757936667725449e-146,7.108016620947121e-07
activation,1.0,2.0442749602820327e-07,0.0,2.4421034161075403e-198,1.1021274205798781e-270,0.0,2.070909168512694e-06,0.0,4.373903927271743e-28,0.0,2.0227471816542378e-10,0.0,0.0,0.0,6.683711198861979e-295,0.0,0.0,0.0,1.0,1.823584062e-314,4.989922582167604e-302,0.0,1.8609825019625503e-252,0.0,2.9022687622564066e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2756062089432573e-101,0.0,0.0,0.0,1.0,0.0,1.1667075349987653e-63,0.0,1.0,4.137293100143386e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.969447943379594e-277,0.6866865044654373,0.0,2.1132489119867838e-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.832410569094659e-269,0.0,0.0,0.0
repression,3.2979822921404476e-08,1.8272509025588708e-09,0.0,1.0,1.7686653428492293e-42,5.821937905616388e-136,8.401763880745775e-146,1.1398864417905852e-67,1.0,6.175097863686228e-198,2.618040243019702e-13,0.0,0.0,0.0,4.3676785280780594e-82,0.0,7.679502475146318e-34,9.029429589293966e-226,2.6962234658644267e-39,2.9177467821589217e-98,0.0,3.6150644165840065e-249,5.024227213225059e-35,0.0,3.663831090193949e-51,4.190575835779621e-77,1.6868896852205107e-250,0.0,7.004553958309966e-188,7.993991025075617e-211,0.0,2.07241005023203e-310,0.0502912541063105,1.0,1.38696345434403e-112,0.0,1.0,3.7119145109056695e-208,8.905435238708007e-20,0.0,0.0,1.0,1.0050086843751588e-299,0.0,1.235154055358793e-07,0.0005232255133193592,3.5780677896610556e-127,2.9469846248326278e-151,1.738808914585814e-69,1.0,0.0,8.316052458995575e-36,0.0,1.935831848892497e-228,2.725632158641469e-73,0.0,0.41829515646909865,0.008721033703876545,1.1904885507758615e-282,0.0,1.9055157872785003e-08,0.0,0.0,1.7890876406731219e-22
ELF2_filtered,1.1416284332544137e-23,1.0,0.0,8.02997836937913e-118,0.0,3.5762204980139224e-66,1.878732780337382e-112,2.406412063066161e-77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.895976066425559e-214,0.0,1.3316660911582053e-30,7.636004692818714e-137,1.3214009178792417e-258,0.0,2.780044197716907e-67,0.0,6.445944719970694e-52,0.0,1.6811597214930574e-291,0.0,0.0,3.9242358502562276e-182,1.4375034819098283e-200,0.0,5.56024558403265e-14,3.937327446611791e-271,0.0,0.0,1.0,0.0,7.258012555772274e-98,0.0,1.0,4.097510824967195e-24,0.0,0.0,4.7824542469782243e-138,1.2482619789793174e-06,4.743413173419216e-297,3.1792215e-317,0.0,3.370627140874444e-76,0.0,1.0,4.320532817159898e-233,0.0,0.045314669004637445,0.0,1.0,1.0,0.0,0.0,7.525387544432514e-118,0.0,7.627014589412073e-46,1.0
JUND_filtered,1.030453497672758e-08,5.4619347268312e-35,1.7219352875789187e-58,7.012353767781293e-53,3.789009068736596e-78,0.0006578756369305405,1.976535819906285e-29,1.8032876307823754e-48,0.0,1.693167366940967e-16,2.1371648126967187e-18,0.15739264945369935,7.023960205230507e-17,5.492240976767695e-14,4.908670913824921e-40,1.5063275095376934e-118,2.849504549909372e-54,2.690319844166868e-255,1.0,4.439325779724852e-90,5.049502060730277e-12,1.2571565978998847e-73,2.9853643484491323e-28,1.0727575019940065e-06,2.6333608289877338e-05,8.91875764589654e-72,1.7187824159743463e-37,2.529304589334081e-107,2.0263434180651243e-125,3.3636272381027993e-15,1.0,2.311043132783901e-10,0.0,3.90721229452662e-20,0.0,3.6702624449591587e-44,1.0,1.0,1.0,7.481597408482256e-54,8.641527587376192e-13,4.711018108838637e-06,1.5097011052137392e-52,1.0,2.5486888670126854e-69,2.4222562434896267e-85,6.709195810595994e-97,4.077777728293471e-74,0.030313760493606713,0.00021531650769864694,1.4181113455942508e-127,5.790330767393275e-13,1.0,1.0,0.015671919724616103,6.064122228387658e-06,0.01268312792676954,1.0844801663524099e-45,1.2409163322725108e-16,1.0444232696700666e-144,1.3627772666443502e-19,1.0,9.80702129101061e-15,3.3610208740145074e-13
FLAG_SPI1,1.928840178806689e-36,1.2734362137358987e-17,0.0,1.1242027589522874e-246,0.0,0.0,1.2503239226167766e-75,0.0,1.5025404067193947e-09,0.0,4.8554376323675015e-40,0.0,0.0,0.0,1.7262383862078424e-231,0.0,0.0,0.0,1.0538854125649295e-15,0.0,4.41651643028425e-177,0.0,6.99687894895627e-274,1.3082465980427536e-196,0.0,0.0,2.230329676571009e-172,0.0,0.0,9.886899321e-314,0.5292380430416757,0.0,3.58249263198529e-119,0.0,0.0,2.502932933375887e-284,1.388745850739845e-09,3.062220301802642e-108,2.23095203218162e-41,0.0,5.657618694776957e-82,1.0,0.0,0.0,0.0,0.0,7.36097603408655e-303,0.0,5.6469104072060715e-96,1.118794240205488e-19,0.0,1.687083300758292e-14,1.0,2.8829453106649667e-16,3.6937262311417055e-96,1.01387e-317,0.47745908484722493,0.0,2.1226942618639818e-290,0.0,0.0,0.0,2.3131852381500306e-41,1.1580530323150247e-143
FLAG_IRF2BP2,1.0,1.320847866695477e-63,0.0,0.0,0.0,4.931410690424227e-71,0.0,0.0,2.1399522433732587e-266,0.0,1.1598986872567818e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7106490657739207e-65,0.0,0.0,0.0,0.0,0.0,5.1800424199295925e-113,0.0,0.0,0.0,0.0,5.875903681768525e-282,6.439139549814113e-76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3444028685839923e-196,0.0,1.8170631610143827e-09,5.49709242338889e-77,0.0,0.0,0.0,2.200807127816575e-88,0.0,0.0,0.0,1.4648510299462433e-93,0.0,4.007534969766311e-34,6.628456254615403e-98,0.0,1.0,0.0,4.6091172431271596e-05,0.00024108253867365168,0.0,0.0,1.4621098146595175e-222,0.0,2.7712848652254642e-195,0.252023599096616
SMC1,1.0993705382621799e-100,1.0,0.0,7.523297943045771e-183,0.0,3.1809121284703234e-192,5.014347669442712e-241,2.553423900241811e-245,8.209275252692791e-33,0.0,0.1603327003401725,0.0,0.0,0.0,0.0,0.0,1.8274866219489087e-303,0.0,3.3042390518580906e-48,0.0,0.0,0.0,1.7928094018714413e-148,0.0,1.2300408280238222e-15,0.0,0.0,0.0,0.0,7.360240670446018e-278,0.0,0.0,3.686747313501681e-100,3.3190190361685043e-119,0.0,0.0,1.0,0.0,9.35144541530172e-174,0.0,3.255907816396702e-218,2.0605953034091223e-29,0.0,0.0,2.032566224234204e-179,1.2182678867871707e-31,0.0,0.0,0.0,0.0,0.0,0.003136329337757972,0.0,0.0,0.06509984271612607,0.0,1.0,2.6775131859487672e-95,0.0,0.0,0.0,0.0,4.603249149204498e-136,0.004217444891654028
LDB1,1.0,1.0,1.0,1.0,1.0,8.561227647467414e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11449723710992643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15656219756424405,1.0,1.0,1.0,1.0,0.08039595620004025,1.0,1.0,0.0,1.0,1.0,1.0,2.0671117411857656e-12,8.532203240742187e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.319000804630292e-31,1.0,1.0,1.0,1.0,1.0,5.207004721644711e-13,1.0,1.4025124908618988e-57,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H3K79me2,0.037199139450404387,1.0,0.0,1.3080229662638556e-65,8.85385683448726e-138,1.5192421992786978e-101,7.007153857000103e-41,1.0282944260425518e-24,0.0010673649581216095,2.0770296585463163e-200,1.0,0.0,0.0,0.0,0.0,0.0,2.2753130814514533e-154,0.0,6.924367491655977e-06,1.0,4.928407251142647e-179,3.0670058429526875e-188,4.6369844970321796e-48,5.4283538e-316,4.234209159266601e-05,3.673446964958461e-277,7.312157177547826e-238,0.0,0.0,0.0,6.50887307553929e-156,0.0,1.0,1.386946250800157e-32,0.0,1.1291954485811935e-307,1.0,0.0,1.818299422324723e-129,0.0,1.9058371415744287e-203,1.1358408698349104e-51,0.0,0.0,3.4044213540337154e-96,7.320288227326753e-104,4.184260359314745e-222,4.150491029703948e-146,0.0,1.0,0.0,1.0,1.63765962514417e-242,0.0,0.0,0.0,1.0,2.5060650825436586e-06,0.0,0.0,1.0,0.0,0.0,1.0
WDR5,1.0,1.0,1.5795085074657837e-108,1.0518132434824263e-05,1.82983231661367e-17,1.0,3.3337284707767364e-13,0.005418372414584672,1.0,3.446025334046738e-28,1.0,3.0400936633485524e-126,4.667316510690513e-132,2.062923007411616e-65,4.2880375254702386e-35,4.525908966976865e-131,1.7227938136001474e-16,3.943979383771322e-101,5.32755596139603e-05,1.0,2.1902017147555426e-30,1.163757519480439e-24,0.0008966596527016694,1.3294214907786855e-37,1.0,8.282788118910473e-36,1.4912930470450268e-20,2.907759577634017e-77,1.9689031114255833e-108,9.364694292799141e-07,2.6659047288300987e-08,1.1898165567087602e-62,1.0,2.969529184691049e-05,1.6742875943725522e-112,1.089562514571667e-55,1.0,1.8261960236553773e-68,0.0,2.1268775500072624e-29,1.0,4.0185138686190364e-18,7.522841451162189e-46,2.556572562064997e-106,3.632487169354109e-05,0.0003657097828859612,3.8166763851619664e-45,7.862972479462227e-20,5.1399620494934345e-71,1.3513948720177306e-16,6.153771675136139e-49,1.0,7.028862440324171e-10,1.47270315800897e-48,2.8413552468226795e-08,2.0055520279005958e-54,6.570263197363402e-11,8.843292608762902e-14,1.95829936802066e-42,1.4700059697911223e-64,0.00045425943394139013,6.508074113959606e-159,1.0,7.612681997792265e-12
H3K27ac,0.15152099268126204,8.557094581573433e-06,0.0,3.906546623908074e-263,0.0,2.1604256545490542e-247,4.77809492363073e-66,0.0,1.3800053161281742e-78,0.0,1.9956588036108005e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0582927567613447e-26,0.0,0.0,0.0,6.81504196478781e-266,0.0,4.957038053220899e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.158572551046559e-177,0.0,0.0,0.0,1.0,0.0,3.0853540509196375e-124,0.0,6.635108237443052e-35,3.898082460007768e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2219033197323326e-16,0.0,0.0,3.206388614056271e-40,0.0,0.6262193149826921,0.0,0.0,0.0,3.96644e-318,0.0,0.0,0.0
H3K27me3,5.731903970451143e-32,1.0,5.897789013573454e-25,6.17641029969962e-20,2.7408973797150348e-05,1.0,1.867691675483679e-74,1.0,2.999339642571052e-15,1.0,0.03020165308689301,2.541534421606713e-152,1.914415822168576e-38,2.9866330104811515e-64,1.0,6.060817529274718e-28,0.3156249264542165,0.007550578183816298,3.225255367179541e-06,0.00013772003159176363,8.05277132868618e-07,1.0,0.016998644053653686,2.601295816858388e-29,2.168434267600514e-26,0.002975242831724542,1.0,1.0,1.0,1.0,0.0,1.0,6.463708756025287e-13,8.093653352421219e-23,1.6294936322998398e-07,7.173347704687248e-99,4.877062715565378e-15,4.213318380150719e-169,1.0,1.1855057822543038e-14,0.0,1.0,1.0,1.6498586453267422e-279,9.103958917113277e-19,1.1613715780358041e-206,1.711187680151025e-08,0.0025429531596304787,1.0,5.86547234179692e-25,1.7117788195612548e-06,6.322804662495479e-24,4.328360538437146e-08,5.551670013668798e-64,1.5131832167554415e-14,1.7101118323836974e-104,6.315891631132841e-14,1.252442956374531e-218,2.1569962067616144e-19,0.0006098604542876243,0.11977080368888529,6.5274159296141e-158,4.604047498277617e-62,7.904017551965331e-06
MYBL2,0.8004184495553666,1.0,4.960312106676588e-46,1.0,2.5774437381130074e-05,3.164267195105904e-17,1.66740376700333e-05,1.0,1.0,0.011447021988552806,1.0,1.1437880278203299e-41,1.2588333652138668e-46,1.219362873820179e-22,6.285008874530781e-32,1.699496819689068e-48,7.121025901640815e-09,3.0668204026189775e-33,2.1646465488582368e-05,1.0,0.07198360932342801,1.8017811564307814e-08,1.0,2.1321715031283286e-07,1.0,3.4981761035977775e-18,6.20874607586527e-11,1.6450062522233812e-27,8.595388961190992e-52,1.0,1.0,7.322828051485903e-16,1.2709937413813931e-05,1.0,1.3506682758560991e-45,9.771087082761367e-11,1.310446067829824e-35,1.1249397125565573e-27,8.560057721961188e-18,1.487772848174056e-08,1.0,0.0,4.0546225327241004e-14,1.767908760667164e-36,7.56473223014254e-05,0.04911752366233007,9.698072441403905e-26,0.0019119193005699901,5.189352763837586e-80,1.0,3.481931458463698e-14,1.0,1.0,5.479046336833975e-12,2.4734194337177356e-07,4.936242236323632e-11,6.818677652580914e-40,1.3438769157764875e-13,6.170372493939231e-11,3.486079809078804e-24,1.0,3.547176219242192e-73,1.0,4.527269580338206e-05
CDK9,1.6478717116889766e-16,1.3674891743746142e-14,0.0,0.0,0.0,5.414225593764752e-49,0.0,0.0,8.132841661785755e-28,0.0,1.2913275958646432e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6120953870122117e-87,0.0,0.0,0.0,0.0,0.0,6.29651780020061e-243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84989012565837e-137,0.0,0.0,0.0,1.0,0.0,1.2963705832763787e-162,0.0,1.0,3.705432753501371e-46,0.0,0.0,0.0,2.3388439849300097e-268,0.0,0.0,0.0,2.2716831797574478e-197,0.0,2.265500916365027e-09,0.0,0.0,1.0,0.0,0.14648150087411943,1.888318192355862e-68,0.0,0.0,0.0,0.0,0.0,1.498248949184829e-46
H3K4me3,3.7682667501405257e-93,1.0,0.0,3.3106157188885944e-120,0.0,2.383702366452317e-103,5.387418819356795e-232,1.8709755790922574e-90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.228947761525406e-86,1.6247277908906717e-41,0.0,0.0,8.50493065623206e-84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922300999181646,1.1371256137408169e-135,0.0,0.0,1.0,0.0,1.5509460936799023e-233,0.0,0.0,1.7379069128256304e-73,0.0,0.0,1.4023009179227337e-254,1.3297950264351298e-154,0.0,0.0,0.0,0.0,0.0,8.80682752470811e-11,0.0,0.0,0.1960384527132547,0.0,2.2925414159416788e-06,0.0,0.0,0.0,1.7141173483216198e-205,0.0,8.441858748090058e-104,1.0
FOXP1_filtered,1.3831355895640132e-34,1.46292963749268e-21,3.3840306355724065e-217,1.0169217558033568e-197,1.248194232766039e-128,2.9264146932695864e-39,3.3229093261623442e-52,7.864185614874521e-193,1.0115509308489445e-40,1.0575072825501834e-135,2.747397096931734e-44,1.9122801680472286e-141,1.3092960079737927e-182,1.0591777157709897e-111,6.878923869285342e-91,0.0,2.15582455380977e-229,0.0,1.0,1.5339961420104575e-159,3.9003969112811564e-63,4.722854919884995e-138,4.359216257957898e-169,4.0671963793660804e-72,2.0804621576478553e-87,1.9106559197292246e-257,2.851575609666621e-73,7.60811636103545e-239,0.0,1.1222751708244036e-94,0.00025567250304213125,3.612588064133678e-127,7.40683477390387e-87,2.1016746955932883e-129,0.0,1.6900045590233413e-101,1.0,4.325488396353066e-78,4.221819854768527e-07,7.378803430597986e-253,4.90741165146911e-21,1.0259189717957905e-06,6.184567656622588e-243,9.583711180051253e-197,0.0,9.992119919902187e-165,2.977646428025797e-110,1.0256826663645916e-136,4.80803508859103e-81,1.0,0.0,1.4367813120923884e-22,1.0,1.4979151288856463e-19,1.0,6.447168907288382e-134,1.0,7.145566129399257e-112,1.1412728747275643e-134,0.0,1.3571427167705452e-79,3.4776210718304833e-125,1.5403222488826011e-52,1.1376921669850535e-29
MLL_KTM2A,1.062305033880464e-33,3.332174492670622e-31,1.0,5.54882141053697e-146,1.3934284310665344e-51,1.7442628847516526e-136,1.0,0.0,1.756206938286388e-130,1.611995574462454e-95,1.2026720199353829e-61,8.193093947255706e-194,1.6540733779562233e-59,0.005456039131062974,1.0,1.3128383571692063e-31,2.6318691736992194e-231,6.598444745861553e-166,1.954098871930181e-11,5.40187342562317e-267,1.430379593810354e-05,6.380529316371986e-87,4.315989162004786e-194,0.014778155388060822,9.238983147820561e-122,2.0507464719704936e-110,0.00018153868311628172,4.0573173887962666e-38,4.058201836354822e-39,0.0,0.0019095173673029495,1.8189625280524442e-09,5.300775006589484e-168,1.9389406539129655e-235,2.4048056956532763e-118,3.744466265474948e-27,1.0,3.1495877078866887e-124,1.5501716104863075e-07,0.0,2.0852241539727763e-276,0.00023205671880969608,8.393679462230899e-202,2.5709685278816124e-173,5.490745632522188e-248,0.0,8.222810321930754e-58,1.130421666992842e-92,2.958452305442757e-23,0.0,0.0,3.2864182143718096e-33,1.1871759868721897e-29,1.0,2.603519952882009e-06,2.0854535655976346e-50,1.0,0.0,4.876605824651924e-44,6.751387523862866e-227,1.199101308256912e-78,2.0881366383400586e-258,3.1842441925890933e-277,0.0
RARA_filtered,1.0,0.33890469750215174,0.0,7.348396494682533e-102,1.2786858312350957e-261,7.768720897883913e-10,2.2576616073530843e-148,1.3706913208336269e-127,1.4154469365395223e-74,1.2268981430620963e-167,6.956936853563815e-17,0.0,0.0,0.0,0.0,0.0,1.0160972412598533e-168,0.0,5.311221922020793e-52,5.8416425648741247e-213,5.4645158994941676e-129,4.525955672453709e-256,3.0339670532511743e-85,3.1332914798564505e-186,1.611473225508888e-11,1.7407123216588236e-248,1.6237828378942364e-203,0.0,0.0,5.340417561152547e-57,2.73991603824618e-64,1.231917335345764e-222,9.200122780300429e-103,3.0844162187322944e-52,0.0,2.873332004423256e-243,1.0,1.0075181541908906e-146,2.5717864517051288e-51,5.205392511338059e-198,1.7360638991170773e-08,9.425336633962343e-30,1.608312168571116e-285,0.0,6.392701837121047e-93,2.634911411956684e-33,0.0,7.409329013905839e-205,1.431512590065913e-299,2.567936368795987e-19,0.0,9.383909463305165e-11,7.591575695996154e-81,5.538757633797139e-139,0.003550595778862271,3.9839434904140395e-236,1.9653570821245065e-06,7.717359001025497e-07,2.7603269862401936e-212,0.0,3.8130173343136604e-45,1.0698405312373493e-306,1.3865395419399393e-104,1.0
IKZF1_filtered,1.8296017440776373e-27,1.0,0.0,3.640365037847907e-123,5.342977220239198e-184,3.1009020683561873e-21,3.1155817407146248e-133,1.739835671189101e-126,1.5256861862609758e-41,4.513515326739711e-203,4.0150561934543154e-17,4.96418657870451e-305,0.0,2.5410696626022274e-238,4.370702596603834e-162,0.0,1.2403577511452184e-174,0.0,4.503823341179282e-30,1.2698447466649164e-138,2.1430210940056977e-99,4.015441561985957e-177,4.522010547696453e-98,4.591577359276706e-183,5.626506459745914e-44,6.601939971332589e-216,3.5683329806005146e-237,0.0,0.0,1.3643006983452788e-72,8.526767475699465e-81,1.8982335322367896e-253,1.863722467112798e-82,4.4352445302315783e-94,0.0,8.938367224470182e-244,1.0,2.057163238819333e-104,2.8511014789320655e-23,2.7244951764529037e-233,0.0017858628046210768,0.0002600766729180372,3.518635294e-315,1.7607090300936166e-298,2.1741606415142214e-121,6.098330801027702e-56,2.22290204026617e-217,0.0,1.996773280444265e-104,3.857289230503934e-21,0.0,2.9227839262121255e-99,8.52091557026432e-98,2.5472567420457856e-133,0.7744651899167859,6.708987107080338e-232,1.0,1.4780993901795636e-30,2.7265062012349424e-203,0.0,2.303884437670157e-45,5.352617952199176e-192,1.6760186240563728e-109,0.2930376354297644
AFF4,1.030229762233924e-12,1.0,0.0,6.634419319542241e-38,3.0692560399355213e-97,3.276293175116888e-71,3.604991038495393e-154,2.861953154914672e-17,1.0,5.291191139883829e-126,1.0,0.0,0.0,0.0,0.0,0.0,2.087683712346709e-112,0.0,3.6752226710886264e-165,0.00019800161777532181,7.005241269957678e-143,1.2755379060736595e-166,5.950927624185498e-15,7.094340866533347e-223,0.40240337747285704,2.3879549693250446e-199,2.829189060661871e-143,0.0,0.0,6.131964499682406e-40,6.349132624240757e-35,1.410726482366017e-259,0.021167985262174414,9.157055810359563e-18,0.0,7.581078961828233e-253,6.913134706854385e-39,0.0,6.374800589753509e-80,1.2459340902272779e-170,1.0,4.1051532101737474e-95,2.8445047434e-314,0.0,3.688136528753582e-67,1.0945686325496862e-14,3.154156768535041e-290,8.75217465373695e-97,0.0,1.4069873876940982e-53,1.1487011879929987e-254,1.0,1.886866181698074e-41,0.0,7.183651802844771e-57,3.48479915e-316,9.432430691866494e-52,3.683478864181463e-130,8.216308687743474e-230,0.0,8.333814053452817e-24,0.0,1.8359351301502298e-120,7.236535882147708e-85
