,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,HEX,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,FLAG_MEF2C,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,FLAF_MEF2D,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,ATAC,promoters,super_enhancer,regular_enhancer
GATA2,0.4242260135984898,1.8111754435047704,0.047547007732882715,0.2236055235970797,0.8080406968701722,-0.6807501956302439,0.20934082166754306,0.1958447978979524,0.4063483746824478,0.1432703893401714,0.0,0.016014026872096014,-0.03943476153959398,-0.2636793916449552,0.36780437190810983,0.43147654004415253,0.26383205939662474,0.46895891533233347,-0.23901501104415532,1.5130289997228767,-0.026100702932434883,0.14675470829100895,0.09412949555480611,-0.04303574066143789,0.20585046516479347,0.5948621346778445,0.4227632829694627,0.33576449242090284,0.49262663096354514,0.0532952314538315,-0.4329887875139068,0.09665320547850409,1.398926204261366,0.1520862265673632,0.6395239064810694,-0.2909607306815839,4.899912167657287,-0.0756433295280464,-0.4922408922570532,0.08402388780298367,-0.5021447909682019,-0.0530610089205331,1.638521816811481,0.07306920440714715,-0.3473737184787459,0.4908910911451132,0.4660571977406532,0.6007752669031484,0.3229432370136605,0.3134324777744418,-0.6689199513211753,0.2319635612211677,0.004811266113605206,-0.4375107872576293,-0.22287358625130474,-0.06952863196239235,-0.23015004538310319,2.599357723562491,0.3360972076991008,-0.0010802689135892569,0.32498310023821364,-0.010764971116904658,-0.6937412522327401,0.32294363556576283,0.10671418290413859
SP1,-0.17516714217633803,0.9589590021761448,3.3735243450315546,0.7553705623822558,3.3358805929045023,-5.4809168033760125,1.0585463077643007,1.1810394735883203,0.9301187653453352,1.1997893471578498,0.018093850468476228,0.0,4.096025134416996,2.4259924453195905,4.117909178138434,3.6311663056842165,2.1623339576907434,3.2218946018937613,1.5855105583629638,1.3334858587782952,1.1622572373782678,1.8757902278621075,0.7331088826493302,1.0047279119330847,0.6553411267335795,2.0244601541680636,2.7945237977565562,2.7181897868531992,2.9212291710147853,0.6707238295740574,0.9326804590773984,1.9679694983247273,2.242470384289653,0.47972184590875017,3.172067697205608,1.9023489925982642,-0.15616818942627125,1.490741708074032,4.241549221095079,1.2949471815204547,1.1818135558138227,3.7114111174095963,3.0832871371783463,1.5843617612099183,2.9729914018707357,1.4909271296176752,-0.009626271709282869,2.683820508043308,1.7477565837505977,3.7190207671327395,1.143356177697663,1.64765699164297,1.1528881256184385,0.9403038761380864,1.3585608135215879,0.12477350986345186,1.8247997569910512,1.5426700169416037,-0.3375440150744024,1.8403490835245349,2.105144693971668,0.5501395516518855,5.05385911712275,0.817818068606438,-0.1480535938691929
E2F3,-0.441503106315316,0.7021309860329701,3.516707050156942,0.6819859531027996,3.118364719827728,1.6487162594696587,1.2750170062638075,1.1658034027570787,1.4608716407663327,1.1220001334352883,-0.0407101310986185,2.8494512629688638,0.0,2.6285498072229085,5.095524319307153,3.3684333624470133,2.2560073152930458,2.8692230622416925,2.8382269558885933,0.960488104906637,1.0998020003751283,2.0361275655850752,0.6977884823688342,0.8826707104290173,0.7056488904362305,1.9068724887910182,2.418669231993746,2.918935337296257,2.7486548027764734,0.622952536555546,0.8120156743382868,1.8796185835443757,1.8143207538437143,0.5048286577019168,2.9450172016214604,1.7469178575686661,1.1605161307530347,1.7702370860908632,4.313343385911951,1.2430589917645714,0.970685730044536,3.962123118247318,4.148112443035142,1.5886173614103762,2.8087683059155197,1.4000075733917634,-0.3998111231480255,3.2894805441574406,1.6029222101100273,4.600453173652575,1.0560906033912518,1.5904520939192472,1.0997195441195051,0.8243728956742508,1.4655974183017697,0.0898148350712787,1.780200010652557,2.431163720696704,-0.8411868720284152,1.8618143725273906,1.9944351131962474,0.5386319142975856,4.400701673929994,0.5883370530220976,-0.5463241549582787
ZNF281,-0.5611078520280925,0.009590919024270913,2.6629507031296735,0.30891529189125494,2.1195817159112584,1.7527612235953396,0.9958389053214727,0.818909091444775,1.1268612651197438,0.6975788939363404,-0.27644166878878884,2.054247315853862,2.7843471538621167,0.0,3.5257399192831542,2.3719090191835828,1.693162086549249,1.9435710495133547,2.836114034052657,0.7647223219599119,0.7736147387660651,1.5847519510849883,0.3228559661600154,0.6144134197910581,0.3867152296863671,1.3108634182195826,1.7647092088220684,2.304190803425401,2.0241104289714107,0.4321022809048514,0.9997754730108366,1.3175055358218821,1.0871852208345834,0.25700675340918755,2.0876424795216284,1.3583922991641029,0.7568591450401856,1.2181798073549517,2.751223610370753,0.9111922409906796,1.2524231595308168,3.097994114086128,2.5159588984905685,1.1363708672205568,1.9970613541974178,0.8147832317157044,-0.15724841687714888,2.59475839301534,1.1576447194824742,3.4928333958857665,0.8433729463705196,1.1445253576860026,0.7659232011404871,1.0089677613191872,1.2494502081166208,0.5532175497020935,1.3752212510800523,1.6624621947882439,-0.43901640203690684,1.3639814196081492,1.4532131147726186,0.31950678945260164,2.84977481338327,0.8164668522538869,-0.27622975634740216
SREBF1,-0.16780514049215542,1.6594977317610111,2.9997751560636363,0.8014132062821225,3.057433705766372,3.5165581745182264,1.5124507279796355,1.0359291522841279,2.421339940702378,1.0019992077605306,0.3425492679003019,2.210354971748417,3.0924928388681434,2.429142207053783,0.0,2.668598449831488,2.092921513304899,2.412041706620145,3.5874409692111757,1.2076588957833045,0.9779064717948383,2.0675684299533676,0.5821620734779805,0.6880548518123442,0.8818399754351351,1.8994360042574578,2.318212613559055,2.88087081843341,2.275889575848026,0.465381158812549,0.5380464356969512,1.5799047745613266,2.498469585504179,0.44773497709877336,2.5930598768268736,1.3915685335882906,3.050320907859441,1.6045178996956928,3.0013546455541293,1.0309683854351526,-0.24697208532793946,3.2815184966236495,3.8509924549619705,1.3453516175289653,2.0705699820972905,1.3853937243155845,-0.24309957060549156,3.5673211468335078,1.4668648880829915,4.215252822173148,0.8307054408169847,1.3563551298359744,0.9678195441080812,0.5914208859881563,1.3913914232315874,0.2716601783766506,1.3686605904962927,3.5600770643914235,-0.6858262906863188,1.621380233521845,1.8020663302866355,0.4490496238349583,2.8561297687761824,0.7639758062110464,-0.7375167222178178
LMO2,-0.017595808759688757,1.2276477231530187,3.1948806273118073,0.9094150024006948,3.255798091077515,-5.931846805132784,1.0011832529072395,1.2826448963336536,0.89873215048073,1.256694572108918,0.45013774445089777,2.6824661188210106,3.422399778091487,2.281398414357335,3.844083590836585,0.0,2.0830173768478035,3.055649693450755,1.4032275732778803,1.8478143262967877,1.1052719502287691,1.888065041983192,0.7796941839600458,0.9425612823377832,0.8475052977183017,2.26847139482099,2.562061911108171,2.680167345590826,2.97049750618386,0.7167667570000567,0.7629553474891143,1.9795525578677615,2.295935094056608,0.6427171865062289,3.296483697017745,1.661253806880365,0.9282646777669824,2.1623591695950597,4.202380760260373,1.4321471352839337,-1.1205000485467995,3.4786666289728374,3.3711237091655306,1.6217757180676278,2.724853496320832,1.5960551161814645,0.2842818826914566,2.823728400884825,1.7732332922484864,4.062972911788257,0.6996351086938042,1.7970982610136907,1.1371815937803083,0.8729358498996529,1.6253571942208527,0.47336733708288153,1.8321407562759229,1.9058354965276665,-0.10895959473339262,1.9579504275434225,2.137469903229487,0.5252956606973604,3.984088457421519,1.5460473559318137,-0.4290514484002037
STAT5B,-0.026728343569851612,0.9736051491017712,3.4443485024174816,0.6801645374294877,3.0874622708535453,2.124047306456339,1.338369947644155,1.1634701886199592,1.6503740277439676,1.0525465108722907,0.3193579626193075,2.4520792138035317,3.467246772706389,2.1796438725113885,4.9907114029897315,3.005256059854369,0.0,2.7751167525065448,3.099041443261198,1.69919387986665,0.9819947548435493,1.9916320288786922,0.6226276513971923,0.8095679494356693,0.7991657079708618,1.8559095986908318,2.3318678326346527,2.9465604000908807,2.453873061924616,0.5953861967589191,0.6769197927173862,1.616080222011809,1.9677560734050836,0.5522872431872022,2.831060163022577,1.3328723991974671,0.2552435229634166,1.1720006780766794,3.312044833055745,1.1983068100185572,0.4094242697138365,3.697016060757592,2.553821130573398,1.5200263382100505,2.0785945966385433,1.3664122880479934,0.6189243152195706,3.3036882627859545,1.6090196001784798,3.5907692212515014,0.44721461758395864,1.625553111938134,1.0010356551672615,0.7198503771660596,1.0553019259642231,0.07394820897729686,1.5025526463516012,1.399867086042869,0.20039126337372862,1.5577454687026104,1.9913042454005545,0.5066670291896823,3.0617174880394225,0.9849146839440356,0.0733073441721781
ZMYND8,0.16579683443489227,1.8675552549727836,3.3048664944736372,1.1337006490885546,4.674235389814677,-6.101446525628521,1.1761956022068443,1.452063187576297,1.4004083212147254,1.4163658278954476,0.5264396101457294,2.9564948753094713,3.65673893908496,2.1462595840665073,4.399724448288843,3.9374077130634957,2.2637489125812,0.0,1.2009151699740819,2.3604369070424545,1.2043951993256423,1.9853392288114997,0.9078557822341857,1.04127137146427,1.0067033379562393,2.535288366989771,2.8161006565609084,2.8925471514286896,3.1732436220891964,0.6887228544922706,0.5860636308419184,2.059790885593715,3.1747643799329914,0.7171660233080728,4.02978149795212,1.7201507295452718,0.03403437058114369,1.4943791494072982,4.0000458334250855,1.3431125757195614,-0.3665170674463596,3.4187378582357546,2.9233498182087043,1.7639367498019984,2.371982682110861,1.9264685040586265,0.5654174747232894,3.1412529241082043,2.0159952169931534,3.7940622729099025,0.5586335636919596,1.9046099347696799,1.2229715886940127,0.6594823359523506,1.1988393395090389,-0.042093790959181344,1.541657960669886,1.1749493289802144,0.23194080898713473,1.7466644500053357,2.174816197550315,0.6045526489664128,3.6611093635111827,1.065523736615896,-0.0332872492197833
FLAG_MEF2C,-0.940661530769462,0.8537520839607644,2.265999991552495,-0.29752620283388626,1.3892813404547792,5.32343912839092,1.8879159577228173,0.16663437906380102,2.481806674580636,0.12743444548636543,-0.22107527595039475,1.1358218295180358,2.109475029150402,2.0187177405375722,3.3276086261908664,1.1630614939969153,1.6703463295083976,0.9248805879209264,0.0,0.5919376686197092,0.6620674473682462,1.5048658611460919,-0.2574238990563993,-0.0013381904086284318,0.3668226503551265,0.44488212686197187,1.27042061791003,2.162685758242722,1.152903703055116,-0.013138368166054718,0.5941196995383304,0.5556647749324315,0.6843357877104322,-0.2579690225270373,1.1314218952674007,0.6102303725431131,2.778853386494722,0.3892150639118429,1.8324847395224937,0.37916532083901877,0.9280663519016722,2.943050249855179,2.3046713164921027,0.708332623715893,1.0448326432449575,0.10938033474165011,-0.507888657021521,2.9895970897804123,0.7883980742470723,2.932416431478554,0.3508189678774628,0.4832529207668773,0.188540196686981,0.5961074777565718,0.8138857777215581,0.8463652052207234,0.6708115171239258,2.1407795493140034,-0.7125951591828963,1.3371723459992753,1.369297719545922,0.06489626703155654,1.1899822804153324,0.8473007366519344,-0.4750558721165871
LYL1,0.4645495739374172,2.65531998407011,1.4436025223664994,0.9815861173157812,2.53305893054553,-1.1055317290231834,0.9194217470056135,1.1624078125905888,1.6366929819405045,1.0511670361269254,1.5253517959570775,1.1099559989668828,0.9236815410742638,0.7189135753884575,1.3456196788756938,1.7355485779486035,1.2692388775639984,1.9120928787914606,0.6579109865961792,0.0,0.846787394707774,1.5641262151875905,0.7016251765042212,0.795474601551466,0.7565014358536053,1.9355983667823233,1.772958802471152,1.5880531350746918,1.5130865995402158,0.45734602828588206,0.35344338566900235,1.1418551520526736,2.8316098109259658,0.5610798794018673,2.009604532797872,0.8854088458009359,3.061202768205835,-0.24270067550990101,-0.04012719440778409,0.8172843689648638,-0.6411246767873678,0.9465094056059568,1.7672450105057587,1.1695089187681225,0.11621826078991124,1.320843504084809,1.0814317517537202,2.099327159385655,1.4503967590703126,0.40339420872591536,-0.6693742818787559,1.224962278764121,0.8669742726966735,0.4073922819004024,0.02905734842944946,-0.212384652367309,0.4974633118889088,1.7860688847974138,0.9290920490676874,0.7116787114075586,1.2454091676085977,0.46619128922637687,-0.84219865845282,1.226243666016672,0.45803015490327426
