,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer,promoters
SP1,1.0,6.245212944550827e-32,0.0,0.0,0.0,0.0,0.0,6.149471234528842e-96,0.0,5.598057084077637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9308901232019673e-283,0.0,0.0,0.0,1.2251129290374991e-145,0.0,0.0,0.0,0.0,0.0,0.0,1.5973590325393408e-93,0.0,0.0,1.0,0.0,9.093796910289805e-233,0.0,2.3351274298898647e-111,1.1490216070949649e-75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7198902456385053e-05,4.255180460226935e-55,0.0,0.0,3.1814242375749386e-118,0.0
E2F3,2.418790510888115e-36,1.5703610187720475e-10,0.0,0.0,0.0,0.0,0.0,1.3376316004472271e-178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.950766456088514e-191,0.0,0.0,0.0,0.0,4.6556211726809154e-244,0.0,0.0,0.0,3.7763332742661953e-119,0.0,0.0,3.4685163313219746e-252,4.873990079476747e-267,0.0,3.009295555922813e-215,9.696779181111748e-83,0.0,0.0,1.0,0.0,3.913719554231385e-250,0.0,7.000095453226458e-54,1.5174542525680289e-127,0.0,0.0,0.0,1.0818281427325321e-31,0.0,0.0,0.0,1.6783758864947145e-261,0.0,0.0,1.2092754236575217e-260,0.0,1.0,0.0,1.3491428280057795e-10,1.3139068324533464e-189,0.0,0.0,4.1494581972315917e-42,0.0
ZNF281,2.6093891560197016e-82,1.0,0.0,1.8958158526223065e-103,0.0,0.0,0.0,2.054139236186614e-112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.087328434358426e-135,0.0,0.0,1.296527961614323e-122,0.0,9.661176847870606e-73,0.0,0.0,0.0,4.475783035367007e-27,0.0,0.0,4.373676075097956e-142,0.0,0.0,5.0578233037555867e-76,1.85715387394533e-13,0.0,0.0,1.0,0.0,1.682924152638795e-107,0.0,2.302268911994164e-107,6.6415972354827364e-46,0.0,0.0,0.0,0.13933365297814493,0.0,0.0,0.0,1.0825355525331677e-182,0.0,0.0,0.0,0.0,7.33975075178903e-33,0.0,0.0009268554502820023,1.326081049443542e-60,0.0,0.0,4.2074876092384e-98,0.0
SREBF1,1.0,2.760012878944208e-25,0.0,2.5364259348142566e-143,0.0,1.4870645e-317,2.1961734793851353e-237,1.9335153961620644e-237,3.2521358828210793e-216,1.8057231230681477e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.673533705848412e-103,3.638803944220862e-221,0.0,4.908588740336445e-90,3.4393542077304318e-115,2.5117385614004447e-134,0.0,0.0,0.0,1.016432570084605e-38,0.0,0.0,4.5464797507057374e-42,1.1257692663778314e-34,0.0,2.877173631167706e-194,1.0554987217548708e-18,0.0,0.0,1.544696219810134e-07,7.271608175481586e-298,4.7816393809730005e-59,2.062675339271955e-216,1.0,1.1626175749459363e-71,0.0,0.0,0.0,0.21607294333003957,0.0,1.02992984e-316,0.0,8.308300800349787e-51,0.0,3.8458137421097326e-193,1.068504752095799e-40,1.3426186388712509e-213,1.0,0.0,9.861908965232063e-14,2.083445803464167e-39,0.0,0.0,8.02125129907029e-23,0.0
LMO2,0.0008650134690859205,1.941028284781311e-37,0.0,0.0,0.0,0.0,0.0,1.8999502439691374e-64,0.0,2.188199921806366e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398569501758658e-207,0.0,0.0,0.0,2.3176076685077035e-236,0.0,0.0,6.455166944820532e-162,0.0,0.0,1.0,0.0,3.448858956443993e-240,0.0,3.6627987599503675e-30,6.043074038830589e-86,0.0,0.0,0.0,7.237408275375524e-28,0.0,0.0,0.0,2.0026291620884764e-110,0.0,0.0,3.943794816614809e-299,0.0,1.989621570783794e-18,0.0,0.0001046296456635416,0.02071899940082094,0.0,0.0,0.0,0.0
STAT5B,8.042167829390456e-09,1.7609872173322255e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927155141242406e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.134368263867951e-235,0.0,0.0,0.0,1.3048991637742738e-287,0.0,0.0,3.1970767209196753e-153,0.0,0.0,1.0,0.0,2.6104743162621768e-154,0.0,2.684755568672108e-12,3.0945231689944014e-54,0.0,0.0,0.0,1.2538735758971621e-222,0.0,0.0,0.0,1.583842452068052e-72,0.0,0.0,5.60113320227474e-309,0.0,1.0,0.0,0.0038941135292750854,3.2024110474981066e-22,0.0,0.0,2.000492135471948e-192,0.0
ZMYND8,1.0219473959642844e-57,8.953808709233224e-116,0.0,0.0,0.0,0.0,0.0,3.0415190065998487e-205,0.0,3.0177392527030235e-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874943360984239e-177,0.0,0.0,1.1744212754819097e-267,0.0,0.0,1.0,0.0,5.453872766377264e-215,0.0,0.002407640043731097,6.035181386116171e-68,0.0,0.0,0.0,2.697849575430781e-151,0.0,0.0,0.0,8.368257693274873e-92,0.0,0.0,1.0943289788594763e-213,0.0,1.0,0.0,0.24122424631725362,6.280868972977253e-24,0.0,0.0,2.0093595879103047e-196,0.0
LYL1,3.518672048172246e-150,7.603433416033997e-193,0.0,0.0,0.0,5.8924663293733775e-264,0.0,1.2286680818100161e-196,0.0,0.0,0.0,1.0598343341653217e-179,9.479565189696057e-123,3.109945047091154e-122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.122009020747174e-238,0.0,0.0,0.0,5.38638863201834e-137,0.0,0.0,1.5288885235011533e-110,2.130290271732774e-39,0.0,0.0,4.8474424667378216e-95,0.0,0.0,2.252713050600626e-16,2.966990340714739e-06,1.0,0.0,2.0137265690636433e-07,1.0475103911371882e-13,0.0,1.03631500266231e-06,0.0,0.0,0.0,0.0,5.105675742610374e-06,6.33798366881151e-35,0.0,0.0,6.167721432917291e-50,1.0,0.01692927806320206,3.4690604345976174e-103,0.008265251916365334,0.0,1.05109800760899e-163,0.0,6.809992848073446e-181,2.036547190644843e-28
MYC,1.0,1.020809711750381e-64,0.0,0.0,0.0,0.0,0.0,2.2841679088880423e-113,0.0,2.309692031715828e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4330644028411126e-264,0.0,0.0,0.0,1.5207051108025004e-109,0.0,0.0,0.0,0.0,0.0,0.0,4.682746584185705e-113,0.0,0.0,1.0,5.11338094070193e-187,5.752448639335598e-109,0.0,3.731837959147421e-47,2.0125855682589222e-28,0.0,0.0,0.0,4.3200961703968764e-98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6309653346315222e-281,0.09903037682658258,0.0,0.00976646772052856,0.0031092685757765385,0.0,0.0,5.800763208150442e-165,0.0
TFAP4,1.0,1.2952601192949512e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.851494413936067e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.761608094082558e-247,0.0,0.0,0.0,2.218621639148385e-111,0.0,0.0,2.830040236510391e-207,1.7422238331852468e-243,0.0,0.0,8.329827747383934e-62,0.0,0.0,1.0,0.0,2.2814270142955304e-112,0.0,1.0,8.826105528701757e-52,0.0,0.0,0.0,2.3353166030521624e-87,0.0,0.0,0.0,5.0514821129223406e-89,0.0,0.0,2.971547135297214e-286,0.0,1.0,0.0,7.078731347648053e-05,1.0,0.0,0.0,6.49419048432311e-145,0.0
RUNX2,8.981152164960523e-225,7.679687380757956e-139,0.0,0.0,0.0,0.0,0.0,3.4320108631174116e-124,0.0,3.202955022983698e-78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4167880273978664e-134,0.0,0.0,0.0,7.3156571929203215e-09,0.0,0.0,1.7928256401067846e-174,0.0,0.0,1.0,1.834807697936739e-197,5.217906787441321e-68,0.0,5.8137152187448064e-05,4.601825254955594e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.8845217224778456e-248,5.562200909524773e-53,0.0,0.0,5.547011909997661e-15,1.2122648089982274e-77,5.503269568206666e-24,0.0,1.0,0.0,0.0,0.0,1.3003673271531835e-45,0.0
MAX,0.7034266805266358,7.872811133423553e-83,0.0,0.0,0.0,1.9100355446778e-310,0.0,1.3890236298542868e-243,0.0,1.9124598907860487e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70743903190046e-252,0.0,0.0,0.0,7.950369953543638e-136,0.0,0.0,0.0,0.0,0.0,0.0,1.43669383429172e-132,0.0,0.0,1.0,2.0343565546330542e-256,1.197548581026388e-89,0.0,5.212720674090647e-43,1.63377168097575e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.287857576148197e-283,0.00013594061563247588,0.0,1.0,2.1600887713959762e-175,0.0,0.0,7.432397815938714e-288,0.0
IRF8,0.0016617073576967927,9.006612580358333e-69,0.0,0.0,0.0,4.161577347841585e-112,0.0,4.103250735111249e-85,0.0,1.3369109265271624e-37,0.0,0.0,5.9465857262314516e-161,0.0,0.0,0.0,0.0,0.0,2.368508074731986e-261,0.0,1.5232017726001586e-266,1.9729923618643374e-202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0358516409323908e-66,1.0786384426567827e-75,0.0,0.0,0.0,0.0,7.282096481758215e-155,1.0,4.819702673923257e-23,4.1671159479184125e-34,9.462338079835438e-264,2.830685855611375e-85,2.7192433384861482e-05,0.0,8.603443185041586e-211,0.0,4.488814750396024e-276,5.420779394269227e-308,0.0,2.1709080123381506e-147,0.011561949954263217,0.0,2.8633359614584745e-48,2.9400215112036884e-50,1.0,6.98411229489392e-52,8.348441950627995e-82,1.0,2.3899818156135457e-169,1.1858640347904562e-169,0.0,0.002880651933074213,4.940345538100693e-189
MYB,8.762771839677478e-196,4.416572710878632e-298,0.0,0.0,0.0,0.0,0.0,1.6102696482838523e-183,0.0,6.376826023183996e-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.341247601639792e-280,0.0,0.0,0.0,1.4669936178159843e-54,0.0,0.0,1.3055500349327407e-205,0.0,0.0,1.0,0.0,1.1177251806312126e-95,0.0,1.8167786586490427e-15,7.736101513027359e-54,0.0,0.0,0.0,4.0208506843664e-311,0.0,0.0,0.0,7.070479334554859e-20,0.0,0.0,3.1759382392990904e-76,6.958551185929187e-230,1.0,0.0,1.0,8.303929362465408e-175,0.0,0.0,3.5746607457178297e-202,0.0
ZEB2,4.3340153529036225e-38,6.317360072075806e-45,0.0,3.19732816053827e-205,0.0,7.84308969999904e-237,0.0,9.901288866125009e-57,0.0,2.1742701420078297e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2923584444045104e-287,0.0,6.097921881501771e-152,6.892970863210892e-225,1.1535863369123705e-138,0.0,0.0,0.0,3.157847850122727e-60,0.0,0.0,2.435940804459999e-86,2.4578192913691595e-131,0.0,5.369397867046038e-235,5.5664018354416315e-31,0.0,0.0,2.8094898729058587e-19,1.2280094663393753e-186,2.528551450483314e-41,5.564358261086937e-291,1.0,2.0746573456975235e-46,0.0,0.0,0.0,1.322388802255909e-27,0.0,0.0,1.2759007281750921e-228,8.515627848106007e-75,0.0,0.0,4.363143401470429e-146,2.2307056714831154e-156,1.83589529778862e-10,0.0,7.9691967691881e-10,6.860515721347206e-07,0.0,0.0,5.094186050485394e-87,0.0
RXRA,0.0002703438432131941,1.072950654408429e-26,0.0,0.0,0.0,0.0,0.0,1.899e-320,0.0,7.268477472706539e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.896045715e-314,0.0,2.6409470291133315e-249,0.0,0.0,0.0,1.762751698988626e-108,0.0,0.0,3.1140476987013406e-162,8.6220911139346e-193,0.0,2.798535556725173e-309,1.4242430699684853e-61,0.0,0.0,0.7392677894606459,0.0,7.862400857283717e-125,0.0,0.5976940811831092,3.322242461560756e-49,0.0,0.0,0.0,3.4636966477317333e-38,0.0,0.0,0.0,9.827743606579475e-95,0.0,0.0,4.826968012776227e-229,0.0,2.6216563108740366e-05,0.0,1.8955460436177267e-05,1.0,0.0,0.0,7.930866707913553e-166,0.0
SPI1,6.506481378336188e-07,7.151430337396882e-15,0.0,3.884122334042796e-250,0.0,2.3802046099299028e-23,3.0523755e-316,1.0,0.0,1.6425636070947658e-20,0.0,0.0,2.2578560546727945e-93,1.0410484475989674e-189,0.0,0.0,0.0,0.0,2.4789360771861412e-169,0.0,3.424063488689945e-155,2.4354210227048366e-171,0.0,0.0,2.6640140325086724e-263,0.0,0.0,6.206406915568189e-269,0.0,3.0172991302048495e-77,1.2533175983584424e-20,0.0,2.5337276117911216e-134,0.0,0.0,8.170717854854013e-66,1.2218223286302665e-09,1.1033097988181744e-24,2.6528269602423333e-24,1.06685006e-315,9.130911707375243e-152,1.0,0.0,1.7120705481643139e-158,0.0,0.0,1.7293412893329033e-152,0.0,4.0463775085973e-62,2.6913212663589956e-155,0.0,1.995195393866315e-23,0.024892433586268397,1.0,9.166595677676938e-72,1.4607663656348905e-97,0.44851761141436297,5.146955674930246e-269,8.199733673703485e-112,0.0,1.1294993228639614e-12,5.797636949011557e-222
MEF2C,1.5206649255408966e-177,6.158110918054296e-110,0.0,0.0,0.0,9.314009017745645e-305,0.0,4.5585834835327334e-253,0.0,4.0024477136459605e-116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.170372384466305e-238,0.0,2.0532191742923407e-226,1.014072978425303e-196,4.269265072587832e-243,0.0,0.0,0.0,3.0270511650558214e-80,0.0,0.0,8.406942482768296e-130,1.0,0.0,0.0,9.857544709017884e-54,0.0,1.398125755110573e-133,1.0,1.232883704261287e-76,1.5428398654268665e-29,0.0,6.489247009590962e-34,7.608686140019956e-43,0.0,2.070376726498508e-251,0.0,6.4824477564824795e-307,0.0,0.0,1.090565360584003e-267,1.0,0.0,5.339976211791772e-210,1.0,1.535449637231789e-39,0.0001338893887475043,5.15791119718384e-218,0.010622663157825054,1.4885387539532331e-189,6.7545148085e-313,0.0,1.9966615610524368e-85,3.67923063020004e-172
FLAG_MEF2D,1.1928973451616176e-24,1.1285199841065297e-126,0.0,0.0,0.0,0.0,0.0,6.816385790231857e-107,0.0,1.4541773857728017e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34985803801098e-160,0.0,0.0,1.9234011056225587e-292,3.1571255074264502e-139,0.0,0.0,2.974295191443538e-156,0.0,0.0,5.099206447498626e-08,0.0,1.545890792249324e-226,0.0,1.0,1.6253580691302417e-118,0.0,0.0,0.0,8.707900114762186e-26,0.0,0.0,0.0,7.556875381671066e-224,0.0,0.0,4.251973294787335e-153,0.0,1.0,0.0,4.95643772786188e-15,3.1109496283756925e-05,0.0,0.0,2.4654601360850567e-141,0.0
activation,1.0000597526793189e-30,1.447297561869364e-31,0.0,0.0,0.0,4.42407135978728e-22,0.0,7.697067508413325e-07,0.0,1.5274926436867448e-31,0.0,0.0,0.0,1.8541593384729724e-261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.172222319541762e-123,0.0,0.0,0.0,6.685268636864865e-92,0.0,0.0,0.0,0.0,0.0,6.14580306217095e-163,1.1970544892926321e-64,0.0,0.0,1.0,0.0,2.222709202269293e-63,0.0,1.0,9.707548570114712e-14,0.0,0.0,0.0,0.0,4.728708684498945e-241,0.0,8.785544669669906e-277,1.4515928519345937e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
