,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer,promoters
CEBPA,1.0,-0.0504765364764284,-0.02428660524606194,0.09174937507383833,0.027787694897653616,0.07636061081953059,0.14652221719868475,-0.053265688573551385,0.08058775306876866,0.04045095226042823,-0.13426065588740943,-0.0915586174396091,-0.03918174491448378,-0.005149197821318792,-0.033955838233583176,0.02492066014242567,0.06537955913047258,0.021387730774138896,0.016656042195505122,0.020196339997950452,0.15777137491034493,0.04245213138473838,-0.013633319323506511,0.08298859975918964,-0.006744219687382821,0.009185887074812969,0.01582235304810494,0.07508551279145399,0.08794936079752265,-0.048796821675864056,0.009573516113761706,-0.023802076035410555,0.0731425289556561,0.014944021441959403,0.09774470741044293,-0.08197052921924028,-0.016623400358199553,-0.03008968086318505,-0.059395645224515244,-0.028123940352331556,0.12768786050385308,0.15860030892403215,0.013525703248275754,-0.14920139206429306,0.16230497780549716,0.02322807664230235,0.017446886197281162,0.044455281775734504,0.008686680054780814,-0.10189234890305073,0.1209710008399891,0.34745502661205346,0.003430645105528836,-0.02545483412601854,0.07274195774875614,-0.10596769732864403,0.6151492465721923,0.06147078396444662,-0.030254969876349683,0.02047088791014706,-0.03400868110220033,-0.034421928176982065
HOXA9,-0.050476536476428406,1.0,-0.08392028082428618,0.35115397654805797,-0.022261963911809256,0.00925980739305444,0.08180716897134407,0.006234906033627417,-0.01579419304977698,0.1398286964363152,0.018320340712713563,-0.010392006481224335,-0.007515152419433888,0.03490596574991595,0.0796009867598953,-0.02647806732501173,0.003038061927678102,0.13780081129772487,0.04612285505659132,0.0674943905107214,0.033746419540904946,-0.0066061500636174315,0.05812191460308205,-0.002203840904061293,0.188597529340899,0.014604443918640372,-0.019487998556989527,0.11703538163990787,0.07960043898397261,-0.03255443413649217,0.10689418215223553,-0.01394569849950353,0.5323604171186086,-0.022779687463551784,-0.01119242646656654,-0.04577008404366296,0.3616313957720658,0.09274738068491205,-0.26256899161358704,0.005347898766298086,0.27481545247784916,0.6824827708957404,0.012459880631695763,-0.06395685357120308,-0.067292824056787,0.14679355671957175,-0.03335825774533037,0.013331576710581662,0.1176195941957009,0.04370799895498042,0.03428233644478205,-0.019713663224338752,0.05337281500164385,-0.09166278342914404,0.1928184428140489,-0.07211489346073569,-0.02085430818306775,0.11307253163191773,-0.0697953544820662,-0.02947489622306642,0.05124410972629886,-0.024907479479330506
PLAGL2,-0.024286605246061955,-0.08392028082428622,1.0,-0.024744683851663802,0.212188781228163,0.020847838865861088,0.04901546159778486,0.45247231561529216,0.1054090305570438,-0.019238680296524573,0.02801387537784759,0.032202206343150463,0.09444793595020541,0.017230112231118512,0.06948336260415697,0.06649133365550967,0.03554234483354429,0.020800761980004846,0.052932126307265855,0.035768667256181524,0.04205643867209233,0.060961166666937974,-0.03273982696729763,-0.012911366014073555,-0.003690315223268497,0.02519205834133607,-0.016183624689965523,0.01986910902011229,0.08596807221548482,0.0702121552501672,-0.011662776444244719,0.16062154052682104,0.5107848152884185,-0.009801392400360147,0.08078053250862892,-0.013079215671340218,0.1444366063934328,0.019605813844278584,0.0425849087382188,0.0935922508550593,-0.039271487300186966,0.14832718860253946,0.06601894051874578,0.043243894487214204,0.027271820604200032,-0.04690356678240817,0.4314479197076885,0.019511447544092276,-0.0014033652480188227,-0.023590679201924532,0.023713605654504043,-0.022820796719232442,-0.0036083984021780665,0.011064471369366865,0.033569139821539654,0.07339830059595637,0.6092648471560563,-0.014889566857860912,0.033060874499036066,0.07952301683361519,0.011201812552708116,0.07717658248357452
MEIS1,0.0917493750738383,0.35115397654805774,-0.024744683851663795,1.0,-0.020482202520037542,0.08222347943472166,0.11789261875391285,-0.0063758738874277665,0.04256834518412528,0.015274954811855649,-0.11377909151243176,-0.07330537401513108,-0.021353375814612465,-0.020364534791321106,-0.030271613893256846,0.014732193471775209,0.057043424634831114,0.0740201950046819,-0.06650742427540526,0.019916814427776187,0.1573592290957224,-0.04405521933069081,0.05718264215522179,0.07917114584924465,-0.0021618857391407027,0.0005271289386217326,0.07113156624898474,0.06351763918670979,0.037517221559688264,-0.13436191304178366,-0.012828056755652613,-0.06397634587174057,0.08152282385719216,0.08778363966878029,0.12154183742689074,-0.09631119235755015,-0.23819993499471612,0.0006585843935207956,-0.022197617897093035,-0.10496034018265817,-0.019030329423141496,-0.07629023660502972,-0.02188633459346954,-0.17851720611747285,0.1251458906366585,0.03321116210324057,0.013656976012166349,0.029238480851590393,0.06278508493264583,-0.08372251139412405,0.011933647747792382,0.04547258713343394,-0.01093662412955648,-0.03839807146213727,-0.05031031368955928,-0.14685371905959255,-0.030478200290836567,0.061018604236133214,-0.05044285533341989,-0.04943161390762352,-0.05848221082911927,-0.10440405706084459
ETV6,0.02778769489765362,-0.022261963911809263,0.2121887812281629,-0.02048220252003755,1.0,-0.01302878539199964,0.042369326776193,-0.025371199122602096,0.4298333705301808,0.014416284868288604,-0.0036840634500579683,-0.019157576843412755,-0.017857298540059404,-0.017279091470467394,0.027611951607797953,0.009779329907802113,0.24134972919647274,0.05260703977927903,0.07198053230018546,0.0025262790837836465,0.06774649400922517,0.11664868300183621,0.0038532622265762557,-0.0011326338323188955,0.026301885837768785,-0.003808819345502409,0.09502984869805033,-0.05223752186026829,0.019828041161775375,0.12954333805600796,0.022843032556827875,0.28536151791235065,0.05267519913428939,0.07609995315540602,0.041153436074598655,0.003368615562211767,-0.10842107107210525,0.005937515599825687,0.02955841401312367,0.08492761089214515,0.2935408552336422,-0.04605344480524557,0.26865874593476735,0.05907416575821123,0.06416259862556659,-0.00814275033234105,-0.026303139347301656,0.12636427393935554,-0.040897932532463085,0.05448232196855132,0.06872420719841951,-0.01852716144060912,0.013859183437186149,0.017765155668884158,0.12872391120455653,0.0699088886894225,0.4942581329631961,0.03517568482835655,0.013187111714503886,0.06923338471364622,0.03057578779856713,0.11356724343341992
FLAG_GFI1,0.07636061081953059,0.009259807393054426,0.020847838865861064,0.0822234794347217,-0.013028785391999635,1.0,0.15794630099123227,0.26208759119991026,0.065264879132862,0.03226823736556116,-0.08494749044737775,-0.01051667053422881,0.1092580889052547,0.1654960521986889,-0.03217799128994859,0.0866116361610953,0.03522925170136984,0.04162515238389203,-0.06113518429163366,0.07677565987114385,0.13079047669440483,-0.08469743297689897,0.0873938096335327,0.02008997469684837,-0.019441748091737446,0.10314168140383573,0.09274116201767792,0.21169509728928773,0.2558706028153615,-0.12974838101605354,0.015553588852285643,-0.054058744889796,0.01598594058425074,0.10575231776454552,0.142269397686921,-0.05999767531759664,-0.18668251626448543,-0.03958057920876417,-0.03989792532243225,-0.0994283201462257,-0.0032762747615882474,0.35372614057249824,0.0020307505966099823,-0.11853447815153555,0.011689011154149375,0.008217380779133568,0.2952805994998746,0.008584087576991074,0.10122219666731529,0.006540627586792451,-0.03445939060793583,0.05118911255092718,0.009176321920149446,-0.03706244300788809,-0.025596410654452628,-0.12667250380550596,0.41391890858469005,0.0015041406260524186,-0.003848824004900953,0.09227582248004565,-0.0476447882974163,-0.11185569108671531
RUNX1,0.14652221719868472,0.0818071689713441,0.04901546159778484,0.11789261875391273,0.042369326776193005,0.15794630099123225,1.0,-0.009770479228534497,0.27439119087033675,0.0768407501989928,0.09261771654005947,-0.0049258877146518346,-0.019503813924008965,0.004699135826105349,0.04784796141996241,0.04818415101626334,0.30532801428443795,0.2074076827067473,0.10485967966941802,0.056484806170871614,0.7476736244030396,0.17492826219244553,0.02001635818148729,0.13915866365294072,-0.013868645080248997,0.033952138760628046,0.10475519956961599,0.04020368057691845,0.06448946347741301,0.011493538710534351,0.03274570074827202,0.02383627005161124,0.06525287834021816,0.09794465508612944,0.1729939244369633,-0.09119312904741103,-0.15007889535905442,-0.018869582201409826,-0.04038374297998464,0.06123533549773581,0.06413521755206071,0.046443896702946526,0.1567472766928869,-0.0576522893314925,0.2057536871389317,0.04842795990997054,0.023264898267091324,0.09388278393286313,-0.10270015167076194,-0.14072898635788167,0.15799624677661034,0.10778732719177857,0.030394572774660202,-0.04873573046041514,0.02667287627450823,-0.005642033792066082,0.3457435370381641,0.061620319707910695,0.0423822653503843,0.06267225048957407,-0.04379374972140113,0.03193736351318097
FOSL2,-0.05326568857355138,0.006234906033627416,0.4524723156152919,-0.0063758738874277795,-0.025371199122602092,0.26208759119991026,-0.009770479228534511,1.0,-0.012364106635313106,0.022601635498855355,-0.1034907118121974,0.24327616887163847,0.12163805771620904,0.37225834706163635,-0.06477578060050322,0.07673615609114522,-0.06978131316984057,0.0010558528174307792,0.01975563072847528,0.26129612471797115,-0.019996974958463126,-0.01398843415462084,0.015637327184111902,-0.028596405926117868,-0.0031447199638551817,0.31244357159268726,-0.04092077200167229,0.19720293373120773,0.10822363430013221,-0.08568196667843875,0.04207894919531894,-0.02132067416778055,0.12298929578742318,-0.03677820662067023,0.06484249465181557,-0.023002483806846493,0.5320043032454169,-0.050308559865852975,0.10848271111451543,-0.06323710314035426,0.19201334915625007,0.5145589431325207,0.0748426319733839,-0.11611870945618363,-0.043433087291555296,0.03683927109994817,0.6448316211192175,-0.0337842204953906,0.10558470554675455,0.011449233797710918,-0.03319706300074754,-0.039387779721019575,0.039022366731236206,0.15695838311959243,0.1302919193601405,-0.114960480871039,0.6708255552387646,-0.004279459632111361,0.04465379739712932,0.10287128120466284,-0.11489497989156734,-0.050237522643896304
FLI1,0.08058775306876866,-0.015794193049776924,0.10540903055704375,0.04256834518412525,0.4298333705301807,0.06526487913286198,0.2743911908703369,-0.012364106635313088,1.0,0.02753504902913605,-0.0012634886465574232,0.019060488826483535,-0.013346056130844941,0.007468944893064753,0.13556138862655467,0.017787566220964016,0.22607320748616383,0.2659366576079399,0.14623623941431665,0.042528672314925825,0.2554736305665234,0.20835913844573328,-0.021423683974622052,0.06604856459370838,-0.007870628038330559,0.009989757682053799,0.07549387660417639,-0.021935390519721647,0.03912230455029542,0.13749853909669837,0.013365703014186815,0.2857878134018109,-0.009016282017052867,0.04755902948498698,0.09301668580231778,-0.06247765182309483,-0.15035721561191576,0.021307541127752586,0.183989066199776,0.17581711608351616,0.005578493747180751,-0.11991110691617442,0.2140722239936786,0.05263490633749329,0.1184346440123622,0.0009007493983684567,0.003744343118640541,0.11147234750190331,-0.08814324574514518,-0.09570024932512701,0.13925284674692756,0.06025375474612417,0.015817855606036393,0.020050865844697525,0.09710851524360477,0.0985772355276033,-0.18464658179008173,0.047725234770069506,0.0920116942103351,0.13410002220233497,0.04373631456498584,0.1447843607244952
GATA2,0.04045095226042824,0.1398286964363152,-0.019238680296524552,0.015274954811855658,0.014416284868288607,0.032268237365561156,0.0768407501989928,0.02260163549885529,0.027535049029136036,1.0,-0.055897488042371705,-0.023936623707932213,-0.022772934448375724,-0.059241299179430815,-0.021917802249991156,0.00807082999581717,0.04148411551405547,0.14224098339275826,-0.01158984887002099,-0.01555798289317871,0.07148154622117105,-0.0017740288031400982,0.04340714805038052,0.03889228456817545,0.004978191062893952,-0.0021760423255003515,0.0549940148435391,0.06632016875354119,0.026536060429622747,-0.03419842779529406,-0.01285962378232567,-0.036561100148781264,0.00915894436850015,0.07415760740160139,0.011973698958612014,-0.02063546070820331,0.34962488045845697,-0.039204257912939126,-0.1659571262458889,-0.017180544530614385,0.00941717377426882,0.0924357313108786,0.016973645735134706,-0.06901949904421113,0.023484021501242257,0.011440491456170874,-0.006702060043786551,0.024552696212776868,-0.022111429370794432,0.0497838266864662,0.0478507961616299,0.010134552383145305,-0.012502064327340214,0.0016522515298323204,0.05345847547515781,-0.06274378121602305,0.5749580063334808,0.012453191499573286,-0.028555536364350494,-0.020561839063708866,0.0474232990584137,-0.033637735770075734
