,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer,promoters
RUNX2,6.974407941566064e-197,2.011119789552691e-118,0.0,0.0,0.0,4.4262270779356265e-281,0.0,1.6547583772393444e-99,0.0,1.8620869896422097e-71,0.0,0.0,1.2896625767264226e-290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380133365682035e-169,0.0,0.0,2.7790971910225566e-184,0.1905895679393841,0.0,0.0,1.3458200266479444e-209,0.0,0.0,1.0,6.319236776810669e-98,2.8873503034759514e-57,0.0,4.403058480370926e-18,6.57098180811322e-23,0.0,0.0,0.0,0.0,0.0,0.0,6.623462559660966e-202,5.16047004183995e-14,0.0,0.0,1.0,1.9880000615445776e-23,3.082211234861489e-60,0.0,1.0,5.1657192587707596e-191,0.0,0.0,7.684927167521947e-16,0.0
MAX,1.0,3.5838750820313216e-64,0.0,0.0,0.0,2.0460773801804072e-221,0.0,2.6302049222836187e-198,0.0,4.685751819522945e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.711143381355428e-244,0.0,0.0,0.0,1.0070949469209403e-136,0.0,0.0,0.0,1.608082270001006e-293,0.0,0.0,2.3297822336787348e-135,0.0,0.0,1.0,1.740567553772855e-120,1.2000269978790528e-75,0.0,2.666506742640232e-18,4.393768599808084e-15,0.0,0.0,0.0,1.2925391447842316e-218,0.0,0.0,3.2950475166319885e-282,0.0,0.0,0.0,4.512279684e-314,1.1152353345838943e-144,3.2200860247952598e-34,0.0,1.0,7.355456395169471e-40,0.0,0.0,1.5018242349337953e-189,0.0
IRF8,3.31864811432193e-24,2.8785146981530853e-67,0.0,0.0,0.0,2.9193437853108746e-127,0.0,4.331530633620459e-86,0.0,3.781751407295645e-57,0.0,0.0,3.8959728141775875e-158,0.0,0.0,0.0,0.0,0.0,6.574625845062117e-249,0.0,1.402910639228241e-277,1.2384075289049476e-176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2099888657100684e-43,7.888810790156357e-95,0.0,0.0,0.0,0.0,3.779289570667893e-127,1.0,2.2339358932141023e-15,1.4610112243714926e-32,1.7532010732269829e-218,1.8089600730880998e-92,0.00011248724348963421,0.0,1.8527370960170805e-182,0.0,4.406891020416362e-248,5.379062560976069e-295,0.0,5.561158423684692e-139,4.686511444380315e-05,0.0,1.1197190155365672e-52,6.375118044423983e-66,1.0,1.191056262966725e-60,5.685048316665914e-61,1.0,9.141839508413163e-137,2.287773381772559e-144,0.0,0.25849009143683155,3.47858549141737e-172
MYB,2.6252771886427306e-177,8.689777520694281e-277,0.0,0.0,0.0,0.0,0.0,2.744568736146877e-161,0.0,8.238349226280663e-149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.982246177659481e-272,0.0,0.0,5.158856301972992e-226,2.45755228815249e-17,0.0,0.0,9.151232659224579e-201,0.0,0.0,1.0,1.2156161237016744e-306,1.0601089414678669e-86,0.0,5.197288694521824e-25,1.1226785665481382e-48,0.0,0.0,0.0,1.2830932074057046e-218,0.0,0.0,0.0,2.649867344717629e-05,0.0,0.0,1.1679363562961879e-31,1.0611747939515221e-161,1.558129661079795e-08,0.0,1.0,7.775950033270216e-96,0.0,0.0,3.373156367205787e-157,0.0
ZEB2,2.1244184136764752e-33,2.5092605309884943e-40,0.0,7.127282361076818e-172,0.0,5.197054599910036e-211,8.181955053539298e-290,6.960984610563825e-50,2.2216705e-316,7.272965541339189e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333492953104728e-233,0.0,4.058208207172353e-118,1.3533748724134589e-170,5.7661805193094614e-133,0.0,0.0,0.0,3.5941888980682985e-58,3.957905365331011e-300,0.0,3.177192967010651e-50,8.246057410213679e-95,0.0,6.208231926512351e-216,5.043416298584355e-30,0.0,0.0,2.220474007510993e-18,2.3009748982840122e-150,6.806799746947426e-38,9.275699071596443e-226,1.0,1.9055091639466464e-43,0.0,0.0,0.0,3.4780914263881726e-14,0.0,0.0,1.1139046576901672e-209,6.811350968147047e-57,0.0,1.2719461923197274e-300,3.374402073395721e-108,5.710529770009728e-125,6.262954684607888e-05,6.451557658237662e-289,4.722503256695888e-09,1.0,1.7373321328457252e-281,0.0,6.152768484514218e-71,0.0
RXRA,0.059728587917304225,3.894465444948842e-22,0.0,2.6896523749916887e-266,0.0,0.0,0.0,5.946970943784974e-297,0.0,2.842617696907074e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.367861744360145e-246,1.01511617e-316,2.919090281899246e-238,0.0,0.0,0.0,2.4969227910228145e-104,0.0,0.0,5.337694364793592e-94,6.530699967793803e-133,0.0,1.105284742766677e-280,2.114331134767384e-59,0.0,0.0,1.0,0.0,1.2796765648409833e-116,0.0,0.00030562828497539426,2.3908706302156213e-45,0.0,0.0,0.0,3.442167360167063e-17,0.0,0.0,0.0,2.2069372159100816e-68,0.0,0.0,1.253255108236906e-164,4.52675712926626e-309,1.0,0.0,0.00010742034190223077,0.11788466224802546,0.0,0.0,1.6132253427479122e-135,0.0
SPI1,1.0,9.630030677548463e-15,0.0,6.82576926161787e-288,0.0,5.344740950369155e-34,1.8672339251944e-311,1.0,0.0,4.393701585869319e-38,0.0,0.0,9.18044713422263e-95,2.210406374483627e-183,0.0,0.0,0.0,0.0,5.426735239055362e-169,0.0,2.7126343771317074e-179,1.2575383544526728e-155,0.0,0.0,1.7383596312654096e-256,0.0,0.0,5.608055640609335e-288,0.0,1.9072296000621943e-55,1.1694810488394845e-29,0.0,3.1300328787754427e-129,0.0,0.0,4.236549052390939e-52,1.5298623575299069e-09,5.5643159929351135e-19,2.0921798338916722e-23,2.0452912466553913e-273,1.685622736469318e-159,1.0,0.0,1.518901481086854e-138,0.0,1.32943e-318,4.939939612478e-146,0.0,7.128116157745111e-58,3.194226182631773e-159,0.0,1.8056472429314573e-36,7.181073861305026e-07,1.0,5.0657066984949974e-80,2.1513219153055994e-78,0.2709875683909159,6.547536173512582e-234,1.344751111386716e-97,0.0,1.6539704222717497e-10,7.321162602560371e-208
MEF2C,7.090380814946618e-166,2.0071997457717623e-101,0.0,1.891744872619724e-287,0.0,8.302169239763904e-270,0.0,8.309052003113461e-235,1.2061894597637735e-294,9.25533926019474e-112,0.0,0.0,2.146083e-318,0.0,0.0,0.0,0.0,0.0,2.7916881561093e-178,0.0,8.295643898765266e-176,2.6773523883008116e-135,2.0647656901229394e-248,0.0,0.0,0.0,1.9087386697657777e-85,0.0,0.0,3.327189844415316e-73,1.005325062839703e-06,2.5113458921043256e-297,0.0,1.2422215498719988e-56,0.0,2.2564370842199846e-88,1.0,1.722984443908151e-49,3.1772020342430324e-26,0.0,4.7781149971501793e-42,1.153538116753444e-39,0.0,1.1374090251614302e-196,0.0,4.522260166062035e-241,0.0,0.0,9.19228140588716e-244,2.000800467689046e-05,0.0,1.9054214859537298e-163,0.5561482013045824,1.7290568671644396e-21,2.800558777951596e-11,1.2782211776156298e-156,0.044772443315972764,1.3759188326894175e-130,2.1533350528239626e-245,0.0,4.518020742398492e-66,4.2761389690040354e-141
FLAG_MEF2D,1.2216633485546965e-19,2.680575619561334e-114,0.0,0.0,0.0,0.0,0.0,4.998441857675302e-92,0.0,2.7753423708698027e-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.190860270092617e-159,0.0,0.0,3.938603872339846e-176,1.6203297927499957e-79,0.0,0.0,1.5875869686756168e-156,0.0,0.0,3.6003085681806777e-07,0.0,9.033079819574885e-214,0.0,1.0,2.166658494260277e-111,0.0,0.0,0.0,4.430112955462035e-06,0.0,0.0,0.0,1.1815582577133788e-171,0.0,0.0,1.3229330031448468e-91,0.0,1.0,0.0,1.2345146004890285e-13,9.287945914519753e-29,0.0,0.0,7.387872291025518e-108,0.0
activation,6.542306483982781e-12,1.0724373214528118e-15,0.0,3.488712747077408e-221,0.0,1.0,0.0,1.0,0.0,1.6880944019914748e-18,0.0,0.0,0.0,1.271231278231273e-174,0.0,0.0,0.0,0.0,0.0,0.0,1.1423637687903738e-286,0.0,7.368600815519757e-97,0.0,0.0,0.0,4.6070650593092186e-80,0.0,0.0,0.0,5.141014937898633e-207,0.0,1.2828143821881515e-101,7.819481242957579e-57,0.0,0.0,1.0,0.0,1.5542358698404842e-47,0.0,3.1249680869058794e-10,1.437313316024831e-07,0.0,0.0,0.0,0.0,1.3060521611793414e-148,0.0,4.1378271883586205e-197,6.244562448931936e-81,0.0,5.3823e-317,1.0435015233242064e-293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
repression,7.906109156986423e-113,5.9410575376332595e-18,0.0,8.950662927585151e-21,5.822503114494518e-32,2.818904357574053e-134,5.0458089462169854e-73,1.0,3.428194504267664e-31,4.763095375949644e-46,0.0,7.4923473905e-314,0.0,3.922071293516608e-43,1.1662414233629198e-264,8.887454053609835e-225,7.936636011115857e-147,5.451967485334569e-30,2.428705039547364e-260,8.247518266453175e-201,1.0,4.023089769409846e-148,5.145364860044183e-70,3.156358860669056e-23,8.262961335617664e-179,1.2108543915091974e-219,9.380611455737056e-14,3.40772152406164e-10,7.538947843571473e-110,6.880275132995596e-64,0.0,2.322549548802306e-207,1.8183354169511243e-08,3.5737023365353203e-38,5.832141550117564e-65,0.0,1.0,7.651850964148324e-99,8.376908864446655e-16,0.0,0.0,1.0,2.274390833489444e-170,0.0,3.2345677996736165e-25,0.3608943896835369,1.419775835443866e-47,9.9053847110999e-127,6.939407265616764e-48,0.0013085343030309502,2.443206961607342e-198,0.0,0.0,5.307716013624587e-122,1.3451122368632552e-25,0.0,1.0,2.099954871193074e-08,8.621182751980604e-159,5.9349101421741524e-204,2.7084025843157304e-276,0.0
ELF2,1.0,5.1640238749280204e-11,0.0,0.0,0.0,5.778702853127908e-270,0.0,1.954644201691214e-31,0.0,1.9644575085977774e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.197783634164656e-250,6.038383341197884e-190,0.0,7.294859768158281e-200,0.0,0.0,0.0,1.0,0.0,1.1505033373012875e-164,0.0,0.73198523038698,2.2194950943258925e-52,0.0,0.0,0.0,1.9813235203355568e-39,0.0,0.0,0.0,5.170167663561991e-148,0.0,0.0,7.705906184134491e-233,0.0,2.991744294801004e-11,0.0,1.377553051252935e-18,1.0,0.0,0.0,5.688508103251571e-85,0.0
JUND,3.8676411809914373e-87,4.636917473509826e-235,1.3690043982240667e-130,2.0366826024560039e-168,0.0,2.21879041301429e-52,3.1841136085424332e-130,0.0,1.532292338867478e-112,3.604315574805759e-82,6.855080717593337e-219,2.1308875425195133e-142,8.327420107993034e-48,1.0605481607914856e-174,6.128065033256098e-243,1.7870337120932017e-159,0.0,0.0,2.848761865345049e-78,1.5518547494967962e-241,8.94589452798979e-77,2.0703130087946018e-79,5.570090672894916e-109,0.0,1.0345903373683869e-187,6.060580713826134e-209,2.1251966233209315e-25,3.438313203014793e-295,5.61037233078963e-271,2.992905518783748e-13,0.0008232928469109139,3.008696975708299e-98,0.0,8.752360936337848e-17,0.0,5.839047659610001e-66,2.296844122579933e-40,1.0,8.756937334029077e-05,4.3598549599982476e-75,3.002030406457719e-06,2.9445876613072748e-86,1.4731613819194997e-91,6.573797214996228e-15,0.0,4.0167015360447707e-84,8.38444673163661e-187,3.75301940854903e-179,3.5945394262259106e-54,1.0,9.961629388785594e-191,4.717111593521673e-69,0.12784351297010024,1.0,0.6294432242773823,5.729608034691977e-13,7.990492478888348e-39,3.6537657022485996e-31,4.918786734329252e-31,2.6954216321845593e-233,1.1131180986669491e-17,0.0008147196042548833
FLAG_SPI1,1.0,1.3396906017996126e-13,0.0,0.0,0.0,1.1759783319592217e-29,0.0,0.012897098001070832,0.0,6.940201120352177e-48,0.0,0.0,4.255853700407943e-63,2.1553734211052657e-115,0.0,0.0,0.0,0.0,4.680566013987342e-225,5.381707381732912e-237,2.4789447434479226e-295,2.3984667655081886e-203,0.0,0.0,1.1106379595519939e-171,1.4158017472809702e-299,0.0,1.1320972024056061e-250,0.0,1.3047520421164384e-51,7.168427524373691e-98,0.0,1.2295123184419354e-115,0.0,0.0,1.1418265621855602e-63,7.089425068607585e-11,3.4127353220032804e-16,4.267097188589353e-28,2.78616529934522e-305,4.0548621221379336e-142,1.0,0.0,1.7385475825486227e-203,0.0,0.0,8.695917205450619e-85,0.0,1.3584897729487373e-48,9.630505140111377e-94,0.0,2.0451589712884994e-37,1.236951282351757e-59,1.0,3.4217124054794353e-177,1.247249943123248e-77,0.04110176129352187,1.6219008213126958e-221,1.91993968946437e-85,0.0,0.008326516956199268,1.994159084273627e-243
FLAG_IRF2BP2,9.542196833113451e-48,7.903048505324247e-157,0.0,0.0,0.0,0.0,0.0,6.974535744314053e-276,0.0,4.340022775935893e-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3027254965166538e-230,0.0,0.0,1.6337819757219046e-183,1.0466137770490304e-41,0.0,0.0,4.381734042055154e-220,0.0,0.0,1.0,0.0,6.225420544204989e-192,0.0,1.0604522742323137e-13,1.4501712521961688e-76,0.0,0.0,0.0,6.70418254507151e-58,0.0,0.0,0.0,2.2716565606848197e-74,0.0,0.0,1.7650099683812002e-59,0.0,1.0,0.0,3.647859256266788e-05,1.0,0.0,0.0,1.0301694802456706e-165,0.0
SMC1,3.1962248636777966e-161,0.3591702926419755,0.0,0.0,0.0,1.1363066470643892e-275,0.0,4.09442921528919e-24,0.0,1.2069749853033208e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.019133744622516e-92,0.0,0.0,0.0,4.1586411305484566e-24,9.256534767165875e-134,0.0,2.8805138215856233e-105,0.0,0.0,4.164771915970322e-148,2.1382515698339122e-22,0.0,0.0,1.0,9.227989596589291e-268,4.319212921648427e-167,0.0,5.701846076424675e-180,1.7980831945862669e-28,0.0,0.0,0.0,8.136108283430623e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.54841277819956e-224,0.0,0.0,1.2076687431284194e-90,0.0
LDB1,1.0,5.428966985683094e-47,1.0,1.0,2.3809780085261834e-13,1.0,1.0,0.09708761568466305,1.0,1.3577355891873078e-28,1.0,1.0,1.0,8.251709640876728e-06,1.0,1.0,1.0,2.2343768389434714e-09,1.0,1.0,1.0,1.0,1.0,1.0,4.2789715604532354e-13,1.0,0.050582063332974506,1.0,0.003101216555587685,1.0,1.0,1.0,4.703704424698051e-32,0.11099620992739777,1.0,1.0,0.0,1.0,1.0,1.0,6.473973371994605e-12,8.063570998154792e-36,1.0,1.0,1.0,1.0,4.2323491684444415e-05,1.0,4.330773601588885e-31,0.00029348974864896316,1.0,1.0,1.0,1.0,5.0047332165684744e-11,1.0,3.9213156312144654e-55,1.0,1.0,1.0,1.0,1.0
H3K79me2,1.0,0.06561680023095676,0.0,1.0530150024253983e-37,2.2717404022521614e-249,5.499868580278799e-28,1.337809325846776e-116,8.869538419477561e-08,2.1649398791334966e-89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9745161455935325e-21,5.7331256795651606e-46,7.53861545045275e-243,1.0722457012961535e-34,9.63469963262434e-46,1.8725500367320006e-07,2.907058212254345e-301,1.6565935806004372e-209,0.0,1.7687968444913742e-05,1.0523250796948065e-53,0.0,8.051743570744684e-294,3.08676608032376e-73,0.0,1.0,0.005831633335547204,0.0,3.278476241579121e-190,1.0,0.0,3.007158739259539e-117,0.0,3.9952635058024993e-250,6.575484041750717e-45,1.0024633651996474e-296,0.0,1.0523302426540207e-167,1.2403056203261573e-73,2.9251747058499583e-139,9.726730860733599e-123,0.0,1.686633094869615e-08,0.0,1.3731969083971445e-101,4.878097059421084e-140,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
WDR5,0.08010805633764619,1.0,3.888867895380022e-107,2.3956824331870875e-08,4.591946800518037e-47,2.8397907643833528e-14,2.7178671866498985e-26,1.0,1.0716635909015283e-23,1.0,1.5713056147089588e-99,3.564700139302042e-136,4.992868838124088e-62,1.7375061354613417e-48,7.529173421912119e-130,1.3401358496452319e-62,1.4755131767983124e-99,1.0,1.096501122875223e-20,1.0527809875681531e-49,9.674853136645e-09,2.3764653949762628e-12,2.0318419270067917e-08,2.972530050909495e-45,2.247352275291113e-30,3.66486818896867e-75,0.00641827532879187,2.142114493279274e-16,4.9401185891936365e-102,0.0011246338976003416,4.551579214414281e-06,1.2294110219501362e-60,0.0002260655916258469,0.03358169133434596,2.3722568872067687e-110,1.0570550702658237e-52,1.0,3.229555050613781e-60,0.0,7.603054535183558e-26,1.0,5.364112368515158e-18,1.3901743449552884e-42,3.987834060007587e-102,1.2482892084778481e-35,6.011244655863732e-05,5.49419592364886e-47,2.787322429290091e-35,4.3923177523014965e-70,1.2711863309644193e-15,8.052719685174965e-46,2.6393289454359177e-21,1.7105216860880998e-07,1.8300006897117534e-42,8.255165558374643e-06,4.6194496515048755e-50,6.427989647970758e-11,8.470595951553905e-17,9.015740824212333e-38,6.041768487056845e-63,1.0,4.373084282577551e-156
H3K27ac,0.10454320645529078,3.547483142856516e-26,0.0,0.0,0.0,8.272384528200229e-66,0.0,2.034249561538099e-44,0.0,8.955551646105342e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.587602818753614e-219,0.0,0.0,0.0,1.4115345144068219e-173,0.0,0.0,0.0,0.0,0.0,8.893360782887695e-252,2.632956772658589e-146,0.0,0.0,1.0,0.0,2.6963974080878156e-113,0.0,4.486037523506853e-73,3.979991923140415e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04023006995934945,0.0,0.0,0.0,0.0,2.6854706611974384e-05,0.0,1.0,9.219334068842434e-287,0.0,0.0,0.0,0.0
H3K27me3,1.5592472969641066e-83,1.0,3.054150811243563e-19,3.938456816119986e-40,2.6508652040776147e-05,1.6281925000150974e-78,0.9414546573041217,6.67888070814845e-14,7.4689780339706585e-06,0.003856017853647668,7.965567604874252e-58,6.377224084433367e-33,7.949552247893391e-69,1.0,1.7076046548638537e-33,0.02643348260953816,2.1728975060077686e-06,2.5554540745173357e-10,1.1635211287554681e-07,1.0,0.0005621992793996628,0.0014892183286370456,2.599665597903592e-41,5.459831160106684e-18,1.0,0.002855695281166772,1.8771167489036985e-51,1.0269011699494704e-33,1.0,1.0,0.0,1.0,2.3220883947574908e-06,9.410967842919028e-36,4.018461117112381e-11,9.721574272482702e-82,1.5154259335785057e-14,3.8238841509275964e-205,1.0,7.39109268475698e-32,0.0,1.0,1.0,2.746197386577297e-253,7.64112861324455e-57,4.575893796384898e-244,5.959990753376944e-12,0.04321273956915669,1.0,3.6072626719462093e-16,4.544390441732492e-13,5.336557166292397e-09,2.0605585333518075e-20,2.069446000324625e-86,1.9314721339557369e-25,3.8054702489131174e-80,2.1836232861555316e-12,1.5552194957860131e-264,2.062398870883469e-32,3.171222022037816e-09,4.2649199472226267e-73,1.0669535484083768e-143
MYBL2,1.0,1.0774708845026633e-48,3.1298170071318175e-45,1.0,1.3910410830185182e-21,2.803403310550347e-06,2.5173470895253835e-05,0.4800306263102443,0.15924014827998317,8.667442339606549e-09,3.4930990781821116e-34,5.224075946607153e-69,2.819464802554003e-26,1.2137415805409522e-56,3.8938816744052643e-48,2.4609690303810103e-22,5.571883620013576e-33,1.4534096754505661e-08,0.00010634431003934408,1.909791846302419e-22,0.012309349539719334,0.13657407063939142,1.0,1.657190238885048e-24,4.1816840175867046e-33,1.322316520633225e-29,1.0,3.965752588405906e-23,8.874687424772197e-53,1.0,1.0,1.3584355392916165e-20,7.338884331979192e-73,1.0,2.8318816274174714e-45,4.582310054463749e-10,7.852795874170865e-38,2.1025548516102153e-23,1.1501597282360491e-17,4.7269683351236747e-07,1.0,0.0,7.009453451112443e-13,2.4879934082087925e-35,1.6059032590546034e-21,0.005254336915175678,1.0236296169401151e-43,6.325030148949937e-09,1.7568436783723885e-78,0.3140073759501897,2.6814788256681803e-13,0.0038328736134130314,1.0,6.406787324733029e-10,2.1529923098017262e-05,4.5208532694457955e-10,3.6159469321601994e-42,4.921738132075212e-15,9.042738704147818e-10,6.39777793294848e-25,1.0,6.488164349059111e-72
CDK9,0.0009053749778171858,3.437357423910197e-45,0.0,0.0,0.0,0.0,0.0,4.320629371799631e-35,0.0,5.878178023428582e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400107248341399e-196,0.0,5.089136798012829e-242,9.09825167e-316,0.0,0.0,1.0,0.0,3.734092544080246e-153,0.0,1.0,3.136588280585934e-43,0.0,0.0,0.0,1.1171428479757505e-151,0.0,0.0,0.0,6.7758536455698756e-121,0.0,0.0,3.7668483813718505e-233,0.0,0.0011498718290908635,0.0,0.5651420017043415,4.47573381250899e-05,0.0,0.0,0.0,0.0
H3K4me3,2.3421347127959906e-165,1.0,0.0,1.7918345360866926e-143,0.0,1.3376933644320092e-260,0.0,1.0,0.0,4.431056616027749e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8185307415395636e-251,0.0,4.981063497384154e-95,0.0,0.0,0.0,2.261187829711261e-46,1.271613227849946e-215,0.0,0.0,0.0,0.0,4.5710288140909246e-23,4.247783924304138e-51,0.0,0.0,1.0,0.0,9.269434944425828e-225,0.0,0.0,8.493609708636051e-72,0.0,0.0,0.0,3.925738261410842e-210,0.0,0.0,0.0,0.0,0.0,0.0,1.2689954798441459e-271,0.0,1.0,0.0,2.74058274366943e-06,0.0,0.0,0.0,1.4714366881251728e-81,0.0
FOXP1,0.0,1.3665870750313376e-241,0.0,0.0,0.0,0.0,0.0,1.0323563206273926e-293,0.0,1.9582116825862122e-216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1639049092634469e-240,7.691257848679342e-27,0.0,0.0,0.0,0.0,0.0,1.0,7.618996113984774e-245,1.3346632439136154e-107,0.0,5.375969964602666e-99,1.7285658041553462e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.637159448429181e-09,1.5307528789772883e-83,5.002871022732121e-66,0.0,1.0,1.942262298389119e-167,0.0,0.0,1.335654155757139e-75,0.0
MLL_KTM2A,2.3239929250085663e-166,4.703710101028686e-55,1.0,2.9464727047694748e-198,1.0534285249499742e-50,1.0,0.0,7.872776651262043e-72,7.774523994444565e-145,1.0380446070252163e-102,0.0013523374270459465,8.599117372616643e-77,1.0065914150411298e-15,7.88505464773478e-11,4.4632955503068754e-13,3.697572162382086e-154,4.619660566385837e-115,0.0,1.504930353553126e-17,1.671506845992103e-50,7.271461533899742e-144,1.5886687522905236e-98,1.6613216828643807e-153,1.7962200174055858e-259,1.936151143331869e-23,6.0761943991380955e-25,2.4242929053859482e-124,3.9883e-319,9.352443125341422e-08,4.3315388088731224e-238,0.8205750769281167,3.9357818375103797e-38,1.1208586609825713e-162,1.7109607272589144e-115,3.758086605660006e-80,2.1519051297426894e-77,1.0,3.681640052727304e-88,5.436801332034723e-09,0.0,0.0,7.946806365618737e-06,1.1495676592682087e-116,2.3906848672611116e-240,1.1385634e-316,0.0,2.210886408030195e-26,1.5410178169618793e-196,7.773632011765751e-32,0.0,2.0892999136684945e-277,2.3476527419935652e-46,1.0,1.0,2.319580871203458e-25,1.7083151527976556e-19,1.0,0.0,3.5615971397796533e-12,6.635170120664182e-147,9.053369765149604e-225,2.41056892355e-313
RARA,0.0035765312822189726,1.452316066301538e-18,0.0,9.070482938070261e-103,0.0,2.061871806322802e-261,3.845341608820837e-199,1.9804962071552997e-271,2.6734794626014387e-146,6.846813470698858e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4834139e-316,2.2002835680516245e-156,0.0,9.713645689036618e-72,1.5836515294305538e-81,1.1502193582470935e-95,0.0,1.6144591150550316e-299,0.0,3.0483813997855133e-31,0.0,0.0,3.970481601013798e-21,4.763653956649122e-24,6.334182970347661e-274,1.4245680590105184e-198,1.2775514467627013e-13,0.0,1.0172063076996412e-204,2.0518134746388216e-06,7.37562014082729e-94,3.0029067325582825e-55,3.1290276358441196e-156,3.520708890264042e-12,1.3600117326446663e-53,5.9865797502504545e-282,7.8116294446402965e-286,4.908434540871901e-283,5.8142754662397126e-15,0.0,1.1816551789013787e-255,0.0,8.723504971699609e-05,1.1330570822051236e-304,5.631664396848415e-177,1.0479742583256608e-34,4.536085752634032e-91,1.0,2.3641106381503573e-187,4.84304987504914e-16,1.0,2.544207845949934e-270,0.0,8.167607817286083e-74,1.1773871733281439e-296
IKZF1,9.287616587747166e-50,1.9991310073482164e-43,0.0,0.0,0.0,6.190822916596468e-272,0.0,1.1519438622951e-105,0.0,6.845223676680668e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0124722566640075e-181,1.9219099931770016e-102,0.0,0.0,2.8515624471038495e-270,0.0,0.0,0.13646303983530264,3.120355492346596e-134,2.2398081053047877e-72,0.0,0.0003954975211525622,1.374687717094565e-18,0.0,0.0,0.0,9.714871986126561e-179,0.0,0.0,3.950384175468766e-289,1.379659708172603e-56,0.0,0.0,6.982821317055795e-131,8.35604910340076e-142,3.956034846211333e-11,0.0,0.00015145740913913243,1.6902830132474293e-102,0.0,0.0,2.4377455647042932e-185,0.0
AFF4,1.2585091576996447e-14,7.667865866071922e-07,0.0,5.1977930404841954e-43,5.135910027987702e-242,3.515825650890186e-164,1.3648845209805498e-124,2.5813682584389405e-43,4.3354367633550627e-97,0.026394415063929925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05359423253290837,3.2232829518494956e-110,0.0,2.333228503458582e-40,6.527226314272032e-58,4.422544167354725e-44,5.052901277907686e-289,3.105602197016924e-182,0.0,1.629626104102987e-11,4.934475854063384e-163,0.0,5.358119948290438e-24,7.739554696560937e-23,1.2272957701677794e-275,3.9633779231908047e-54,8.699575372946445e-07,0.0,2.8145188988503613e-239,5.5003974583972356e-39,0.0,7.377960001789435e-79,1.8719539131712783e-152,1.0,2.8033704809316477e-93,1.1297450456650721e-302,0.0,1.804397966315636e-186,7.300905297955618e-20,0.0,6.366025300647593e-158,0.0,4.5593089645471734e-40,1.0032016960253733e-241,2.984124408485614e-101,1.7003046589469512e-28,0.0,9.819341779530784e-44,2.911360944382312e-295,3.2727743796832296e-50,2.0398111569632923e-151,2.9589828434719854e-210,0.0,1.4041821084600038e-110,0.0
