,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer,promoters
CEBPA,0.0,1.737050093049445,-0.3027281563390569,0.6133172292906145,0.8504011219476317,0.35501669317301465,0.23807112515805762,0.24128484656463295,0.34649717370859423,0.9718375843911828,-0.047546119231258115,-0.4767680345736891,-0.6589811830613973,-0.08423934638402351,0.18741053052211742,0.1731419099447484,0.4977554082849217,1.2049585680258372,0.028401738883589905,0.013668767422297678,0.3728062855183356,0.04652601099382585,0.07305331623676391,0.8621276485869305,0.7244919986901769,0.20381834695670484,-0.06899030005397803,0.9465195326432309,0.3194797417878901,0.11696234525690534,-0.41038713032829127,-0.029875481254419776,2.19424313632183,-0.06710102575283099,0.5883872899517218,-0.4869845287471973,0.957187026922219,-0.048563156058532966,-0.7981103900162445,0.10867999146183718,-1.4200479403007267,0.027802075699767462,-0.04918870877260936,-0.7127678846442266,0.9705441373624677,0.685378938579707,0.36811613086867423,0.4341539640588448,-0.6709345777018622,-1.0266275453368425,0.16710961873332475,0.9728532302160708,-0.34799907907876154,-0.24316458316990655,-0.102307128741791,-0.4027623078111571,0.19770181302032205,0.6551533486334501,-0.12359338208023332,0.3886876349121201,0.19817255627964586,-1.0795346126921164
HOXA9,0.7026707316411017,0.0,0.6060775778871526,1.1925760676366999,1.9632114548610184,0.8830245619951117,0.8624025308592728,1.9819742468308363,0.7140131595165451,1.6793443973413353,0.8618775348186064,0.7258536159905498,0.128742948322506,1.6963207054058667,1.1403627648143686,0.801889541313859,1.4597122412107086,2.2241162257500875,0.6311498428895755,0.8282057009741992,0.6867483538508738,0.6041709510674248,0.650707725136904,1.873035271618183,1.5970479128155348,1.0439337048350021,0.2660801557386626,1.4945021230307167,1.4734951513897279,0.3230732010296465,-0.5853211495039161,0.5471103100673317,3.6868588894097636,0.22085015540005157,1.8919536972809137,0.3193573796440435,6.524075048841181,-0.299954346331272,0.3618444391888692,0.5453341682129844,-0.1224798315342142,4.6448698417638985,0.7393326709921098,-0.06835885445778056,1.3428413043142413,0.9544793239678868,1.4792055871257748,0.9609169184383732,1.3160125138420162,-0.3457543654269661,0.9525076070113523,0.32395097744647194,-0.6660144508821066,-0.44183855129786576,-0.1307527630639741,-0.1651017607547334,5.012574710061046,0.6513599857479954,0.32960881384841595,0.9672270899194444,0.4743061365015082,-0.8576877610662261
PLAGL2,-0.19210678835806405,0.6894749796036376,0.0,0.8119872564704084,3.369643955658205,1.3981458561798994,1.2684893895890235,1.7641401390306082,1.2535186961866256,0.22318910846291912,2.587791797953567,3.5140483958108453,2.5956245119267813,4.554755589288051,3.1715139289074803,2.3131127464691117,2.721155029383836,1.619332578906271,1.1412676627421006,2.129149098633199,0.7532224466871726,0.9202702452535546,0.7793347823143871,1.9661857839038335,2.508969841432288,3.0151722907601246,0.5172352680155141,1.6536358714613055,2.6037737564848733,0.5914434944555985,0.8689512121705146,1.9613971003631507,1.8802713205350006,0.40209070008264536,2.812367890386964,1.6552821054505258,1.3839503568810536,1.511159040821235,3.7513919419611117,1.2413940469687992,0.827305031228984,3.3524721254078855,1.5887377590898335,2.409934731025853,1.4145825828145826,0.05210294689313495,3.50695731498906,1.6656699519798193,3.948470583992061,0.8305855153501359,1.6481352531082973,1.1022149177043543,0.9017393052722104,1.3690122582886444,0.2825371731463639,1.6554748541848894,2.749788150099673,-0.34779997466253093,1.7546004396378165,2.0255708930305953,0.9116446728432798,3.51350529567707
MEIS1,0.546813704790541,3.842177343802359,1.4847817373676244,0.0,2.6866802403872123,0.6499527035468681,1.0512422223826925,1.5450077799453223,1.0081195736440256,0.6555553899743302,1.4623360382289066,1.4850965603960176,0.7256527029775305,2.0948044530433805,2.06607149651063,1.2203213046505612,2.4930551589533905,2.4740638992973913,0.7138224115253188,1.2165922478290003,0.8156383717911643,0.8221410373757193,0.6052799731479461,2.467813225558313,1.668959329513942,1.4995552438369164,0.3354056719767694,1.2258357685083412,1.6993797263233963,0.39158447948354724,-0.06838236573694316,1.2275948168468866,3.3681418805943357,0.30776425492214005,2.71799961891216,0.8667071954462466,-0.9429410215423347,0.4876667521046788,1.604643869364791,0.7510321593113772,-0.8717417968830589,0.946430178938058,0.9692902507737362,0.829192668908965,1.8599841890507471,0.7806911652135753,1.6628177169690757,1.37636200203841,1.3912154706592763,0.12561809610545574,1.2316430533910399,0.704071492979689,-0.010812027892111822,0.23836482759827402,-0.37446675943096136,0.5610485139566627,-0.2294637802984982,0.5663165195371463,0.6625931547597975,1.3117843594937104,0.48514989786733415,1.214541353637433
ETV6,0.42649508373194545,2.156815796204319,2.7451245070674886,1.0980322828788245,0.0,1.183666467957448,1.253075684527927,1.5710480907511863,1.3495356892814694,0.937093395917675,2.173513369572636,2.5347907615694014,1.8136275652716791,3.3265442577872335,2.6022750061509536,1.8693744799044467,2.680841463525071,2.339805520743377,0.9965693807190212,1.679559305515347,0.802557544194883,0.8675341012954763,0.969979973749795,2.080334974386649,2.5266442036979275,2.345319723762065,0.684267016598354,1.7712237964163784,2.236503470843255,0.5228613528527107,0.4324064869566358,1.8120768059440102,2.9375080481600944,0.5298345878732497,2.7626006236512843,1.3614491984801094,3.600197921177124,1.1562958553801193,2.786222722853991,1.061891820468684,-0.5982488045342913,2.6720008371609305,1.5230642066865874,1.6892556378822012,1.562863586155853,0.5431035418421218,2.8363523442957153,1.893573244884715,2.6488055387930602,0.5233823241262933,1.512884147531111,1.0581508808503715,0.49065925775475033,1.0059795834354668,0.26288099554896077,1.1457755487768222,4.6217310827267655,0.25127833256520554,1.2835436619399365,1.699637118631073,0.9570275409929059,2.257278065598592
FLAG_GFI1,0.2241418357723395,1.146376580859783,1.6040297995267114,0.4395642166660186,1.4842496743498073,0.0,0.7512486105439278,1.142642181617444,0.5655657669558095,0.42662987521560836,1.1948160759446107,1.6098635491554405,1.2349748326790413,2.2947350565434026,1.272216597222014,1.359912959582608,1.3548328596667387,1.2266006617282823,0.6384179936573994,1.0709811159643772,0.4102429958061621,0.4089033625414521,0.29819333565793216,1.0488048938282555,1.4201903101619988,1.5657419334585787,0.10754746691154944,0.9930622865012403,1.4367333790245025,0.0944798697072019,0.5251980595160457,0.7384563018357336,1.2098922211085408,0.08496259224215194,1.4831158429715778,0.679425459340155,0.649954571247431,0.37696195305218355,1.5304735793860558,0.32342573436440913,1.3012070969837786,1.4970451199645676,0.8139795393744352,0.9040075084545686,0.72943503886986,0.12587347028080503,1.9603894803363933,0.8377874882329528,2.0121281336058923,0.1382967772326716,0.7492975838906957,0.7238861943977734,0.4487162441746818,0.4283737371273057,-0.0063484128495198315,0.5477049836893104,1.1570764695169917,-0.12395585709399551,0.7364378392705911,1.0153850892720395,0.42123531336789005,1.300391489675451
RUNX1,0.21349023977664627,1.9361679883248835,2.9100129227848752,1.0398581159719187,3.5284710457789528,1.1726849526963155,0.0,1.330680210381971,1.2822559788955563,0.5869886442788218,2.3964100885893727,2.9208454127820946,1.7265144276471796,3.065367296213639,3.4871231281443027,2.097898258933524,3.697345299767879,3.1810357227896766,1.198691544031452,1.9446776066894667,1.2340831046391398,1.1308292207353274,0.5711767415216756,2.5430476287716965,2.3568521074979825,2.613064231797942,0.37351987574218365,1.3522764695264267,2.570393631628114,0.5722798234271166,0.5251527226805704,1.652967655484994,2.7527449130994666,0.37551962840072345,3.765346196418135,1.3931820816476619,0.7669780605049149,0.7993515350759225,3.2774993052258297,1.1806380803418155,-0.0960274239921374,1.9431228492819692,1.8657961835773502,1.7525338808237922,1.750728359789544,1.061670379947716,2.5826268158258583,1.8635983663518394,2.689612761471872,0.43209523885087836,2.016909142975447,1.2564642578243768,0.5768183069897385,0.7732153957787785,-0.07306732939493826,1.340998567621918,2.370241377969015,0.4117152375889512,1.2635697873741003,1.9269168058844426,0.9492696756861342,2.7368341228980415
FOSL2,0.13093636178318127,2.082455129539219,1.5211491627386666,0.7526674078732244,1.516195455195342,0.9083593123642231,0.6788204108407128,0.0,0.5227039693206762,0.5545781893279725,0.8519449449570146,1.3769254831807534,1.0859849647679207,2.543088678792158,0.9127590407586225,1.2377068927846784,1.215743560730436,1.5787159558688417,0.5023030483283875,1.6745156941390926,0.4292120415491074,0.5961951082306893,0.44864656566479116,1.0913151823549558,1.1634394322012143,1.7398130539653969,0.0037744209735866524,1.3743554409358136,0.9200183114413367,0.10595608715102683,-0.0016003889832514597,0.5016446386632656,4.1421193857604885,-0.09559781710467591,1.6084578842081114,0.42087595566487984,2.385547401805678,-0.26814984000739184,0.29970967482561617,0.42619494192505725,-1.4460666061664251,1.4373400344841023,0.44185323975067176,0.0058669297783291545,0.997889916690496,0.6946419000701372,2.514315216319634,0.8722312024236087,1.611107102220809,-0.4918868911025167,0.8842827926458816,0.5999332264081755,0.07356128680319678,-0.027365454156339904,-0.2034943923865605,0.23277765813425794,1.799179450373381,0.21281040898556117,0.5097386872697868,1.078475079000061,0.4255145990873127,-0.2855120469978257
FLI1,0.31524575541550504,1.5212304297547277,2.9995940924825795,1.021669063609238,5.161800399399003,0.8677434013586098,1.3173059809870016,0.9885239989664416,0.0,0.4735583352109223,2.4865651146645584,2.782740532582921,1.4443225123512162,2.9297665708223866,3.446224497350764,1.871159196280807,3.6199767602730613,2.6845583833734907,0.9816522598200778,1.5201410434006493,0.8557941979230766,1.0121630581972327,0.6746824757937631,2.261979843653044,2.5662226991076067,2.2195086047794135,0.6530637125403332,1.2884928894644396,2.284603428025068,0.5756297920116518,0.39641036797059065,2.84143246137229,2.5262469326045007,0.5429105377526031,3.1944901201186604,1.2168833755476705,-1.336390424954293,0.7149903980162935,3.112225577534785,1.1567205300923702,-0.27600771290334714,1.3449404702390946,1.6593350826671944,1.7846189804927641,1.7035120104132073,0.7182565478483747,2.135190151693553,2.068192114282739,2.301344355262757,0.2599661412667677,1.7088614346323192,0.9727808568385831,0.45807099588933586,0.5368460728062289,-0.3708074566162238,1.1498974140165714,-0.3337286252307785,0.5112249293301221,1.1696432882993089,1.9422666782941818,0.641911285486012,2.7900073301380135
GATA2,0.4977335370564347,1.9621017368456013,0.21736460012523878,0.3933387098870611,0.9852975915997862,0.3789962229280204,0.35857859405757603,0.5934405383681512,0.28838994925767275,0.0,0.18016263657127732,0.1285788145879576,-0.10359064972975165,0.5439335358662079,0.5949169608769319,0.42644530835169936,0.638557039779643,1.6711459634515977,0.13397277587539935,0.306229399664423,0.2483764603949372,0.11281744064140031,0.21929404611591552,0.7629156983557956,0.5799220206814132,0.4997818149050703,0.124781365886994,0.7481475986959152,0.5956870590623071,0.13601044918429478,-0.34060624391512856,0.22861425901207238,1.5608721145794608,0.127032795934248,0.803853750453751,-0.15055226520477208,5.060036363845798,0.00759960439550442,-0.3083429012264539,0.21227680679339278,-0.43765147581559916,1.7728386313219362,0.21000223434570867,-0.20552277539550168,0.6361487494780316,0.5511622913530787,0.7700891776416665,0.45509840171783644,0.46112829163025815,-0.5429987945734408,0.37463141248541065,0.13508505488201747,-0.34076325243685607,-0.13895112597330364,-0.02179269186282579,-0.1049931489333444,2.7164131978591173,0.392760422502294,0.11484850235602322,0.4892953853421759,0.41879810661473665,-0.5287161223494958
