,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer,promoters
SP1,0.19057391550491826,0.3314873417721519,0.7185577335813421,0.3034462729912875,0.7036426322890121,0.35198344877215076,0.360762051380737,0.32806035531759553,0.3617728113556571,0.2162291169451074,1.0,0.8089970501474927,0.5798490475619983,0.8119431736094389,0.7519687601692158,0.5243523316062176,0.6961756700650459,0.38492802709568164,0.3564390078151546,0.4784254630990885,0.2947875417754936,0.32866327467817413,0.27284844554919124,0.5017301038062284,0.6322524537209592,0.6183034142907426,0.2463827407983199,0.3812908875495802,0.6285942492012779,0.26225061355816764,0.2981939285256821,0.47842358292310794,0.5370018975332068,0.23511973465197372,0.6884080370942813,0.469060445806356,0.20454545454545456,0.37809559971311646,0.8201058201058201,0.3618789001384718,0.33780364372469635,0.6742671009771987,0.4155535702612599,0.6484401067734401,0.404480045367548,0.1857887085049673,0.6120571540418869,0.44211382688974565,0.7618895627194382,0.33991442542787287,0.4282516786868938,0.35121869596742705,0.2995056379492307,0.36218043524191845,0.19110169491525425,0.45036849658258943,0.45454545454545453,0.15006509721896144,0.4487119729032659,0.5119834247956098,0.28596802841918295,0.8893608614047219
E2F3,0.09884296935814875,0.18670886075949367,0.6140363428244384,0.1885382381413359,0.5293059511317644,0.26176126652873977,0.23927643606273452,0.28401070820150887,0.23253048435199516,0.12935560859188544,0.5001657962364254,1.0,0.4704085300107823,0.8273537202022634,0.5875691506671006,0.39913644214162347,0.5027448447663422,0.21439458086367486,0.23007135575942916,0.366142311084975,0.1872244221641812,0.2025133760004665,0.18114845635649698,0.34361897007938125,0.4278792396571003,0.5124252023935234,0.15907758185710974,0.2801730798949158,0.47994320198793045,0.16421047687267348,0.18304086076597925,0.3295333506059821,0.3279569892473118,0.15166389250003037,0.5156723338485317,0.31117481342361486,0.22727272727272727,0.29726194996413957,0.7266313932980599,0.2380815364972036,0.20268218623481782,0.7068403908794788,0.2883010480901227,0.4844844844844845,0.2650929798445216,0.09010782650835958,0.5750636132315522,0.2895900392628489,0.7663581232045963,0.21619804400977996,0.28981935746422194,0.22793611839292022,0.18444148197522636,0.25928586520177477,0.1159957627118644,0.31206674287938124,0.4318181818181818,0.06667662689689027,0.32164942046549205,0.3560869078284242,0.16393271340507784,0.7429615726563272
ZNF281,0.10241667256386668,0.14082278481012658,0.5055086564601516,0.17223620522749275,0.4017388697346725,0.25096698749662677,0.22322717213509094,0.2677050377220735,0.20795424515836763,0.1262052505966587,0.4012268921495482,0.5264816304639314,1.0,0.6515771731278593,0.45401887406443214,0.34310880829015544,0.3828943119435346,0.21634208298052499,0.2168705402650357,0.32869009114966186,0.17057039346195974,0.19655066843555466,0.1701430166792752,0.2870751068593527,0.3555721207603429,0.4431538190777895,0.15562737798142617,0.24591768402616804,0.3972310969116081,0.1678742117685741,0.23030613551940565,0.2802487261421539,0.2549019607843137,0.14981714799470275,0.40612055641421946,0.28663569416300105,0.20454545454545456,0.25342783613888537,0.5220458553791887,0.22558311004010287,0.2631578947368421,0.4755700325732899,0.256705815701741,0.38538538538538536,0.21899293494955224,0.12015386479282772,0.4926600117439812,0.25899331470411374,0.6421959782955634,0.21705378973105136,0.25925256042142386,0.2140480041645751,0.23157251569182913,0.2605535601098669,0.17521186440677966,0.28650305256244984,0.3409090909090909,0.09896911617185666,0.28249588266368353,0.30644529062604997,0.21084526172813708,0.53640225229675
SREBF1,0.03239331965182931,0.10047468354430379,0.219058520532265,0.05972894482090997,0.21780842452405935,0.0947647746694252,0.06779563167516597,0.16208323192990995,0.06595190456415871,0.04668257756563246,0.13976622730664015,0.23035666398498256,0.1620941655684677,1.0,0.18197201431825577,0.1305699481865285,0.15726345896572405,0.0756138865368332,0.06498470948012232,0.12959423698912084,0.05105737635858118,0.05329989940664499,0.05985446161605245,0.11642580907795644,0.14983227730152815,0.2054910242872228,0.04607999563610577,0.11811672590532117,0.1528665246716365,0.0431663124273418,0.04549763033175355,0.09269654834902266,0.16476913345983554,0.04212278421033448,0.17446676970633693,0.08258785152967923,0.2159090909090909,0.08901826772982323,0.21516754850088182,0.06452425054399626,0.026568825910931175,0.33876221498371334,0.0802736800819297,0.1263763763763764,0.08296117766593417,0.027380663920523383,0.29418672930123313,0.08634289554667327,0.3913182253431216,0.057029339853300734,0.08105175103434242,0.06393738263892762,0.047214353163361665,0.07901964927107542,0.03686440677966102,0.08031522875975969,0.2840909090909091,0.01963588244082556,0.09362667412448339,0.1097547317728749,0.05328596802841918,0.201224933320162
LMO2,0.13235085981176137,0.254746835443038,0.5672485334096438,0.21932236205227493,0.5643831509518813,0.23203202302779527,0.26038679880688925,0.21684108055487952,0.25580429612291894,0.1777565632458234,0.4789024289148636,0.6052561008313221,0.4178746855157542,0.6732482542740188,1.0,0.3777547495682211,0.5428334179083821,0.3419983065198984,0.23661230037376826,0.3497500735077918,0.20109809868846013,0.21445336987739275,0.2009798623869736,0.4097292896397313,0.4598086718847062,0.47842309046110526,0.17604222067667635,0.3044866841807036,0.5041267305644302,0.17807865287286134,0.1825541180991418,0.3515847655237931,0.4127134724857685,0.16845468793662752,0.5836785162287481,0.30524390846636684,0.2159090909090909,0.3624435725435599,0.7195767195767195,0.2694085277033467,0.05895748987854251,0.5960912052117264,0.29939206414921665,0.4786453119786453,0.29911864086387374,0.1405379210079961,0.5026423957721667,0.32092957447561105,0.7006064474944143,0.18221271393643032,0.32617395039678054,0.23823600498261663,0.19407876465033605,0.28687935770124656,0.1504237288135593,0.32692822221681705,0.3409090909090909,0.10836019038268628,0.34309064354743485,0.3864654496584164,0.28095287848709644,0.6910994764397905
STAT5B,0.2489561955983299,0.3837025316455696,0.7717126913721563,0.34346563407550823,0.7135362014690452,0.4570027885220833,0.4135668238237275,0.5071793623752738,0.39301219374079804,0.3034844868735084,0.6291967172345188,0.7746714936980423,0.5950041931232778,0.910185408138695,0.711747478034494,1.0,0.6793375467084929,0.5050804403048265,0.3821440706761808,0.5572258159364892,0.32982278765411294,0.35105623022757426,0.34367232249000323,0.5304294728271932,0.6124984470120511,0.7063005983808518,0.3045725429229909,0.5097615000257559,0.6399538516151935,0.2989349334773776,0.31177148712693736,0.4760054120966117,0.5483870967741935,0.2894164530355863,0.6877897990726429,0.42966935204863344,0.26136363636363635,0.3826097962283255,0.7513227513227513,0.4015501645476289,0.27606275303643724,0.6482084690553745,0.4617915586254984,0.5581414748081415,0.44015973157534083,0.30715410709958807,0.7531806615776081,0.4757171660004952,0.7861474624960102,0.28753056234718827,0.4824218308426217,0.3813003142023165,0.3183636060656557,0.3680118318191422,0.22266949152542373,0.4536764527035244,0.45454545454545453,0.24393315262629928,0.45881109971722445,0.5507895621010191,0.3608818305297252,0.7191544008693075
ZMYND8,0.20732786073172457,0.4462025316455696,0.6798540563743025,0.33179090029041625,0.8295607854894319,0.33997481334892504,0.37346290772635427,0.3728401070820151,0.3658499754615123,0.2575656324582339,0.6255077509740529,0.7306248323947439,0.4971846172277465,0.8208523958584156,0.7658314350797266,0.5086701208981002,1.0,0.5280270956816258,0.3330105334692491,0.46423845927668334,0.2931586485803353,0.30523522808449843,0.29619222594473865,0.5560350091593731,0.6050441048577463,0.6148539246744105,0.2556287416983731,0.4259001699891825,0.6328541001064962,0.2401742622623563,0.22841040092224926,0.4610933586665515,0.6600253004427578,0.24061136962834268,0.7774343122102009,0.4059210201156526,0.18181818181818182,0.3489853605028899,0.7671957671957672,0.3404427500134875,0.13486842105263158,0.6188925081433225,0.4131349007473907,0.5179346012679346,0.44535809645329744,0.2286164283983523,0.6545312194167155,0.4547769799441123,0.7452920523459943,0.23233496332518339,0.4385385815378355,0.3323479651216837,0.23748819641170915,0.3094020705683499,0.15646186440677967,0.3724126188796731,0.3409090909090909,0.1859432693744264,0.40157235635934246,0.4912364206518087,0.2939086824783199,0.7283414007705226
LYL1,0.13790602222064963,0.4074367088607595,0.2263557018171412,0.18096805421103582,0.378803777544596,0.17540703427183593,0.1955162128355624,0.2572402044293015,0.18228321189927896,0.2534606205250597,0.18842742269750476,0.16975060337892195,0.15304899964058943,0.21502528292800385,0.26287015945330294,0.20604490500863556,0.28767818425058816,1.0,0.16296296296296298,0.24364157600705674,0.15188024826579044,0.15640079891534123,0.15058179329226556,0.291145939344596,0.2694744688781215,0.24406898979232663,0.13349425193306877,0.22186163910781434,0.22958821441249555,0.11999906058079593,0.11328295119764314,0.18703399833031062,0.43105629348513597,0.12604031248860972,0.30120556414219474,0.16211140216478032,0.45454545454545453,0.07771168206556132,0.09700176366843033,0.15368568705378818,0.06098178137651822,0.254071661237785,0.19048656657878107,0.10260260260260261,0.20930507313154226,0.1754906711897262,0.31434723037776474,0.22181741006685296,0.12256623045004787,0.06124694376528118,0.1971241889172752,0.16301336754234294,0.11714714214297617,0.0924994717937883,0.07595338983050848,0.12757521951694112,0.26136363636363635,0.15644675901222974,0.14350082346726328,0.20175831560085117,0.19026225054853202,0.057196483255951794
MYC,0.48122921236996674,0.7001582278481012,0.884103591357848,0.6039690222652468,0.8626892519862089,0.6573715930556805,0.690753391705956,0.6437089316135313,0.6479859564347465,0.5171360381861575,0.8696012600513968,0.9078841512469831,0.7646459805918294,0.9210209487117746,0.9064106736088513,0.7769602763385147,0.9042302901693039,0.8121930567315834,1.0,0.7569464863275507,0.6047125565197854,0.7082209554910851,0.5717064735761375,0.7836352534093222,0.8181140514349609,0.8326645547342485,0.5359407601358263,0.6505434502652861,0.8684771033013845,0.5437593207999154,0.6071218137568849,0.750928404870887,0.801707779886148,0.53423159634053,0.8906955177743431,0.7631591953738941,0.5795454545454546,0.5562165126777201,0.9012345679012346,0.668494973654396,0.5728744939271255,0.7817589576547231,0.7444708343320332,0.8086002669336003,0.696557264714917,0.5193845408286891,0.8355842630651791,0.7308549396908492,0.8700925630386211,0.6603911980440098,0.7449074178743416,0.6675218919069663,0.6126201188690774,0.5810268328755546,0.4290254237288136,0.7030866149393136,0.7045454545454546,0.46458070987983696,0.7096112613032535,0.7974577220293426,0.5997283460453453,0.9132668181369159
TFAP4,0.22112730875380368,0.3686708860759494,0.6724137931034483,0.32420135527589544,0.6038075251086794,0.3776198614734191,0.37960165496006926,0.6322706254563154,0.34435048510702554,0.2652983293556086,0.5395424023874658,0.6678734245105926,0.5357014496226189,0.8490248013484228,0.6193296452977546,0.5236960276338515,0.5826913318263597,0.5613039796782388,0.3498980632008155,1.0,0.2989019013115399,0.32775939235782076,0.29752512698584244,0.4905760227966619,0.5380792645049074,0.6390707497360084,0.26861132703296103,0.4268273837119456,0.5453496627618033,0.26582040653366057,0.29081593441783016,0.4219708092235944,0.6068943706514864,0.2557133658133573,0.6332612055641422,0.4023624771413038,0.29545454545454547,0.3310129519470109,0.656084656084656,0.3447947200891974,0.19635627530364372,0.6221498371335505,0.4058353125749025,0.46896896896896895,0.39637532194418845,0.2613278410467652,0.7054218046584458,0.4107389197410774,0.7219917012448133,0.2808679706601467,0.4236395288372409,0.35757710971052487,0.30103316113981005,0.33462919923938306,0.22330508474576272,0.3923090020188262,0.4772727272727273,0.21225962051522848,0.40772505515676954,0.47272930899316834,0.32765646222965206,0.6115775955744345
RUNX2,0.6572960158516736,0.884493670886076,0.8672914580054372,0.7582381413359148,0.9319442362464398,0.709139156247189,0.8473972866352353,0.7461669505962522,0.7600513420665181,0.6733174224343675,0.8701400978197795,0.8938723518369536,0.7276266922247514,0.8755116783048399,0.9320533680442564,0.8113298791018998,0.9630945241500207,0.9158340389500423,0.7316343866802583,0.7823434284034108,1.0,0.7358768387444783,0.6908390071688462,0.8976185629961327,0.8464405516213194,0.85969728968673,0.6462927354798238,0.7730901972904755,0.8845846645367412,0.6461207858241642,0.5709235301652363,0.7842070414831448,0.941808981657179,0.6509288395883703,0.9499227202472952,0.737359758809865,0.5681818181818182,0.6565413660718052,0.8959435626102292,0.7224809826101031,0.5058198380566802,0.8631921824104235,0.7992504303488549,0.7822405739072406,0.8790671297937195,0.7024775866246669,0.8459581131336856,0.8051713770294648,0.8391318225343122,0.617481662591687,0.8059053604937714,0.7199323256548981,0.5767094373160029,0.6200718360447919,0.49300847457627117,0.7041325128304916,0.6363636363636364,0.6611743111433633,0.7086168857400329,0.8134729532982417,0.629505798767109,0.8862985281043169
MAX,0.5633536197013658,0.7950949367088608,0.9044212333667191,0.7239109390125847,0.9202518363064008,0.6750922011333993,0.7843933416722794,0.7899732294962278,0.7562384385971536,0.5917899761336516,0.9344275884937412,0.9312818449986592,0.8075955433089733,0.8803274741150975,0.9573706475756589,0.8317789291882556,0.9658624348387692,0.9083827265029636,0.8253312945973497,0.826301087915319,0.7087932148173112,1.0,0.6454303108901618,0.8796661917362101,0.8746428127717729,0.8706089405139036,0.6191002195584284,0.7232782156287024,0.8840965566205183,0.6460033584236545,0.6657358780581529,0.8503324984886432,0.9177735610373181,0.6168248144143268,0.9480680061823802,0.8597093856570949,0.6931818181818182,0.6436737965658356,0.9188712522045855,0.7718093045839552,0.6376518218623481,0.8013029315960912,0.8204737105876713,0.8818818818818819,0.8165686066019234,0.6577114126484129,0.8359757291055001,0.8419935623076651,0.8637089052026812,0.7613080684596577,0.8615224616219394,0.7576923791994348,0.6725823473865467,0.6514261567716036,0.4926906779661017,0.8034198428720842,0.6136363636363636,0.5982327705803256,0.750318510922594,0.8591387613394557,0.7137185247100617,0.954954065000494
IRF8,0.4819014931710424,0.7033227848101266,0.714766060952926,0.5758760890609874,0.841103282866137,0.5428173068273815,0.5625902049456365,0.6130445363835483,0.5829589640983049,0.5377565632458234,0.6278703473431153,0.6742424242424242,0.5658320354618426,0.8001444738743078,0.7261958997722096,0.6590673575129534,0.7585920560963233,0.707874682472481,0.5392456676860347,0.6071008526903852,0.5385738759232735,0.5224002449229513,1.0,0.7028292285772441,0.6927568642067338,0.6853924674410419,0.6277052734934337,0.6478133209704837,0.6953319133830316,0.4861024671496847,0.393595491225823,0.6393758816247805,0.8241619228336496,0.5969601613471515,0.7953013910355486,0.5238718924529234,0.36363636363636365,0.48567691853351896,0.7160493827160493,0.5354721527865197,0.2902327935222672,0.6123778501628665,0.6207918418930992,0.5568068068068068,0.6684152075801612,0.5591531378725466,0.7148169896261499,0.6769127374341197,0.6824130226619853,0.4305623471882641,0.618367208518912,0.49498949560302674,0.40182191856912736,0.4615677160363406,0.3649364406779661,0.5024688054873154,0.5568181818181818,0.5226346231831472,0.535253721139803,0.6265259267555158,0.47528993835544875,0.6000197569890349
