,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id
TSPAN6,0.00647431709424389,0.3231758582591077,7.325769224313412,0.04411493842674201,0.964812785234634,0.999976947313458,TSPAN6
DPM1,2160.7413717002205,0.4665009200538797,0.42276078457718996,1.1034630861526926,0.2698261135020952,0.9911301636570344,DPM1
SCYL3,598.848073409075,0.33982244225628216,0.3893797189395397,0.8727276376432115,0.3828115497216264,0.9911301636570344,SCYL3
C1orf112,1269.168483105644,0.3530274208518472,0.4568471994574195,0.7727472583199038,0.4396719723669096,0.9911301636570344,C1orf112
FGR,3052.797654021943,-0.07162327910372357,0.4209897249063018,-0.1701307059683333,0.8649073456480801,0.999976947313458,FGR
CFH,11.042966896193423,-0.15119929334187596,0.7394969473424811,-0.204462363077006,0.8379922006168722,0.999976947313458,CFH
FUCA2,3604.5547260485455,0.3568270128313797,0.4116309624732873,0.8668614496037478,0.3860179280387857,0.9911301636570344,FUCA2
GCLC,438.13001497615164,0.3629669728598957,0.4130521603983199,0.8787436737042474,0.3795402727909535,0.9911301636570344,GCLC
NFYA,3627.757396086648,0.4860839591802048,0.4428895036474559,1.097528740638505,0.2724103240804155,0.9911301636570344,NFYA
STPG1,134.4270060508412,0.29083978838534963,0.4638599473753469,0.6269991406479583,0.5306597984642166,0.999976947313458,STPG1
NIPAL3,1588.4692443894075,0.20469658270760685,0.4184597103694624,0.4891667647690099,0.6247236370135767,0.999976947313458,NIPAL3
LAS1L,4636.481129446883,0.4600878893895875,0.4646389583196279,0.9902051499372772,0.3220738558740346,0.9911301636570344,LAS1L
ENPP4,0.016996484463534,0.32317585825910805,7.325769224313412,0.04411493842674205,0.9648127852346338,0.999976947313458,ENPP4
SEMA3F,69.94819832145221,0.2407008918735971,0.4047458271168635,0.5946964137670993,0.5520464194635992,0.999976947313458,SEMA3F
ANKIB1,2004.6663410445199,0.36388658564770826,0.42064920296531605,0.8650594915728677,0.3870061368203568,0.9911301636570344,ANKIB1
CYP51A1,5999.0127904659175,0.3226709725314912,0.5549129345446904,0.5814803592499511,0.5609167517135867,0.999976947313458,CYP51A1
KRIT1,2045.7169017024967,0.3309653582191844,0.4194331934325683,0.7890776490783227,0.4300666244581141,0.9911301636570344,KRIT1
RAD52,392.34807795675925,0.4130074530701665,0.4407621296520964,0.937030260281578,0.3487429925891585,0.9911301636570344,RAD52
MYH16,0.7280146796850208,-0.6349949732025779,1.6568271040234344,-0.38325964831246295,0.7015272551581446,0.999976947313458,MYH16
BAD,449.95430012192236,0.3578382942440685,0.3888937257010211,0.9201441694617932,0.3574974252142622,0.9911301636570344,BAD
LAP3,4982.02646367202,0.5278080994215791,0.42108436946129546,1.2534497542542795,0.2100420740939296,0.9911301636570344,LAP3
HS3ST1,0.0355084983799388,1.2849207120701382,7.325769223803159,0.1753973777791316,0.8607674008782621,0.999976947313458,HS3ST1
AOC1,216.8523461686501,-0.1341145331134227,0.7116258829761949,-0.18846213484046231,0.8505143956373925,0.999976947313458,AOC1
WNT16,0.6809102228659917,-0.553736139247709,1.5312764344171037,-0.36161735843502,0.7176379911933124,0.999976947313458,WNT16
HECW1,22.237288125094747,2.14416580143438,0.92450999407128,2.319245670879209,0.02038171939913806,0.9911301636570344,HECW1
MAD1L1,1538.0428034666506,0.500147562996717,0.3888184959517584,1.2863265719200032,0.1983291126937537,0.9911301636570344,MAD1L1
LASP1,10002.131615136715,0.3412601045483648,0.3809857259913973,0.8957293705960799,0.3703973199932049,0.9911301636570344,LASP1
SNX11,1528.9766357081232,0.3953423179398184,0.3929069426216612,1.0061983514516368,0.3143201650292498,0.9911301636570344,SNX11
TMEM176A,2.843677858633659,-1.2273239914884444,1.1382778892995709,-1.0782287901978551,0.28093166675017417,0.9911301636570344,TMEM176A
M6PR,14600.453143695413,0.427829606384205,0.42261306394316334,1.0123435427962617,0.3113738223392449,0.9911301636570344,M6PR
KLHL13,20.504168686853173,0.4934966377311848,0.6647724419293619,0.7423542352311037,0.4578727397628315,0.9911301636570344,KLHL13
CYP26B1,5.004853170248717,-0.03589926366202216,0.9469923210393604,-0.0379087167492777,0.9697604630852548,0.999976947313458,CYP26B1
ICA1,77.71450776363871,0.3569520893008875,0.4487015432973414,0.7955223123989698,0.4263097371552188,0.9911301636570344,ICA1
DBNDD1,103.94677081079563,0.3533564414406094,0.5525279531224413,0.6395268138810434,0.5224802758624494,0.999976947313458,DBNDD1
ALS2,793.97918675737,0.4059698639166973,0.4168031384530607,0.974008654117696,0.330052242290278,0.9911301636570344,ALS2
CASP10,691.9378724935181,0.2562592822761648,0.3665644878894837,0.699083764910214,0.4844996839197582,0.998669625129999,CASP10
CFLAR,4780.226776053738,0.2254810538195824,0.33927040707038225,0.664605721927306,0.5063027085169618,0.999976947313458,CFLAR
TFPI,0.157493427543976,-0.143241769324124,3.6646869288949615,-0.039087041295316496,0.9688209926230152,0.999976947313458,TFPI
NDUFAF7,872.4609671913774,0.3484124943239124,0.4395199768059263,0.7927113958639401,0.4279459892786028,0.9911301636570344,NDUFAF7
RBM5,3902.9134858482726,0.4864410907086267,0.3999688407442001,1.2161974662914552,0.223909708680157,0.9911301636570344,RBM5
MTMR7,53.766595790808815,0.2337644802503911,0.4722576839771592,0.4949934922852353,0.6206047142104385,0.999976947313458,MTMR7
ARF5,1971.163723203358,0.5034952523617144,0.37004657266596586,1.360626714454697,0.17363168487541386,0.9911301636570344,ARF5
SARM1,50.70003634348111,0.7392930624432495,0.5274543059221787,1.4016248500440258,0.16102730232518792,0.9911301636570344,SARM1
POLDIP2,5921.9724718801635,0.5126423096269238,0.4339349936156229,1.181380430638925,0.23745162851851595,0.9911301636570344,POLDIP2
PLXND1,4204.927480260646,0.6026290200257671,0.3959901158220638,1.5218284395173023,0.12805207351030407,0.9911301636570344,PLXND1
AK2,26211.255415298576,0.18265120616189848,0.4414001839360399,0.4137995696629913,0.6790208991635718,0.999976947313458,AK2
CD38,2718.653300576135,-0.6437320716949967,0.654660734681901,-0.9833063716701834,0.3254566751347145,0.9911301636570344,CD38
