,FLAG_GFI1,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,ELF2,JUND,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer
FLAG_GFI1,1.0,0.1611586570111916,0.3103180760279286,0.3836513813728283,0.21310091743119267,0.35932901706886405,0.2567787009063444,0.3092540132200189,0.2316923246298097,0.20190589636688505,0.3189840013194788,0.38445630420280186,0.31538237859842977,0.4990412272291467,0.3306728959833885,0.34373932645672517,0.3454269554421299,0.3247232472324723,0.23780598517735999,0.29944540478248344,0.21129230229703666,0.2143103795574228,0.19784338980811783,0.2989499192245557,0.3505612433699272,0.3785539643730353,0.17852274448427324,0.0993093801905761,0.3532732364782076,0.25729602660397916,0.3260732323232323,0.24678536102868448,0.2391304347826087,0.2041197706519431,0.38204225352112675,0.20074914499755714,0.2776306284613532,0.39215686274509803,0.2678687529799315,0.2816883871503279,0.2559885507824414,0.1806890658854405,0.44769711163153786,0.2694817793770064,0.4619547914676855,0.17807463692628225,0.2579264033170336,0.2469906129210381,0.19477414150725975,0.20341078661266254,0.14178127046496397,0.22928332151502556,0.3522727272727273,0.1550176303891665,0.24938463935192398,0.29480928366442843,0.3181962780340385,0.1593394635181457,0.19181673125142468
CEBPA,0.5230024213075061,1.0,0.726144297905353,0.39860438621475364,0.5585504587155963,0.5899058269570335,0.4918240181268882,0.4922096317280453,0.5115873685755702,0.6189908959414617,0.44317994392215077,0.36991327551701136,0.3441116603663856,0.4355225311601151,0.4821231587826877,0.48077054443609535,0.5367636915436612,0.6529688024152969,0.4552432200452272,0.45246326707000867,0.5167185961504741,0.4601306437224828,0.461772185342977,0.5993941841680129,0.576662143826323,0.485434858539993,0.441384359064977,0.7010228166797797,0.504726063364257,0.4465053609311393,0.7916666666666666,0.3714391691394659,0.6304347826086957,0.4442556806115948,0.3204225352112676,0.4733908763548848,0.2875030098723814,0.4444444444444444,0.44380390967014866,0.33414958080850005,0.6177415949135443,0.5724312612530135,0.5154176424668228,0.5267224044872473,0.3377905125756129,0.2892946871744592,0.4813980214976226,0.6162893429044727,0.39323576861027887,0.41347260712001704,0.4430255402750491,0.38455143409052006,0.4772727272727273,0.5677634282994787,0.43312042374201587,0.5188208743138949,0.2816128519166534,0.5228521682354862,0.4949851834966948
HOXA9,0.01899064710630015,0.013693219223173141,1.0,0.014383366562232982,0.02122935779816514,0.03605061801059447,0.017220543806646525,0.03659112370160529,0.015468173727958312,0.02858844550327576,0.017235691901698828,0.015677118078719146,0.010235533585344576,0.030201342281879196,0.020829277788592563,0.0165653391625111,0.02588862831654941,0.04319020462931902,0.014591552085568558,0.01667386920195909,0.015160711636250827,0.014474403614284481,0.014680141352092209,0.034208400646203556,0.02837054397434316,0.01949004540691582,0.011460594739233604,0.00952880496546901,0.02599334850341327,0.013875351183991743,0.1111111111111111,0.012017804154302671,0.45652173913043476,0.007942238267148015,0.01232394366197183,0.014041944881747282,0.00842764266795088,0.19281045751633988,0.015907416236834122,0.009089399850585208,0.02402458766393731,0.018401538039000274,0.02615144418423107,0.018555755459131476,0.02324100604902897,0.007598504810343771,0.018410437839421322,0.012074360390207988,0.005992164093109011,0.007205286719249627,0.009059157389216328,0.008558084945105997,0.22727272727272727,0.015164297921128346,0.012057952952173236,0.01855618400156028,0.005567043104819469,0.016268567386691333,0.013562799179393664
PLAGL2,0.25580401652186296,0.08189598420013167,0.15671062839410396,1.0,0.16759633027522935,0.5435550323719835,0.2202416918429003,0.2839943342776204,0.21761867190223674,0.11290734280609206,0.41464621474517566,0.5724482988659106,0.4104681593486479,0.7334611697027804,0.5145026279929921,0.36877518956212857,0.43739366349381525,0.2646762831264676,0.2041991977947609,0.3383751080380294,0.16361159443747555,0.18193721043998734,0.16516397503220054,0.3144588045234249,0.40088812137658814,0.4871114215857492,0.14391376785984752,0.06879972025526707,0.4156310169788202,0.3153775586262256,0.3023989898989899,0.2725519287833828,0.22826086956521738,0.2533871310256955,0.6126760563380281,0.22032824855690064,0.161569949434144,0.5522875816993464,0.2623206623033245,0.38490910600149414,0.23951856978626562,0.10897494583295188,0.5729898516783762,0.2723745017109394,0.6440624005093919,0.173785158404314,0.2706582238546995,0.20519050248481502,0.18529615118690942,0.23781709656789596,0.1272647893473041,0.2732963298041421,0.4318181818181818,0.0849719860687477,0.2868982707586852,0.3249003928561478,0.5190074757435978,0.12291201915229338,0.1487348985639389
MEIS1,0.5513934387314248,0.44533684441518545,0.8975950349107835,0.6503845058387924,1.0,0.8020894643908181,0.5784932024169185,0.6572237960339944,0.5688544743940256,0.48498255764485665,0.6466270823024906,0.6497665110073382,0.5173596975865077,0.7384947267497604,0.7350593731750049,0.6067012774096592,0.7889823883754081,0.7850553505535055,0.5170592410412161,0.6049769518870642,0.5348736832166606,0.5404304912088861,0.4949635060603058,0.7852584814216478,0.6783027013691871,0.6525323087670276,0.4558741858938759,0.12168895882507212,0.6811220024505513,0.6097414139097529,0.8724747474747475,0.5514094955489615,0.25,0.4874495646634105,0.6654929577464789,0.5338110489839495,0.249458222971346,0.5686274509803921,0.5670322049325993,0.5422926869760106,0.7083030288811205,0.5377338338063413,0.679352068696331,0.6342470102656366,0.635784781916587,0.4237391997058643,0.6115330013295175,0.5282900791459598,0.4062572021203042,0.44826263056917504,0.34632176380702906,0.4994987407389295,0.3522727272727273,0.5018279360546867,0.5182738744352703,0.6245576885570199,0.5745188484173692,0.5132488165841449,0.47424207886938685
ETV6,0.1159379005839624,0.05864969643771487,0.19006982156710628,0.26303047564796356,0.10001834862385321,1.0,0.11206570996978851,0.13574126534466477,0.11950677994091635,0.08695652173913043,0.19330364506020123,0.23542361574382922,0.15539400988659494,0.34731543624161076,0.24398157160469794,0.1624769451465264,0.25437991447096153,0.21192552834619255,0.09491111367875477,0.14505906078939787,0.0837076302620753,0.08818451267589422,0.09245681825687771,0.18340064620355412,0.23498211422227705,0.2125742228431715,0.0784949765234513,0.027712212605997027,0.19945737791002977,0.1578464537583854,0.2894570707070707,0.12096933728981207,0.3804347826086957,0.10643448715226163,0.2676056338028169,0.10098981235184482,0.031543462557187575,0.25163398692810457,0.13285076502969095,0.14634348800531252,0.13614715059944163,0.07183618663981202,0.27498048399687747,0.1652379440505168,0.24992040751353073,0.07096023040627489,0.1321405232440228,0.10125161052825327,0.07063839594376585,0.09814538477936474,0.060794586334861386,0.10612025331931438,0.5681818181818182,0.05977026413135181,0.11571895933946097,0.14758574573012734,0.18275807221250198,0.0710049513031177,0.08183268748575336
RUNX1,0.6456345249964393,0.3810547875064004,0.7075252133436772,0.8305326117915124,0.5621467889908257,0.8733078281341966,1.0,0.6168555240793201,0.6091671406814804,0.46702969454607335,0.7746165264720435,0.8306871247498332,0.6757778423960453,0.8434803451581975,0.8795016546622543,0.7358426122002869,0.894238285740562,0.8535726266353573,0.5942426093128436,0.7128709305675598,0.6002643682812016,0.5881989007510575,0.48386670629809436,0.7906704361873991,0.7689650918958925,0.7988822913028292,0.45759075074468625,0.11347145729521811,0.7919656922807632,0.6741585918238633,0.8143939393939394,0.6362512363996043,0.5,0.5373964748354215,0.8591549295774648,0.603767439335541,0.35323862268239825,0.7189542483660131,0.7064929998699666,0.6893417448327385,0.6888299744269526,0.5823491714730386,0.7976190476190477,0.7053303700567961,0.8102515122572429,0.4721490287395061,0.7282150663632062,0.6196944597828088,0.5058481216870246,0.5383500319761245,0.3919449901768173,0.6293126635205516,0.7727272727272727,0.46979038224414305,0.6171677831437918,0.7152768103424256,0.764116430730078,0.5389303008868818,0.5418281285616594
FOSL2,0.06219436927313298,0.030502523590081192,0.12024825446082234,0.08565935630874395,0.05108256880733945,0.08460859329017069,0.049339123867069484,1.0,0.04429439072276556,0.04288266825491364,0.05545934355929408,0.07785190126751168,0.0639720849084036,0.15987535953978907,0.05755629096100188,0.07117972539107863,0.07021658159746172,0.0884770211338477,0.04364260601158741,0.09417314894842985,0.041503122513117253,0.04689073695720986,0.04171207767759834,0.06478190630048465,0.0677192549648452,0.09800908138316451,0.03145352653102439,0.03068450039339103,0.05780675652021705,0.04414884467633737,0.3667929292929293,0.04188921859545005,0.14130434782608695,0.026587385856869823,0.03697183098591549,0.04228869225340644,0.010835540573079701,0.08496732026143791,0.04239088032595033,0.03166763509587449,0.061211083217980904,0.05041350056455797,0.15710382513661203,0.05630225420679437,0.09041706462909901,0.02267295790183222,0.05680870721319602,0.047634824222344926,0.03361949758008758,0.03150714133447026,0.027941497489631085,0.03699537863412964,0.10227272727272728,0.03694810392195037,0.044835644181336655,0.06447298765707281,0.027119452839191982,0.04584036128189782,0.040004558924093915
FLI1,0.5994872525281298,0.4078853046594982,0.6539953452288596,0.844488749643976,0.5688440366972477,0.9583578575632725,0.626869335347432,0.5698772426817753,1.0,0.4583510593040075,0.7917697509483754,0.8230153435623749,0.6411166036638558,0.8377277085330777,0.8799558756732204,0.7123778946649362,0.8929047684738125,0.8124790338812479,0.5680141293762276,0.6582036876980697,0.5458530597930914,0.5779833673851112,0.5113114699957066,0.7639741518578352,0.8017762427531763,0.7593433461404121,0.5166229110920382,0.11014948859166011,0.7648783476282164,0.8308869904248609,0.7960858585858586,0.6164935707220573,0.21739130434782608,0.5330218730091314,0.8503521126760564,0.6090331686661962,0.33590175776547077,0.6470588235294118,0.6841922760175112,0.7021250103760273,0.6901203575534336,0.5327901370197443,0.7517564402810304,0.7412071824178925,0.7701368990767271,0.45223359274465347,0.6920702165536201,0.581225842076201,0.4958227702235538,0.5069281603069707,0.352324819908317,0.6072572560334499,0.36363636363636365,0.49713370973673393,0.6114348029288051,0.7253907664874203,0.7791474471130905,0.5534577506937265,0.4947572372919991
GATA2,0.11266201395812563,0.10642966864165021,0.26066718386346005,0.09448874964397608,0.10458715596330276,0.1503825779870512,0.10364425981873111,0.11898016997167139,0.09884585038257583,1.0,0.09281708725053604,0.08945963975983989,0.07682465833091015,0.11529242569511026,0.11978456946337032,0.10813580162579411,0.12318940543523245,0.22450519959745052,0.08961259759338429,0.10061941803514837,0.0963730290400464,0.0890621852608558,0.09397602298622808,0.1329967689822294,0.11977303564820525,0.11309814879497031,0.08981673145857526,0.04362269429145904,0.11968317871521092,0.09586606272576113,0.21022727272727273,0.07537091988130563,0.717391304347826,0.08409428753450839,0.06690140845070422,0.09536217722526827,0.06043823741873344,0.23529411764705882,0.09477265831563435,0.07254918236905454,0.1232667808460221,0.1180994232353749,0.132903981264637,0.11055843651885561,0.10983763132760267,0.05852074269256695,0.10507695427811704,0.09155162893429045,0.0678727817469463,0.07661479428693242,0.08371534599432438,0.07787857300046458,0.375,0.10733986631189564,0.08979591836734693,0.11256303808754284,0.05980594878320344,0.1018009684966538,0.10873033963984499
