MV411	chrUn_GL000195v1
E1	E2	E3	E4	E5	E6	E7	E8
0.0001	0.0029	0.0303	0.2717	0.0002	0.0007	0.6786	0.0154
0.0001	0.0031	0.0433	0.2686	0.0003	0.0008	0.6692	0.0147
0.0001	0.0035	0.063	0.2646	0.0003	0.0009	0.6538	0.0138
0.0001	0.0042	0.0932	0.2592	0.0003	0.0011	0.6289	0.0129
0.0001	0.0055	0.1394	0.2519	0.0004	0.0013	0.5895	0.0118
0.0001	0.0077	0.2102	0.2418	0.0006	0.0018	0.5275	0.0104
0.0001	0.0115	0.3189	0.2276	0.001	0.0024	0.4302	0.0084
0	0.0159	0.486	0.2081	0.0028	0.0037	0.2777	0.0057
0.1893	0.0096	0.7433	0	0.0135	0.0094	0.0329	0.002
0	0.0064	0.4788	0.0617	0.0037	0.0064	0.4402	0.0027
0	0.0037	0.3119	0.054	0.0015	0.0056	0.6203	0.0029
0	0.0023	0.2043	0.0469	0.0008	0.0042	0.7386	0.0029
0	0.0015	0.1349	0.0406	0.0005	0.0032	0.8165	0.0028
0	0.0011	0.09	0.0351	0.0003	0.0025	0.8682	0.0027
0	0.0009	0.061	0.0303	0.0002	0.002	0.9031	0.0025
0	0.0007	0.0421	0.0262	0.0002	0.0017	0.9268	0.0024
0	0.0006	0.0298	0.0226	0.0001	0.0014	0.9433	0.0022
0	0.0005	0.0217	0.0195	0.0001	0.0012	0.955	0.0021
0	0.0004	0.0163	0.0168	0.0001	0.0011	0.9634	0.0019
0	0.0004	0.0127	0.0145	0.0001	0.001	0.9696	0.0018
0	0.0003	0.0103	0.0125	0.0001	0.0009	0.9743	0.0017
0	0.0003	0.0087	0.0108	0.0001	0.0008	0.9779	0.0015
0	0.0002	0.0075	0.0093	0	0.0007	0.9807	0.0014
0	0.0002	0.0067	0.008	0	0.0007	0.983	0.0013
0	0.0002	0.0061	0.0069	0	0.0006	0.9849	0.0012
0	0.0001	0.0057	0.006	0	0.0006	0.9864	0.0011
0	0.0001	0.0054	0.0051	0	0.0005	0.9877	0.0011
0	0.0001	0.0051	0.0044	0	0.0005	0.9888	0.001
0	0.0001	0.0049	0.0038	0	0.0005	0.9897	0.0009
0	0.0001	0.0047	0.0033	0	0.0005	0.9905	0.0008
0	0.0001	0.0046	0.0028	0	0.0005	0.9912	0.0008
0	0.0001	0.0045	0.0025	0	0.0004	0.9918	0.0007
0	0.0001	0.0044	0.0021	0	0.0004	0.9923	0.0007
0	0.0001	0.0043	0.0018	0	0.0004	0.9927	0.0006
0	0	0.0043	0.0016	0	0.0004	0.9931	0.0006
0	0	0.0042	0.0014	0	0.0004	0.9934	0.0005
0	0	0.0042	0.0012	0	0.0004	0.9937	0.0005
0	0	0.0041	0.001	0	0.0004	0.994	0.0005
0	0	0.0041	0.0009	0	0.0004	0.9942	0.0004
0	0	0.0041	0.0008	0	0.0004	0.9944	0.0004
0	0	0.0041	0.0007	0	0.0004	0.9945	0.0004
0	0	0.004	0.0006	0	0.0004	0.9947	0.0003
0	0	0.004	0.0005	0	0.0004	0.9948	0.0003
0	0	0.004	0.0004	0	0.0004	0.9949	0.0003
0	0	0.004	0.0004	0	0.0004	0.995	0.0003
0	0	0.004	0.0003	0	0.0004	0.9951	0.0003
0	0	0.004	0.0003	0	0.0003	0.9952	0.0002
0	0	0.004	0.0002	0	0.0003	0.9952	0.0002
0	0	0.004	0.0002	0	0.0003	0.9953	0.0002
0	0	0.0039	0.0002	0	0.0003	0.9953	0.0002
0	0	0.0039	0.0002	0	0.0003	0.9954	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9954	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9954	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9955	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9955	0.0001
0	0	0.0039	0.0001	0	0.0003	0.9955	0.0001
0	0	0.0039	0.0001	0	0.0003	0.9955	0.0001
0	0	0.0039	0.0001	0	0.0003	0.9955	0.0001
0	0	0.0039	0.0001	0	0.0003	0.9956	0.0001
0	0	0.0039	0.0001	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9957	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0001
0	0	0.0039	0	0	0.0003	0.9956	0.0002
0	0	0.0039	0	0	0.0003	0.9955	0.0002
0	0	0.0039	0	0	0.0003	0.9955	0.0002
0	0	0.0039	0	0	0.0003	0.9955	0.0002
0	0	0.0039	0	0	0.0003	0.9955	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9955	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9954	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9954	0.0002
0	0	0.0039	0.0001	0	0.0003	0.9954	0.0003
0	0	0.0039	0.0001	0	0.0003	0.9953	0.0003
0	0	0.0039	0.0001	0	0.0003	0.9953	0.0003
0	0	0.0039	0.0001	0	0.0003	0.9953	0.0003
0	0	0.004	0.0001	0	0.0003	0.9952	0.0003
0	0	0.004	0.0001	0	0.0004	0.9951	0.0004
0	0	0.004	0.0002	0	0.0004	0.995	0.0004
0	0	0.0041	0.0002	0	0.0004	0.9949	0.0004
0	0	0.0042	0.0002	0	0.0004	0.9948	0.0005
0	0	0.0043	0.0002	0	0.0004	0.9945	0.0005
0	0.0001	0.0045	0.0003	0	0.0004	0.9942	0.0005
0	0.0001	0.0049	0.0003	0	0.0004	0.9938	0.0006
0	0.0001	0.0054	0.0004	0	0.0004	0.9932	0.0006
0	0.0001	0.0062	0.0004	0	0.0004	0.9922	0.0007
0	0.0001	0.0075	0.0005	0	0.0004	0.9908	0.0008
0	0.0001	0.0094	0.0005	0	0.0004	0.9887	0.0008
0	0.0001	0.0125	0.0006	0	0.0004	0.9854	0.0009
0	0.0001	0.0173	0.0007	0	0.0005	0.9804	0.001
0	0.0002	0.0247	0.0008	0	0.0005	0.9727	0.001
0	0.0002	0.0363	0.0009	0	0.0006	0.9608	0.0011
0	0.0003	0.0544	0.0011	0	0.0007	0.9423	0.0012
0	0.0004	0.0826	0.0012	0	0.0008	0.9136	0.0013
0	0.0006	0.1266	0.0014	0	0.0011	0.8689	0.0014
0	0.001	0.1952	0.0016	0.0001	0.0016	0.7991	0.0015
0	0.0015	0.3019	0.0017	0.0002	0.0045	0.6885	0.0016
0	0.0016	0.4653	0.0018	0.0008	0.0349	0.4939	0.0017
0	0.0015	0.4502	0.0061	0.0004	0.0077	0.5313	0.0028
0	0.0012	0.4377	0.0071	0.0005	0.014	0.5365	0.003
0	0.0003	0.3938	0.0071	0.0011	0.1015	0.4934	0.0029
0	0	0.0001	0	0.0005	0.9994	0	0
0	0.0001	0.0355	0.0022	0.0001	0.0815	0.878	0.0026
0	0.0001	0.027	0.0021	0	0.0072	0.9609	0.0027
0	0.0001	0.019	0.0018	0	0.0011	0.9753	0.0026
0	0.0001	0.0137	0.0016	0	0.0006	0.9816	0.0025
0	0.0001	0.0103	0.0014	0	0.0005	0.9854	0.0024
0	0	0.0081	0.0012	0	0.0004	0.9879	0.0023
0	0	0.0066	0.001	0	0.0004	0.9897	0.0022
0	0	0.0057	0.0009	0	0.0004	0.9908	0.0021
0	0	0.0051	0.0008	0	0.0004	0.9916	0.0021
0	0	0.0047	0.0007	0	0.0004	0.9922	0.002
0	0	0.0044	0.0006	0	0.0004	0.9926	0.0019
0	0	0.0043	0.0005	0	0.0004	0.9929	0.0019
0	0	0.0042	0.0005	0	0.0004	0.9931	0.0018
0	0	0.0041	0.0004	0	0.0004	0.9933	0.0018
0	0	0.004	0.0004	0	0.0004	0.9935	0.0017
0	0	0.004	0.0003	0	0.0004	0.9936	0.0017
0	0	0.004	0.0003	0	0.0004	0.9937	0.0017
0	0	0.004	0.0003	0	0.0004	0.9938	0.0016
0	0	0.004	0.0002	0	0.0004	0.9938	0.0016
0	0	0.0039	0.0002	0	0.0003	0.9939	0.0016
0	0	0.0039	0.0002	0	0.0003	0.9939	0.0016
0	0	0.0039	0.0002	0	0.0003	0.994	0.0016
0	0	0.0039	0.0002	0	0.0003	0.994	0.0016
0	0	0.0039	0.0002	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.994	0.0016
0	0	0.0039	0.0001	0	0.0003	0.9939	0.0017
0	0	0.0039	0.0001	0	0.0003	0.9939	0.0017
0	0	0.0039	0.0001	0	0.0003	0.9939	0.0017
0	0	0.0039	0.0001	0	0.0003	0.9938	0.0018
0	0	0.0039	0.0001	0	0.0004	0.9938	0.0018
0	0	0.0039	0.0001	0	0.0004	0.9937	0.0019
0	0	0.0039	0.0002	0	0.0004	0.9936	0.0019
0	0	0.0039	0.0002	0	0.0004	0.9936	0.002
0	0	0.0039	0.0002	0	0.0004	0.9935	0.002
0	0	0.0039	0.0002	0	0.0004	0.9934	0.0021
0	0	0.0039	0.0002	0	0.0004	0.9933	0.0022
0	0.0001	0.0039	0.0002	0	0.0004	0.9931	0.0023
0	0.0001	0.0039	0.0003	0	0.0004	0.993	0.0024
0	0.0001	0.0039	0.0003	0	0.0004	0.9928	0.0025
0	0.0001	0.0039	0.0003	0	0.0004	0.9927	0.0026
0	0.0001	0.0039	0.0004	0	0.0004	0.9925	0.0028
0	0.0001	0.004	0.0004	0	0.0004	0.9923	0.0029
0	0.0001	0.004	0.0005	0	0.0004	0.992	0.0031
0	0.0001	0.004	0.0005	0	0.0004	0.9918	0.0032
0	0.0001	0.004	0.0006	0	0.0004	0.9915	0.0034
0	0.0001	0.004	0.0007	0	0.0004	0.9911	0.0036
0	0.0002	0.004	0.0008	0	0.0004	0.9908	0.0038
0	0.0002	0.004	0.0009	0	0.0004	0.9904	0.0041
0	0.0002	0.0041	0.001	0	0.0004	0.9899	0.0044
0	0.0002	0.0041	0.0012	0	0.0005	0.9894	0.0046
0	0.0003	0.0041	0.0013	0	0.0005	0.9888	0.005
0	0.0003	0.0041	0.0015	0	0.0005	0.9882	0.0053
0	0.0003	0.0042	0.0018	0	0.0005	0.9875	0.0057
0	0.0004	0.0042	0.002	0	0.0005	0.9867	0.0061
0	0.0004	0.0043	0.0023	0	0.0006	0.9858	0.0066
0	0.0005	0.0043	0.0027	0	0.0006	0.9848	0.007
0	0.0006	0.0044	0.0031	0	0.0006	0.9837	0.0076
0	0.0006	0.0045	0.0036	0	0.0007	0.9824	0.0082
0	0.0007	0.0046	0.0042	0	0.0007	0.9809	0.0088
0	0.0009	0.0047	0.0048	0.0001	0.0008	0.9793	0.0095
0	0.001	0.0049	0.0056	0.0001	0.0008	0.9775	0.0102
0	0.0011	0.005	0.0064	0.0001	0.0009	0.9754	0.0111
0	0.0014	0.0052	0.0074	0.0001	0.001	0.973	0.0119
0	0.0016	0.0054	0.0086	0.0001	0.0011	0.9702	0.0129
0	0.0021	0.0057	0.01	0.0001	0.0012	0.967	0.014
0	0.0027	0.0061	0.0115	0.0001	0.0013	0.9631	0.0151
0	0.0039	0.0065	0.0133	0.0002	0.0014	0.9584	0.0163
0	0.0061	0.007	0.0153	0.0003	0.0016	0.9521	0.0176
0	0.0102	0.0076	0.0176	0.0004	0.0018	0.9434	0.0189
0	0.0185	0.0084	0.0201	0.0006	0.002	0.9301	0.0203
0	0.0352	0.0093	0.0225	0.0012	0.0024	0.908	0.0214
0	0.0691	0.0103	0.0247	0.0022	0.0028	0.8688	0.0222
0	0.1382	0.0111	0.0256	0.0046	0.0033	0.7953	0.0218
0	0.2761	0.0115	0.0236	0.0111	0.004	0.6545	0.0192
0	0.5281	0.0104	0.0156	0.0373	0.0041	0.3923	0.0122
0	0.8067	0.008	0	0.1852	0.0001	0	0
0	0.5103	0.0071	0.0021	0.4798	0.0006	0	0.0001
0	0.7044	0.0046	0.0416	0.1613	0.0012	0.0011	0.0859
0	0.743	0.0027	0.0478	0.0836	0.0006	0.0014	0.1208
0	0.7632	0.0012	0.0353	0.0623	0.0004	0.0011	0.1365
0	0.8027	0	0.0016	0.0536	0	0	0.1422
0	0.4114	0.001	0.024	0.053	0.0012	0.0201	0.4893
0	0.2167	0.002	0.0342	0.0313	0.0016	0.0342	0.68
0	0.116	0.0024	0.0377	0.0169	0.0012	0.0432	0.7825
0	0.0632	0.0025	0.038	0.0091	0.0009	0.0489	0.8375
0	0.0354	0.0023	0.0366	0.0049	0.0007	0.0528	0.8672
0	0.0207	0.0021	0.0346	0.0027	0.0006	0.0556	0.8836
0	0.0129	0.0019	0.0323	0.0015	0.0005	0.0579	0.893
0	0.0087	0.0017	0.03	0.0009	0.0004	0.0597	0.8985
0	0.0063	0.0015	0.0279	0.0006	0.0004	0.0612	0.9021
0	0.005	0.0014	0.0258	0.0004	0.0004	0.0624	0.9045
0	0.0043	0.0012	0.0239	0.0003	0.0003	0.0635	0.9064
0	0.0038	0.0011	0.0222	0.0003	0.0003	0.0645	0.9079
0	0.0034	0.001	0.0206	0.0002	0.0003	0.0653	0.9092
0	0.0032	0.0009	0.0191	0.0002	0.0003	0.066	0.9104
0	0.003	0.0008	0.0177	0.0002	0.0002	0.0666	0.9115
0	0.0028	0.0007	0.0165	0.0002	0.0002	0.0671	0.9125
0	0.0027	0.0007	0.0153	0.0002	0.0002	0.0675	0.9135
0	0.0026	0.0006	0.0142	0.0002	0.0002	0.0678	0.9144
0	0.0024	0.0006	0.0132	0.0002	0.0002	0.0681	0.9153
0	0.0023	0.0005	0.0123	0.0001	0.0002	0.0683	0.9162
0	0.0022	0.0005	0.0115	0.0001	0.0002	0.0684	0.917
0	0.0021	0.0005	0.0107	0.0001	0.0002	0.0686	0.9179
0	0.0021	0.0004	0.0099	0.0001	0.0002	0.0686	0.9187
0	0.002	0.0004	0.0093	0.0001	0.0002	0.0686	0.9195
0	0.0019	0.0004	0.0086	0.0001	0.0002	0.0686	0.9203
0	0.0018	0.0004	0.008	0.0001	0.0002	0.0685	0.921
0	0.0018	0.0004	0.0075	0.0001	0.0001	0.0683	0.9218
0	0.0017	0.0004	0.007	0.0001	0.0001	0.0682	0.9226
0	0.0016	0.0004	0.0065	0.0001	0.0002	0.0679	0.9233
0	0.0016	0.0003	0.006	0.0001	0.0002	0.0677	0.9241
0	0.0015	0.0003	0.0056	0.0001	0.0002	0.0674	0.9249
0	0.0015	0.0003	0.0052	0.0001	0.0002	0.067	0.9257
0	0.0015	0.0003	0.0049	0.0001	0.0002	0.0666	0.9265
0	0.0014	0.0003	0.0045	0.0001	0.0002	0.0661	0.9274
0	0.0014	0.0003	0.0042	0.0001	0.0002	0.0656	0.9282
0	0.0014	0.0003	0.0039	0.0001	0.0002	0.065	0.9292
0	0.0013	0.0003	0.0036	0.0001	0.0002	0.0644	0.9301
0	0.0013	0.0003	0.0033	0.0001	0.0002	0.0637	0.9311
0	0.0013	0.0003	0.0031	0.0001	0.0002	0.0629	0.9322
0	0.0013	0.0003	0.0029	0.0001	0.0002	0.062	0.9333
0	0.0013	0.0003	0.0026	0.0001	0.0002	0.061	0.9344
0	0.0013	0.0003	0.0024	0.0001	0.0002	0.06	0.9357
0	0.0013	0.0003	0.0022	0.0001	0.0003	0.0588	0.937
0	0.0012	0.0003	0.0021	0.0001	0.0003	0.0576	0.9385
0	0.0013	0.0003	0.0019	0.0001	0.0003	0.0562	0.94
0	0.0013	0.0003	0.0017	0.0001	0.0003	0.0547	0.9417
0	0.0013	0.0003	0.0016	0.0001	0.0003	0.053	0.9434
0	0.0013	0.0003	0.0014	0.0001	0.0004	0.0512	0.9454
0	0.0013	0.0003	0.0013	0.0001	0.0004	0.0492	0.9474
0	0.0013	0.0003	0.0012	0.0001	0.0004	0.0471	0.9497
0	0.0013	0.0003	0.0011	0.0001	0.0005	0.0447	0.9521
0	0.0014	0.0003	0.0009	0.0001	0.0005	0.0421	0.9547
0	0.0014	0.0003	0.0008	0.0001	0.0005	0.0393	0.9576
0	0.0014	0.0002	0.0007	0.0001	0.0006	0.0363	0.9607
0	0.0015	0.0002	0.0006	0.0001	0.0006	0.0329	0.964
0	0.0015	0.0002	0.0005	0.0001	0.0007	0.0293	0.9677
0	0.0016	0.0002	0.0004	0.0001	0.0007	0.0253	0.9717
0	0.0016	0.0002	0.0004	0.0001	0.0008	0.021	0.976
0	0.0016	0.0001	0.0003	0.0001	0.0008	0.0163	0.9808
0	0.0015	0.0001	0.0002	0.0001	0.0009	0.0113	0.9859
0	0.0013	0	0.0001	0.0001	0.0009	0.0059	0.9916
0	0.0009	0	0.0001	0	0.0001	0.001	0.9979
0	0.0008	0	0.0001	0	0	0.0009	0.9982
0	0.0007	0	0.0001	0	0	0.0008	0.9983
0	0.0007	0	0.0001	0	0	0.0007	0.9985
0	0.0006	0	0.0001	0	0	0.0006	0.9986
0	0.0006	0	0	0	0	0.0005	0.9988
0	0.0005	0	0	0	0	0.0004	0.999
0	0.0003	0	0	0	0	0.0003	0.9994
0	0.0005	0	0	0	0	0.0003	0.9991
0	0.0005	0	0	0	0	0.0004	0.999
0	0.0006	0	0	0	0	0.0004	0.9989
0	0.0006	0	0	0	0	0.0005	0.9988
0	0.0006	0	0.0001	0	0	0.0005	0.9988
0	0.0005	0	0.0001	0	0	0.0006	0.9988
0	0.0005	0	0.0001	0	0	0.0006	0.9988
0	0.0004	0	0.0001	0	0	0.0006	0.9989
0	0.0006	0	0.0001	0	0.0003	0.0027	0.9962
0	0.0007	0.0001	0.0001	0	0.0003	0.005	0.9937
0	0.0008	0.0001	0.0002	0.0001	0.0003	0.007	0.9915
0	0.0008	0.0001	0.0003	0.0001	0.0003	0.009	0.9895
0	0.0008	0.0001	0.0003	0.0001	0.0003	0.0107	0.9877
0	0.0009	0.0001	0.0004	0.0001	0.0003	0.0123	0.986
0	0.0009	0.0001	0.0005	0.0001	0.0002	0.0138	0.9844
0	0.001	0.0001	0.0005	0.0001	0.0002	0.0152	0.9829
0	0.0012	0.0001	0.0006	0.0001	0.0002	0.0164	0.9814
0	0.0016	0.0001	0.0007	0.0001	0.0003	0.0176	0.9798
0	0.0022	0	0.0007	0.0001	0.0011	0.0186	0.9772
0	0.0031	0.0011	0.0009	0.0003	0.0102	0.0892	0.8952
0	0.0033	0.0022	0.0011	0.0005	0.0102	0.1626	0.8202
0	0.0033	0.0029	0.0014	0.0006	0.0094	0.231	0.7514
0	0.0031	0.0034	0.0016	0.0006	0.0087	0.2941	0.6885
0	0.0029	0.0037	0.0017	0.0006	0.008	0.3522	0.6308
0	0.0027	0.0039	0.0019	0.0005	0.0074	0.4056	0.578
0	0.0025	0.0041	0.0019	0.0005	0.0068	0.4546	0.5296
0	0.0023	0.0042	0.002	0.0004	0.0063	0.4996	0.4853
0	0.0021	0.0042	0.002	0.0004	0.0058	0.5409	0.4446
0	0.0019	0.0042	0.002	0.0004	0.0053	0.5787	0.4074
0	0.0018	0.0043	0.0019	0.0003	0.0049	0.6134	0.3733
0	0.0016	0.0043	0.0019	0.0003	0.0045	0.6453	0.3421
0	0.0015	0.0043	0.0018	0.0003	0.0042	0.6745	0.3135
0	0.0014	0.0043	0.0018	0.0003	0.0039	0.7012	0.2872
0	0.0013	0.0042	0.0017	0.0002	0.0036	0.7258	0.2632
0	0.0012	0.0042	0.0016	0.0002	0.0033	0.7483	0.2412
0	0.0011	0.0042	0.0015	0.0002	0.0031	0.7689	0.221
0	0.001	0.0042	0.0014	0.0002	0.0028	0.7878	0.2026
0	0.0009	0.0042	0.0014	0.0002	0.0026	0.8051	0.1856
0	0.0008	0.0042	0.0013	0.0002	0.0024	0.821	0.1701
0	0.0008	0.0042	0.0012	0.0001	0.0023	0.8356	0.1559
0	0.0007	0.0041	0.0011	0.0001	0.0021	0.8489	0.1429
0	0.0006	0.0041	0.0011	0.0001	0.002	0.8611	0.131
0	0.0006	0.0041	0.001	0.0001	0.0018	0.8724	0.12
0	0.0005	0.0041	0.0009	0.0001	0.0017	0.8826	0.11
0	0.0005	0.0041	0.0009	0.0001	0.0016	0.892	0.1008
0	0.0005	0.0041	0.0008	0.0001	0.0015	0.9007	0.0924
0	0.0004	0.0041	0.0007	0.0001	0.0014	0.9086	0.0847
0	0.0004	0.0041	0.0007	0.0001	0.0013	0.9158	0.0777
0	0.0003	0.004	0.0006	0.0001	0.0012	0.9225	0.0712
0	0.0003	0.004	0.0006	0.0001	0.0011	0.9286	0.0653
0	0.0003	0.004	0.0006	0.0001	0.0011	0.9341	0.0599
0	0.0003	0.004	0.0005	0.0001	0.001	0.9392	0.0549
0	0.0002	0.004	0.0005	0	0.001	0.9439	0.0503
0	0.0002	0.004	0.0004	0	0.0009	0.9482	0.0462
0	0.0002	0.004	0.0004	0	0.0009	0.9521	0.0423
0	0.0002	0.004	0.0004	0	0.0008	0.9558	0.0388
0	0.0002	0.004	0.0004	0	0.0008	0.9591	0.0356
0	0.0002	0.004	0.0003	0	0.0007	0.9621	0.0327
0	0.0001	0.004	0.0003	0	0.0007	0.9649	0.03
0	0.0001	0.004	0.0003	0	0.0007	0.9674	0.0275
0	0.0001	0.004	0.0003	0	0.0006	0.9697	0.0253
0	0.0001	0.004	0.0002	0	0.0006	0.9719	0.0232
0	0.0001	0.0039	0.0002	0	0.0006	0.9738	0.0213
0	0.0001	0.0039	0.0002	0	0.0006	0.9756	0.0196
0	0.0001	0.0039	0.0002	0	0.0006	0.9772	0.018
0	0.0001	0.0039	0.0002	0	0.0005	0.9787	0.0165
0	0.0001	0.0039	0.0002	0	0.0005	0.9801	0.0152
0	0.0001	0.0039	0.0001	0	0.0005	0.9814	0.0139
0	0.0001	0.0039	0.0001	0	0.0005	0.9825	0.0128
0	0.0001	0.0039	0.0001	0	0.0005	0.9836	0.0118
0	0.0001	0.0039	0.0001	0	0.0005	0.9846	0.0108
0	0.0001	0.0039	0.0001	0	0.0005	0.9855	0.01
0	0	0.0039	0.0001	0	0.0004	0.9863	0.0092
0	0	0.0039	0.0001	0	0.0004	0.987	0.0085
0	0	0.0039	0.0001	0	0.0004	0.9877	0.0078
0	0	0.0039	0.0001	0	0.0004	0.9883	0.0072
0	0	0.0039	0.0001	0	0.0004	0.9889	0.0066
0	0	0.0039	0.0001	0	0.0004	0.9894	0.0061
0	0	0.0039	0.0001	0	0.0004	0.9899	0.0057
0	0	0.0039	0.0001	0	0.0004	0.9904	0.0052
0	0	0.0039	0.0001	0	0.0004	0.9908	0.0048
0	0	0.0039	0.0001	0	0.0004	0.9911	0.0045
0	0	0.0039	0.0001	0	0.0004	0.9915	0.0042
0	0	0.0039	0	0	0.0004	0.9918	0.0039
0	0	0.0039	0	0	0.0004	0.9921	0.0036
0	0	0.0039	0	0	0.0004	0.9923	0.0033
0	0	0.0039	0	0	0.0004	0.9926	0.0031
0	0	0.0039	0	0	0.0004	0.9928	0.0029
0	0	0.0039	0	0	0.0004	0.993	0.0027
0	0	0.0039	0	0	0.0004	0.9932	0.0025
0	0	0.0039	0	0	0.0004	0.9933	0.0023
0	0	0.0039	0	0	0.0004	0.9935	0.0022
0	0	0.0039	0	0	0.0004	0.9936	0.0021
0	0	0.0039	0	0	0.0004	0.9938	0.0019
0	0	0.0039	0	0	0.0004	0.9939	0.0018
0	0	0.0039	0	0	0.0004	0.994	0.0017
0	0	0.0039	0	0	0.0004	0.9941	0.0016
0	0	0.0039	0	0	0.0003	0.9942	0.0015
0	0	0.0039	0	0	0.0003	0.9943	0.0015
0	0	0.0039	0	0	0.0003	0.9943	0.0014
0	0	0.0039	0	0	0.0003	0.9944	0.0013
0	0	0.0039	0	0	0.0003	0.9945	0.0013
0	0	0.0039	0	0	0.0003	0.9945	0.0012
0	0	0.0039	0	0	0.0003	0.9946	0.0012
0	0	0.0039	0	0	0.0003	0.9946	0.0011
0	0	0.0039	0	0	0.0003	0.9947	0.0011
0	0	0.0039	0	0	0.0003	0.9947	0.001
0	0	0.0039	0	0	0.0003	0.9947	0.001
0	0	0.0039	0	0	0.0003	0.9947	0.001
0	0	0.0039	0	0	0.0003	0.9948	0.0009
0	0	0.0039	0	0	0.0003	0.9948	0.0009
0	0	0.0039	0	0	0.0003	0.9948	0.0009
0	0	0.0039	0	0	0.0003	0.9948	0.0009
0	0	0.0039	0	0	0.0003	0.9948	0.0009
0	0	0.0039	0	0	0.0003	0.9949	0.0009
0	0	0.0039	0	0	0.0003	0.9949	0.0009
0	0	0.0039	0	0	0.0003	0.9949	0.0008
0	0	0.0039	0	0	0.0003	0.9949	0.0008
