MV411	chrUn_GL000218v1
E1	E2	E3	E4	E5	E6	E7	E8
0	0	0.0054	0.0001	0	0.0004	0.9906	0.0035
0	0	0.0048	0.0001	0	0.0004	0.9911	0.0036
0	0	0.0045	0.0001	0	0.0004	0.9913	0.0037
0	0	0.0043	0.0001	0	0.0004	0.9915	0.0038
0	0	0.0041	0.0001	0	0.0004	0.9915	0.0039
0	0	0.0041	0.0001	0	0.0004	0.9914	0.004
0	0	0.004	0.0001	0	0.0004	0.9913	0.0042
0	0	0.004	0.0001	0	0.0004	0.9912	0.0043
0	0.0001	0.0039	0.0001	0	0.0004	0.9911	0.0045
0	0.0001	0.0039	0.0001	0	0.0004	0.9909	0.0047
0	0.0001	0.0039	0.0001	0	0.0004	0.9907	0.0049
0	0.0001	0.0039	0.0001	0	0.0004	0.9905	0.0051
0	0.0001	0.0039	0.0001	0	0.0004	0.9902	0.0054
0	0.0001	0.0039	0.0001	0	0.0004	0.9899	0.0057
0	0.0001	0.0039	0.0001	0	0.0004	0.9896	0.006
0	0.0001	0.0039	0.0001	0	0.0004	0.9893	0.0063
0	0.0001	0.0039	0.0001	0	0.0004	0.9889	0.0066
0	0.0001	0.0039	0.0001	0	0.0004	0.9885	0.007
0	0.0001	0.0039	0.0001	0	0.0004	0.9881	0.0075
0	0.0001	0.0039	0.0001	0	0.0004	0.9876	0.0079
0	0.0001	0.0039	0.0001	0	0.0004	0.9871	0.0084
0	0.0001	0.0039	0.0001	0	0.0004	0.9865	0.009
0	0.0001	0.0039	0.0001	0	0.0004	0.9858	0.0096
0	0.0002	0.0039	0.0001	0	0.0005	0.9852	0.0102
0	0.0002	0.0039	0.0001	0	0.0005	0.9844	0.011
0	0.0002	0.0039	0.0001	0	0.0005	0.9836	0.0118
0	0.0002	0.0039	0.0001	0	0.0005	0.9827	0.0126
0	0.0002	0.0039	0.0001	0	0.0005	0.9817	0.0136
0	0.0002	0.0039	0.0001	0	0.0005	0.9806	0.0146
0	0.0003	0.0039	0.0001	0	0.0005	0.9795	0.0157
0	0.0003	0.0039	0.0001	0	0.0006	0.9782	0.0169
0	0.0003	0.0039	0.0001	0	0.0006	0.9768	0.0182
0	0.0003	0.0039	0.0002	0	0.0006	0.9753	0.0197
0	0.0004	0.0039	0.0002	0	0.0006	0.9736	0.0213
0	0.0004	0.0039	0.0002	0	0.0006	0.9718	0.023
0	0.0004	0.0039	0.0002	0	0.0007	0.9699	0.0249
0	0.0005	0.0039	0.0002	0	0.0007	0.9677	0.027
0	0.0005	0.0039	0.0002	0	0.0007	0.9653	0.0292
0	0.0006	0.0039	0.0003	0	0.0008	0.9628	0.0317
0	0.0006	0.0039	0.0003	0	0.0008	0.96	0.0344
0	0.0007	0.0039	0.0003	0	0.0009	0.9569	0.0373
0	0.0007	0.0039	0.0004	0	0.0009	0.9536	0.0405
0	0.0008	0.0039	0.0004	0	0.001	0.9499	0.044
0	0.0009	0.0039	0.0004	0	0.001	0.9459	0.0478
0	0.001	0.0039	0.0005	0.0001	0.0011	0.9416	0.052
0	0.0011	0.0039	0.0005	0.0001	0.0011	0.9368	0.0565
0	0.0011	0.0039	0.0006	0.0001	0.0012	0.9316	0.0614
0	0.0013	0.0039	0.0006	0.0001	0.0013	0.926	0.0668
0	0.0014	0.0039	0.0007	0.0001	0.0014	0.9198	0.0727
0	0.0015	0.0039	0.0008	0.0001	0.0015	0.913	0.0792
0	0.0016	0.0039	0.0009	0.0001	0.0016	0.9057	0.0862
0	0.0018	0.0039	0.001	0.0001	0.0017	0.8976	0.0939
0	0.002	0.0039	0.0011	0.0001	0.0018	0.8888	0.1023
0	0.0021	0.004	0.0012	0.0001	0.002	0.8792	0.1114
0	0.0023	0.004	0.0014	0.0001	0.0021	0.8687	0.1214
0	0.0026	0.004	0.0015	0.0001	0.0023	0.8573	0.1322
0	0.0028	0.004	0.0017	0.0001	0.0025	0.8447	0.1441
0	0.0031	0.004	0.0019	0.0002	0.0027	0.8311	0.1571
0	0.0033	0.004	0.0022	0.0002	0.0029	0.8161	0.1712
0	0.0037	0.0041	0.0024	0.0002	0.0031	0.7998	0.1867
0	0.004	0.0041	0.0027	0.0002	0.0034	0.782	0.2035
0	0.0044	0.0042	0.0031	0.0002	0.0037	0.7625	0.2219
0	0.0048	0.0042	0.0034	0.0003	0.004	0.7412	0.242
0	0.0054	0.0043	0.0039	0.0003	0.0043	0.7179	0.2639
0	0.006	0.0044	0.0044	0.0003	0.0047	0.6923	0.2879
0	0.0068	0.0046	0.0049	0.0003	0.0051	0.6643	0.314
0	0.0079	0.0048	0.0055	0.0004	0.0056	0.6333	0.3424
0	0.0097	0.0051	0.0062	0.0005	0.0061	0.5989	0.3735
0	0.0127	0.0055	0.007	0.0006	0.0066	0.5603	0.4074
0	0.0181	0.0062	0.0077	0.0007	0.0073	0.5158	0.4443
0	0.0286	0.007	0.0083	0.0011	0.008	0.4627	0.4844
0	0.0494	0.0081	0.0085	0.0018	0.0092	0.3952	0.5278
0	0.0908	0.009	0.0079	0.0034	0.0151	0.2993	0.5746
0	0.1707	0.0035	0.0052	0.0084	0.0774	0.1105	0.6243
0	0.0185	0.0012	0.0039	0.159	0.2065	0	0.6109
0	0.0458	0.0019	0.0165	0.0291	0.0192	0.0103	0.8773
0	0.0326	0.0016	0.0182	0.0074	0.0021	0.011	0.9271
0	0.0217	0.0014	0.018	0.0029	0.0004	0.0107	0.9448
0	0.0157	0.0013	0.0171	0.0016	0.0003	0.0102	0.9538
0	0.0132	0.0013	0.0157	0.0012	0.0002	0.0095	0.9589
0	0.0131	0.0013	0.0135	0.0012	0.0003	0.0086	0.962
0	0.0143	0.0014	0.0103	0.0022	0.0011	0.007	0.9637
0	0.0115	0.0004	0.0059	0.0076	0.0099	0.0006	0.9641
0	0.0072	0.0001	0.0054	0.0016	0.0012	0.0004	0.9842
0	0.0036	0	0.0049	0.0001	0	0.0001	0.9912
0	0.0024	0	0.0049	0.0002	0	0.0001	0.9924
0	0.0018	0	0.0049	0.0002	0	0.0001	0.9931
0	0.0016	0	0.0048	0.0001	0	0.0001	0.9934
0	0.0016	0	0.0046	0.0001	0	0	0.9936
0	0.0019	0	0.0045	0.0001	0	0	0.9935
0	0.0025	0	0.0042	0.0001	0	0	0.9932
0	0.0038	0	0.0038	0	0	0	0.9923
0	0.0083	0	0.0037	0.0002	0	0	0.9878
0	0.0166	0	0.0035	0.0004	0	0	0.9794
0	0.0333	0	0.0029	0.0004	0	0	0.9634
0	0.0909	0.0004	0.0029	0.0033	0.0013	0.0005	0.9007
0	0.1668	0.0011	0.0027	0.0215	0.0117	0.0008	0.7954
0	0.0952	0.0019	0.002	0.142	0.1296	0.0001	0.6291
0	0.0144	0.0017	0.0044	0.2149	0.1644	0	0.6003
0	0.079	0.0092	0.0538	0.0466	0.0156	0.0533	0.7425
0	0.0792	0.0096	0.0638	0.015	0.0018	0.0586	0.772
0	0.0755	0.0096	0.0651	0.0083	0.0004	0.0591	0.782
0	0.0767	0.01	0.0618	0.0075	0.0003	0.0584	0.7853
0	0.0825	0.0109	0.0537	0.0111	0.0011	0.0566	0.784
0	0.083	0.0114	0.0397	0.0278	0.01	0.0502	0.7779
0	0.0121	0.0012	0.0164	0.1	0.1112	0	0.7591
0	0.0294	0.0011	0.0179	0.0179	0.0106	0.0054	0.9178
0	0.0209	0.0007	0.0165	0.0045	0.0013	0.0058	0.9503
0	0.0137	0.0005	0.0147	0.0018	0.0004	0.0058	0.9632
0	0.0095	0.0003	0.0129	0.001	0.0003	0.0056	0.9706
0	0.007	0.0002	0.0111	0.0006	0.0002	0.0053	0.9755
0	0.0057	0.0002	0.0094	0.0004	0.0002	0.0049	0.9793
0	0.0048	0.0001	0.0077	0.0003	0.0002	0.0045	0.9823
0	0.0042	0.0001	0.0062	0.0003	0.0002	0.004	0.9849
0	0.0038	0.0001	0.0048	0.0003	0.0002	0.0035	0.9874
0	0.0034	0	0.0036	0.0002	0.0002	0.0029	0.9897
0	0.0029	0	0.0025	0.0002	0.0002	0.0022	0.9919
0	0.0023	0	0.0016	0.0002	0.0002	0.0016	0.9941
0	0.0015	0	0.0011	0	0	0.0009	0.9964
0	0.0012	0	0.001	0.0001	0	0.0009	0.9968
0	0.001	0	0.0008	0.0001	0	0.001	0.9971
0	0.0008	0	0.0007	0.0001	0	0.001	0.9974
0	0.0007	0	0.0006	0	0	0.001	0.9976
0	0.0005	0	0.0005	0	0	0.001	0.9979
0	0.0006	0	0.0005	0	0.0003	0.0026	0.996
0	0.0007	0.0001	0.0005	0	0.0003	0.0042	0.9943
0	0.0007	0.0001	0.0005	0	0.0002	0.0057	0.9928
0	0.0007	0.0001	0.0004	0	0.0002	0.0071	0.9914
0	0.0007	0.0001	0.0004	0	0.0002	0.0083	0.9902
0	0.0007	0.0001	0.0004	0	0.0002	0.0095	0.9891
0	0.0007	0.0001	0.0004	0	0.0002	0.0106	0.988
0	0.0007	0.0001	0.0004	0	0.0002	0.0116	0.9871
0	0.0007	0.0001	0.0004	0	0.0002	0.0125	0.9862
0	0.0007	0.0001	0.0003	0	0.0001	0.0133	0.9854
0	0.0007	0.0001	0.0003	0	0.0001	0.014	0.9847
0	0.0007	0.0001	0.0003	0	0.0001	0.0147	0.984
0	0.0007	0.0001	0.0003	0	0.0001	0.0153	0.9834
0	0.0007	0.0001	0.0003	0	0.0001	0.0159	0.9829
0	0.0007	0.0001	0.0003	0	0.0001	0.0164	0.9824
0	0.0007	0.0001	0.0003	0	0.0001	0.0169	0.9819
0	0.0007	0.0001	0.0003	0	0.0001	0.0173	0.9815
0	0.0007	0.0001	0.0003	0	0.0001	0.0177	0.9811
0	0.0007	0.0001	0.0003	0	0.0001	0.0181	0.9808
0	0.0007	0.0001	0.0003	0	0.0001	0.0184	0.9805
0	0.0007	0.0001	0.0003	0	0.0001	0.0187	0.9802
0	0.0007	0.0001	0.0003	0	0.0001	0.019	0.9799
0	0.0007	0.0001	0.0002	0	0.0001	0.0192	0.9797
0	0.0007	0.0001	0.0002	0	0.0001	0.0194	0.9795
0	0.0007	0.0001	0.0002	0	0.0001	0.0196	0.9793
0	0.0007	0.0001	0.0002	0	0.0001	0.0198	0.9792
0	0.0007	0.0001	0.0002	0	0.0001	0.0199	0.979
0	0.0007	0.0001	0.0002	0	0.0001	0.02	0.9789
0	0.0006	0.0001	0.0002	0	0.0001	0.0201	0.9788
0	0.0006	0.0001	0.0002	0	0.0001	0.0202	0.9787
0	0.0007	0.0001	0.0002	0	0.0001	0.0203	0.9787
0	0.0007	0.0001	0.0002	0	0.0001	0.0203	0.9786
0	0.0007	0.0001	0.0002	0	0.0001	0.0204	0.9786
0	0.0007	0.0001	0.0002	0	0.0001	0.0204	0.9786
0	0.0007	0.0001	0.0002	0	0.0001	0.0204	0.9786
0	0.0007	0.0001	0.0002	0	0.0001	0.0204	0.9786
0	0.0007	0.0001	0.0002	0	0.0001	0.0204	0.9786
0	0.0006	0.0001	0.0002	0	0.0001	0.0203	0.9787
0	0.0006	0.0001	0.0002	0	0.0001	0.0203	0.9787
0	0.0006	0.0001	0.0002	0	0.0001	0.0202	0.9788
0	0.0006	0.0001	0.0002	0	0.0001	0.0201	0.9789
0	0.0006	0.0001	0.0002	0	0.0001	0.02	0.9791
0	0.0005	0	0.0002	0	0.0001	0.0199	0.9793
0	0.0004	0	0.0002	0	0.0001	0.0197	0.9795
0	0.0006	0.0001	0.0002	0	0.0004	0.0223	0.9764
0	0.0007	0.0001	0.0002	0	0.0004	0.0249	0.9736
0	0.0008	0.0002	0.0003	0.0001	0.0004	0.0274	0.971
0	0.0008	0.0002	0.0003	0.0001	0.0003	0.0296	0.9687
0	0.0008	0.0002	0.0004	0.0001	0.0003	0.0317	0.9665
0	0.0008	0.0002	0.0004	0.0001	0.0003	0.0336	0.9646
0	0.0008	0.0002	0.0005	0.0001	0.0003	0.0354	0.9628
0	0.0008	0.0002	0.0006	0.0001	0.0003	0.037	0.9611
0	0.0008	0.0002	0.0006	0.0001	0.0002	0.0384	0.9596
0	0.0008	0.0002	0.0007	0.0001	0.0002	0.0398	0.9582
0	0.0008	0.0002	0.0008	0.0001	0.0002	0.041	0.9569
0	0.0008	0.0002	0.0008	0.0001	0.0002	0.0421	0.9557
0	0.0008	0.0002	0.0009	0.0001	0.0002	0.0432	0.9546
0	0.0008	0.0002	0.001	0.0001	0.0002	0.0441	0.9536
0	0.0008	0.0002	0.0011	0.0001	0.0002	0.045	0.9527
0	0.0009	0.0002	0.0012	0.0001	0.0002	0.0458	0.9518
0	0.0009	0.0002	0.0013	0.0001	0.0002	0.0465	0.951
0	0.0009	0.0002	0.0014	0.0001	0.0001	0.0471	0.9502
0	0.001	0.0002	0.0015	0.0001	0.0001	0.0477	0.9494
0	0.001	0.0002	0.0016	0.0001	0.0001	0.0483	0.9487
0	0.0012	0.0002	0.0017	0.0001	0.0001	0.0488	0.948
0	0.0014	0.0001	0.0018	0.0001	0.0002	0.0492	0.9472
0	0.0019	0.0001	0.0019	0.0001	0.0006	0.0496	0.9459
0	0.0029	0.0006	0.0023	0.0002	0.0043	0.0787	0.911
0	0.0033	0.0011	0.003	0.0003	0.0043	0.1089	0.879
0	0.0036	0.0015	0.0039	0.0004	0.004	0.1371	0.8496
0	0.0037	0.0019	0.0048	0.0004	0.0037	0.163	0.8225
0	0.0038	0.0023	0.0058	0.0004	0.0035	0.1868	0.7974
0	0.0039	0.0027	0.0069	0.0004	0.0032	0.2086	0.7742
0	0.004	0.0033	0.008	0.0004	0.003	0.2285	0.7527
0	0.0042	0.0042	0.0091	0.0004	0.0029	0.2466	0.7326
0	0.0044	0.0056	0.0103	0.0004	0.0027	0.2628	0.7138
0	0.0047	0.0077	0.0114	0.0005	0.0027	0.277	0.696
0	0.0051	0.0109	0.0126	0.0005	0.0027	0.2892	0.679
0	0.0059	0.016	0.0136	0.0006	0.0028	0.2989	0.6623
0	0.0072	0.0238	0.0145	0.0007	0.003	0.3054	0.6453
0	0.0096	0.036	0.0151	0.0009	0.0034	0.3076	0.6273
0	0.0135	0.055	0.0152	0.0015	0.0048	0.3036	0.6064
0	0.0176	0.0843	0.0145	0.0038	0.0152	0.2898	0.5749
0	0.0123	0.1283	0.0111	0.0125	0.125	0.2536	0.4572
0	0.0095	0.1267	0.0174	0.0036	0.0139	0.3867	0.4422
0	0.0076	0.1193	0.0193	0.0017	0.004	0.4211	0.427
0	0.0071	0.1169	0.0197	0.0011	0.003	0.4401	0.412
0	0.0079	0.1202	0.0192	0.0011	0.003	0.4519	0.3966
0	0.0099	0.13	0.0178	0.0015	0.0043	0.4568	0.3797
0	0.0114	0.1478	0.015	0.0036	0.0168	0.4528	0.3527
0	0.0056	0.1727	0.006	0.0099	0.1551	0.4252	0.2254
0	0.0037	0.1184	0.0067	0.0024	0.0171	0.6444	0.2073
0	0.0023	0.0783	0.0063	0.0009	0.0048	0.7171	0.1902
0	0.0016	0.052	0.0058	0.0005	0.0033	0.7624	0.1745
0	0.0012	0.0351	0.0052	0.0003	0.0028	0.7955	0.16
0	0.0009	0.0242	0.0046	0.0002	0.0025	0.8209	0.1467
0	0.0008	0.0172	0.0041	0.0002	0.0022	0.841	0.1345
0	0.0007	0.0126	0.0036	0.0001	0.002	0.8575	0.1233
0	0.0006	0.0097	0.0032	0.0001	0.0019	0.8714	0.1131
0	0.0006	0.0078	0.0028	0.0001	0.0017	0.8833	0.1037
0	0.0005	0.0066	0.0025	0.0001	0.0016	0.8936	0.0951
0	0.0005	0.0057	0.0022	0.0001	0.0015	0.9028	0.0872
0	0.0004	0.0052	0.002	0.0001	0.0014	0.9109	0.08
0	0.0004	0.0048	0.0017	0.0001	0.0013	0.9183	0.0734
0	0.0003	0.0046	0.0015	0.0001	0.0012	0.9249	0.0674
0	0.0003	0.0044	0.0014	0.0001	0.0011	0.9309	0.0618
0	0.0003	0.0043	0.0012	0.0001	0.0011	0.9363	0.0567
0	0.0003	0.0042	0.0011	0.0001	0.001	0.9413	0.0521
0	0.0002	0.0042	0.001	0	0.0009	0.9458	0.0478
0	0.0002	0.0041	0.0009	0	0.0009	0.95	0.0439
0	0.0002	0.0041	0.0008	0	0.0008	0.9538	0.0403
0	0.0002	0.0041	0.0007	0	0.0008	0.9572	0.037
0	0.0002	0.004	0.0006	0	0.0008	0.9604	0.034
0	0.0002	0.004	0.0006	0	0.0007	0.9633	0.0312
0	0.0001	0.004	0.0005	0	0.0007	0.9659	0.0287
0	0.0001	0.004	0.0004	0	0.0007	0.9683	0.0264
0	0.0001	0.004	0.0004	0	0.0006	0.9705	0.0243
0	0.0001	0.004	0.0004	0	0.0006	0.9726	0.0223
0	0.0001	0.004	0.0003	0	0.0006	0.9744	0.0206
0	0.0001	0.004	0.0003	0	0.0006	0.9761	0.0189
0	0.0001	0.004	0.0003	0	0.0005	0.9777	0.0174
0	0.0001	0.004	0.0002	0	0.0005	0.9791	0.0161
0	0.0001	0.0039	0.0002	0	0.0005	0.9804	0.0148
0	0.0001	0.0039	0.0002	0	0.0005	0.9816	0.0137
0	0.0001	0.0039	0.0002	0	0.0005	0.9827	0.0126
0	0.0001	0.0039	0.0002	0	0.0005	0.9837	0.0117
0	0.0001	0.0039	0.0001	0	0.0005	0.9846	0.0108
0	0.0001	0.0039	0.0001	0	0.0004	0.9855	0.01
0	0	0.0039	0.0001	0	0.0004	0.9862	0.0092
0	0	0.0039	0.0001	0	0.0004	0.9869	0.0085
0	0	0.0039	0.0001	0	0.0004	0.9876	0.0079
0	0	0.0039	0.0001	0	0.0004	0.9882	0.0073
0	0	0.0039	0.0001	0	0.0004	0.9887	0.0068
0	0	0.0039	0.0001	0	0.0004	0.9892	0.0063
0	0	0.0039	0.0001	0	0.0004	0.9897	0.0059
0	0	0.0039	0.0001	0	0.0004	0.9901	0.0055
0	0	0.0039	0.0001	0	0.0004	0.9905	0.0051
0	0	0.0039	0.0001	0	0.0004	0.9908	0.0048
0	0	0.0039	0.0001	0	0.0004	0.9911	0.0045
0	0	0.0039	0.0001	0	0.0004	0.9914	0.0042
0	0	0.0039	0.0001	0	0.0004	0.9917	0.004
0	0	0.0039	0	0	0.0004	0.9919	0.0037
0	0	0.0039	0	0	0.0004	0.9922	0.0035
0	0	0.0039	0	0	0.0004	0.9924	0.0033
0	0	0.0039	0	0	0.0004	0.9925	0.0031
0	0	0.0039	0	0	0.0004	0.9927	0.003
0	0	0.0039	0	0	0.0004	0.9929	0.0028
0	0	0.0039	0	0	0.0004	0.993	0.0027
0	0	0.0039	0	0	0.0004	0.9931	0.0025
0	0	0.0039	0	0	0.0004	0.9933	0.0024
0	0	0.0039	0	0	0.0004	0.9934	0.0023
0	0	0.0039	0	0	0.0004	0.9935	0.0022
0	0	0.0039	0	0	0.0004	0.9936	0.0021
0	0	0.0039	0	0	0.0003	0.9936	0.0021
0	0	0.0039	0	0	0.0003	0.9937	0.002
0	0	0.0039	0	0	0.0003	0.9938	0.0019
0	0	0.0039	0	0	0.0003	0.9938	0.0019
0	0	0.0039	0	0	0.0003	0.9939	0.0018
0	0	0.0039	0	0	0.0003	0.9939	0.0018
0	0	0.0039	0	0	0.0003	0.994	0.0017
0	0	0.0039	0	0	0.0003	0.994	0.0017
0	0	0.0039	0	0	0.0003	0.994	0.0017
0	0	0.0039	0	0	0.0003	0.9941	0.0016
0	0	0.0039	0	0	0.0003	0.9941	0.0016
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0016
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0016
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0015
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0015
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0015
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0015
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0015
0	0	0.0039	0.0001	0	0.0003	0.9941	0.0015
0	0	0.0039	0.0001	0	0.0003	0.994	0.0015
0	0	0.0039	0.0001	0	0.0004	0.994	0.0015
0	0	0.004	0.0001	0	0.0004	0.9939	0.0016
0	0	0.004	0.0002	0	0.0004	0.9939	0.0016
0	0	0.004	0.0002	0	0.0004	0.9938	0.0016
0	0	0.0041	0.0002	0	0.0004	0.9936	0.0016
0	0	0.0042	0.0002	0	0.0004	0.9935	0.0017
0	0.0001	0.0044	0.0003	0	0.0004	0.9932	0.0017
0	0.0001	0.0046	0.0003	0	0.0004	0.9929	0.0017
0	0.0001	0.005	0.0004	0	0.0004	0.9924	0.0018
0	0.0001	0.0057	0.0004	0	0.0004	0.9916	0.0018
0	0.0001	0.0066	0.0005	0	0.0004	0.9906	0.0019
0	0.0001	0.0081	0.0005	0	0.0004	0.9889	0.0019
0	0.0001	0.0105	0.0006	0	0.0004	0.9864	0.002
0	0.0002	0.0141	0.0007	0	0.0004	0.9825	0.002
0	0.0002	0.0198	0.0008	0	0.0005	0.9766	0.0021
0	0.0003	0.0286	0.0009	0	0.0005	0.9674	0.0022
0	0.0005	0.0423	0.0011	0	0.0006	0.9532	0.0023
0	0.0008	0.0637	0.0012	0	0.0012	0.9307	0.0024
0	0.0013	0.0965	0.0013	0.0001	0.0066	0.8917	0.0024
0	0.0017	0.1409	0.0014	0.0006	0.0715	0.7817	0.0023
0	0.0001	0.1255	0.0004	0.0019	0.8717	0	0.0003
0	0.0003	0.1131	0.0049	0.0003	0.072	0.8064	0.0029
