,MV4.11_DMSO,K562_DMSO,K562_JQ1,MV4.11_JQ1
0,,104.33333333333333,124.0,
1,,392.6666666666667,350.0,
2,,4406.666666666667,4507.0,
3,,3091.3333333333335,3157.3333333333335,
4,,6.666666666666667,4.333333333333333,
5,,2.0,2.3333333333333335,
6,,44.0,33.666666666666664,
7,,287.6666666666667,296.0,
8,,611.0,567.3333333333334,
9,,6375.666666666667,6742.0,
10,,3871.0,4061.0,
11,,1439.0,1459.6666666666667,
12,,83.0,58.666666666666664,
13,,4.666666666666667,6.0,
14,,1074.0,1046.0,
15,,1353.0,1401.3333333333333,
16,,3.3333333333333335,1.6666666666666667,
17,,4415.333333333333,4496.0,
18,,400.6666666666667,438.6666666666667,
19,,507.0,477.0,
20,,1945.3333333333333,2177.3333333333335,
21,,3549.3333333333335,3815.0,
22,,5185.666666666667,4917.666666666667,
23,,101.33333333333333,118.66666666666667,
24,,69.66666666666667,75.66666666666667,
25,,5881.0,6527.666666666667,
26,,1267.3333333333333,1235.3333333333333,
27,,4296.0,4875.666666666667,
28,,929.0,1022.0,
29,,9558.666666666666,9126.333333333334,
30,,345.3333333333333,360.6666666666667,
31,,1.0,1.3333333333333333,
32,,19.333333333333332,20.0,
33,,75429.0,81497.33333333333,
34,,25.666666666666668,29.333333333333332,
35,,42224.0,47908.666666666664,
36,,11514.666666666666,11766.666666666666,
37,,4391.333333333333,4941.0,
38,,2731.3333333333335,2758.3333333333335,
39,,17.333333333333332,16.0,
40,,198.33333333333334,232.66666666666666,
41,,374.0,343.3333333333333,
42,,64.66666666666667,70.0,
43,,526.3333333333334,483.3333333333333,
44,,2.0,2.0,
45,,825.6666666666666,910.3333333333334,
46,,923.0,928.3333333333334,
47,,167.0,160.66666666666666,
48,,520.0,547.3333333333334,
49,,94.0,109.0,
50,,1895.3333333333333,1948.0,
51,,5392.666666666667,5498.333333333333,
52,,93.0,90.0,
53,,5.666666666666667,5.333333333333333,
54,,674.3333333333334,764.0,
55,,51.0,29.333333333333332,
56,,972.0,992.3333333333334,
57,,85.33333333333333,84.66666666666667,
58,,3186.6666666666665,3207.6666666666665,
59,,2624.3333333333335,2913.0,
60,,2937.0,2905.3333333333335,
61,,1638.0,1647.3333333333333,
62,,5014.333333333333,4922.333333333333,
63,,1498.6666666666667,1466.0,
64,,0.6666666666666666,0.6666666666666666,
65,,24.0,27.0,
66,,266.6666666666667,237.66666666666666,
67,,0.6666666666666666,0.0,
68,,17.333333333333332,20.333333333333332,
69,,11078.666666666666,11453.0,
70,,348.3333333333333,359.6666666666667,
71,,12.0,14.666666666666666,
72,,39.333333333333336,23.0,
73,,1.3333333333333333,2.0,
74,,1489.3333333333333,1582.3333333333333,
75,,160.33333333333334,260.3333333333333,
76,,4558.333333333333,4015.6666666666665,
77,,1778.3333333333333,1756.0,
78,,565.6666666666666,528.3333333333334,
79,,652.3333333333334,587.3333333333334,
80,,2992.3333333333335,3228.6666666666665,
81,,4147.333333333333,3839.0,
82,,2581.6666666666665,2344.6666666666665,
83,,6998.666666666667,6663.333333333333,
84,,801.3333333333334,699.3333333333334,
85,,29.666666666666668,32.0,
86,,538.3333333333334,534.0,
87,,52.666666666666664,55.0,
88,,2250.6666666666665,2055.3333333333335,
89,,7.333333333333333,4.666666666666667,
90,,1.6666666666666667,1.0,
91,,87.66666666666667,81.66666666666667,
92,,4579.666666666667,4305.666666666667,
93,,0.3333333333333333,0.6666666666666666,
94,,5.0,4.0,
95,,63.666666666666664,45.666666666666664,
96,,604.6666666666666,603.6666666666666,
97,,13046.0,13330.333333333334,
98,,4386.0,4253.0,
99,,922.0,1083.3333333333333,
100,,5174.333333333333,5857.666666666667,
101,,297.6666666666667,267.3333333333333,
102,,500.6666666666667,524.3333333333334,
103,,4061.3333333333335,4397.333333333333,
104,,8.0,6.333333333333333,
105,,12.0,18.333333333333332,
106,,602.6666666666666,640.3333333333334,
107,,711.6666666666666,747.0,
108,,2144.3333333333335,2055.0,
109,,0.6666666666666666,0.0,
110,,1.6666666666666667,2.3333333333333335,
111,,3211.3333333333335,3390.0,
112,,17.0,11.666666666666666,
113,,1.0,1.0,
114,,23501.333333333332,24044.333333333332,
115,,496.0,590.6666666666666,
116,,508.3333333333333,532.0,
117,,13.666666666666666,11.666666666666666,
118,,7.333333333333333,5.666666666666667,
119,,0.0,0.0,
120,,0.3333333333333333,0.0,
121,,6188.333333333333,6215.666666666667,
122,,1672.0,1616.3333333333333,
123,,101.0,108.66666666666667,
124,,119.0,126.0,
125,,1533.6666666666667,1439.0,
126,,529.6666666666666,500.6666666666667,
127,,223.66666666666666,244.66666666666666,
128,,6.666666666666667,4.333333333333333,
129,,0.3333333333333333,0.0,
130,,0.3333333333333333,0.0,
131,,0.3333333333333333,0.0,
132,,0.0,0.3333333333333333,
133,,1.0,0.6666666666666666,
134,,1193.3333333333333,1218.6666666666667,
135,,5543.333333333333,5969.0,
136,,342.3333333333333,330.6666666666667,
137,,11.0,11.0,
138,,1497.3333333333333,1478.6666666666667,
139,,25488.666666666668,25921.0,
140,,17081.333333333332,17067.333333333332,
141,,7124.333333333333,6850.666666666667,
142,,14176.333333333334,14246.333333333334,
143,,39.333333333333336,40.666666666666664,
144,,52.0,63.0,
145,,140.33333333333334,155.33333333333334,
146,,2773.3333333333335,2674.3333333333335,
147,,443.6666666666667,519.6666666666666,
148,,5389.0,5435.666666666667,
149,,4132.0,4632.333333333333,
150,,0.0,0.0,
151,,15.0,16.333333333333332,
152,,2.0,3.6666666666666665,
153,,148.66666666666666,153.66666666666666,
154,,379.3333333333333,333.3333333333333,
155,,4.0,3.3333333333333335,
156,,519.6666666666666,504.3333333333333,
157,,17.333333333333332,21.333333333333332,
158,,176.66666666666666,165.0,
159,,752.6666666666666,747.6666666666666,
160,,1791.0,1711.3333333333333,
161,,2878.0,3005.6666666666665,
162,,1783.0,1782.0,
163,,4.666666666666667,8.0,
164,,1683.3333333333333,1626.6666666666667,
165,,7618.0,7901.666666666667,
166,,47.333333333333336,45.666666666666664,
167,,5842.333333333333,6642.0,
168,,2.6666666666666665,3.3333333333333335,
169,,1208.3333333333333,1250.0,
170,,4.333333333333333,4.0,
171,,120.0,125.33333333333333,
172,,0.3333333333333333,0.3333333333333333,
173,,6353.333333333333,6236.0,
174,,17.0,12.666666666666666,
175,,1.3333333333333333,1.0,
176,,173.33333333333334,151.0,
177,,2955.6666666666665,2849.0,
178,,174.33333333333334,168.0,
179,,1023.6666666666666,1223.3333333333333,
180,,3646.6666666666665,3360.3333333333335,
181,,212.0,219.0,
182,,78.66666666666667,51.333333333333336,
183,,39994.666666666664,41151.666666666664,
184,,5679.0,5919.333333333333,
185,,6240.333333333333,6577.333333333333,
186,,25.666666666666668,19.333333333333332,
187,,6311.0,5322.666666666667,
188,,4680.0,4631.333333333333,
189,,407.6666666666667,437.0,
190,,12132.666666666666,13219.333333333334,
191,,113.33333333333333,108.66666666666667,
192,,3375.3333333333335,3271.0,
193,,2272.3333333333335,2665.3333333333335,
194,,753.0,800.0,
195,,177.0,178.0,
196,,652.6666666666666,667.6666666666666,
197,,1476.6666666666667,1596.6666666666667,
198,,4418.0,4600.0,
199,,60.333333333333336,65.0,
200,,143.33333333333334,91.66666666666667,
201,,4053.3333333333335,4070.0,
202,,1395.3333333333333,1568.3333333333333,
203,,769.3333333333334,776.3333333333334,
204,,1054.0,1099.3333333333333,
