,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
FLAG_GFI1,-0.9272767463998567,0.9351003047481103,1.7355117917694958,0.0,0.0,0.0,0.0,2.293606046084839,0.0,-1.46043178528314,-0.9576420695554427,0.0,0.0,0.0,0.0,1.057662955082643,0.0,1000.0,0.0,0.0,0.6125968578926483,0.0,0.0,0.0,0.0,0.0,1.383256067553156,0.0,-0.5810018158547676,0.0,1.1387363050735253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6798221690163426,0.0,0.0,0.9626712583436862,-0.6781862211552284,0.0,0.0,1.1626569280397587,2.0184328968537235,-0.7782265225831788,-1.5369840817143823,-0.6329338911839437,1.493831263896087,0.0,0.0,0.0,1.3086092192299814,0.0,0.0,0.0,1.6588905101665834,1.425093325557886,1.1353285541095703,0.0,0.0,1.1734636829963416,1.7721011206145743,0.0,-0.981113354112535,0.0,0.0,-0.949083758988447,-1.0921961922442756,0.0,1.7276032602505975,-0.5766228329033057,0.0,1.3251531129895877,1.1474846164155081,0.0,-0.9137674806514517,1.0092750511031738,0.0,0.0,0.0,1000.0,-0.9383952690047029,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426834761671746,-1.2036725095230307,8.057798602428685
CEBPA,1000.0,-1.034815974382931,0.0,1000.0,0.0,1000.0,1000.0,4.078055738239008,2.474681200403972,-1.2325473754702778,1.5733528094333111,0.6921305864568428,1.4650506949882836,-1.3927647557460312,0.0,1000.0,0.0,0.0,0.8255727355736049,0.0,-1.9309330449882465,0.0,-0.9744066202687549,0.0,-1.539970901821497,1.1473831986747804,1.1983499719567203,0.0,-2.05566487136578,1.0093161475667032,-0.8360906733723095,0.0,1.0592859342191683,3.124349390512943,1000.0,1.1469508194500757,0.0,1.4490006533346815,0.0,-0.8288792814750977,0.0,1000.0,0.0,-1.4441161148928323,-1.188673151152527,0.8244272394310963,0.0,0.0,-1.5272583902786754,-1.0763277463713863,-2.591874255115232,1.5926289110687666,1.0041774242677306,1000.0,1.234875847981834,2.3301398445122614,0.0,-2.004162955985872,1000.0,2.263445000178605,0.0,0.0,1.7939597168773849,1000.0,1.328410512521093,2.651715589894663,0.0,-2.125089589848242,0.0,-1.312461282076839,1000.0,-2.0606782291171872,0.0,2.1983499719567203,-1.1324019733176485,0.0,1000.0,-1.2466886652530056,1.3922600171356938,0.0,0.0,-0.595997844345455,1.1439021879343438,-0.8816053326246781,0.0,-1.3081996355796566,0.0,0.0,0.0,0.0,1.700041853489746,-1.5147688802551182,1.4362933968276834,1000.0,1000.0,0.0,0.0,0.0,0.0,-2.6007495993769947
HOXA9,-4.466825570977722,0.0,0.0,-1000.0,2.7891542147605963,0.0,0.0,6.4305772047417475,0.0,-5.231722097891721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.49698397914166,0.0,0.0,0.0,0.0,0.0,-5.172144288834395,0.0,0.0,0.0,0.0,12.68121400544332,0.0,0.0,0.0,2.7583818659657795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.552068623659055,-5.335507244443993,0.0,2.8856170542618873,0.0,0.0,0.0,3.5999525033612967,0.0,0.0,-4.366847081265907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.238999263590647,-4.474552933002333,0.0,-3.9912481695710795,-1000.0,0.0,0.0,-1000.0,0.0,2.658846192414865,0.0,0.0,0.0,0.0,-3.850532956499823,2.7154297207812323,-1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,3.9651774322512088,3.70464988202799,0.0,0.0,0.0,-2.824647158869529,0.0
PLAGL2,-3.480044546182156,3.2814341040408688,3.912431895063659,-2.3942268115116856,0.0,0.0,-1.7720015103004167,0.0,0.0,-2.1360563676316415,-3.934324789009391,-2.4682359931983284,-1.9086924769796525,3.0420212366200863,0.0,1.4245007836209607,0.0,0.0,-2.045468116231134,4.760922115024301,2.9483851318025542,1.5598768265445704,0.9006756955314956,0.0,0.7030131891913659,0.0,1.5696773899864003,0.0,-0.4744228364444763,1.4786664514789165,4.123332683651935,-1.1642894605499703,2.5161161323744174,0.0,-1.8398653528585378,0.0,0.9191265476376672,2.672393954132974,-2.9247187156468155,-1.0587203101237825,0.0,0.0,2.03160127689608,-1.2944230204504266,5.586829479366759,0.7979248362168327,3.6705626246122067,2.99712905963894,-2.629058407621908,-3.4943753527299513,-1.0604093498026173,0.0,0.0,-2.9224440897578496,2.178770364270687,0.0,0.0,1.3876795562435127,-3.118765750989453,2.098450247082229,4.61517894853782,4.001275588991539,0.0,-1.880935881853581,0.0,2.0142837806780074,6.24105464252503,-1.0518603256918662,-1.8871432333075593,2.477229588292881,-4.720877316641451,-1.499385344064657,2.9500058605216393,3.3985959195115094,-0.8890470796575831,2.6740140498011358,0.0,3.666871980557116,-1.812056693934533,-2.551307565057102,3.605017957209604,-1.6258279809193041,-1.781313170503425,1.7660472176332782,2.0759953962545334,0.0,-1.1998509425244934,0.0,-1.1078017797693367,-1.2983670742859414,0.0,4.052609553111919,0.0,0.0,0.0,-1.330487342433805,0.0,3.0560742266337066,-3.6560549322909037,1.5082466738324793
MEIS1,-1.0662276659528296,0.6869544162974175,3.774894615494337,-0.8599530740861747,1000.0,2.5944642905688657,0.0,1000.0,5.584174414476434,-1.501826952373045,0.0,1000.0,1000.0,0.9536325779825894,1.7179258033652605,4.28676863872314,1.911171879042192,0.0,0.0,3.258847743127206,0.0,1.7535497130959818,-0.766025753723184,0.0,-0.6782851731411046,2.012787863034154,3.7955831317206976,0.0,-1.7374014169393004,1000.0,2.808852062259353,0.0,2.9046141630200295,1000.0,1.1353525304176946,0.0,2.8394938551822215,4.856794869139425,1000.0,0.0,2.8127681749811972,2.321997127034121,1.6579184940009835,-1.814297096526911,1.966313433234653,2.323865437852737,2.089019955056507,6.525280725422864,-1.8695479165119455,-1.5806480800699219,-2.2445943937770267,1000.0,2.2082514299483416,1000.0,3.9677989611238154,1000.0,0.0,0.0,-0.5988663122961921,6.949307007928963,3.7123662780233597,2.0778217484516435,0.0,1.37439817187173,2.896776798008448,5.262246319589071,3.412805996164452,-1.8119200031428302,1000.0,0.7460043263986942,-1.0435343527216943,-1.4401263347525946,4.340856154285437,1000.0,-1.3116473120180865,4.1102432261440205,4.949307007928963,0.8147873426178496,1.1342282698806818,-0.9687766418335401,2.831737411547787,-1.2104491555706725,1000.0,0.0,4.705852971064686,0.0,0.0,2.2350614902628405,0.0,0.0,2.4142494130341206,2.2340494277584186,1000.0,5.451280143979088,1000.0,1000.0,0.8446118700304129,1.4659341419876493,1000.0,-3.6102487743966876
ETV6,-3.1638092761689536,1.145955376766305,6.993457447082177,-2.501791939797406,0.0,1.151264732189792,-1.4646377239923065,4.764112265103962,2.84001237946322,-2.0464053664539152,-2.7124367011510238,-2.2159959185467732,-1.954909784502501,1.8047312476316022,0.0,2.894208691454127,1.1701609811555511,0.0,-2.102567407671587,5.494651590110735,0.0,0.0,-1.7289606401544102,0.0,-2.639595431329041,0.0,2.9065493818590116,0.0,-3.6804404836064233,1.5884736124672558,2.8376627744747527,-1.9724434142872496,1.8460078399239608,2.0035111117460995,0.0,0.0,1.700118968296165,3.1828348111906615,-3.2649777241798024,-1.3937285097373866,0.0,0.0,9.816971668437784,-2.5600975110146718,1000.0,1.0556547307094877,2.620822390165116,7.283121692798584,-4.363605756907518,-2.584324712053673,-2.0973901038290443,1.7848708252707592,1.4418811148555672,-2.663166038766426,4.6216404764024555,1.5049368190480241,0.0,0.0,-1.6754712983136981,3.4985666401141184,4.417139040770272,1.9268898301431872,0.0,0.0,1.7385771729968245,3.2361718685363745,1000.0,-4.16580656700112,-2.725841298310231,0.0,-3.4989892287830835,-4.189133966196296,4.4002069750354345,9.244302443908056,-1.6999520689913865,3.5243432750475403,3.270297652441001,1.2118548760464833,0.0,-2.4345666289308125,3.2024822682134295,-3.4511433666293256,0.0,0.0,3.628001976653893,0.0,0.0,0.0,-2.0099272625787052,-2.3523173897595533,0.0,2.071751973058921,0.0,3.26363392215999,0.0,-2.0416776620201555,0.0,1.3749324806495826,-4.074922763703114,-4.64819293985131
RUNX1,-3.3041310215694204,3.749904639316825,1000.0,1000.0,1.3175985744503536,2.6654212399409425,-1.015677285157193,1000.0,5.378540092152781,-3.099778220065466,-4.249565575936702,0.0,3.012668649677821,2.4158091314682477,4.013756518303621,6.936317763547707,7.405222134805286,0.0,-0.8565308076554391,4.200658366882125,2.944368883618916,2.5235028729982325,0.5688331624430009,0.0,0.0,3.2503253425953056,6.113195525631786,0.0,1000.0,3.3028217804578532,6.698158026352942,1000.0,4.481917831998089,4.070967290242488,4.106778783959919,0.0,5.0745339052626806,1000.0,-1.3718707138256967,-0.6455172340846475,3.366952117877569,1.5036092379418071,2.805073230269454,1000.0,6.049380428034342,2.3171781475084625,4.898182634660936,1000.0,1000.0,-5.63222110122769,-7.256837943697639,5.099256334673912,4.202832738116462,-1.038900283024304,7.5264979735398825,6.032364451018741,2.9629528900511732,0.7367002479765606,-1.9177020867402617,1000.0,7.283120527074098,5.851547660068954,1.9461880075717677,0.0,1000.0,6.070967290242488,5.283120527074098,-3.0994852858390614,2.820322057338402,2.445444426196868,-6.025302160354037,-8.879310141652565,3.8612163083069877,6.7964600999647455,4.304539510709004,1000.0,5.167643309654162,4.481534085476106,3.805073230269454,-1.7676893900209858,8.09223590699614,1000.0,0.0,1.6589798196844145,1000.0,0.0,0.0,-0.8849247411499915,1.5622167063732904,0.0,4.056611997265419,5.174307039935173,1.179921639432599,4.647972269184725,1.918283840717445,0.0,2.7908269804155896,6.26182574871087,-3.2378297312912463,-4.353337149380655
FOSL2,-0.9694609427293052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9476420026981762,0.0,0.0,0.0,0.0,1.1591364743458894,0.0,1.2100881624898965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9798662798680196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8408392866225172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9649398422459465,0.0,0.0,0.0,0.0,0.0,2.016361036164902,0.0,0.0,-1.9500305711922783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205987356986526,0.0,-1.3801224161934116,0.0,0.0,2.031342848182149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7488596944951946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4496149306081993
FLI1,-0.8872311470678563,3.1272416468388027,1000.0,-0.7249102694865721,1.5770445642783228,2.6303353227828423,0.5620807873331314,1000.0,2.6873294789209297,-0.4880945029258725,-0.802794285417577,0.0,0.0,3.0868435462133736,1.6861375455459537,4.752731954142569,2.26667577163039,0.0,0.0,5.662018390391742,2.809805600336841,1.4995582711330244,0.5358813749194957,0.0,0.0,2.9053931256184624,3.2341568507553142,0.5344897980120837,-0.7100970716656759,2.903615625563244,4.990804810783221,0.0,3.6873294789209297,2.1272416468388027,0.0,0.0,3.7232593360689545,6.693588469392612,-0.7243472463791788,0.0,5.449169741726165,1.703133157144962,6.1062820282031565,-1.2430984816886064,7.070658118472435,2.8347032466949256,4.4138628729902125,1000.0,-1.4160489766615467,-1.175619400462978,-1.0567004494887897,2.7563032432898735,2.5236634679502994,0.0,6.535326385475879,2.2902999287928485,0.0,1.2230733516262982,-0.546644652260973,5.15472238326091,7.297166648281115,4.016051787821964,0.0,0.0,2.8862335473350074,4.471196048056163,1000.0,-1.2234382892465738,0.0,2.570731721607078,-1.2674592145142576,-1.1922281535856019,1000.0,6.810506221171763,0.0,4.950363884754723,5.181689430861179,3.9530885220912593,0.8418394279765542,-1.407636872562518,4.907928618434327,-0.5921811746698625,0.0,1.913025311537892,1000.0,0.7635053762654711,0.0,0.0,0.6903658610710841,-0.608056828513941,1.6308935332912144,4.161511548923548,0.0,1000.0,2.4095239372658748,0.0,0.8807584172688565,3.8605032722415897,-1.1095227935010783,-3.1964305889511633
GATA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1311897139480127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2057009998583783,0.0,0.0,1000.0,0.0,-1.2459123390510458,0.0,-1.0650888512925396,0.0,-1.4244749555673561,2.0605162697907105,0.0,0.0,-1.850496479559511,0.0,0.0,0.0,0.0,1.8315385393474848,0.0,1000.0,0.0,0.0,0.0,0.0,2.2319935101294948,0.0,0.0,-0.7775674484820708,0.0,0.0,0.0,0.0,-0.942951748804493,-0.6154722484519757,0.0,1.4463379812766994,0.0,0.0,0.0,1.4099942268033263,0.0,-1.6591587828039016,0.0,2.046531724375832,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,-2.005028668806105,0.0,0.0,0.0,-1.4744508371577896,0.0,0.0,0.0,3.148196139253703,0.0,0.0,0.0,0.0,0.0,-0.7539426660140319,0.0,0.0,0.0,0.0,0.0,0.0,1.2842416587957761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6150306638224954,-1.380809955493438
SP1,-2.7399758289393836,5.298943160352919,4.07655073901647,-1.8880254723028917,0.0,1.7915061688047889,-1.442363303651302,2.703856442358055,1.459368832882963,-2.9025973557265443,-2.9305623642625234,-1.5895800481207718,-1.4458906771466271,5.932620946107103,0.8281324795851309,2.7273020381295963,1.04728788827918,0.0,-2.055697248845262,6.042451600385896,6.233589422358819,2.085729976778322,1.4875840862914156,-1.475843899248255,1.854308543643702,0.0,1.3095155002123937,0.0,0.0,2.350764356253768,8.215709299131104,-1.169301528090688,2.2994964470484396,0.0,0.0,-1.330413459726691,0.0,2.979441802860096,-2.138506899865889,-1.9711185123748438,0.0,2.607338099586588,1.310312312516474,-1.7868780952290384,6.157735667839565,0.0,6.042451600385896,3.424474042436777,-2.83911006621978,-3.604017107270672,-1.620274503908077,1.1445761989693333,1.2209964812834384,-1.3249383296605401,2.996016027395612,1.254549040994465,3.444373599874482,3.6827358232723846,-1.0541432267362032,2.2948129112081923,7.527567535400881,6.502476554438051,0.0,0.0,1.1524977695247676,2.517583446828259,5.765510960271844,0.0,-1.3448405303619708,4.677240112816744,-3.116859392021315,0.0,2.3828731379700043,3.7705641879981298,-2.019550528802282,0.0,3.095851294975407,6.749071324100124,-1.1722018788481692,-3.155880677168835,5.88025788405893,-1.5028374217890543,0.0,2.951309351273081,2.380079923078324,0.0,-2.3916136161634287,-1.776039278838958,-2.094307381299901,-1.4017005443619865,0.0,6.417779389862769,0.0,5.727036812457209,1.4554617349204615,-2.07423272493396,-1.5852273587555163,4.6420203220283796,-2.744084123241629,-3.2130565090885326
