,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,FLAG_GFI1,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,activation,repression,ELF2,JUND,FLAG_SPI1,FLAG_IRF2BP2,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,super_enhancer,promoters
CEBPA,0.0,1.7183376308762193,-0.344481293687097,0.5892479384178503,0.8243644008504354,0.32982207596804547,0.20877460509431894,0.0,0.31567203725093157,0.9832877283184297,0.0,-0.5222675173918768,-0.6962226028868609,0.0,0.14168445992097836,0.1370278905455114,0.4523026525575711,1.1745301405928432,0.0,0.0,0.3427390225834564,0.0,0.1633237408479703,0.8204749260973899,0.6856792002849136,0.16395313504145145,0.0,0.929627174929287,0.2888390755146524,0.07105329602137961,-0.45639209387033036,0.0,2.1565559127163296,0.0,0.5443272750663599,-0.5311188016870249,0.0,0.0,-0.8402575204555712,0.0,-1.4646225045283157,0.0,-0.09104426918552407,-0.7588554741981399,0.9236470085242747,0.642007364718717,0.32756402316279587,0.38914966825074754,-0.7174826105559367,-1.0749846731113728,0.12243055315869403,0.8949212795644659,-0.3939081283142872,-0.2937727433511899,0.0,-0.4486477151754027,0.0,0.6091661890358616,-0.16801728214212805,0.345107999340128,0.0,-1.1271693276419679
HOXA9,0.6853334944780848,0.0,0.0,1.121446540360135,1.8675251899353655,0.8211379488424757,0.7721633822551633,1.9076197659492367,0.6317547700827402,1.656384506385312,0.7583734618868526,0.6216712180354732,0.0,1.594145746255033,1.0347047050334364,0.7055319742001884,1.3542998997862097,2.125624488194341,0.5469828669538387,0.7379589147246769,0.6102524899244465,0.5090927988584235,0.6392527313662715,1.7713508032549006,1.499757688530974,0.9444858262344171,0.0,1.4200334724351253,1.3784851315758135,0.0,-0.6910379131179718,0.4445541108639355,3.5790519983284246,0.0,1.787215881045485,0.0,6.449347983125954,0.0,0.0,0.43968545162775563,0.0,4.539115880428048,0.6375028502437058,0.0,1.2410568604084802,0.8564960107454934,1.3772173212381316,0.8567739489766922,1.2112014904749544,0.0,0.848912051879664,0.0,-0.7717684122179574,0.0,0.0,0.0,4.9068207487251945,0.546012368957335,0.0,0.8650498054474329,0.0,-0.9892630919267409
PLAGL2,-0.21871441506936012,0.0,0.0,0.7348151103733269,3.265510252233465,1.3277452042655074,1.1621640201582621,1.6809123538512183,1.1572923154877486,0.0,2.4657921003351566,3.3919033332840103,2.5069680217241386,4.442133595484163,3.0459225697512275,2.2016015897072707,2.5959620779236974,1.5030271778848712,1.0414629265756588,2.0312830804603297,0.6681187577428671,0.8073712178916033,0.7652890079766664,1.8461504419362262,2.3954821739552674,2.9015079840734153,0.5099301378609209,1.5686808230052762,2.495495818345601,0.4656581334109487,0.7432107969968871,1.8400279179200438,1.7577596051901763,0.3960507192161515,2.6883790593135033,1.5317627096909014,0.0,1.3907407945117034,3.6322093157407087,1.115741494084134,0.7046094266922901,3.2266867643632358,1.4678665218009355,2.2842473824844434,1.2976172384742197,0.0,3.388629576828473,1.5418027175916194,3.825289366327569,0.7174924815980364,1.5250898647924247,1.0156351855143047,0.7759539442275607,1.2544845717546773,0.0,1.5298340059076074,2.624002789055023,-0.4731478749648572,1.6341113999243073,1.9046218812108069,0.7943208905468261,3.3901531224860992
MEIS1,0.5398726276477251,3.75764184126519,1.366219635630301,0.0,2.6118033459020715,0.5987878582657657,0.9517008638831165,1.4660161650923258,0.9248526715119827,0.6712327078783611,1.341461910049026,1.3619464450860908,0.6407685430429457,1.9810747520663006,1.9392535883195616,1.1129356412127112,2.3670662807196714,2.3748026757985032,0.6239687953678021,1.1291497186339219,0.7398378235112093,0.7116836378174598,0.6573981312290452,2.3521633130360096,1.5668480937986835,1.3876413611403107,0.3769212865097721,1.1705447598769239,1.6026983754046922,0.2644092474415156,-0.19549702487917,1.1062595627106737,3.2549447307879587,0.34342885539841506,2.596136408084787,0.7416198661623352,0.0,0.36292076850626487,1.4852042861023649,0.6238694118115773,-0.997287377783482,0.0,0.8487501515000598,0.7019067115864854,1.7433248512019504,0.6625886190189128,1.5471170241745096,1.252200060200163,1.2665801953312152,0.0,1.1075903942747396,0.6266200576364958,-0.13798725993414349,0.12019827711988064,-0.5011784005175614,0.43380186854531266,0.0,0.439199660802874,0.5413933170759944,1.1924229618259554,0.36175344236858537,1.088848270518712
ETV6,0.4102624925803552,2.0584196987274352,2.638105142310308,1.0317471671877447,0.0,1.1209873065100477,1.159191143105235,1.4950519171707992,1.2550572539120057,0.9147041022279906,2.0651754477779836,2.425734530626294,1.7281562003422155,3.2207953915853262,2.491317060547672,1.769342805218697,2.5702059323247033,2.2375546417072996,0.9087602277361333,1.589975118003629,0.728637449199192,0.7680016955618367,0.9618077303727174,1.9740718416266807,2.4263248318366992,2.242103044529088,0.6824398284662279,1.6962085624284995,2.1385286676360105,0.41177904234776286,0.32136380058937136,1.7047399652994133,2.8296395840296267,0.5301752998628337,2.652854985842484,1.252393202307106,3.516082658272446,1.0490652020530364,2.678620981084005,0.9509248632762799,-0.7066877782740488,2.560918526655983,1.4090865755602058,1.578243869637781,1.4595420612118355,0.44024361219920477,2.7303382826274847,1.7843862009418845,2.5389526233696564,0.4241281637059334,1.4042438041380445,0.980296576625037,0.37957694724980257,0.9026471046324626,0.0,1.0348109564426293,4.510648772221818,0.0,1.1769144298073215,1.5926749700860372,0.8535820690200946,2.1469268175788554
FLAG_GFI1,0.20806320897596337,1.074028161875141,1.5198383411692715,0.395501315346775,1.412307159887636,0.0,0.6792496221649055,1.0916614661224222,0.5048449911941643,0.4281747458729934,1.1107366116390098,1.525048459647416,1.175220442510079,2.2116457298159955,1.1850073655121505,1.2824156686334043,1.267993128607311,1.1490579900208366,0.5713282775565324,1.0053823951781904,0.35506033977640494,0.3334101807858546,0.3212447314520343,0.9668102441358069,1.3441319369584377,1.4858400970602426,0.12973591432378376,0.9391106958701146,1.3580573362858932,0.0,0.4376877898777114,0.6549286702255807,1.1259258651567834,0.10380199363705804,1.3973201175512189,0.5933168232969387,0.0,0.29471497645253186,1.4472041738739845,0.23620610078379878,1.2144771506524479,1.409694537640679,0.731275111060369,0.8167406601358048,0.6504054090515035,0.0,1.8774158230494065,0.7523523758875376,1.9264758387540295,0.0,0.6644729852716523,0.6533224345113245,0.3613656618507934,0.3456701282743745,0.0,0.46049187290212984,0.0,-0.21105713199885828,0.6511328086011912,0.929940973761339,0.34098848324959513,1.213079638952519
RUNX1,0.19429524378552046,1.8032746966947903,2.757915394582687,0.9577543595336384,3.444760228549117,1.1027547667001374,0.0,1.2370566600180106,1.171034271683255,0.5713914934416534,2.236741678057348,2.7602072895710084,1.6227457667920218,2.9188725672716047,3.3186947468377053,1.962170308813429,3.5313047421209043,3.0578542986902697,1.0798379402026308,1.8340943939803342,1.131650116211488,0.9859366880364535,0.5890584600053911,2.3922015431810832,2.2239036772185306,2.47259430208866,0.39263810074225425,1.2644960641161327,2.452033176093408,0.40306501798499816,0.3560098523705202,1.493069302019149,2.595956498357166,0.39408733350413894,3.605912411768602,1.2282164444293564,0.0,0.6382636389944689,3.1271435270350274,1.0116817529154187,-0.2626632220778524,1.7739080438398511,1.707462338747097,1.5835125828651495,1.602192981725311,0.9039756860812774,2.429850782648913,1.6990178643217382,2.525231109765697,0.27907622000753907,1.853655329201092,1.1608103304172286,0.4076035015476204,0.6204634104405556,-0.24178542454091598,1.1720644148488863,2.2010265725268967,0.24325088874025294,1.1035912290641836,1.7696288189312819,0.7933541536154943,2.573590109799938
FOSL2,0.0,2.0065494342218266,1.4368539355730292,0.6925835232308845,1.4392396374477143,0.8607710173501176,0.604976026161542,0.0,0.45810750786566706,0.5392261169651897,0.7667200025610253,1.2870184537211782,1.020053068327964,2.4570763974038567,0.8235742443613673,1.1571143231348229,1.128535075998295,1.498776744726295,0.4358531665390584,1.6016973572116577,0.37122696362205876,0.514082578912968,0.4504265675362045,1.0079526715818286,1.084699111684819,1.6579669044428627,0.0,1.3147834878216285,0.8435630527757706,0.0,0.0,0.41639803365390565,4.05815151028824,0.0,1.5219700900775828,0.33516906030153487,0.0,-0.35159561808184425,0.0,0.33873676283217113,-1.5310493022424054,0.0,0.35832012529561585,0.0,0.915103627685115,0.6105513002445285,2.4289775826889564,0.7863405711576055,1.5245533571950052,-0.5682156591753406,0.7965364174258921,0.5351578595088666,0.0,0.0,0.0,0.0,0.0,0.0,0.42419259052570174,0.9933281699290708,0.0,0.0
FLI1,0.29771833170181605,1.3935243374359658,2.8599929941819253,0.9499017460018747,5.0339042163719485,0.8016703150607164,1.1976697240041432,0.8997091478243404,0.0,0.4602330587855679,2.3368079144361693,2.6326378966757895,1.3432014419132192,2.793199904303611,3.2887256159829437,1.7435602338441107,3.4648220556514437,2.551897424426504,0.8714924525619678,1.4116381735483774,0.7663866503859641,0.876547955394202,0.7128793768517758,2.120279024975914,2.4408276517312766,2.0850525680844263,0.6923273426296268,1.2105177215735232,2.1722639570283375,0.417335379859467,0.23818625745528288,2.6911757155071045,2.3792678336801503,0.5776208944320491,3.043345821926046,1.062460366459718,0.0,0.5637678710172216,2.9509595988513095,0.9986884857592105,-0.43188246226756477,1.18664605808691,1.5054266679489652,1.6265268389390024,1.563458645757228,0.5730781287573227,1.9901416175869813,1.913363793379937,2.1470854563457284,0.0,1.556065674428776,0.8788593842740379,0.2997765837371511,0.3933766347122644,-0.5293091872564322,0.9918683901671042,0.0,0.3535986683079287,1.02081986453622,1.7959556158518952,0.494346183921049,2.6380944730305624
GATA2,0.49527341503247807,1.9380766144278754,0.0,0.38641717880909626,0.9588371428987437,0.37665850539846585,0.3321185967205106,0.5769556073209486,0.2675481355852046,0.0,0.0,0.0,0.0,0.5099460948045066,0.5571042354013029,0.396355629916856,0.6010175023213566,1.6296112029560335,0.0,0.27950215944210294,0.23007154526106718,0.0,0.268828530135583,0.7280212618955785,0.5479703049312747,0.4688442468826428,0.16714025695648416,0.7333273641622345,0.5678851447181367,0.0,-0.3784861849418131,0.19133398674872423,1.5203881602703497,0.15778941494554266,0.7670713470864271,-0.18806583483448774,5.000421728670373,0.0,0.0,0.17447199277031067,0.0,1.7349190672458297,0.17453644892453063,-0.24337740439605365,0.6043215409092391,0.5168702296704366,0.7364075638577429,0.4174101343193782,0.0,-0.5803298868275198,0.3373594337469028,0.0,-0.3786828165129627,0.0,0.0,0.0,2.678493633783011,0.35496694644080556,0.0,0.45253189004905453,0.37777091651285716,-0.5678184891244539
SP1,0.0,1.011883875710867,3.376150044174032,0.8250914383829312,3.2713899439750245,1.1433619021755803,1.1985795054452968,0.9895145817748514,1.2048988919183161,0.0,0.0,4.106424495897701,2.4886545900902064,4.134095055981165,3.6240358597090196,2.1645282044615644,3.220098964865233,1.347718454707995,1.171463320289945,1.89930570951253,0.7655025667347384,0.9934586628473434,0.6097287126976091,2.0338690617536845,2.8056699886419483,2.719773663760236,0.41095416577342214,1.3255157434060232,2.783017892693155,0.531700305475279,0.7890634277833666,1.8992948391896836,2.2378058784500583,0.32204668366655925,3.1674908924689356,1.845111197755765,0.0,1.3059432074810535,4.21254653720496,1.205561726571456,1.0528107907079438,3.0735157409056626,1.531848650692015,2.907087805309317,1.465803653022035,0.0,2.6817072299196143,1.688332032289916,3.701836004007601,1.0664034921064967,1.6069636498597262,1.1385223712747783,0.79809469487775,1.2074452359685854,0.0,1.736526189186155,1.7608505673472683,-0.47787890728941407,1.7268683836487808,2.0930519287064033,0.7037501601167505,5.029344259761187
E2F3,-0.3415147018843722,0.7240720656168705,3.5169126041178673,0.7413876040489754,3.016365827429518,1.3512177652850992,1.1783595985345479,1.5130608799014253,1.12436398203671,0.0,2.8480103391163305,0.0,2.6760879013670045,5.107738577885466,3.3576599684468937,2.256898146296648,2.8628936203021143,0.9735171240274128,1.1044101970951223,2.055299096454744,0.7289651496238779,0.8696104453480532,0.6706241599916845,1.9133297064980535,2.4279375518670534,2.9187714423300233,0.444811396024748,1.4857218509821994,2.7312480524214817,0.4994600674325156,0.6889553842924631,1.8223124759935463,1.8120066183497066,0.36329525289121545,2.937524795477105,1.700640963178287,0.0,1.605801357107107,4.257429687357888,1.1688726913388323,0.8711179588400779,4.116751701563712,1.5433625356963492,2.7574881806529215,1.3759902980305745,-0.48891769887100783,3.283528235390043,1.5524137357763401,4.560773415395281,0.9889178629950927,1.5540214860879218,1.0869628923501937,0.7024283312886337,1.332680258285646,0.0,1.7066395798178453,2.4511248891177684,-0.9600704330322308,1.7705115869365882,1.9924169754209322,0.49653828907140307,4.377610915609795
