,FLAG_GFI1,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,ELF2,JUND,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer
MEF2C,1.785450861697066e-64,0.13631383992465587,5.6423283079771285e-15,1.33375052642882e-52,1.0,5.17498114336646e-12,0.15433895849076115,4.2006125937817375e-61,4.10102860575211e-07,0.5092111843177233,1.0,9.631457761993712e-26,3.527730261798725e-16,1.9514369794410034e-94,0.015777652907672173,2.180399704144295e-57,3.887770796271505e-07,1.9038323379271616e-23,8.44961602906464e-05,8.325353325125529e-30,0.02066184171339398,4.741995736511069e-24,7.04794523557443e-12,6.641005641709768e-06,1.0,1.4584991735752827e-57,1.1349101503485463e-08,0.0,2.1869357590946984e-271,4.508362210656483e-13,1.2901810140480286e-46,1.3565764500385475e-31,0.024785653506148815,2.884407190711866e-13,1.0,1.0,1.0,9.247160712320391e-05,1.0,1.816235873544774e-14,0.0401355542934886,1.0,7.72372581628914e-128,1.0,1.469537660361501e-17,3.03005583853168e-26,1.0,8.111765033610176e-20,1.7956639861575836e-46,7.264490796531394e-08,1.0,2.4688223728682886e-18,0.004732777040450022,1.0,2.2217101984647405e-28,7.92778142631816e-44,2.4997197802225152e-30,1.0,1.0
FLAG_MEF2D,0.0,8.542836184332877e-12,7.568568535044495e-100,0.0,0.0,0.0,0.0,1.096184490766394e-73,0.0,7.8441389448998e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.691189211878103e-155,0.0,0.0,0.0,0.0,0.0,2.2302194955988853e-06,0.0,1.6484556809870786e-197,0.0,1.0,6.794233172537481e-105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1385436344113887e-124,0.0,0.0,4.0949198256994125e-72,0.0,1.0,0.0,4.393735054429764e-10,2.5260227272947845e-48,0.0,0.0,0.0,1.356901330165479e-23,1.342526055011795e-22
ELF2,2.4180244868189164e-287,1.2771347726666947e-06,1.419333209608971e-05,0.0,0.0,0.0,0.0,1.4500573723667206e-18,0.0,8.287710361301205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5859941864546106e-299,0.0,0.0,0.0,0.0,0.0,0.0,3.767127438716704e-23,0.0,0.0,6.559108617904517e-166,0.0,1.0,0.0,1.0102797759231287e-150,0.0,1.0,6.84855046924321e-48,0.0,0.0,0.0,7.424028689805176e-10,0.0,0.0,0.0,1.187865873827943e-95,0.0,0.0,7.637981768303635e-210,7.969728374906985e-285,2.2086454675632166e-17,0.0,9.593652606652972e-17,1.0,0.0,0.0,0.0,7.173854268709955e-133,6.166622450174652e-16
JUND,1.0046910731716104e-53,1.8429373041691207e-80,5.198130501671592e-225,4.287161827901449e-112,1.1522102221447862e-145,8.584451948486562e-303,1.241893644131421e-104,0.0,2.9853273639954367e-91,8.173314280083111e-77,2.7172680590257373e-188,9.380070192540684e-122,2.8667739927797883e-39,7.396209497691596e-161,2.48297294364767e-213,9.287958622741758e-134,0.0,0.0,2.874042148929528e-59,2.9380378168041913e-211,1.161249049507344e-59,3.660221132583824e-58,2.2280063706679643e-99,0.0,1.433672360810035e-169,3.749404647741387e-185,5.9507074978704504e-24,1.615157296466349e-46,3.3419685959321806e-237,9.04254083431668e-79,0.0,5.536835713129088e-49,2.3775598100310693e-39,1.0,0.00018655973270539979,3.5719884596275885e-56,6.782766204057746e-07,1.2376068490454414e-80,2.3745052401828633e-70,5.424244179943554e-08,2.757914677265765e-277,1.155055836132205e-66,6.955456531297187e-169,6.483559272189893e-152,7.19323001746205e-47,0.06637665565806503,6.717695630553639e-157,4.406881145802929e-53,0.0014258661518270887,1.0,0.15363697430636394,6.163176808340479e-06,1.4583488552578748e-37,2.661289878961708e-25,6.359084253587758e-22,1.4528481224650922e-197,1.0,6.43520219539786e-51,1.3903471840104463e-08
SMC1,4.706489273180329e-265,1.4623874289763327e-203,1.0,0.0,5.051815096618615e-230,0.0,0.0,2.1966500192203915e-11,0.0,9.243657835085267e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.376030218976149e-199,0.0,1.9172723261873045e-69,0.0,0.0,0.0,6.104016229127363e-21,2.8616792006464014e-58,0.0,0.0,4.521711969801972e-115,0.0,1.0,6.670236300999761e-191,1.9437734292091413e-149,0.0,4.809618131591973e-212,4.0773777218520415e-25,0.0,0.0,0.0,7.217456466125149e-162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157002120369434,0.0,1.0,1.4724680991087176e-298,0.0,0.0,0.0,1.0,8.796317788039019e-14
LDB1,1.0,1.0,6.8245231203960405e-46,1.0,1.0,1.3617741236683446e-12,1.0,0.15120588066868212,1.0,1.599778593847632e-27,1.0,1.0,1.0,2.0897895979685495e-05,1.0,1.0,1.0,1.3102531607175983e-08,1.0,1.0,1.0,1.0,1.0,1.0,2.386540834865456e-12,1.0,0.04429539037297717,0.06968796499588661,0.014916589215073073,1.0,5.466512495143475e-31,1.0,0.0,1.0,1.0,1.0,1.493299756396887e-12,3.1936027888166827e-35,1.0,1.0,1.0,1.0,0.00010860718042651405,1.0,5.4853525053583714e-30,0.001074552616089245,1.0,1.0,1.0,1.0,3.2560723259622134e-12,1.0,1.9494896369163133e-54,0.6631441091886461,1.0,1.0,1.0,1.0,1.0
H3K79me2,9.485037600876822e-18,6.738830246249976e-06,0.0013783234576761623,0.0,1.0579554706712043e-18,2.4199971191805206e-208,1.2343206522731672e-71,1.4874774002859799e-12,3.638525047436288e-55,1.0,0.0,0.0,0.0,0.0,0.0,3.33501541e-315,0.0,3.4219973221571687e-37,7.196190509246575e-21,2.8237093528332485e-185,1.0311446887430617e-14,9.743782967811878e-17,0.00016403176255158029,1.1943553643559248e-230,1.2518379079623327e-171,0.0,2.2036465010235543e-06,6.218057734037242e-19,0.0,1.4701214e-316,1.0,3.0501176585255623e-131,1.0,0.0,7.782935794201207e-108,0.0,4.811447994859734e-229,1.2335336560333487e-42,1.5998536236611412e-217,0.0,5.030791296881611e-111,2.125876397406457e-39,1.6130369422918697e-113,1.3404717778472836e-81,0.0,2.6838880719078503e-20,1.8762007590569573e-243,2.2970545969432645e-59,8.23638710003497e-124,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.248013903327802e-30,8.960959585515331e-245
WDR5,2.4096534913504796e-15,0.014354966033795222,1.0,2.065536780928872e-98,7.102091958368284e-06,7.045978857232898e-43,7.661000949454802e-21,1.0,4.549322875960008e-19,1.0,6.663567059336264e-89,1.8570564236460078e-123,6.542675631078573e-55,1.3744509208182009e-44,2.4291226325256177e-118,2.5220038539773092e-54,2.7281820970936456e-90,1.0,2.921575797595719e-16,1.3786129136864194e-43,5.362982405150331e-06,3.227072353409064e-08,3.5928721623602753e-07,8.428917642750654e-38,1.3265874416040469e-27,6.873503765277178e-68,0.012748375736287476,1.0,8.303119710322447e-92,3.278916273955611e-53,0.0006713616703778477,9.922215109075674e-45,1.0,2.5178331809869007e-54,0.0,1.408333411068585e-20,1.0,2.3956226320045083e-17,9.648785447062066e-36,4.055318910128474e-92,1.4301142062506874e-29,1.0727346544955194e-06,5.73180230696755e-43,2.1983359589531924e-29,1.7469890736385884e-65,4.34717217040873e-12,1.1118485689146309e-38,7.898450136632524e-17,1.3523451987902068e-06,1.324627020668359e-38,1.6467579795493368e-05,1.57669060531027e-43,1.3766552174633864e-10,2.2906339861278566e-18,6.955333847556853e-33,6.208436420389409e-55,6.091452239880749e-132,0.00016177910328506949,1.0
H3K27ac,8.64857626915947e-41,1.0,6.544627616559205e-16,0.0,2.7856075132520274e-284,0.0,0.0,4.307707440665049e-24,0.0,7.896212321967002e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3577332194707945e-292,0.0,2.2393972250902e-188,0.0,0.0,0.0,6.180116644040148e-181,2.2357285968741555e-05,0.0,0.0,1.1490134680720934e-201,0.0,1.0,0.0,6.361755299911714e-99,0.0,9.094664833188499e-60,1.5418138211598456e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1574063519371956e-27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.9966681469791575e-200,0.0,0.0,0.0,0.0,0.0
H3K27me3,2.4144453020370858e-60,9.618251554839437e-88,1.0,1.363208912343525e-20,1.601841741499083e-33,8.23658195931804e-05,1.0,3.5908065443340464e-13,0.001995864974175397,0.0012518250754211557,8.976288029379304e-63,6.779092846505848e-36,2.823864109978315e-65,1.0,4.372847724534946e-31,0.0008709600398148424,0.00016427308609793436,4.599016415059698e-10,4.983193113247686e-10,1.0,0.0775095693585858,1.744071960988045e-06,2.0255216779872265e-34,1.1178457862731846e-15,1.0,0.02757830103161928,5.3077133252865885e-43,1.0,1.0,1.0,6.794750253678826e-07,1.2364856020857194e-87,3.0341604223107743e-15,1.042292439551513e-184,1.0,1.4102969393897864e-23,0.0,1.0,1.0,5.370941860628693e-259,1.6988136480830552e-50,2.646984979063158e-224,8.31473294619551e-11,0.7734220985241388,1.0,2.2742764230819122e-19,1.3214727632134137e-08,2.666368311915184e-05,1.0915694766309287e-10,3.587447761876854e-76,3.537265831374301e-20,1.4595230909462333e-88,7.739381734460936e-12,5.161493394894364e-233,1.1779860230638403e-25,4.604776269372863e-06,1.2983794388058876e-226,2.1571747109621718e-88,7.697710830397699e-70
MYBL2,4.589800584916252e-08,1.0,8.2919410133155e-46,5.068550028686666e-42,1.0,2.8754845401850763e-19,0.0014465867677779423,0.429238899510879,0.8886077116002682,3.221707684432152e-08,2.6820254142579066e-30,6.007121866940519e-64,3.2644773652954866e-24,8.610978001053114e-54,1.5929996029736294e-44,1.1625208229616054e-19,1.6530346305692214e-29,3.7866853878932955e-07,0.005058169723521,5.77812204455355e-20,0.1007320212003167,1.0,1.0,1.4806216523788137e-21,8.180971522182488e-31,7.682270354193328e-27,1.0,0.00031946780417395305,3.883714607038899e-48,7.534754632550371e-18,7.109041323481231e-68,3.424179590380298e-08,2.9155653434484863e-37,1.597746798209589e-21,5.1210048903641966e-17,3.063957746335709e-05,1.0,0.0,1.5121796954772608e-10,1.446227800753998e-31,1.5727903385018267e-18,0.00017990972200435275,2.16188996460222e-40,1.0191078204139851e-06,3.46763892713892e-76,1.0,1.3954253232472604e-10,0.06868737501468423,1.0,7.17444761865869e-09,1.4573285135774525e-05,3.008291868815212e-08,2.9940730028629646e-39,7.224652512621264e-17,4.244927804485533e-08,6.721808697495181e-21,5.916923206086823e-57,0.30837294297788315,1.0
CDK9,0.0,1.2697968932057687e-13,6.219157857170391e-33,0.0,0.0,0.0,0.0,7.763167599230578e-19,0.0,1.2682364245716533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.879633518800832e-196,0.0,1.0,0.0,1.6928013867584601e-137,0.0,1.0,4.563397278440411e-38,0.0,0.0,0.0,4.542334777694175e-74,0.0,0.0,0.0,2.4860065438322114e-65,0.0,0.0,3.798018823643466e-201,0.0,3.870879106897503e-10,0.0,1.0,1.0,0.0,0.0,0.0,3.2923757331366127e-214,6.269306730664193e-206
H3K4me3,8.874210900043474e-277,3.1655877802784296e-200,1.0,0.0,3.7876402935436367e-90,0.0,0.0,0.4114002976335375,0.0,3.2691696807713224e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9463904605411752e-166,0.0,4.598261095058325e-73,0.0,0.0,0.0,2.704089681525677e-41,7.654696102281103e-21,0.0,0.0,3.934901433959041e-13,0.0,1.0,0.0,3.8013085501767984e-210,0.0,0.0,8.870912767105654e-67,0.0,0.0,0.0,1.6391486046392942e-292,0.0,0.0,0.0,2.7683656023674035e-281,0.0,0.0,3.34393766412152e-244,0.0,1.0,0.0,0.0004356556387185146,0.0,0.0,0.0,0.0,5.383759510956433e-07,0.17289400657182424
FOXP1,0.0,0.0,4.270457068269315e-217,0.0,0.0,0.0,0.0,2.234808298217409e-248,0.0,2.351655194099807e-191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166513280466414e-07,0.0,0.0,0.0,0.0,1.0,4.269406371281658e-168,1.0917553126490522e-94,0.0,5.308096735063359e-93,1.1547927943010573e-64,0.0,0.0,0.0,5.6095488641869976e-257,0.0,0.0,0.0,1.2149968277793462e-09,0.0,0.0,1.9487194630302138e-21,6.658481184690692e-45,1.5001404546210938e-83,0.0,1.0,8.65695399516012e-116,0.0,0.0,0.0,1.2950379418658217e-291,2.304802954369348e-16
MLL_KTM2A,1.0,1.9899026638032592e-144,5.46002608770042e-43,1.5225086914678793e-10,3.0059642855722805e-134,8.769625728010167e-28,3.635093654277781e-242,9.11198810891861e-54,2.219849075820534e-83,2.3554589324474768e-91,3.8279893051813087e-25,7.866084937668287e-123,3.507150242129576e-33,5.070973370694983e-23,1.0,1.1059707623687654e-88,2.897755738793145e-61,0.0,1.0,1.4936191188747225e-19,3.504413013803547e-84,4.7254441162724934e-39,9.889653525277946e-132,3.09992387608271e-171,8.028260279795172e-09,1.141300554234998e-06,1.851881077893015e-119,1.0,1.0,2.397383329900429e-09,2.1090019952262703e-131,2.8046045606363797e-140,1.0,9.344911135415073e-48,5.5235049202682664e-12,1.1623497524239214e-209,2.8355260455624e-311,3.130595055550925e-08,4.0549374576323575e-55,0.0,1.6710470555632613e-205,0.0,3.233540327048243e-13,8.369885595246472e-124,1.7551756391964636e-44,0.0,1.536468012938929e-169,6.105420855897948e-13,1.0,1.8010780974577294e-12,3.6703629350160757e-34,1.0,1.0,0.0,1.0,5.097400271959375e-77,0.0,0.0,5.499050094659664e-203
RARA,8.99982234446013e-264,0.4534223054502317,1.8180876313894727e-15,0.0,2.351351858493228e-81,0.0,5.253435261732437e-159,5.413888538176252e-252,6.074126246890571e-117,9.893252424192964e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.972508709201278e-281,2.1106195128769563e-122,0.0,4.012694581268371e-51,1.8536342425263396e-54,6.111139799632386e-85,0.0,1.1545304265364652e-269,0.0,1.3982879718894693e-29,2.239692596542295e-135,0.0,1.7595290566455343e-231,5.5904884571711064e-180,8.59238432038864e-165,5.547203801145124e-06,1.0624429611489732e-75,7.934075967565416e-51,9.43821046458984e-121,5.0106447237396034e-11,7.488766728794384e-50,6.47016474537039e-232,1.0716960608703491e-241,4.177849938633878e-234,6.404519236078551e-07,0.0,4.752005053536164e-213,0.0,1.0,2.2446092191079027e-251,4.485839458894435e-143,8.360399615073763e-29,1.4725393416747506e-75,1.0,9.335651624421117e-152,3.8597572704670466e-14,1.0,1.3281498736321198e-229,0.0,1.910276185506861e-252,0.565185484291445,1.9441786081729628e-31
IKZF1,2.417762126081791e-276,5.611109788409804e-35,1.3430042675281225e-34,0.0,0.0,0.0,0.0,5.474485767764762e-83,0.0,2.0490494588359254e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2286002467837934e-273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4283686527880917e-289,0.0,0.530302480278723,1.2963322043810767e-90,2.039700041027407e-62,0.0,0.01598241942919076,1.1362990144301742e-14,0.0,0.0,0.0,2.8855475825017096e-113,0.0,0.0,1.1377057884419578e-247,2.1880252608658613e-28,0.0,0.0,8.148655084933903e-111,3.149478496155981e-100,3.6757155702996526e-17,0.0,0.0013759281576689376,4.7636595529592665e-70,0.0,0.0,0.0,1.4748276643177774e-130,1.5811500995910353e-94
AFF4,5.691729991419365e-171,5.549146340015384e-19,4.84310473945448e-05,0.0,3.8706132586054383e-32,2.9033070807689283e-221,1.281704513377935e-100,1.1238074520572328e-37,2.3062995664152507e-77,0.5279775086330175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.237914302755595e-87,0.0,2.7261010266472615e-28,2.1317006620512714e-39,7.57804736935451e-39,9.734199169903716e-252,3.795768729928335e-161,0.0,1.9627330789565148e-10,1.57947354429608e-17,0.0,1.7332565369671291e-240,7.573731795724077e-47,8.257190774295262e-205,6.300111687852878e-38,0.0,5.774511101466677e-74,5.399047868183633e-125,1.0,3.629989719016097e-91,4.770893954394459e-261,0.0,8.105153741822338e-155,1.2420446858961561e-27,0.0,1.220570900544767e-131,0.0,1.4195889032281458e-29,4.013552105176769e-205,2.4927212403624856e-81,1.7913711451744569e-25,0.0,1.1802962089557135e-37,2.8483603480863347e-259,1.2167713320550088e-48,2.3913158114819485e-168,2.0267291813080683e-180,0.0,0.0,6.556091025791394e-49,4.0803521438341705e-20
CTCF,1.0,2.004959483655196e-231,0.01242107369761135,1.5075239926388482e-70,1.0,1.4074313432854767e-08,1.0,5.490916019901103e-19,1.0,2.438473070406552e-39,2.044904472874353e-225,1.7082066519665856e-168,5.625194279663e-115,8.165954795345772e-36,9.465544868331504e-51,1.211103546201151e-13,3.4250372999721678e-28,4.86645029729285e-74,7.192915733600671e-110,5.9050119250254615e-24,1.0,1.0281101759402668e-104,0.0002514906911600951,1.0,7.15052870830888e-48,1.9383064012594738e-45,3.655222659646638e-61,5.445854366840204e-32,9.23899097506137e-109,6.633678530620556e-65,0.007357252168695411,0.0,4.983314210188405e-07,8.537707396722671e-18,2.375532045314296e-18,7.716155261100375e-12,9.893048825256551e-26,0.18332308544033699,1.358261796383848e-34,1.865347405525288e-235,3.6552353619507745e-05,0.0,0.469500893582874,4.789362536326613e-22,9.973695478694702e-40,0.0,7.29999665992563e-33,1.0,4.313207801291669e-13,4.341146041555944e-34,1.0,5.911216506141758e-130,1.0759299587904979e-19,0.0,1.1374564514192532e-16,1.030789851680866e-26,2.4020273726925046e-117,2.687221856504013e-87,1.0159596147691143e-14
BRD4,0.0,1.0,2.8664452861986183e-71,0.0,0.0,0.0,0.0,1.1988093444214887e-179,0.0,3.01410732453605e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.354204581990957,0.0,1.873226544889439e-143,0.0,1.6894489702895898e-19,1.3943016040211859e-36,0.0,0.0,0.0,1.1886927042990534e-221,0.0,0.0,0.0,6.360401301551682e-60,0.0,0.0,1.1768043465791686e-257,0.0,3.130335536803587e-06,0.0,1.5362424514846554e-14,1.9484180035160795e-15,0.0,0.0,0.0,0.0,0.0
CEBPB,0.0,0.0,0.7801452827083429,0.0,4.023876179475379e-289,0.0,0.0,1.3741554778589984e-92,0.0,0.06427241419925624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4969094155401132e-282,0.0,2.2224675569437963e-40,0.0,0.0,0.0,1.7253619873520375e-24,1.1938232441089476e-48,0.0,0.0,1.5956504104072707e-176,0.0,0.0025706232473138016,3.4249896336874365e-115,1.3892545872196672e-70,0.0,6.93081598763096e-16,1.9768917018507308e-11,0.0,0.0,0.0,3.3817950379133453e-21,0.0,0.0,1.5833275912857813e-287,1.0,0.0,0.0,0.0,8.560179213725574e-141,6.522918790480495e-07,0.0,1.0,1.0,0.0,0.0,0.0,1.9124797599325317e-84,3.239259657642241e-76
H3K36me2,3.761048546041712e-16,1.8323892219214465e-85,9.734992114515478e-24,2.0191663136654e-311,3.3707686299352445e-14,3.2337572140395244e-29,1.0115179845728985e-58,1.0,5.533760903941259e-32,2.6787026997742544e-44,0.0,1.820560308534156e-253,0.0,5.931742508762594e-40,1.2397840031005878e-292,2.9006469464085635e-194,1.4482835952052964e-147,6.04545127061476e-29,1.7989845001619942e-200,8.718678181756305e-198,1.0,1.6322394776762147e-110,7.97255295671582e-37,4.321466362584047e-24,2.896364392199765e-166,2.7198517640214567e-223,1.0,3.571149454055707e-74,2.746339375191842e-91,8.902039229922371e-206,1.734728725420692e-07,3.2708053142128706e-294,1.0,4.134707491091718e-155,7.019895735168807e-16,0.0,5.308956282078913e-19,1.0,5.495705187143613e-153,1.3662486444505489e-302,6.486629918901239e-18,1.0,2.0792575070321512e-53,1.1100096766780818e-124,3.4109010386392007e-50,1.4418403161317297e-18,1.6053712808198431e-202,0.0,0.0,8.707897231898989e-157,1.3880749244503443e-41,0.0,1.0,1.0,8.701293039447088e-174,4.129933179401092e-207,1.0545033349201448e-254,6.139706316477095e-137,9.038167106684445e-245
PSER2,1.4304120001274747e-15,1.9027834000018197e-31,3.777079563305235e-07,0.0,1.0,6.3983403768887135e-143,3.6188739846445057e-69,0.8575712151313516,1.7051092259184707e-22,7.547797827500117e-07,0.0,0.0,0.0,1.5405534540259982e-260,0.0,1.4350278278504131e-260,0.0,0.002654358343288013,2.4424400913453314e-47,2.580881327322289e-203,1.0,6.361502543905539e-24,1.0,3.416720739876432e-115,2.2479494141616722e-142,0.0,1.0,1.0653080480552967e-11,0.0,3.508896418614121e-221,1.0,7.356737899757632e-232,1.0,0.0,2.1138896025417807e-73,3.0781130994002355e-216,1.186286190567199e-99,4.2519581501851776e-17,1.0036351077458687e-276,0.0,7.893057764758623e-30,2.9149600264051535e-10,2.5147128102779737e-113,3.3052695832297055e-90,0.0,1.9584448649788315e-39,2.930334155082657e-218,2.3019155574640735e-72,3.590682143040775e-125,0.0,0.0,0.0,1.0,8.893472775301532e-44,0.0,0.0,0.0,3.7043826241718846e-05,0.0
H3K36me3,1.05729548417683e-11,1.0,1.0,1.0,2.194471004042619e-30,1.0,5.831611493661736e-09,0.43446042097904025,1.914885233594622e-33,1.0,1.0,1.0,5.5618679948449035e-12,1.0,0.003836817593853418,0.11554672359927945,1.2144344048232504e-06,4.001858736252339e-11,1.0998773797488467e-11,1.0,1.0885137533885305e-23,2.6537166732588845e-15,1.7282346986032827e-24,1.9155733419967988e-10,0.03396240184954892,1.0,5.503994259914813e-19,1.0,1.0,2.1208286921428362e-10,0.06681971857085557,0.5258032373649832,6.24999914189e-18,0.0,4.3341934669991765e-07,1.0,6.064698905662629e-22,2.3972779498660554e-07,0.0003987601559827878,1.0,3.8922048061386085e-47,2.2022315746246473e-22,1.0,7.821826716381388e-12,3.200575312614763e-43,1.0,0.032924612317659994,0.08964699092256319,1.1955538798258073e-24,0.0,0.0,1.0435208019058937e-18,0.00018203414613150834,1.6135931060818597e-06,9.114601392538335e-173,1.0,1.0,3.930975596359941e-09,2.0555300974730488e-94
H3K9ac,6.346567236459482e-147,1.427542353061969e-155,2.213774658460724e-06,0.0,4.324213047715679e-62,0.0,0.0,1.0,0.0,1.0382750246142195e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588028820705265e-66,0.0,0.0,6.038346499258242e-114,0.0,5.6870279171194695e-31,0.0,0.0,0.0,2.5364839426872904e-36,1.618923057618051e-35,0.0,0.0,6.418256099892829e-15,0.0,0.058390116180408264,0.0,4.128572481083961e-146,0.0,5.121139919719179e-217,1.3851500803879864e-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1237098198353896e-223,0.0,0.0,0.0,0.0,3.380630026765771e-37,0.0,1.0,9.503262017081684e-37,0.0,0.0,0.0,3.077317198742648e-253,0.0
CDK13,1.0,1.0,2.429294571025565e-15,1.450197629589353e-05,1.0,4.506553154662637e-24,1.0,1.0,1.0,1.1613768001106904e-06,0.9069188164538997,0.0001851536331569097,1.0,6.422850980083731e-10,0.1714803257811361,1.0,1.0,0.9191110830161959,1.0,1.0,1.0,1.0,1.0,1.0,5.5445009817964355e-06,0.1433202002423376,1.0,0.016313490503999238,0.00017055152302651892,4.625083904883445e-05,9.734253305536401e-30,1.0,1.78011251515845e-54,1.0,4.963309083814143e-10,1.0,7.894616215840651e-10,4.5507678415732685e-37,1.0,0.35201530418234817,1.0,1.0,4.9749081036689714e-11,0.9718896215787238,1.3182393396523123e-37,9.813296575894421e-11,0.006282160469876995,1.0,1.0,1.0,0.005404669752716592,1.0,0.0,1.0,1.0,0.2720006104545467,0.3918059405388338,1.0,1.0
H3K4me1,3.1625947293614124e-32,4.5567974431182664e-229,1.848085286484023e-26,2.1245053804523985e-153,3.3364697407101174e-110,1.0,2.148150927766119e-18,1.0,1.1845815278037749e-54,4.927468402339447e-75,1.436659833909746e-217,0.0,6.354646270269169e-183,7.970987890875142e-125,1.7710909712275842e-59,1.0,1.0,0.0,7.77112639307556e-19,8.117314088689424e-18,2.6762809319848834e-63,0.0006326264241331042,2.3726922073075466e-107,3.2940627259534687e-97,1.0,8.730506098607368e-16,2.0360417167873134e-134,1.0,4.117387640462517e-73,1.0,1.4535735864045406e-64,0.0,0.0007991111169061689,1.0,1.7014954139737092e-35,5.994740178629488e-155,0.0,6.005757457963713e-31,1.0,0.0,1.169883094239383e-122,0.0,1.0,1.7393613412128366e-100,1.1954532858196262e-288,0.0,1.2558106196707015e-15,1.0,1.0,1.2018548563399467e-65,2.342734198320297e-14,7.616365019189969e-40,0.2420918193695995,0.0,1.0508882263599474e-39,1.0,0.0,0.0,3.104041004741425e-281
POLII,2.231333503730172e-201,3.8740693820748843e-19,1.0,0.0,4.4941253534180426e-79,0.0,0.0,9.170445447790779e-19,3.8765468667e-313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.894165797668642e-127,0.0,0.0,1.433595634714822e-89,8.743597793815306e-227,1.0177497269078369e-73,0.0,0.0,0.0,1.7442447833761415e-37,1.652092652810592e-53,0.0,0.0,1.9419652743815148e-41,0.0,1.0,0.0,3.66312636325393e-78,0.0,3.3871950070779666e-41,2.223954673852387e-19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.082976565599321e-23,0.0,5.03717579333e-312,3.01726874833843e-167,0.0,1.1693911394641696e-292,0.0,1.0,9.44494346695097e-31,0.0,0.0,0.0,2.135082530451307e-70,1.222683017045819e-134
MED1,0.0,9.602273421481995e-35,1.9724088416306364e-50,0.0,0.0,0.0,0.0,2.4381211118943107e-229,0.0,6.988950684668413e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.788330668964332e-217,1.8663098368567727e-91,0.0,0.0,0.0,0.0,1.0,0.0,2.3803175007113243e-164,0.0,5.092624243618576e-12,5.565175966928316e-60,0.0,0.0,0.0,7.75936961927555e-83,0.0,0.0,0.0,2.163263728901661e-40,0.0,0.0,7.060293315026273e-217,0.0,1.0,0.0,3.5258667184068576e-06,1.0,0.0,0.0,0.0,4.91970073670588e-309,0.0
promoters,2.701724327217175e-221,4.3579500910119734e-191,2.8848254477050656e-08,0.0,8.173303479474029e-72,0.0,0.0,8.585898391880025e-05,0.0,1.6293654196011137e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2585748717170474e-49,0.0,0.0,1.2304713119259817e-133,4.400149639396563e-260,6.907618863967211e-43,0.0,0.0,0.0,1.7177017420326827e-38,1.0351947711921874e-34,0.0,0.0,1.0,0.0,1.0,0.0,1.246137882112556e-217,0.0,3.0590432585892786e-294,5.5252464704318586e-92,0.0,0.0,0.0,2.0991049068315515e-299,3.12528884570198e-309,0.0,0.0,1.4108008503403075e-108,0.0,0.0,4.004367963894663e-159,0.0,1.0,0.0,0.022824339828211783,0.0,0.0,0.0,0.0,0.0,0.0
