,FLAG_GFI1,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,ELF2,JUND,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer
FLAG_GFI1,1.0,0.06416231639661085,0.0073440681882571985,0.019495252454911766,0.07829034430175323,-0.01034529654263434,0.15316865939177696,0.2604675294028035,0.06395213398699752,0.03633934079929913,-0.08804563794130832,-0.010813399228989124,0.11162243659871608,0.15743438951426852,-0.03411875290796253,0.08285800483508667,0.03552028006850133,0.039852889489815434,-0.06344185136070474,0.07416132556626319,0.12844209539221108,-0.08559206466767803,0.08327984004124,0.019758322070541703,-0.019675417818478466,0.09589199360624426,0.0884548705557823,0.29735551798430776,0.24685132315024944,-0.05159308637041325,0.011236454929451344,-0.06552168721365252,-0.28723709750551946,-0.04380610510868777,-0.04876556107837494,-0.11986340872631088,-0.00470885003132096,0.2770220422676525,2.4885430286178873e-05,-0.1182419075947418,0.011236739253439997,0.009596205674311695,0.28832560744139757,0.0021158127389586017,0.10619431867266242,0.00613892854680426,-0.03865363824065806,0.048548100645429665,0.005436630500350854,-0.03391169711246276,0.008222993569231295,-0.13343392921646394,0.16565948184402113,-0.006428004042429686,-0.011776879692058968,0.08064051056931637,-0.125142649361802,-0.0513050213803252,-0.030976021868470375
CEBPA,0.06416231639661085,1.0,-0.050765443937665966,-0.02361792385637847,0.090554932109455,0.02762397273289707,0.14600332312067568,-0.052201696851440986,0.08074380544309846,0.04243648191037579,-0.13516895688716904,-0.09251670473674088,-0.0391104065011239,-0.0048786056803478955,-0.0356273463840154,0.02666485309265115,0.06506795497395378,0.023145070449251435,0.01479647987094074,0.020693642462026016,0.15573863241017222,0.042135170558733274,-0.015194830643945093,0.08329436841878732,-0.005775221767348319,0.00965601311744947,0.008843535060564586,0.24439456116331282,0.08759408838837059,-0.026218152415164602,0.0735092196623022,-0.08190910300639043,-0.014332332707922644,-0.02889303102718312,-0.05536414805497061,-0.02862417150967437,0.13530682256039925,0.16209816774587565,0.013346001490228783,-0.1512995316273637,0.1615800759031507,0.023591401044895946,0.018146462777879745,0.04486634072336278,0.007075329437689088,-0.09900377408914436,0.12090440185382247,0.345358757934017,0.0040724228200777176,-0.023838619338897384,0.0804841323678078,-0.10660425937518478,0.6175474864505783,0.05867170536440115,-0.02927907953866722,0.020188549026699268,-0.04135555633637216,0.030511924904192262,-0.034545004940174415
HOXA9,0.007344068188257165,-0.05076544393766602,1.0,-0.08839567398965406,0.349952755681569,-0.03526495632568902,0.08051973231465943,0.003514387888662445,-0.018952967802873068,0.10664639733983644,0.02147846165601663,-0.0017093687826811844,-0.006215666759695517,0.03997225861006672,0.014801853402240016,-0.02592736342541992,-0.003634536558030207,0.0644835081907575,0.042981410443176354,0.034629171328717116,0.02650171257876446,-0.007430358643072277,0.05821616015558618,-0.0029105495718445224,0.19129189208378442,0.010205566063964552,-0.020186695319771842,0.1831989227052669,0.0797587831542007,-0.017505650123317625,0.5312626990260716,-0.05086638592671381,0.36163139577206616,0.08809062115235972,-0.26256899161358704,0.0014414546965416484,0.27481545247784916,0.6846304137138658,0.012926318004185871,-0.06655136103161041,-0.06858236584199405,0.14647071697729122,-0.034134479117056964,0.0071684381974813334,0.11704206873745149,0.04146657782530686,0.03302843142770764,-0.021872329364469152,0.06658324264664439,-0.09219799978229422,0.1818352108504765,-0.06334082251154376,-0.08526229733113137,0.10504956781146256,-0.06985620086680172,-0.034750379947356004,-0.03501838106545761,0.049257913969634234,0.03617084756096614
PLAGL2,0.019495252454911786,-0.023617923856378467,-0.0883956739896541,1.0,-0.026310458334522627,0.21365640712176934,0.049584474339833505,0.4528185001056602,0.10587264747706557,-0.017483399577313468,0.028165983898224757,0.03248621280516454,0.0936039054414323,0.01722339491792885,0.0693469605855962,0.06652175491187186,0.035324699287795455,0.017131781168985415,0.05296692094237947,0.03586363995861282,0.0423929947722457,0.060792525749935634,-0.03284098858864347,-0.013502602289986853,-0.0034136839412453575,0.025329526577664612,-0.015594383257063665,0.2348210437867831,0.08607919054633631,0.16158000199021988,0.511113937503722,-0.013148335892369915,0.14443660639343275,0.017468268808648126,0.04143296548311066,0.09253062072149602,-0.04081384181853345,0.14851094387547345,0.06543804999136524,0.04294951051892777,0.02696117673776137,-0.04919510642780658,0.4316568077521113,0.019705488715437633,-0.0022476412056365736,-0.022622428217916983,0.022460899628878074,-0.022579588642273343,-0.0014603790937874814,0.009927709894873472,0.02949822147584691,0.07291540036580077,0.6149634607969866,-0.011006651309465184,0.03295680072780662,0.07872838344667012,0.0759784929970993,0.09752472059421267,0.029575627010290893
MEIS1,0.0782903443017532,0.09055493210945499,0.349952755681569,-0.026310458334522627,1.0,-0.021861642246009647,0.11630175019326973,-0.007770745810812583,0.04211143648590784,0.011457365777287593,-0.1139285919889076,-0.07467580905220517,-0.022537882296036243,-0.020707707985298248,-0.03494387585226356,0.014750552697152886,0.05523707305941205,0.06531318094014732,-0.06734907134200165,0.019047006583599653,0.15664040592043954,-0.044918410129904364,0.05668513640715188,0.07895274820333593,-0.0027324765277545997,0.00027836173767557733,0.06899602968622282,0.10686850713316925,0.03770405815580341,-0.06387239146562279,0.08174901132009055,-0.09592291544984215,-0.2469348759295448,-0.0001773519196709703,-0.014051916626856526,-0.10448274988928424,-0.02603616399867995,-0.07645352221650616,-0.02129675591781035,-0.17808507415916616,0.1247618592131715,0.03413144776113495,0.014451445367857061,0.03049353079720116,0.06359082233744193,-0.08457908417645843,0.011975339851024816,0.04570646832326305,-0.010766420412040335,-0.03827070408094464,-0.054803710925778036,-0.14713960046948776,-0.0352485184768334,0.05822266041483182,-0.05009747901211154,-0.048784370145068916,-0.10762993608961047,-0.023733783920684128,-0.06150591057485642
ETV6,-0.010345296542634358,0.027623972732897076,-0.035264956325689024,0.2136564071217693,-0.02186164224600965,1.0,0.04317861465961712,-0.02407954697528665,0.4300227831464705,0.018793642531201964,-0.005147627562046051,-0.019074410902729683,-0.01772713148850359,-0.01744629455100328,0.02698068616999192,0.011229239008527899,0.24069884484487752,0.052006836311483534,0.06925106793764929,0.0027062628229862105,0.0697098730188339,0.11741223806377453,0.004805514640995633,0.00012145878360829724,0.026843402995839604,0.000675999438289032,0.09510727670039945,0.054431728221709004,0.019627683898795534,0.2857412304724957,0.05313946445618455,0.0027449301515147396,-0.10842107107210522,0.005895341273769489,0.027664588591640803,0.08472360520606309,0.3234595445588943,-0.0425842225130633,0.2680794784709263,0.057612631949256685,0.06462466375460754,-0.012401110513316984,-0.026338395270207787,0.1265427573910353,-0.043016283480400035,0.05504490277647674,0.07052660421550705,-0.019657647425385383,0.010847744908509219,0.015375094864204328,0.1396792367321727,0.0680418900123937,0.49425813296319626,0.027674633515903106,0.012663457927964372,0.06796363333044551,0.11906118414471852,0.10031459665085841,0.07965339882702926
RUNX1,0.1531686593917769,0.1460033231206758,0.08051973231465939,0.04958447433983349,0.11630175019326983,0.04317861465961713,1.0,-0.010794217737806727,0.276335149032267,0.07772206915952001,0.09279720395406622,-0.0035481147679976405,-0.018366022181023386,0.0046521218024520436,0.051990434487375135,0.048041780414643194,0.30616247098567345,0.2076968277869827,0.10495260213593921,0.057120447196391866,0.7489573423449765,0.17686569336681696,0.018308586988923608,0.1396949982242526,-0.014493486561557646,0.03422562430498096,0.10366011418662606,0.15231675388626187,0.06496647463428493,0.025616678289493485,0.06386648779246099,-0.09114624502245353,-0.17619349525868594,-0.019822280932742645,-0.04431633226438082,0.06242804787296269,0.06492551158006862,0.056444705733392934,0.15875264486420357,-0.055301020839483794,0.20577365875766052,0.047102456560473474,0.022430853536398676,0.09691966663295035,-0.10664204696396241,-0.14119088532499832,0.15906240064382282,0.10641129634445286,0.029050079950165456,-0.04564177026757264,0.02732062202511243,-0.004274488532937606,0.3460541224293035,0.0613508860305287,0.04220862492938041,0.06376573557757692,0.02900370592492429,0.07977494336393344,-0.046610841247619654
FOSL2,0.2604675294028034,-0.05220169685144103,0.0035143878886624317,0.45281850010566016,-0.007770745810812592,-0.02407954697528666,-0.010794217737806752,1.0,-0.013727297810114246,0.016506432641289426,-0.10558382714371187,0.23496748200917159,0.12151256637133376,0.3721529795633995,-0.0673612555804844,0.07545067975130165,-0.0712802945888112,0.005054834831220874,0.017866430957971195,0.26137320443937684,-0.020583897673415664,-0.015263491312683921,0.013705438235772093,-0.02461575592310268,-0.002550657297052264,0.31297543489766116,-0.04504088838956677,0.2688408609331784,0.10711837272229104,-0.022928933104319753,0.12297478930801835,-0.01783299043129723,0.5320043032454169,-0.0475562130085449,0.10215281732648973,-0.06633011328831787,0.2002024200588258,0.5145918437238971,0.07478468218595255,-0.11719331765626473,-0.04416049628021593,0.035978079989386645,0.6449374726395027,-0.032635737673018486,0.10547145460693555,0.010156448418554875,-0.03376581309249876,-0.04131505346431689,0.03997515049741799,0.15546088987607767,0.11912889221366274,-0.11645845943768386,0.6708255552387647,-0.007989384649349786,0.044430820777629394,0.10242892488385416,-0.05105265429463032,0.0013775225623041635,-0.10221280563093241
FLI1,0.06395213398699748,0.0807438054430985,-0.018952967802873054,0.10587264747706558,0.042111436485907844,0.43002278314647063,0.27633514903226697,-0.013727297810114251,1.0,0.032091058111218346,-0.001475831857739592,0.01988823754557514,-0.013391108729221652,0.007817364732314286,0.13765904885876953,0.01785832571460262,0.22663331981984758,0.26912700101212267,0.14542538597812796,0.04346998755620052,0.25649329906958923,0.2090420470136801,-0.021825279263482548,0.065941267056585,-0.008586063543067748,0.010091097142529506,0.07405450257145542,0.07638566120321652,0.03954621300182646,0.28773177540730666,-0.00882770273799249,-0.0627538879731138,-0.09551643559360232,0.020783156441938296,0.18427660538615734,0.1748464553962935,0.010927344856749966,-0.1357352606857674,0.2130087958197909,0.052751721194394995,0.11892908144846503,-0.0019368958683356379,0.002826705549539554,0.11226303214835139,-0.08968756829533689,-0.09487942414032821,0.13837602221473308,0.05866216585023373,0.016200474454579335,0.018702361577164418,0.09959904624818186,0.09747453436667824,-0.18570646112842693,0.045835847883864675,0.0919668376333226,0.1330438858325922,0.1392966708214524,0.11554990764267452,0.0427788773289177
GATA2,0.03633934079929913,0.04243648191037578,0.10664639733983655,-0.01748339957731347,0.011457365777287593,0.018793642531201946,0.07772206915952,0.01650643264128943,0.03209105811121834,1.0,-0.05522464094181353,-0.023791180253504064,-0.020548355893333925,-0.06293423979567847,-0.01811254371145899,0.008120593460229631,0.04655033992467178,0.1430716736699396,-0.008970313495479462,-0.01582523913921544,0.0702079339289923,0.00045649494779306966,0.04303250674146962,0.0408484078922354,0.007481606501450916,-0.0028473087668308217,0.05128219390980176,0.20112991284071938,0.030623822068099507,-0.03662684274506096,0.010711110104303307,-0.01690367053486089,0.3399156443677611,-0.04251371097582685,-0.17155639674580248,-0.017054652063960403,-0.010379233114548856,0.09979946558908427,0.018862365778920486,-0.06760284775503167,0.026161237596111084,0.012453059655480892,-0.008669961201045127,0.026278631126658607,-0.022199373599255973,0.05196039143043596,0.04953629345642983,0.010656460892564681,-0.010845419527870707,0.0018027776922437489,0.05229242949641493,-0.06313425027288604,0.5707842878823125,0.010995036213783577,-0.028145973919998374,-0.018787366333000405,-0.02970269924940287,-0.0021092327511661093,0.038357631840544526
SP1,-0.08804563794130829,-0.13516895688716907,0.02147846165601659,0.028165983898224747,-0.11392859198890763,-0.005147627562046059,0.09279720395406624,-0.10558382714371187,-0.0014758318577395928,-0.05522464094181356,1.0,0.14554679145094054,-0.020807355650182845,0.0031813624568034667,0.04366510923019676,-0.017525555235920552,0.0977942470042258,-0.044926137341110665,0.19093310227414112,-0.010007590782356439,0.03136009129860948,0.2969800378304437,-0.13335887454821135,0.02211996386576951,-0.005669466614600432,-0.011198652013908664,-0.14166871403651476,-0.04974567270721041,-0.021442300785498167,0.10502764043157534,-0.06285872165487599,-0.022933635332860018,0.0995559623356157,-0.006150683368396277,-0.04918417101732833,0.16806909154324545,-0.055778480104750394,-0.06367365787569224,0.003648503140587976,0.1761622784819797,0.11147167300417968,-0.08294220985099414,-0.06931362785721512,0.009102852236807814,-0.07269850401113266,-0.1082959282720108,-0.038037616559803124,-0.11830723417525264,0.0035781837397569054,-0.026491977146816437,0.04839310861496936,0.22802736817742494,-0.004984087363408736,-0.0846545257565185,0.05823764824687781,0.08376594114694502,0.318147584441959,0.16652400911515333,0.07132484352601891
E2F3,-0.010813399228989091,-0.09251670473674094,-0.0017093687826811614,0.03248621280516452,-0.07467580905220515,-0.019074410902729655,-0.003548114767997649,0.2349674820091716,0.019888237545575154,-0.023791180253504057,0.14554679145094063,1.0,0.018039004309153162,0.6872692295057079,0.054480297890353024,0.02279838775790551,0.06485463981451893,-0.044241475181038596,0.15426454483370483,0.097269030830929,0.03208867355447537,0.23131613866147346,-0.07919031514624489,0.030013999830428944,0.003324608594238834,0.09330472938339696,-0.08841407190932389,0.14401656446456929,0.030598444224448813,0.032618277727713765,-0.00741365083201018,-0.014138370371896816,-0.13787117739049948,0.0963336170874789,-0.05309757013016204,0.1751234073218215,-0.05857078767505562,0.07569864865226889,0.05193507294684958,0.11457761706353328,0.05595248990609184,-0.07046374400893213,0.049057796977065866,0.018809968202773582,-0.0482219138052987,-0.053422644438042975,0.018349121569756505,-0.05354115324243405,0.016572836084336413,0.027801864247808696,0.03536156148632871,0.15968491710704738,0.2893389070510681,-0.04985122169360234,0.08043987784694089,0.11635438124074624,0.1828709898496218,0.25111733654909146,0.039101069933516135
ZNF281,0.11162243659871601,-0.03911040650112391,-0.006215666759695515,0.09360390544143224,-0.022537882296036257,-0.017727131488503592,-0.0183660221810234,0.12151256637133387,-0.013391108729221642,-0.020548355893333935,-0.020807355650182855,0.018039004309153162,1.0,0.12300569663928876,0.05985234989866491,0.026678931495530356,-0.01757467297642923,-0.0006636364306774102,-0.021961071677322745,0.012084886769682694,-0.028633241681448086,-0.02012656849808956,-0.005073675879927694,-0.011218676637814133,0.022112052063218687,0.005111371192120501,-0.01366247768125049,0.27194083552255577,0.4599297395901001,-0.009509748471150466,0.11252092578603612,0.003437986202460835,0.4525284883107629,0.026088216800504514,-0.056412805022389066,0.0047494505618854155,-0.11626694778927148,0.2025831639031547,-0.0164743139508955,-0.04372846440776896,-0.007258850466057534,0.011881132270650414,0.2688988591952147,-0.012581974813041685,-0.006049982767148171,-0.00915150221341506,-0.006677040385124448,-0.02546224587219148,-0.053866539760016506,0.0010359872631299516,-0.053404412133106045,-0.02973341569129671,0.3108224677768772,-0.012240774949158382,-0.008694366270233818,-0.006855733307655133,-0.039516604832043105,0.006845552472795314,0.047396412716325255
SREBF1,0.15743438951426872,-0.004878605680347895,0.0399722586100667,0.017223394917928826,-0.020707707985298255,-0.017446294551003286,0.0046521218024520375,0.37215297956339943,0.007817364732314279,-0.0629342397956784,0.003181362456803462,0.687269229505708,0.12300569663928859,1.0,-0.0052073185705313945,0.04727267264636643,-0.020238346871822497,-0.009079515833132656,-0.0032217265797206216,0.15240791988978877,-2.5916232680136898e-06,0.0037497694385135926,-0.012170990778434563,0.005174743968040293,0.0004505946530419016,0.15033462793693875,-0.030268750347854832,0.40636167803631723,0.08654922458023319,-0.022703301627461408,0.11596244081896694,-0.004866858275962549,-0.15911078636930287,-0.017262766644962086,-0.013339389605637152,0.0022162600083268816,0.313141574569133,0.3109743252237632,0.03360932800089765,0.006576528419929435,0.0004785904172142212,-0.04039740695395481,0.21472403916957322,-0.0007258280982101063,0.04372001558807365,0.041332410764954045,0.03383888207476926,-0.01143326301051186,0.02895938681165471,0.023726306475562092,0.12284573187786045,0.011924445915346991,0.6620685861778586,0.005212900853806679,0.03735947491945483,0.11489195071968179,-0.017737329479490017,0.07517020656815611,-0.03516777447424428
LMO2,-0.0341187529079625,-0.03562734638401538,0.014801853402240035,0.0693469605855962,-0.034943875852263544,0.026980686169991934,0.051990434487375156,-0.06736125558048435,0.1376590488587695,-0.01811254371145899,0.04366510923019676,0.05448029789035299,0.05985234989866489,-0.005207318570531381,1.0,0.008429036448073862,0.10451718474496831,0.5528758572503247,0.21030222192603085,2.4606601583851796e-05,0.10282849524735224,0.19933255513661705,-0.0587437043557766,0.06757452125058042,0.0402613158472672,0.0008187941405686255,-0.05089296194555905,-0.046508808119481104,0.10460579833946534,0.10778631056047175,0.023512228279991904,0.01043735042112333,0.1740482872889244,0.1909125420771669,0.17406876999121143,0.5563269467551653,0.17569578789213355,0.00011299911255400853,0.14231614208964105,0.2503680970844351,0.08620939470939086,-0.00542154163894267,0.036417886161431955,0.02679272350135947,0.08574790675691546,0.009948876294773682,0.13543697254087758,-0.03269618021070235,-0.02361795064608955,0.005746285353114893,0.04003493991398342,0.2928158878214365,0.1908777868326399,-0.009299495667844227,0.19906553759824464,0.3939922406816155,0.23092830339955833,0.36739261070375506,0.1488806196375518
STAT5B,0.08285800483508664,0.02666485309265116,-0.025927363425419937,0.06652175491187182,0.014750552697152895,0.011229239008527903,0.04804178041464323,0.07545067975130167,0.017858325714602618,0.008120593460229628,-0.017525555235920552,0.022798387757905495,0.026678931495530345,0.047272672646366365,0.008429036448073858,1.0,0.04085546871233746,-0.0019351636868721695,-0.009899970088953401,0.028915488701384908,0.05117270957111689,-0.008395931018677548,0.03956823553154133,0.01118594185882395,-0.00577439905561253,0.03792989264859229,0.02879418026045789,0.19148595642226363,0.08867396711613193,-0.01103677272438163,0.031186118031599413,-0.008701383026486103,0.0057661366501996865,-0.012462894919975171,-0.042659736670354366,-0.013237216733738514,-0.027950873323069964,0.11080467091855084,0.050729072945984964,-0.041425928925867196,0.0387683033879154,-0.004836678023216232,0.059508653503919984,0.03141775503050554,0.021779581095759174,-0.021432607980477532,0.04774048774106709,0.032983127850098326,-0.011356442920971717,-0.020241989641209383,-0.01766343479676011,-0.033980458215299256,0.25239954105711565,0.015072875912234246,0.022108592841800674,0.07947056269923412,-0.05029088686557649,0.0053512544634111295,0.019338015599402545
