,FLAG_GFI1,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,ELF2,JUND,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer
FLAG_GFI1,1.0,0.20322496165213813,0.31695721077654515,0.3851269217018234,0.22874574122494257,0.3665565896127289,0.26262450102701235,0.3212881022615536,0.2412419314677546,0.23599678779361574,0.32057019724846675,0.38590851249079094,0.33027971173812143,0.5006013952369497,0.3308661212829503,0.3484023175935885,0.34582450971365436,0.32779801745318987,0.24666907352966458,0.3072394001110905,0.22250533216908344,0.217879630985503,0.22508496459017638,0.3012455226310648,0.3549475262368816,0.38199393212446203,0.20356293497133018,0.3404518724852987,0.35810600329313336,0.2594649313087491,0.32731305449936626,0.24728678328955844,0.25287356321839083,0.20724919093851132,0.3833922261484099,0.20074914499755714,0.32816982214572576,0.39215686274509803,0.2699296728257546,0.2819224059150951,0.25834102910184464,0.1828883945124212,0.44857254595228785,0.27093753325529424,0.4622491239248168,0.179952888668485,0.2587025316455696,0.25314783002661734,0.20047484790028194,0.20571995513760677,0.14527329749103943,0.22982082015834499,0.3522727272727273,0.16002681264663166,0.250587019817789,0.295790003354579,0.31949213447257047,0.1593394635181457,0.19338159255429163
CEBPA,0.5293573064366808,1.0,0.7400950871632329,0.4,0.5691110054670787,0.6002701891323927,0.49996124481649423,0.5049164208456244,0.5197954375682353,0.6453523388877735,0.4442648765125145,0.37050431987140847,0.34902894833272263,0.43685350012027907,0.48240488248279445,0.4849599278354092,0.5371052389282754,0.6587308311446243,0.46469647738408376,0.45954452879096463,0.525329592464822,0.4652511348660126,0.5054586189219465,0.6011478345815695,0.5804597701149425,0.48811119734706837,0.477713418637564,0.5326524295883628,0.51159271950514,0.4483875632682574,0.7921419518377694,0.37194608256107836,0.6436781609195402,0.4426321467098166,0.3215547703180212,0.4733908763548848,0.22604704532415376,0.4444444444444444,0.4464465120342463,0.33409487413807426,0.6189529018967109,0.5757322951427513,0.5160344153304653,0.528431059558015,0.3376871615164065,0.2888048599057773,0.48225587703435807,0.6109149944311253,0.3972102685858436,0.41269088085583644,0.44399641577060933,0.384783194842758,0.4772727272727273,0.5726957881800916,0.4333615102845872,0.5193447389019344,0.28108280763395355,0.5228521682354862,0.4961507526140411
HOXA9,0.019490327924767334,0.017471659994762242,1.0,0.014444047193421523,0.022680453212899136,0.03677574302011408,0.017672363678642018,0.038102261553588986,0.01614664138366948,0.03352740413571572,0.01732139897231891,0.015739066371977764,0.010748748015145963,0.030310319942266056,0.020841449162446436,0.016826839676647123,0.0259184237178897,0.04363297466745743,0.015197620644007771,0.017107942973523423,0.016017979072131008,0.014731293015082735,0.01684102603049232,0.03447574080104201,0.028735632183908046,0.019685317152331898,0.013218751367834371,0.03064066852367688,0.026434070579858485,0.013998553868402024,0.1112167300380228,0.012042222112096735,0.4827586206896552,0.008069039913700109,0.012367491166077738,0.014041944881747282,0.010040160642570281,0.19281045751633988,0.016031101209976847,0.00905541247819224,0.02422391134474675,0.018631813125695215,0.026202581149784906,0.01862296477599234,0.023255813953488372,0.007686585668237045,0.01846745027124774,0.01238366715119023,0.006173022703665232,0.007290138900871366,0.009296594982078852,0.008579062185945044,0.22727272727272727,0.01564071053513574,0.012116089039165962,0.01861791345186179,0.005589714924538848,0.016268567386691333,0.013558543031138688
PLAGL2,0.26243726550699215,0.10464289722773018,0.1600633914421553,1.0,0.1809286110450836,0.5544881416991895,0.22596209743053133,0.29572271386430676,0.22710643758738916,0.1329050391487653,0.41670810542018893,0.5747103342040051,0.4309270795163063,0.7361077700264614,0.5148032723022984,0.3744925927210908,0.4378970628855538,0.26738964669999155,0.2125775783519865,0.3478615071283096,0.1736211511759401,0.1851515595255528,0.18973210047656117,0.3169163139042657,0.4057971014492754,0.4919918154236929,0.16613898656239512,0.2398638192510059,0.4225446130568288,0.31814895155459144,0.30354879594423323,0.2730809257148521,0.2413793103448276,0.25743257820927723,0.6148409893992933,0.22032824855690064,0.1919104991394148,0.5522875816993464,0.26429476259118506,0.3852288776273158,0.24174184840519997,0.1103386478803609,0.5739147438404381,0.273881735305594,0.6444727620261229,0.17573766426977436,0.2714737793851718,0.21042795386328886,0.19077014393826977,0.24057458372875506,0.1304883512544803,0.27394171140034806,0.4318181818181818,0.0877443861021115,0.2882502113271344,0.3259253047075925,0.5210412840373713,0.12291201915229338,0.1499482936918304
MEIS1,0.562685767188033,0.5374499607168244,0.9072900158478605,0.6531283518055059,1.0,0.8182227559291504,0.5903189551602527,0.6740412979351033,0.5891896033250972,0.5603292511543867,0.6496353389690038,0.6522001205545509,0.5418956882863075,0.7411594900168391,0.7354888975457733,0.6153766089581237,0.7897523248319676,0.7919173091586885,0.5354582495229254,0.6191075726717274,0.5589401508753346,0.547459364475033,0.559930889137823,0.7897264734614132,0.6861569215392304,0.6581528257955267,0.5138388362829922,0.39740018570102137,0.691780517110943,0.6141720896601591,0.8754752851711026,0.5520342930769612,0.25287356321839083,0.4917799352750809,0.6678445229681979,0.5338110489839495,0.2888697647733792,0.5686274509803921,0.5706329445682087,0.5427016698512919,0.7124150505552793,0.5420528982820417,0.6806804849432929,0.6370827569082331,0.6361898693851545,0.4264815273989586,0.6127260397830018,0.5385573782870519,0.41427511500222586,0.45190233802087826,0.35080645161290325,0.5004044415030517,0.3522727272727273,0.5129482739358731,0.5202091355937509,0.6262719445376272,0.5762197556496047,0.5132488165841449,0.4760427438814202
ETV6,0.11898845198070458,0.0748063900632272,0.19413629160063392,0.26414015016088666,0.10797480389826479,1.0,0.1149866294616905,0.14134709931170109,0.12254592120132544,0.10238907849829351,0.1942648765125145,0.2363538945817427,0.16318553804812508,0.3485686793360597,0.244124139722114,0.16504180689033063,0.2546726820734739,0.21409811064983478,0.09883610982172022,0.14912053323458618,0.08883608411228332,0.08974959730560843,0.10630541684862063,0.184833930315858,0.23800599700149924,0.214704014675792,0.09063452924612264,0.09656453110492108,0.20283921498820703,0.15924801156905277,0.29055766793409377,0.12121512463452104,0.40229885057471265,0.10804746494066883,0.26855123674911663,0.10098981235184482,0.03700516351118761,0.25163398692810457,0.13320665705674223,0.14646506604635706,0.13741090667992706,0.07273513780744037,0.27551818537348455,0.16615231811571068,0.25007964319847087,0.07178279196627821,0.1325497287522604,0.10375096747399619,0.07265172874313697,0.09917177120179449,0.06238799283154122,0.10638037110571856,0.5681818181818182,0.06171377499720702,0.11627688550765473,0.14807670803980766,0.18350235566557535,0.0710049513031177,0.08250028725726762
RUNX1,0.6603810359109292,0.4826405776497437,0.722662440570523,0.8338219520915267,0.603438713255685,0.8907235064545181,1.0,0.6411012782694199,0.6346415368997682,0.5473800441678378,0.7783855461627714,0.8338356439622262,0.7080127030658361,0.8465239355304306,0.8800155823918971,0.7464871803767824,0.8952674707669643,0.8618147928492756,0.6172572076950849,0.7304943528976116,0.6292245809416109,0.5980817103529067,0.5547665609751466,0.796605340280039,0.7787356321839081,0.8061807662456784,0.5257444666540217,0.3989476942123182,0.8050821058252859,0.6799132321041215,0.8174904942965779,0.6373705337231775,0.5287356321839081,0.5454584681769148,0.8621908127208481,0.603767439335541,0.4168100975329891,0.7189542483660131,0.7114620189577601,0.68991443050594,0.6950581326513698,0.5876282288963045,0.7989831834180681,0.7091270263559292,0.810767760433259,0.4768162658070915,0.7300632911392405,0.634021105091273,0.5182371271702033,0.5438702441549478,0.3984094982078853,0.630438512635733,0.7727272727272727,0.4842810859121886,0.6198616198616199,0.71760035782176,0.7671484468577817,0.5389303008868818,0.5456739055498104
FOSL2,0.06368464649417727,0.038422686969209474,0.12282091917591126,0.08602073650339649,0.05431423817447112,0.08631041729210448,0.050536759291555246,1.0,0.046064854718535116,0.05009034330455732,0.055735123487485494,0.07795860960417922,0.06699645779894955,0.1602116911234063,0.05746007012076354,0.07212989626340076,0.07029739434674523,0.08938405490129628,0.04540375126790104,0.09598222551379375,0.043716629210266394,0.04745936447503295,0.047485237995784996,0.06528817974601107,0.06859070464767617,0.09884992591547308,0.03615459811202381,0.10615908387496131,0.05878688086867518,0.04442516268980477,0.3678707224334601,0.0419743297487487,0.14942528735632185,0.027011866235167208,0.037102473498233215,0.04228869225340644,0.012621916236374068,0.08496732026143791,0.04272048224348054,0.03169394367367284,0.06168454452890057,0.05085897911259424,0.15721548689870943,0.05657834060515767,0.09047467346288628,0.022935779816513763,0.056916817359855335,0.04859079153531044,0.034515506751743585,0.031791907514450865,0.028561827956989246,0.037061548643282594,0.10227272727272728,0.038073958216959,0.044989198835352684,0.06465951023146595,0.02722989698953925,0.04584036128189782,0.04021601746524187
FLI1,0.6137017005311114,0.5076508661004902,0.6679873217115689,0.847836968180193,0.609321765311782,0.9603722605824077,0.6420571251404875,0.5911996066863323,1.0,0.5351335073278458,0.7952511188463451,0.8259995981514969,0.6716746060828143,0.8407505412557132,0.8804700688222309,0.7231030774034625,0.8939324187459718,0.8182665424044734,0.590592604053845,0.6754675060174041,0.5756881718890909,0.5872309269292723,0.5846513129165164,0.7697411266688375,0.81071964017991,0.7663162350948988,0.5855936036417222,0.37264004952027235,0.7776689955943216,0.8352856109906002,0.7987959442332065,0.6175231676495366,0.22988505747126436,0.5403667745415318,0.8515901060070671,0.6090331686661962,0.39414802065404475,0.6470588235294118,0.6870222338706155,0.7026667774362383,0.6956737941322725,0.5383759733036707,0.7530308955807588,0.7445283955872442,0.7706275884039503,0.45636002975452516,0.6938065099457504,0.5939629622637947,0.5078201513577683,0.5122508843067898,0.35965501792114696,0.6083535554084859,0.36363636363636365,0.5095073176181433,0.6142575373344604,0.7275522755227553,0.7820809710133355,0.5534577506937265,0.4979891991267379
GATA2,0.11455440237782001,0.12026263608814396,0.26465927099841524,0.09467286378262424,0.11056968544489343,0.15310717502251575,0.10566600782854707,0.12266470009832842,0.10210883181060737,1.0,0.09323719542516161,0.08981314044605183,0.07921094417979724,0.11570844358912677,0.11959485781067394,0.10928772161121326,0.12333118497375932,0.22401084470049987,0.09214846906321454,0.1021662655063877,0.09985828597603745,0.09045248206179528,0.10438778028821508,0.13375122110061868,0.12056471764117942,0.11401961476046003,0.09846948452705759,0.10894459919529557,0.12140091673712786,0.09625451916124367,0.21070975918884663,0.07547450319639229,0.7471264367816092,0.0839697950377562,0.06713780918727916,0.09536217722526827,0.06282271944922548,0.23529411764705882,0.09531297776612939,0.07260945418293595,0.12412682626506595,0.1188975404770733,0.13316386390301135,0.11099287006491433,0.10927046830200701,0.05864121001735681,0.10528933092224231,0.09210352443697732,0.06790324974031756,0.07656802691743594,0.08333333333333333,0.07797141946711768,0.375,0.10948497374595018,0.08985316677624369,0.112629989936263,0.059889802762916236,0.1018009684966538,0.1086981500631966
