task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
32	57/8e288b	16045139662588041696	BWA_MEM (MV411_MEF2D_NT_SC_63_DMSO-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 20:00:12.326	1h 13m 40s	1h 12s	1192.5%	7.6 GB	9.6 GB	35.6 GB	32.7 GB
29	f3/8a882f	10518000929721728994	BWA_MEM (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 20:00:12.912	1h 13m 59s	58m 15s	1190.7%	7.8 GB	9.5 GB	29.9 GB	26.6 GB
39	e6/4262c4	16713975817298461843	SORT_BAM (MV411_MEF2D_NT_SC_63_VHL-MYC_R1_T1)	COMPLETED	0	2021-01-08 21:01:42.867	12m 30s	7m 40s	250.3%	5.1 GB	6.1 GB	20.9 GB	8 GB
35	57/fd83b2	13913199823101587368	BWA_MEM (MV411_MEF2D_NT_SC_63_DMSO-MYC_R1_T1)	COMPLETED	0	2021-01-08 20:00:17.212	1h 14m 25s	58m 36s	1188.7%	7.3 GB	8.8 GB	34.8 GB	31.7 GB
41	3e/514b29	16184370174533846404	COUNTS (MV411_MEF2D_NT_SC_63_DMSO-FLAG_MEF2D_R1_T1)	COMPLETED	0	2021-01-08 21:13:03.445	3m 29s	17ms	145.5%	3 MB	5.4 MB	3 MB	323 B
28	fa/588b6d	7490258432973007092	BWA_MEM (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1_T1)	COMPLETED	0	2021-01-08 20:00:16.749	1h 18m 5s	1h 51s	1189.9%	7.7 GB	9.6 GB	31.4 GB	28.1 GB
44	4a/3ad3e0	13316543612944165037	COUNTS (MV411_MEF2D_NT_SC_63_VHL-MYC_R1_T1)	COMPLETED	0	2021-01-08 21:14:14.778	4m 8s	19ms	141.2%	3.1 MB	5.4 MB	2.8 MB	316 B
31	77/b24816	7676207987582721869	BWA_MEM (MV411_MEF2D_NT_SC_63_VHL-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 20:00:17.690	1h 21m 34s	1h 3m 37s	1191.6%	7.6 GB	9.6 GB	35.7 GB	32.8 GB
37	3f/0c28a1	9521371164838123870	BWA_MEM (MV411_MEF2D_NT_SC_63_VHL-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 20:00:13.996	1h 24m 8s	1h 9m 32s	1191.7%	7.8 GB	9.5 GB	38.1 GB	35.3 GB
36	b2/932579	925878360532942854	BWA_MEM (MV411_MEF2D_NT_SC_63_VHL-MED1_R1_T1)	COMPLETED	0	2021-01-08 20:00:15.111	1h 24m 7s	1h 8m 32s	1192.4%	7.7 GB	9.5 GB	38.2 GB	35.4 GB
43	8a/87f9ea	9463492677792473515	SORT_BAM (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 21:14:12.427	13m 39s	8m 8s	237.8%	5.1 GB	6.1 GB	19.5 GB	7.7 GB
42	bc/d24912	13872459103144177041	SORT_BAM (MV411_MEF2D_NT_SC_63_DMSO-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 21:13:52.808	15m 19s	9m 56s	245.9%	5.1 GB	6.1 GB	24.8 GB	9.8 GB
45	83/e146af	13773121628680662491	SORT_BAM (MV411_MEF2D_NT_SC_63_DMSO-MYC_R1_T1)	COMPLETED	0	2021-01-08 21:14:42.942	16m 39s	10m 16s	251.5%	5.1 GB	6.1 GB	23.3 GB	9.3 GB
52	55/549df1	896161889255329420	COUNTS (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 21:27:53.182	3m 30s	18ms	105.9%	3 MB	5.4 MB	2.6 MB	316 B
47	4c/791485	10447225816281225331	SORT_BAM (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1_T1)	COMPLETED	0	2021-01-08 21:18:22.776	13m 19s	8m 19s	239.9%	5.1 GB	6.1 GB	21.2 GB	8.2 GB
34	e5/6d6db8	2666340533429342094	BWA_MEM (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1_T1)	COMPLETED	0	2021-01-08 20:00:13.411	1h 31m 48s	1h 13m 56s	1191.0%	7.8 GB	9.6 GB	35.4 GB	32.4 GB
53	40/5df034	15919931351468754989	COUNTS (MV411_MEF2D_NT_SC_63_DMSO-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 21:29:13.046	4m 9s	17ms	105.9%	3.1 MB	5.4 MB	2.9 MB	325 B
54	68/957449	12047281882799328854	COUNTS (MV411_MEF2D_NT_SC_63_DMSO-MYC_R1_T1)	COMPLETED	0	2021-01-08 21:31:23.276	3m 59s	21ms	126.3%	3.1 MB	5.4 MB	2.9 MB	317 B
56	88/9522bc	6051131569216219852	COUNTS (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1_T1)	COMPLETED	0	2021-01-08 21:31:43.069	3m 59s	17ms	112.5%	3 MB	5.4 MB	2.7 MB	318 B
49	f1/5bb61a	4035666175922536263	SORT_BAM (MV411_MEF2D_NT_SC_63_VHL-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 21:21:52.684	15m 39s	10m 39s	235.9%	5.1 GB	6.1 GB	24.8 GB	9.8 GB
50	a6/148060	2192862631353759908	SORT_BAM (MV411_MEF2D_NT_SC_63_VHL-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 21:24:22.660	16m 39s	10m 48s	243.3%	5.1 GB	6.1 GB	26.3 GB	10.9 GB
61	06/e3b6ca	13465981816707798796	COUNTS (MV411_MEF2D_NT_SC_63_VHL-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 21:37:33.229	3m 59s	18ms	112.5%	3 MB	5.4 MB	2.9 MB	324 B
46	e0/24b5fb	16625747685597675355	spiking (MV411_MEF2D_NT_SC_63_DMSO-FLAG_MEF2D_R1_T1)	COMPLETED	0	2021-01-08 21:18:04.526	23m 47s	18m	1149.0%	12.5 GB	14.9 GB	28 GB	24.8 GB
48	91/b4f93e	5939162083659256963	spiking (MV411_MEF2D_NT_SC_63_VHL-MYC_R1_T1)	COMPLETED	0	2021-01-08 21:18:24.336	23m 47s	19m 10s	1149.7%	12.3 GB	15.1 GB	30.1 GB	26.6 GB
51	e4/6796a5	5685211198563839121	SORT_BAM (MV411_MEF2D_NT_SC_63_VHL-MED1_R1_T1)	COMPLETED	0	2021-01-08 21:24:23.184	19m 29s	12m 17s	247.1%	5.1 GB	6.1 GB	27.1 GB	11.1 GB
62	8c/71aea6	9878873489716687363	COUNTS (MV411_MEF2D_NT_SC_63_VHL-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 21:41:03.271	4m 19s	19ms	120.0%	3.1 MB	5.4 MB	2.7 MB	318 B
57	79/d3397a	426075488230923852	SORT_BAM (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1_T1)	COMPLETED	0	2021-01-08 21:32:02.568	14m 9s	8m 47s	253.8%	5.1 GB	6.1 GB	23.4 GB	9.4 GB
64	0b/5c057b	6740937344582534344	COUNTS (MV411_MEF2D_NT_SC_63_VHL-MED1_R1_T1)	COMPLETED	0	2021-01-08 21:43:53.896	4m 8s	18ms	150.0%	3.1 MB	5.4 MB	2.7 MB	316 B
66	57/d6513d	6802834576126050216	COUNTS (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1_T1)	COMPLETED	0	2021-01-08 21:46:13.031	3m 49s	13ms	128.6%	3.1 MB	5.4 MB	2.7 MB	321 B
55	01/57e8a3	14431240399260461334	spiking (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 21:31:24.979	23m 17s	18m 33s	1140.9%	12.2 GB	14.7 GB	28.8 GB	25.5 GB
67	45/d7dde4	2353122048325862662	spiking (MV411_MEF2D_NT_SC_63_VHL-MED1_R1_T1)	FAILED	14	2021-01-08 21:48:03.756	8m 48s	8m 40s	-	-	-	-	-
59	2e/97b0fb	13089608402181048484	spiking (MV411_MEF2D_NT_SC_63_DMSO-MYC_R1_T1)	COMPLETED	0	2021-01-08 21:35:24.359	25m 28s	21m 7s	1146.8%	12.3 GB	14.7 GB	34.2 GB	30.2 GB
58	0a/5dedff	4538435405833522827	spiking (MV411_MEF2D_NT_SC_63_DMSO-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 21:33:23.836	28m 38s	21m 52s	1150.8%	12.4 GB	14.8 GB	31.5 GB	27.9 GB
60	28/4e9aaa	9043642232403694439	spiking (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1_T1)	COMPLETED	0	2021-01-08 21:35:43.932	28m 58s	22m 15s	1149.8%	12.3 GB	15 GB	34 GB	30 GB
63	24/dbbab5	7209215613317277760	spiking (MV411_MEF2D_NT_SC_63_VHL-POLII_total_R1_T1)	COMPLETED	0	2021-01-08 21:41:33.968	26m 58s	21m 36s	1115.0%	13.2 GB	15.9 GB	46.5 GB	42.1 GB
65	bc/a6ea74	17284735327892714201	spiking (MV411_MEF2D_NT_SC_63_VHL-MEF2C_R1_T1)	COMPLETED	0	2021-01-08 21:45:23.693	28m 38s	23m 30s	1150.1%	12.3 GB	14.8 GB	34 GB	30.1 GB
33	9b/d8f19a	2008738930136672335	BWA_MEM (INPUT_R1_T1)	COMPLETED	0	2021-01-08 20:00:16.204	2h 15m 6s	2h 1m 18s	1189.9%	12.5 GB	14.4 GB	45.2 GB	43.9 GB
68	9c/b4588b	2761910009838022846	spiking (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1_T1)	COMPLETED	0	2021-01-08 21:50:04.224	28m 58s	24m 13s	1152.7%	12.5 GB	14.8 GB	37.6 GB	33.2 GB
69	06/9403dd	4738009621996488324	spiking (MV411_MEF2D_NT_SC_63_VHL-MED1_R1_T1)	COMPLETED	0	2021-01-08 21:56:52.901	26m 19s	20m 22s	1514.0%	16 GB	18.5 GB	32.5 GB	28.6 GB
70	62/9e13be	7728318723225372554	SORT_BAM (INPUT_R1_T1)	COMPLETED	0	2021-01-08 22:15:22.727	22m 9s	14m 51s	257.0%	5.4 GB	6.6 GB	35.4 GB	14.5 GB
71	ed/1e5734	4858994754843238246	COUNTS (INPUT_R1_T1)	COMPLETED	0	2021-01-08 22:37:33.068	4m 59s	18ms	112.5%	3.1 MB	5.4 MB	2.9 MB	294 B
74	24/844df6	2090663281121589589	MERGED_BAM (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1)	COMPLETED	0	2021-01-08 22:37:34.381	28m 18s	23m 22s	112.1%	26.5 GB	40 GB	17.5 GB	3.5 GB
72	ca/4c346c	259237163971642560	MERGED_BAM (MV411_MEF2D_NT_SC_63_DMSO-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 22:37:35.481	29m 6s	24m 13s	119.2%	24.8 GB	40 GB	18.8 GB	3.8 GB
77	53/2cb05b	9344426469536974113	MERGED_BAM (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1)	COMPLETED	0	2021-01-08 22:37:36.856	29m 55s	24m 41s	119.5%	25.7 GB	40.1 GB	19.8 GB	4 GB
73	8b/161a17	3518030001445306947	MERGED_BAM (MV411_MEF2D_NT_SC_63_VHL-MYC_R1)	COMPLETED	0	2021-01-08 22:37:34.859	31m 17s	26m 8s	113.3%	22.5 GB	39.9 GB	19.5 GB	3.9 GB
75	8c/ab1b0a	13618700488372918861	MERGED_BAM (MV411_MEF2D_NT_SC_63_DMSO-POLII_total_R1)	COMPLETED	0	2021-01-08 22:37:37.759	33m 24s	28m 40s	125.5%	27.5 GB	40 GB	23 GB	4.6 GB
76	e1/f43f4d	4430726522700897929	MERGED_BAM (MV411_MEF2D_NT_SC_63_DMSO-MYC_R1)	COMPLETED	0	2021-01-08 22:37:35.927	33m 56s	28m 26s	114.4%	27.8 GB	40 GB	20.9 GB	4.2 GB
83	92/462adb	15987053786244633646	spiking (INPUT_R1_T1)	COMPLETED	0	2021-01-08 22:42:33.769	29m 29s	24m 50s	1144.4%	12.3 GB	14.8 GB	35.2 GB	30.9 GB
81	2c/ca980e	7017767805328203272	MERGED_BAM (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 22:37:38.775	35m 13s	30m 40s	113.0%	27.5 GB	40.1 GB	20.8 GB	4.2 GB
80	21/2fe820	17910391226396454166	MERGED_BAM (MV411_MEF2D_NT_SC_63_VHL-MED1_R1)	COMPLETED	0	2021-01-08 22:37:37.367	35m 45s	30m 18s	120.6%	28.9 GB	40 GB	24 GB	4.9 GB
79	a0/f9106c	1231764373718606642	MERGED_BAM (MV411_MEF2D_NT_SC_63_VHL-MEF2C_R1)	COMPLETED	0	2021-01-08 22:37:33.641	38m 38s	33m 39s	115.0%	29 GB	40.1 GB	22.8 GB	4.6 GB
78	11/b42df2	2274087861814821874	MERGED_BAM (MV411_MEF2D_NT_SC_63_VHL-POLII_total_R1)	COMPLETED	0	2021-01-08 22:37:38.223	39m 4s	33m 57s	114.8%	29.8 GB	39.9 GB	22.9 GB	4.6 GB
82	35/f4c8d8	5455097356919251569	MERGED_BAM (INPUT_R1)	COMPLETED	0	2021-01-08 22:37:36.345	48m 56s	42m 54s	126.4%	22.1 GB	40 GB	35.4 GB	9.3 GB
89	ce/95dc81	13674691388726814850	PRESEQ (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1)	COMPLETED	0	2021-01-08 23:07:33.798	20m 8s	16m 32s	100.1%	23.9 MB	261.8 MB	4 GB	482.9 KB
87	97/2552fa	18280507895749271473	PRESEQ (MV411_MEF2D_NT_SC_63_DMSO-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 23:06:43.781	21m 8s	17m 16s	100.1%	23.6 MB	261.7 MB	3.8 GB	482.9 KB
84	78/b8f0a1	18440396662552465065	PRESEQ (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1)	COMPLETED	0	2021-01-08 23:05:53.525	22m 48s	19m 19s	100.1%	17.2 MB	252.8 MB	3.5 GB	454.3 KB
85	3c/d7b166	18335761725336704861	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1)	COMPLETED	0	2021-01-08 23:05:53.966	22m 58s	17m 40s	183.6%	5.1 GB	6.1 GB	16.8 GB	9.2 GB
93	53/25f99f	8612100572054001582	PRESEQ (MV411_MEF2D_NT_SC_63_DMSO-POLII_total_R1)	COMPLETED	0	2021-01-08 23:11:04.017	22m 38s	18m 13s	100.1%	23.8 MB	261.8 MB	4.6 GB	484 KB
91	61/ea6d3d	16664800768114079137	PRESEQ (MV411_MEF2D_NT_SC_63_VHL-MYC_R1)	COMPLETED	0	2021-01-08 23:08:53.632	25m 48s	21m 45s	100.1%	23.9 MB	261.8 MB	3.9 GB	483.2 KB
86	d8/e8bb1e	3694216414232043174	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_DMSO-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 23:06:44.605	28m 27s	21m 41s	178.3%	5.1 GB	6.1 GB	22.2 GB	13 GB
90	10/7b7c02	13356380607141753326	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_VHL-MYC_R1)	COMPLETED	0	2021-01-08 23:08:54.102	27m 18s	22m 14s	179.1%	5.1 GB	6.1 GB	22.1 GB	13.1 GB
88	3c/7ae555	3154003689919140206	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1)	COMPLETED	0	2021-01-08 23:07:34.595	30m 27s	24m 1s	181.8%	5.1 GB	6.1 GB	22 GB	12.8 GB
96	ba/000ab8	8148304332711725225	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 23:12:54.209	27m 38s	20m 42s	184.3%	5.1 GB	6.1 GB	20.2 GB	11.4 GB
95	b8/9a6a9c	15154628265063043921	PRESEQ (MV411_MEF2D_NT_SC_63_DMSO-MYC_R1)	COMPLETED	0	2021-01-08 23:11:33.620	29m 28s	24m 45s	100.1%	23.7 MB	261.8 MB	4.2 GB	483.3 KB
97	f4/eec6bf	9532150360072210464	PRESEQ (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 23:12:53.773	28m 9s	24m 1s	100.1%	24.1 MB	261.8 MB	4.2 GB	463.9 KB
99	9a/65a77c	11482510583034738900	PRESEQ (MV411_MEF2D_NT_SC_63_VHL-MED1_R1)	COMPLETED	0	2021-01-08 23:13:23.623	28m 8s	23m 58s	100.0%	24.1 MB	261.9 MB	4.8 GB	484.1 KB
106	06/13c0ea	12121232138655866380	MERGED_BAM_REMOVE_ORPHAN (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1)	COMPLETED	0	2021-01-08 23:28:53.425	13m 19s	8m 7s	170.2%	5.1 GB	6.1 GB	13.7 GB	6.7 GB
103	8d/689f47	2098108431678036220	PRESEQ (MV411_MEF2D_NT_SC_63_VHL-POLII_total_R1)	COMPLETED	0	2021-01-08 23:16:43.609	26m 29s	22m 17s	100.1%	23.8 MB	261.8 MB	4.6 GB	484 KB
94	20/25b2c5	13196961108436977728	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_DMSO-MYC_R1)	COMPLETED	0	2021-01-08 23:11:34.358	33m 48s	27m 5s	183.3%	5.1 GB	6.1 GB	23.8 GB	14.4 GB
92	eb/94e4a2	2681267573683538318	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_DMSO-POLII_total_R1)	COMPLETED	0	2021-01-08 23:11:04.560	34m 37s	28m 29s	178.6%	5.1 GB	6.1 GB	28 GB	16.8 GB
101	d4/75da48	16620346096527491163	PRESEQ (MV411_MEF2D_NT_SC_63_VHL-MEF2C_R1)	COMPLETED	0	2021-01-08 23:16:13.459	29m 48s	24m 56s	100.1%	24.1 MB	261.8 MB	4.6 GB	471.9 KB
100	ee/91d8fc	163440452083031153	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_VHL-MEF2C_R1)	COMPLETED	0	2021-01-08 23:16:13.998	31m 38s	25m 45s	181.0%	5.1 GB	6.1 GB	22.2 GB	12.5 GB
98	80/5c00f4	17871734898977126023	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_VHL-MED1_R1)	COMPLETED	0	2021-01-08 23:13:24.171	35m 38s	28m 53s	184.6%	5.1 GB	6.1 GB	26.4 GB	15.5 GB
113	d6/dfd5c4	9646015308719209367	BIGWIG (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1)	COMPLETED	0	2021-01-08 23:42:14.316	9m 8s	5m 39s	122.4%	1.9 GB	1.9 GB	8.5 GB	4.7 GB
107	d0/f4829a	7109003108670728068	MERGED_BAM_REMOVE_ORPHAN (MV411_MEF2D_NT_SC_63_DMSO-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 23:35:14.275	17m 18s	11m 15s	172.2%	5.1 GB	6.1 GB	19.1 GB	9.5 GB
111	df/a93085	9919233560594005654	PICARD_METRICS (MV411_MEF2D_NT_SC_63_DMSO-MEF2C_R1)	COMPLETED	0	2021-01-08 23:42:15.419	11m 7s	5m 40s	104.4%	1.4 GB	39.3 GB	5.2 GB	759.3 KB
102	c2/1210f8	3069314962771170309	MERGED_BAM_FILTER (MV411_MEF2D_NT_SC_63_VHL-POLII_total_R1)	COMPLETED	0	2021-01-08 23:16:44.077	40m 8s	32m 45s	182.8%	5.1 GB	6.1 GB	27.7 GB	16.6 GB
110	51/90e2d9	1354892568539224847	MERGED_BAM_REMOVE_ORPHAN (MV411_MEF2D_NT_SC_63_VHL-FLAG_MEF2D_R1)	COMPLETED	0	2021-01-08 23:40:33.641	16m 38s	10m 55s	168.4%	5.1 GB	6.1 GB	16.6 GB	8.4 GB
109	e9/06be3e	16243490315399321919	MERGED_BAM_REMOVE_ORPHAN (MV411_MEF2D_NT_SC_63_DMSO-MED1_R1)	COMPLETED	0	2021-01-08 23:38:03.593	20m 18s	13m 57s	161.1%	5.1 GB	6.1 GB	18.7 GB	9.3 GB
