mr571-MV411-DMSO_coculture_12h-r1,116115122
mr572-MV411-DMSO_coculture_12h-r2,122557909
mr573-MV411-DMSO_coculture_12h-r3,94060062
mr574-MV411-DMSO_coculture_12h-r4,106222495
mr575-MV411-DMSO_coculture_12h-r5,97298474
mr576-MV411-VHL_coculture_12h-r1,122370456
mr577-MV411-VHL_coculture_12h-r2,154707388
mr578-MV411-VHL_coculture_12h-r3,113054292
mr579-MV411-VHL_coculture_12h-r4,105815356
mr580-MV411-VHL_coculture_12h-r5,120532566
mr581-MV411-MYB-dTAG-DMSO_coculture_12h-r1,113496159
mr582-MV411-MYB-dTAG-DMSO_coculture_12h-r2,116067712
mr583-MV411-MYB-dTAG-DMSO_coculture_12h-r3,135090114
mr584-MV411-MYB-dTAG-DMSO_coculture_12h-r4,115925905
mr585-MV411-MYB-dTAG-VHL_coculture_12h-r1,131485425
mr586-MV411-MYB-dTAG-VHL_coculture_12h-r2,102826143
mr587-MV411-MYB-dTAG-VHL_coculture_12h-r3,78880188
mr588-MV411-MYB-dTAG-VHL_coculture_12h-r4,105131087
mr589-MV411-MYB-dTAG-VHL_coculture_12h-r5,124090894
