RegionsCount::Count!!I,ParentID::ID of the parent!!I,ID::ID!!I
"#",,
0, , 
0, , 
0, , 
0, , 
0, , 
0, , 
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
1,2,6
0,3,8
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
3,2,6
0,3,10
2, , 
0,2,4
0,3,5
4,2,6
0,3,11
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
1,2,6
0,3,8
2, , 
0,2,4
0,3,5
1,2,6
0,3,8
2, , 
0,2,4
0,3,5
2,2,6
0,3,9
2, , 
0,2,4
0,3,5
3,2,6
0,3,10
2, , 
0,2,4
1,3,5
4,2,7
0,3,12
2, , 
0,2,4
1,3,5
3,2,7
0,3,11
2, , 
0,2,4
1,3,5
5,2,7
0,3,13
2, , 
0,2,4
1,3,5
7,2,7
0,3,15
2, , 
0,2,4
0,3,5
6,2,6
0,3,13
3, , 
1,2,5
0,3,7
0,4,8
6,2,9
0,3,16
0,4,17
3, , 
1,2,5
0,3,7
0,4,8
6,2,9
0,3,16
0,4,17
3, , 
0,2,5
0,3,6
1,4,7
6,2,9
0,3,16
0,4,17
3, , 
1,2,5
0,3,7
1,4,8
7,2,10
0,3,18
0,4,19
3, , 
1,2,5
0,3,7
1,4,8
5,2,10
0,3,16
0,4,17
3, , 
1,2,5
0,3,7
0,4,8
3,2,9
0,3,13
0,4,14
3, , 
1,2,5
0,3,7
0,4,8
4,2,9
0,3,14
0,4,15
3, , 
1,2,5
0,3,7
1,4,8
3,2,10
0,3,14
0,4,15
3, , 
1,2,5
0,3,7
1,4,8
4,2,10
0,3,15
0,4,16
3, , 
1,2,5
0,3,7
0,4,8
4,2,9
0,3,14
0,4,15
3, , 
1,2,5
0,3,7
1,4,8
2,2,10
0,3,13
0,4,14
3, , 
1,2,5
0,3,7
1,4,8
1,2,10
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
0,4,7
3,2,8
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
0,4,7
3,2,8
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
1,4,7
4,2,9
0,3,14
0,4,15
3, , 
0,2,5
0,3,6
0,4,7
5,2,8
0,3,14
0,4,15
3, , 
0,2,5
0,3,6
0,4,7
4,2,8
0,3,13
0,4,14
3, , 
0,2,5
0,3,6
0,4,7
4,2,8
0,3,13
0,4,14
3, , 
0,2,5
0,3,6
1,4,7
4,2,9
0,3,14
0,4,15
3, , 
0,2,5
0,3,6
2,4,7
4,2,10
0,3,15
0,4,16
3, , 
0,2,5
0,3,6
1,4,7
6,2,9
0,3,16
0,4,17
3, , 
0,2,5
0,3,6
2,4,7
5,2,10
0,3,16
0,4,17
3, , 
1,2,5
0,3,7
1,4,8
6,2,10
0,3,17
1,4,18
3, , 
1,2,5
0,3,7
2,4,8
7,2,11
0,3,19
1,4,20
3, , 
0,2,5
0,3,6
1,4,7
8,2,9
0,3,18
2,4,19
3, , 
0,2,5
0,3,6
1,4,7
7,2,9
0,3,17
2,4,18
3, , 
0,2,5
0,3,6
1,4,7
5,2,9
0,3,15
1,4,16
3, , 
0,2,5
0,3,6
1,4,7
3,2,9
0,3,13
1,4,14
3, , 
0,2,5
0,3,6
1,4,7
1,2,9
0,3,11
0,4,12
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
0,4,11
3, , 
0,2,5
0,3,6
2,4,7
1,2,10
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
1,4,7
2,2,9
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
1,4,7
2,2,9
0,3,12
0,4,13
3, , 
1,2,5
0,3,7
1,4,8
1,2,10
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
1,4,7
2,2,9
0,3,12
5,4,13
3, , 
1,2,5
0,3,7
1,4,8
2,2,10
0,3,13
0,4,14
3, , 
1,2,5
0,3,7
1,4,8
1,2,10
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
1,4,7
1,2,9
0,3,11
0,4,12
3, , 
0,2,5
0,3,6
1,4,7
3,2,9
0,3,13
0,4,14
3, , 
0,2,5
0,3,6
1,4,7
2,2,9
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
1,4,7
4,2,9
0,3,14
0,4,15
3, , 
0,2,5
0,3,6
1,4,7
5,2,9
0,3,15
0,4,16
3, , 
1,2,5
0,3,7
1,4,8
4,2,10
0,3,15
0,4,16
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
0,4,11
3, , 
0,2,5
0,3,6
0,4,7
2,2,8
0,3,11
0,4,12
3, , 
0,2,5
0,3,6
0,4,7
3,2,8
0,3,12
0,4,13
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
0,4,11
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
0,4,11
3, , 
0,2,5
0,3,6
0,4,7
2,2,8
0,3,11
0,4,12
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
0,4,11
3, , 
0,2,5
0,3,6
0,4,7
0,2,8
0,3,9
0,4,10
3, , 
0,2,5
0,3,6
0,4,7
0,2,8
0,3,9
0,4,10
3, , 
0,2,5
0,3,6
0,4,7
0,2,8
0,3,9
1,4,10
3, , 
0,2,5
0,3,6
0,4,7
0,2,8
0,3,9
1,4,10
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
1,4,11
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
1,4,11
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
1,4,11
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
1,4,11
2, , 
0,2,4
0,3,5
1,2,6
1,3,8
2, , 
0,2,4
0,3,5
1,2,6
1,3,8
3, , 
0,2,5
0,3,6
0,4,7
1,2,8
0,3,10
1,4,11
2, , 
0,2,4
0,3,5
1,2,6
0,3,8
2, , 
0,2,4
0,3,5
1,2,6
0,3,8
2, , 
0,2,4
0,3,5
1,2,6
0,3,8
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
