ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,Area1::Area Unscaled!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,ImageScaleX::Image Scale X!!R,ImageScaleY::Image Scale Y!!R,ClassColorName::Region Class Color Name,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel²","pixel","pixel",,"nm/pixel","nm/pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 11_Out_Channel Alignment_P3_1.czi",1,2,55981220.268953,57131,175.21547846178,159.35620766309,1,31.30295,31.30295,"Orange",0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P3_1.czi",1,2,55345281.602475,56482,173.86326617329,159.8140115435,2,31.30295,31.30295,"Orange",0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P3_1.czi",1,2,55150286.541413,56283,175.23990370094,159.17890837375,3,31.30295,31.30295,"Orange",0,1, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P3_1.czi",4,5,48993.733935125,50,196.14,114.5,3,31.30295,31.30295,"Fuchsia", , ,349,1300,8076,60.98,900.16,3637.52,0,536,58,50,50,50,349,764,8018,99.301949340671,211.94583058423,2184.5399201793,3049,45008,181876,669111,42715532,895416106
"Image 11_Out_Channel Alignment_P3_1.czi",1,2,54395783.038812,55513,175.6498567903,159.26421739052,4,31.30295,31.30295,"Orange",0,5, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 11_Out_Channel Alignment_P3_1.czi",4,5,24496.866967563,25,162.66,75.58,4,31.30295,31.30295,"Fuchsia", , ,399,942,8791,144.12,757.48,3989.68,0,556,47,25,25,25,399,386,8744,139.65055197409,111.37329123268,2871.0252048122,3603,18937,99742,987319,14642095,595765520
"Image 11_Out_Channel Alignment_P3_1.czi",4,6,50953.48329253,52,195.36538461539,114.40384615385,4,31.30295,31.30295,"Fuchsia", , ,365,1872,8443,72.980769230769,1206.8653846154,3797.9807692308,0,585,91,52,52,52,365,1287,8352,99.273535834299,351.34380842624,2126.7807439782,3795,62757,197495,779579,82034817,980765225
"Image 11_Out_Channel Alignment_P3_1.czi",4,7,15677.99485924,16,81,123,4,31.30295,31.30295,"Fuchsia", , ,187,949,3075,81.9375,804.9375,1457.875,0,647,160,16,16,16,187,302,2915,69.754300942666,89.975899550935,901.5403022975,1311,12879,23326,180405,10488225,46198016
"Image 11_Out_Channel Alignment_P3_1.czi",4,8,15677.99485924,16,290,196,4,31.30295,31.30295,"Fuchsia", , ,65,932,6273,4.0625,810,3866,0,649,872,16,16,16,65,283,5401,16.25,79.032482773435,1819.6075034652,65,12960,61856,4225,10591292,288799868
