ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel","pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,100485168.42626,353.31370856859,376.11577392271,7,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,99684610.813763,352.28048205088,375.67465497582,8,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,98829180.219256,351.95442647657,376.71399181035,9,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,98633205.283515,353.04982664243,375.87365759644,10,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,98004125.739788,351.68438865393,376.37453132967,11,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,98209899.422316,352.39972761831,378.68000139683,12,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,96688154.046291,352.50825952125,378.15725520401,13,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,96532353.972377,354.58792569659,378.87143582196,14,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,95329067.86693,354.44293173805,377.95642274919,15,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,94846969.525009,354.49865695542,378.41737176507,16,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,94046411.912509,354.64452270312,376.55316843443,17,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,92549163.403451,354.53809422975,376.82672313393,18,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 26_Out_Channel Alignment_P5-1.czi",1,2,91541852.233745,353.88618312603,376.18924878508,19,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
