,IRF8,RUNX1,HOXA9,FLI1,TFAP4,MAX,FLAG_MEF2D,ZEB2,PLAGL2,RUNX2,SP1,FOSL2,CEBPA,RXRA,E2F3,ZMYND8,ETV6,GATA2,ZNF281,FLAG_GFI1,SPI1,LYL1,MEIS1,MYB,MEF2C,MYC,SREBF1,LMO2,STAT5B,AFF4,BRD4,CDK13,CDK9,CEBPB,ELF2,FOXP1,GSE1,IKZF1,JUND,LDB1,MLL_KTM2A,MYBL2,PSER2,RARA,WDR5,IRF2BP2,POLII,cohesin,mediator,promoter,super_enhancer,open regions,H3K18,H3K27ac,H3K27me3,H3K36me2,H3K36me3,H3K4me1,H3K4me3,H3K79me2,H3K9ac
SP1,-0.12046089284842337,0.1397065107447652,-0.0089919677579917,0.020095483203894402,0.0029101436617292287,0.32605785033269014,0.03181766586102607,0.003882455176784365,0.034123223927727486,0.06478255980925757,1.0,-0.09193169300655632,-0.12967002291961743,-1.7001708550251473e-05,0.1757487245848028,0.13399771454807854,0.015657958844736697,-0.029961996232423495,-0.02126381012125927,-0.0699188315090668,-0.08961174700711763,-0.048314916803615396,-0.0769623905600392,0.05993389923328861,-0.12890901458477927,0.2632340305554347,0.003838423929566795,0.14909512471579034,-0.004706540823195713,-0.04125372164209387,0.08138849147849758,-0.15122140116310484,0.08280291847128236,-0.06304564989797068,0.1658468950842885,0.14660013083284856,-0.048387155391641755,0.07540427041076354,-0.0452334463091778,-0.10971861977994782,-0.11195783876701272,-0.006916815859425724,0.013611942391799362,-0.06834519097845658,-0.1045950622641072,0.04403845128382752,0.08247124210978575,0.08743718328677191,0.10604718669179349,0.34582423005286517,0.14388789413022057,0.05647594124629294,0.2404763444668417,0.20406939744768182,-0.03349390215355574,0.007208862069799715,0.10284292715879342,-0.11244462946436429,0.21068703680224077,0.02456833488969611,0.2712388860881687
FOSL2,0.012501139177906791,-0.010443268826749761,-0.04450838701000639,-0.010290139153818318,0.2561048737941568,-0.013001396688089277,0.18500960014003756,-0.00921497818371116,0.4564604537349317,-0.01580936669120975,-0.09193169300655636,1.0,-0.04181219454440112,0.30845179275219536,0.22456111565888665,-0.0674404696679275,-0.006723640210878012,-0.0016706109061615324,0.11981412525277647,0.24138269105391708,-0.03812748715876787,0.027814684611025636,0.0037667687571112884,-0.006807428517019225,0.19421487160849557,0.0017242267358509485,0.3440177204300331,-0.05324665834297793,0.09106575965008397,0.1082004401544282,-0.02774652199061535,-0.09516018764447003,0.0754043762774587,-0.032867935004771684,-0.03535350243825169,-0.03202985287283406,-0.10075148500910579,-0.008742820482054403,0.09535926429347305,0.03919310855562056,0.06327338170221714,0.09979448034602251,0.1320930221538032,0.6415124185410971,0.06935317640143716,0.1637190367620759,0.02399659076551749,-0.04586746239115647,0.10686088588934248,-0.055185482635890036,-0.1388843798483817,0.049234795090477186,-0.05748585861976786,-0.06440787128104815,0.15648703034366987,0.037841428969490186,0.09987202863701483,0.01833628862960541,-0.1163860921815101,-0.03984723188153101,-0.10809543260181267
CEBPA,0.007997882449428489,0.17832019666133941,-0.046726042369294334,0.10644584292876004,0.0484157435866649,0.09740026204111835,0.07158191538457137,-0.00044957772912777546,-0.014452713721139081,0.19340703828560002,-0.1296700229196174,-0.04181219454440112,1.0,0.03227813932110765,-0.07193581874009704,0.0871692199673224,0.03976074898533254,0.04160665312392485,-0.041322109476315344,0.07248604648044149,0.06184711273708682,0.044204563037612776,0.13892525884715345,0.12155312072197438,0.07716840824333064,0.05132793297444275,0.005439497847307727,0.0007175988053508567,0.03373188961453248,0.04910032713296975,0.1457328147118708,0.2829882256491053,0.09404878793853995,0.3775995073433391,0.005255456966447141,0.2007622547640277,0.007282394076300127,0.07854679979362102,0.10084496539230987,0.06978475816077222,0.10366194945320617,0.021079888332454277,0.02466174885718804,0.013963381482277373,-0.09868286654629063,0.10591857363745617,-0.0006334015112088649,-0.05931342506407298,0.07338550810062829,-0.016814426490740053,-0.03793798093836549,0.06636604499375327,-0.02272855345397955,-0.001060052511353276,0.07136151736926127,-0.0014133137867687069,0.030443076738758852,0.0711925734000931,-0.1581787886344322,-0.04040689580840552,-0.08827673286310116
RXRA,0.01880775381109822,0.06559618451499502,-0.012231219228790335,0.021158287815967246,0.8067440179842409,0.027643288938132744,0.07860931660018775,-0.006907242320013312,0.029277175224114216,0.05761684829279677,-1.7001708550251263e-05,0.3084517927521953,0.03227813932110768,1.0,0.0968110116058753,0.03458658439365688,0.04145278504586927,-0.009498347739621845,0.0032288221867422255,0.11093067722221435,0.01685279574023254,0.003976673532452051,0.011114094072472777,0.022975253712007645,0.07558655274365704,0.039750715903533955,0.1541022350288892,0.01156451920809019,0.05151052088486965,0.11649220508118312,0.047281479346634195,-0.16165714552082946,0.04845432119245708,0.04375045366213259,0.013049937913298896,0.03146258312828228,0.019692057809888256,0.06699439483969472,0.1631907901834549,-0.16687623673299082,0.028337069802517423,0.11456129217163322,0.03346803911980355,0.2854976674295187,-0.060485634486002936,0.04170603708213176,0.02994886912855479,0.02077797520354355,0.08819281539486923,-0.03212863466789149,0.08500542516090998,-0.009019205686469677,0.0010672130289823163,-0.0009351471039428143,0.11041466163763344,-0.004493963909698355,0.03130302076931872,0.014595259350432443,-0.013672388521838994,-0.00880665579375939,-0.01189435127376804
E2F3,-0.06456331265717156,0.048402610215851814,-0.05694097125577371,0.03629135571426887,0.10925017785759127,0.24542337296871805,0.08284385237085713,0.017324869572667725,0.037779745057721865,0.06078893986921857,0.17574872458480278,0.22456111565888673,-0.07193581874009701,0.09681101160587531,1.0,0.09821591554140631,-0.0005289643375915344,-0.045029532958798545,0.008231515825193023,0.003646487082945313,-0.043668833518867634,-0.03341216386001968,-0.04450850306980567,0.06417619620654774,-0.0271249724532484,0.19782097129051715,0.6746880156968049,0.1243370857846052,0.041569790649999334,0.013673399193168732,0.08904229756058611,0.011232570887789442,0.08376781258489793,-0.012016652893096507,0.08160059167677011,0.0900589246943806,-0.07327771298094268,0.06239444956886847,-0.0042403096685369145,-0.19400856750095935,-0.06576246776603943,0.06776166549485128,0.06452102457880991,0.04685851724543646,-0.03716478368770376,0.03645016285543395,0.10309384719604993,0.05679579363988386,0.12055080986750544,0.19406476476099146,0.21438416708245578,0.014531788034792385,0.18875046814670723,0.19254304820065263,-0.06496687058551492,0.01978222090916724,0.056943292892181016,-0.05521724032267298,0.13544970315514504,0.10338717668938938,0.1927846044938458
ZMYND8,0.025236075646224303,0.35261801861540365,-0.036889826654419554,0.24524698186570218,0.047188901221169956,0.34488980740515757,0.1605585183468935,0.059422989416159644,0.04513706303102383,0.4036859611388399,0.13399771454807846,-0.06744046966792754,0.0871692199673224,0.03458658439365691,0.09821591554140639,1.0,0.23967867374422966,0.04004626861135746,-0.01726285596864231,0.03309314753898839,0.106733219314405,0.14320074199519528,0.10205044813360611,0.14046181455578655,0.008059359230463511,0.30053354839922775,-0.01615210264296578,0.18012752343571437,0.06808605585152801,0.02859058448687072,0.20425142484581324,0.03310174670344529,0.22930218682060668,0.10091160839801962,0.19551639589449235,0.32064853993998266,-0.05301657577122197,0.18905728217830106,0.06862082028055476,-0.2276482016142349,0.045982700879976655,-0.09341804738153911,0.04568341101996914,-0.03591834610910049,0.0024723010951338735,0.20822149694710976,0.12878882659971122,0.15236278581858953,0.2127768136208987,0.19131904900904528,0.22923051738234324,0.06418790824685237,0.15521243906184506,0.20403779535370625,0.06209434649512829,-0.017944654423675176,0.07656967826078623,0.03979646060969104,0.13065103132386258,0.10084433496867683,0.16799163760911662
ETV6,0.015607017781005674,0.07923060808160105,-0.045052834562018536,0.4321269287960206,0.022202589311209452,0.13426204656555796,0.027417771383948457,0.0256630894618435,0.2128287213852169,0.08023040120415569,0.015657958844736704,-0.006723640210878003,0.03976074898533254,0.041452785045869314,-0.00052896433759154,0.23967867374422963,1.0,0.014034061723804978,-0.015162097423253655,-0.0079700873838265,0.12462572194044622,0.06588744168597342,-0.00579351548268612,0.016765544539887503,-0.05540682039866275,0.07650717615408259,-0.006836835480910979,0.018283112346393595,0.028598152254538923,-0.047584784565509734,0.06223868516245636,0.15717078700072698,0.25250773320906283,0.024749334520407913,0.27388982076909163,0.07024011413008112,0.019150866333115045,0.14007125407877488,0.025765320282816695,0.3936182828959483,-0.014285351042557275,-0.11367919383995462,0.04652866295578735,-0.016076469561707926,-0.040149877264708464,0.07868092744840448,0.015729586708664416,0.034712280638645204,0.08433796458942788,0.12235360184714363,0.06922401631583767,0.009918971156962286,0.04703990372341903,0.10112153897246347,0.04336499692557203,-0.03472224875070476,0.05895782255954151,-0.006399704391670383,0.0514451559219752,-0.005800601845525641,0.08054405448424364
GATA2,0.04085946619390562,0.07537804262696297,0.10402843285665322,0.03281119144545626,-0.013637641966008017,-0.0006496198692334966,0.031117306205829937,0.013274657625109503,-0.015459189370873459,0.07098122170843181,-0.029961996232423533,-0.0016706109061615292,0.041606653123924836,-0.009498347739621845,-0.045029532958798545,0.04004626861135746,0.014034061723804947,1.0,-0.012382228096982759,0.036476032046624786,0.06527568327647157,0.14709601614772383,0.01964025225426004,0.0489934538175724,0.055341032143398874,0.005063153799097783,-0.05183308253177425,-0.030670431601786008,0.006156109644864591,0.00985011882091335,0.029864263213232576,0.00641267134964799,0.026820158438747438,0.018662554642247735,-0.029036991271101265,0.036363723461738384,0.170408935410658,0.04732362417407855,0.02240272654919202,0.5244797203209519,0.014297202428673902,0.16047658290382613,-0.004256711108738459,-0.027876354873949308,-0.0715125022689622,0.018220162507451003,-0.025306381271350337,-0.007590064764832496,-0.0035120155733730767,-0.019832509214717017,0.20436410186170986,0.04547173541279598,-0.020623018087621067,-0.005779489277854871,-0.020927239313394453,-0.006231064944702512,0.001300922205140768,0.01706029263882732,-0.07037925106400032,-0.047843684707263356,-0.046170934752779454
ZNF281,-0.010816176592894898,-0.023999394863255828,-0.042356417271995406,-0.019506255603657142,0.008684700714160708,-0.012079812207201475,0.5022430493436327,0.015458836092931234,0.07895513500374832,-0.034271663916077194,-0.021263810121259274,0.11981412525277653,-0.041322109476315344,0.003228822186742223,0.008231515825193027,-0.017262855968642323,-0.015162097423253662,-0.012382228096982745,1.0,0.16959424509332457,-0.01979515910452958,-0.013241629628991175,-0.025494399037308057,-0.013288373878027756,0.15773696636616696,-0.024126814318983766,0.09553939811542575,0.057986544801354,0.021296778178966223,0.016909181201755746,-0.008628269941006158,0.04786834306066585,-0.020920948332911207,-0.03407911324653545,-0.01726783267984329,-0.0032669526952989014,-0.04973875577051876,-0.0041989831759097025,0.08781305386597041,0.10247506427655544,0.022424922140584728,0.11287254919510104,0.0015332608794117624,0.24644030028374736,-0.05876375191662681,0.02389431084819649,-0.007320284975123941,-0.0071919239940054685,-0.009254293358870297,-0.04947680507804651,0.13042595850401265,-0.06529956964540523,-0.034359272383040734,0.008388332811004501,-0.044625349136410454,-0.03283784163548654,-0.028922863523473296,-0.02025162324452217,-0.051354415275000745,0.00902915289697529,-0.02740739621331215
FLAG_GFI1,0.07656286102121561,0.13767781653183137,-0.027835215391732303,0.07040432333944305,0.0770341044072758,-0.05035603919323107,0.2742758616572271,-0.020221004810999144,0.06672152321588729,0.12777906742154133,-0.0699188315090668,0.24138269105391705,0.07248604648044152,0.11093067722221438,0.003646487082945324,0.03309314753898839,-0.007970087383826513,0.0364760320466248,0.16959424509332457,1.0,0.08087772784979652,0.04051327232446255,0.07891706328967035,0.018793199867051878,0.2017037231830263,-0.03577790921396543,0.17453737381750772,-0.01892472024194825,0.09438792855194673,0.17454300399542957,0.0025619787756328187,-0.006190751721635745,0.026961250061270165,0.06073566190275031,-0.049800203357675155,0.02439955690748297,0.09979143181166363,-0.0020133144010323996,-0.005283302228033728,-0.11046401307567359,0.043504114155881374,0.11014335533412078,-0.003992241987552503,0.2885255220199673,-0.08288150494618571,0.0172600047200996,0.009620481096296696,-0.05627564286175639,0.09355031232783839,-0.08948768218046006,0.05393472652504324,0.08111220946841959,-0.08521456310603227,-0.06204833645629228,-0.03614781037279626,0.006342077070421018,-0.023857519042616467,-0.00046373119705120976,-0.08627128062997372,-0.05123901634537482,-0.09003926593134678
SPI1,0.40705187325568953,0.18050657511961613,-0.006180078873944346,0.12930874434078982,0.0451118248908151,0.0762393612877072,0.05387106802520729,0.006522301586597123,0.008827813770894864,0.18467035036903473,-0.08961174700711766,-0.03812748715876786,0.061847112737086825,0.016852795740232532,-0.04366883351886765,0.10673321931440505,0.12462572194044626,0.06527568327647155,-0.01979515910452957,0.08087772784979656,1.0,0.09081347831374922,0.10860580903779599,0.05650887944812102,0.0264049630942239,0.0748336392779029,-0.022830051990596605,0.016875414256805176,0.05111895559017224,0.03188389891162626,0.1719031326766737,-0.027421709840231328,0.1661485715683708,0.08514196227486348,0.056139559356536785,0.11535215582055323,0.09606149591122767,0.1829675437356146,0.01672588943778387,0.0005746927740437932,0.16220828340992474,-0.13644301936892728,0.033026894237480356,0.0056685762812876545,-0.0689172014871324,0.09201751305325193,-0.01104810226229639,-0.05565207974130686,0.014604228041870207,-0.010164111188291615,0.07190803999518694,0.1342592607915986,-0.009110978407082741,-0.0009268507533354457,0.00517080953575937,0.009536888297088443,0.0038373697964070625,0.07320315481129026,-0.1485765251837972,-0.012778585439487407,-0.08146037545578094
LYL1,0.03626313406597677,0.2385840566827244,0.0975513791394976,0.2944506088847033,0.10350520434798155,0.1317859586932762,0.04599822073376437,0.04027005420023685,0.028665394462844808,0.20473345509217328,-0.0483149168036154,0.027814684611025643,0.04420456303761275,0.003976673532452045,-0.03341216386001971,0.14320074199519525,0.06588744168597348,0.14709601614772383,-0.013241629628991182,0.04051327232446252,0.09081347831374924,1.0,0.08884731718000081,0.14694501096844623,0.003764333405906706,0.11504516814945251,-0.015148073799113567,0.39942193117935043,0.005951989052946866,-0.002701495853436805,0.1283401023044442,0.04212081359877519,0.14048023600631673,0.07990055770111573,0.049181595504341855,0.11553234911340773,0.006202391384848612,0.10220492359639213,0.07011837920941473,0.13036407002081252,0.04824293732632232,0.37626375459607647,0.037898405442754024,0.013687611973073093,0.03686290602616315,0.13276568336735908,0.0025551898881303577,0.026935432346709292,0.05141341353840844,-0.01859309309256023,0.019706321786912503,0.05467677132631228,0.04249194413687594,0.04415490369041682,0.06402399485189222,-0.022099481791976672,0.0324900547906983,0.05223676313586247,-0.1092066883735193,-0.043465342420997144,-0.04334360697853908
MEIS1,0.06884136535299132,0.16183073677800425,0.34641410896791747,0.07574014753803547,0.033059671984186176,0.03380422725938608,0.05140872906367424,-0.023493324590071103,-0.018389911254045647,0.20224086015660406,-0.07696239056003928,0.0037667687571112944,0.1389252588471533,0.01111409407247278,-0.04450850306980571,0.10205044813360617,-0.005793515482686125,0.019640252254260006,-0.025494399037308064,0.07891706328967038,0.10860580903779593,0.08884731718000081,1.0,0.11960694007604637,0.05584587614660541,0.015315393334542711,-0.018868326036898867,0.032496286373768245,0.024894715683437697,0.09849369710319175,0.08941663489493913,-0.1088611547805477,0.0569797345886439,0.09261754083755491,-0.012029701441096384,0.1777362647455845,-0.03442131614642683,0.08891972990362013,0.08945230320698594,-0.41753179796766066,0.10262747050382881,-0.09549925483645427,4.891035535860793e-05,-0.0034840218552956476,-0.022438320795779797,0.13689374077422214,0.012622439837669589,-0.05782741027781746,0.016399695249997116,-0.057443453330291105,0.002387087455075072,0.08751446308641522,-0.06806227644795962,-0.040365710711648344,-0.019674230005279663,-0.00532158850282842,-0.020817952170181123,0.06834841899228568,-0.13727869235409246,0.0024884119221930423,-0.09779784121476433
