,IRF8,RUNX1,HOXA9,FLI1,TFAP4,MAX,FLAG_MEF2D,ZEB2,PLAGL2,RUNX2,SP1,FOSL2,CEBPA,RXRA,E2F3,ZMYND8,ETV6,GATA2,ZNF281,FLAG_GFI1,SPI1,LYL1,MEIS1,MYB,MEF2C,MYC,SREBF1,LMO2,STAT5B,AFF4,BRD4,CDK13,CDK9,CEBPB,ELF2,FOXP1,GSE1,IKZF1,JUND,LDB1,MLL_KTM2A,MYBL2,PSER2,RARA,WDR5,IRF2BP2,POLII,cohesin,mediator,promoter,super_enhancer,open regions,H3K18,H3K27ac,H3K27me3,H3K36me2,H3K36me3,H3K4me1,H3K4me3,H3K79me2,H3K9ac
SP1,0.27223485117567664,0.3669845899184172,0.3493975903614458,0.3704142241546644,0.4848922997071145,0.3357115021433496,0.6630450390082803,0.6482005141388175,0.7266685928922276,0.30016916592596843,1.0,0.33173881846448217,0.21005698290512845,0.6257114399544679,0.8188238489746027,0.7040926351319675,0.710841546626232,0.22530083931641218,0.5896206373292868,0.3695703216717539,0.24217878971052456,0.3962134841086267,0.3105233919288917,0.5114579873796081,0.39355322338830584,0.36644747008224166,0.8242025809593377,0.7696210873146623,0.5356827883021131,0.7710882163554411,0.42755990041342135,0.6666666666666666,0.41299762720801475,0.3625046126357086,0.4725155854137607,0.4075165983557441,0.2915951972555746,0.4386026323158779,0.5470681458003169,0.21839080459770116,0.18302524591162408,0.7156549520766773,0.31387652409521966,0.6235688906435057,0.8127090301003345,0.6845955692941783,0.43881151931438656,0.40934083845869645,0.5421807573086975,0.7724330021077989,0.4247020585048754,0.1729044231364058,0.3559523399566101,0.3203725114430067,0.2499623096638022,0.2176529588766299,0.1477111577514323,0.17363899071003278,0.6504144113667117,0.3537182163512542,0.4102462881329912
FOSL2,0.04608581373872274,0.05206321680526544,0.13333333333333333,0.04798322916262277,0.09598487376265154,0.04899727210048263,0.059637199061886755,0.07262210796915167,0.08653568332851777,0.044527912377784785,0.05859738065061259,1.0,0.04172748175547336,0.099601593625498,0.0798587532255874,0.07313299892175706,0.08961334344200152,0.05319041359085853,0.06682852807283764,0.06250293496125851,0.03441466854724965,0.09346354835946201,0.05517638188960756,0.06812520757223514,0.08294067252088241,0.04719880500661024,0.16143170197224252,0.06056013179571664,0.07379969661692595,0.09433354797166774,0.05806171626961467,0.2692307692307692,0.043940592319184464,0.050787546854667985,0.044977084460132655,0.0630857361999952,0.11320754716981132,0.05670680481657799,0.3724247226624406,0.12643678160919541,0.05329354082285227,0.13099041533546327,0.02728856202825624,0.15791551519936833,0.06020066889632107,0.11798042246264812,0.04303988909194026,0.03814139482320214,0.06837658785631799,0.02762722071665161,0.0628385698808234,0.028657593566347048,0.03975687868039533,0.039104198672769604,0.012362430272878033,0.02958876629889669,0.020704520959782178,0.03929326428890052,0.03421008119079837,0.02737757092501968,0.036976116849792746
CEBPA,0.47094551395894013,0.4940487920230166,0.7317269076305221,0.508463061454249,0.45245245245245247,0.4608501453880512,0.5260134973436079,0.5759640102827763,0.39764518925166137,0.5043295008171574,0.4438529784537389,0.49916287969385315,1.0,0.4859846328969835,0.36873556974059485,0.5372931414373447,0.599090219863533,0.6006674082313682,0.33748103186646433,0.4957032167175393,0.43164752501847004,0.6660669922042319,0.5461092813777231,0.6026237130521421,0.6119083315485114,0.45344504919046064,0.42707572437302166,0.4798023064250412,0.48389600310438496,0.31326464906632323,0.4746351156894543,0.5384615384615384,0.4390763687494507,0.5771135582357396,0.43923823621509295,0.6120418973658349,0.6174957118353345,0.5170820498459815,0.7898573692551506,0.5517241379310345,0.5440813716234735,0.4217252396166134,0.3026514418424618,0.5179628898539281,0.3177257525083612,0.6324574961360123,0.3723927153569853,0.32803772846804163,0.5263781681152373,0.26385124962360734,0.5872156013001083,0.320159294772657,0.4044044216398636,0.4190278591678677,0.19719583898688375,0.32276240486164376,0.28328322650178683,0.5284226450224007,0.33199424898511504,0.3630950343930735,0.35857622211987633
RXRA,0.17649357107338212,0.22443148228431797,0.23373493975903614,0.2106836445514189,0.3364846327809291,0.18540723642795048,0.3975494184655148,0.3942159383033419,0.5022392372146779,0.17581787424377096,0.37156738487536967,0.3348481224587419,0.13657902629211235,1.0,0.49293766127936983,0.4094510337068117,0.46459438968915845,0.1605824653655577,0.3848254931714719,0.2562103780230101,0.14910336490026194,0.3024072646277735,0.185607713979604,0.3190385254068416,0.2989933604626258,0.2088147931940319,0.706355003652301,0.4546952224052718,0.35397043778883125,0.5862846104314231,0.2573490783673283,0.5512820512820513,0.24448545566394236,0.21860980015148868,0.2590167667738905,0.24567963375758012,0.25728987993138935,0.2573858863063568,0.3778129952456418,0.25287356321839083,0.13563967475713373,0.5015974440894568,0.1856783433326882,0.8434662455586261,0.5250836120401338,0.4957238536836682,0.24566765391644085,0.21167930802164606,0.32814684252112075,0.3696928635953026,0.29252437703141926,0.10154655119084442,0.20112607183442957,0.1844185052028065,0.0743253429820594,0.1263643872794855,0.09382267854104033,0.12094412443513508,0.31304972936400544,0.20297046644536462,0.21786521043051077
E2F3,0.18155501882503375,0.24435423481653726,0.2,0.23929500368803136,0.3704074444815186,0.20850445157228933,0.5070597807878237,0.44113110539845757,0.6209910430511413,0.19160191530234824,0.5094212082805238,0.2812724228653432,0.10856742977106867,0.5164342629482072,1.0,0.5107121091369369,0.5370735405610311,0.1327737890585499,0.47993930197268586,0.2743366987555764,0.15657196588085165,0.22170821554013537,0.19390103567318756,0.3515443374294254,0.286463910901692,0.23836340847827206,0.8341855368882396,0.602504118616145,0.4080855116943592,0.7723760463618803,0.2905369909321395,0.6410256410256411,0.28715177080587045,0.23663306725708405,0.3263115944091776,0.26883344119268476,0.2367066895368782,0.2890996919630356,0.33692551505546753,0.22988505747126436,0.08572646709504522,0.7539936102236422,0.2306560867040836,0.5825108566916699,0.7307692307692307,0.48943843379701185,0.31889217972146955,0.27227087996870447,0.37947486780526346,0.6320385426076482,0.2611050920910076,0.1099133931333127,0.23050036158269913,0.20857156432632762,0.15754560530679934,0.13115818042362382,0.08605139259175222,0.08217451174337193,0.48756765899864685,0.2767187981246364,0.28256244928394414
ZMYND8,0.294647297009306,0.3789855358057778,0.4602409638554217,0.3729570247292209,0.46924702480258035,0.3125243562456908,0.6743406882687981,0.6244215938303342,0.6879514591158624,0.2979614072311265,0.6345162653147444,0.3731164793111696,0.2291512546236129,0.621371656232214,0.7397799809860112,1.0,0.8377558756633814,0.26949135402973,0.5081638846737481,0.3553885888706269,0.24996977634495265,0.5356806305148634,0.33724852188405224,0.5652607107273331,0.4421717712572285,0.3436636162285597,0.8351594838081324,0.7816144975288303,0.520055032278548,0.75756600128783,0.43722162581941937,0.6282051282051282,0.4104271025573425,0.34370448056866515,0.4542400865381878,0.44694518348074114,0.38250428816466553,0.4502940352842341,0.6729001584786054,0.20689655172413793,0.22952766696105004,0.6773162939297125,0.27338881362492745,0.6662060797473351,0.7725752508361204,0.7282843894899537,0.3982922679437898,0.3548779692695543,0.5235215462225734,0.6223276121650105,0.39653304442036835,0.16112743581812558,0.3116842866489893,0.29891192448407483,0.13055932458917532,0.1824886423977816,0.12280900788473538,0.20736603246639904,0.5213125845737483,0.3297286198282057,0.34261025944689344
ETV6,0.10058961426440292,0.11632443936467898,0.19919678714859437,0.12415078225086378,0.15044674303933564,0.09208909139962229,0.21744124826496913,0.24575835475578406,0.2669748627564288,0.08919918570978008,0.19805661174482467,0.14135374312365462,0.0789963011096671,0.21798520204894706,0.24052695911992394,0.25901270451455627,1.0,0.10314490848417433,0.16437025796661608,0.1176802066212726,0.08317549869030828,0.21802450098517948,0.10840839649220269,0.18880770508136832,0.1656136217605483,0.10154009923939357,0.3552471390309228,0.2518616144975288,0.1686598229089498,0.2549903412749517,0.13266028642561842,0.6666666666666666,0.1334695491695228,0.10629454835013304,0.15613880269862507,0.13815584477840895,0.2521440823327616,0.16430971716605994,0.294770206022187,0.3103448275862069,0.07314919146085208,0.3035143769968051,0.08682020514805497,0.28247137781287013,0.3010033444816054,0.2921174652241113,0.11487806415023001,0.10620911481537826,0.15924147571871392,0.17592592592592593,0.13217768147345613,0.048229198886483145,0.09320224525637935,0.08896244793233976,0.03271521181968943,0.05367573308159773,0.04322423279823019,0.06696922092279048,0.14906123139377536,0.1005099072584785,0.09886615347500932
GATA2,0.10067841159337927,0.10635321010522997,0.26265060240963856,0.10316782483792072,0.10158306454602752,0.09124973770196948,0.12659742497487197,0.12146529562982006,0.09419242993354522,0.09950683831751585,0.09412758766370934,0.1258072231523559,0.11876437068879336,0.11297666476949346,0.089162026347956,0.12493553982466832,0.15466262319939347,1.0,0.0789681335356601,0.10979103075839398,0.0925515481227752,0.2289043090893515,0.11025356136661243,0.13558618399202924,0.13819875776397517,0.09324725718112048,0.11468224981738495,0.11822075782537067,0.11041732811232229,0.10528010302640052,0.10468011237751536,0.3974358974358974,0.09462606555936375,0.09126221134611276,0.09561900424150986,0.12418206658517293,0.41680960548885077,0.11068328199383926,0.20950871632329635,0.6781609195402298,0.11800712610774432,0.2364217252396166,0.05825430617379524,0.13343861034346624,0.07692307692307693,0.1611540443070582,0.08069191505450879,0.06843718079673136,0.11696954962620798,0.05435109906654622,0.1722643553629469,0.06248840086606867,0.0809600881573057,0.08562061483393782,0.05367103874566561,0.06097704879343914,0.05666799024334903,0.1061655126937026,0.07256427604871447,0.0715239040416139,0.07458824045441587
ZNF281,0.17160971797968316,0.2294170969140425,0.1493975903614458,0.21505105011840522,0.3340006673340007,0.20303366407865944,0.416503135021299,0.36658097686375324,0.514591158624675,0.17607592396134988,0.41039290240811155,0.26333413059076777,0.11116665000499851,0.4510529311326124,0.5369414640771425,0.39248042754676293,0.41061410159211525,0.1315603195469714,1.0,0.26076543789621975,0.1536973604674592,0.22496359119335219,0.17818737351692393,0.29662072401195616,0.25165988434354253,0.22516010507700496,0.6649622595568542,0.46794069192751236,0.3527004621300314,0.654539600772698,0.26189442909024463,0.5769230769230769,0.2581290095790491,0.22243586008662045,0.28070824674770134,0.22437141966875196,0.19039451114922812,0.260396247549706,0.2637083993660856,0.22988505747126436,0.11496178091786705,0.5335463258785943,0.221830849622605,0.5019739439399921,0.5551839464882943,0.4264811952601752,0.27235490579116517,0.25458022732705976,0.3240746368443445,0.4818578741342969,0.3087757313109426,0.11482369316424373,0.22870966631082337,0.20168200319929044,0.18347655661088497,0.1531653784884064,0.11810085654319587,0.10843466961463122,0.3929719215155616,0.2322644673351357,0.2632848652323618
FLAG_GFI1,0.21790864530794915,0.26725259133724827,0.3325301204819277,0.24546760355603867,0.3113113113113113,0.22386762193111304,0.36304025271622076,0.37005141388174806,0.39425021670037563,0.22544943659144995,0.3324883819180397,0.3183448935661325,0.21105668299510147,0.3881616391576551,0.39671329621078366,0.35478880502554966,0.37998483699772556,0.23642430983921528,0.33705614567526554,1.0,0.19105379810598427,0.338473400154202,0.23124082377683425,0.31098472268349386,0.30311629899336046,0.2540391119962914,0.509617725833942,0.342668863261944,0.3557695699721311,0.45750160978750803,0.26002147050090224,0.47435897435897434,0.2675762369276738,0.2587348754102818,0.2578211733895072,0.2618105989789315,0.7512864493996569,0.2722276673200784,0.3353407290015848,0.26436781609195403,0.18567469622681732,0.402555910543131,0.1773562995935746,0.45361231741018554,0.38294314381270905,0.3857805255023184,0.2388934400403302,0.22300219503183882,0.3086063331915152,0.3108250526949714,0.2903575297941495,0.13969223631302197,0.21395364854161644,0.18741190072696748,0.2700135685210312,0.15776741990677917,0.11764705882352941,0.16751032757316575,0.28382949932341,0.19164299647513774,0.2182819045112617
SPI1,0.8170597428429353,0.7054546171126789,0.7429718875502008,0.7749718544974572,0.7309531753976198,0.6734464462363979,0.8043363806059446,0.8038560411311054,0.8210054897428489,0.6757892020529289,0.7616814533164343,0.6127720640994977,0.6424872538238529,0.7896983494593056,0.7915251935352438,0.8723922929070367,0.9388931008339652,0.6967337445646679,0.6945068285280729,0.6679032636769194,1.0,0.8404865929923756,0.7049918654021666,0.822152108933909,0.758727778967659,0.6819703655374895,0.8239590942293645,0.8521911037891269,0.783398595971355,0.7430779137153896,0.7502569607820744,0.6282051282051282,0.7583047719483259,0.6505078754685467,0.814256027783313,0.7734713933031327,0.5883361921097771,0.811922430691683,0.8221870047543581,0.2988505747126437,0.7227213204616744,0.670926517571885,0.51267660150958,0.7864192656928544,0.8093645484949833,0.8699639361154045,0.6232591845736971,0.5743159541868602,0.7729897283170243,0.6933152664859982,0.7161430119176598,0.49853850912465203,0.6367299149419746,0.6357085161310759,0.37705412332278004,0.519307923771314,0.4054115378070225,0.7030701499195128,0.6929972936400541,0.5935457376544266,0.6264008597056824
LYL1,0.1516658378915962,0.19889252354865408,0.41204819277108434,0.1875072790092783,0.24676528380232085,0.1600317755328397,0.24390944335423348,0.28213367609254497,0.23107483386304536,0.15497319150156263,0.19539501478664978,0.260942358287491,0.15545336399080276,0.25113830392714853,0.17574358277875865,0.2931414373447096,0.3858984078847612,0.2701992112448175,0.15939301972685888,0.18553651091805587,0.13178856874202433,1.0,0.18548867108448078,0.2967867818000664,0.23490040693938746,0.17033806637707535,0.22352081811541272,0.26965403624382206,0.21279147705224538,0.12846104314230522,0.19782554075969028,0.44871794871794873,0.19076808155373934,0.16943424809182545,0.18773662785732587,0.21164401620287146,0.45454545454545453,0.22171660599271914,0.43740095087163233,0.39080459770114945,0.18220300271035722,0.31629392971246006,0.08225275788658797,0.3239242005527043,0.13043478260869565,0.4023699124162803,0.14203793559770622,0.14393758285701866,0.21585729046374522,0.06616982836495032,0.2134344528710726,0.08468914321064028,0.1414649264781845,0.13869399261945867,0.06377204884667571,0.0954186087674789,0.0634182313233876,0.1638253718896065,0.10753552097428958,0.0811060538653708,0.12358269184376165
MEIS1,0.5323222277473894,0.5944507941512631,0.9164658634538153,0.5937924608874569,0.6220665109553999,0.553838544320873,0.7284257885416168,0.7012853470437018,0.6632476162958683,0.5571150041574676,0.6612167300380228,0.665151877541258,0.5503348995301409,0.665552077404667,0.6636561184299877,0.7968684074820683,0.8285064442759666,0.5619375063201537,0.5451289833080425,0.5473115754872035,0.477305393243334,0.8009080784716868,1.0,0.7981982729990037,0.6454272863568216,0.5424514533935408,0.7557828098368639,0.7474794069192752,0.6272621441422372,0.639407598197038,0.6077065393663919,0.5641025641025641,0.5644608489322436,0.5415331430014177,0.6049702524979361,0.7122312504494139,0.5454545454545454,0.631370764491739,0.8811410459587956,0.26436781609195403,0.5413710144044828,0.610223642172524,0.36725372556609254,0.689498618239242,0.6688963210702341,0.8502833590932509,0.48556934904530846,0.4859713559211527,0.6538929070686197,0.5520174646190906,0.6023835319609967,0.3386947107949273,0.4743792830331623,0.4817466225312406,0.2671491029699985,0.3513629122662104,0.26586873900958646,0.5085044898275829,0.5477418809201624,0.44690462338729,0.47128100532929795
MYB,0.31103928393833913,0.38198084578094826,0.685140562248996,0.3659885865134516,0.44870796722648576,0.322881381336371,0.5948403771598143,0.5610539845758354,0.5653712799768853,0.3161825845112825,0.5204900718208703,0.39248983496771106,0.2902329301209637,0.5467416050085373,0.5750373489066957,0.6383198162299002,0.6896133434420015,0.3302659520679543,0.4336874051593323,0.35177271660014087,0.26602189535898985,0.6124389617065021,0.3814729574223245,1.0,0.4631612765046048,0.3384269354257164,0.6992938884830777,0.6667545304777595,0.46174198327865384,0.6126851255634256,0.42614376099221124,0.5641025641025641,0.38582037085859916,0.33671269591563247,0.40667254974522477,0.463291867404904,0.40480274442538594,0.42652618314197704,0.694770206022187,0.21839080459770116,0.28845509638517525,0.645367412140575,0.24656473775885426,0.6065929727595736,0.5936454849498328,0.7188047398248325,0.3537084882475266,0.31780149088301135,0.48969792742964807,0.4709424872026498,0.39978331527627303,0.17393287967831736,0.310599538551603,0.31565276611919735,0.12588572290064828,0.18880169921529294,0.1361960406148959,0.26655805744651967,0.43098782138024355,0.29937373806509016,0.31997719148189574
