,IRF8,RUNX1,HOXA9,FLI1,TFAP4,MAX,FLAG_MEF2D,ZEB2,PLAGL2,RUNX2,SP1,FOSL2,CEBPA,RXRA,E2F3,ZMYND8,ETV6,GATA2,ZNF281,FLAG_GFI1,SPI1,LYL1,MEIS1,MYB,MEF2C,MYC,SREBF1,LMO2,STAT5B,AFF4,BRD4,CDK13,CDK9,CEBPB,ELF2,FOXP1,GSE1,IKZF1,JUND,LDB1,MLL_KTM2A,MYBL2,PSER2,RARA,WDR5,IRF2BP2,POLII,cohesin,mediator,promoter,super_enhancer,open regions,H3K18,H3K27ac,H3K27me3,H3K36me2,H3K36me3,H3K4me1,H3K4me3,H3K79me2,H3K9ac
SP1,1.0180018658555146,1.6501019233196084,1.5397165532206496,1.6713596137952387,2.3494132966463974,1.4520350933442212,3.4131741658370025,3.3183098508489133,3.8472693716100403,1.2153926176926328,0.0,1.4262588271706858,0.525655218689192,3.1779695878810803,4.612783123109728,3.687242707846531,3.7342907863660377,0.6548395716878628,2.9594518994682364,1.6661365128912575,0.7908380586731205,1.8288625016271691,1.2858234058131437,2.5027561645839795,1.8128007803800534,1.6467652214887778,4.665708151831734,4.176762720824387,2.642891241782273,4.188727251260674,2.0156248767420935,3.436623060256546,1.9293902181846962,1.6222075095544433,2.2778565085058986,1.8967071448526658,1.1560160249748024,2.0805152315015345,2.7090496083396847,0.0,0.2783742258635061,3.7682445513477525,1.3083519595618627,3.164786153690663,4.554080641804723,3.5546720886919307,2.081739063344119,1.9075997999179881,2.6806188688720805,4.199741513822932,1.9987648535676006,0.1785437830063833,1.5811396926373287,1.3516292217219708,0.8513705414339229,0.5908439789514147,0.0,0.18594181798517292,3.3323365719202362,1.567060251622936,1.9130007469843993
FOSL2,0.7705487552733968,0.9555591213536745,2.4415738951618224,0.8316287809825059,1.9065456757097037,0.863337469144023,1.163080549893813,1.467336991226904,1.7420323019177044,0.7185817651502135,1.1361098277186614,0.0,0.6206473802976208,1.9656908406624514,1.6156807270106825,1.4782457043289674,1.7973196718597584,0.9881774599548504,1.3384074137413928,1.235195280713314,0.331705373855963,1.8641242972191825,1.0440913468200632,1.3681381129390657,1.6751501943761486,0.8066606292663802,2.7650092460186584,1.1866530430700268,1.4923761743342545,1.8788766304104625,1.1220401993824858,3.701441021916933,0.6985395685685934,0.9178292808268607,0.7337403123758394,1.2494823303440996,2.172387262346433,1.085901127087621,4.3891739397883045,0.0,0.9911290419978886,2.412102776670659,0.0,2.7272015527370677,0.0,2.2397504149987113,0.6673010887611646,0.4856182911023417,1.3738410536711336,0.0,1.2434382859063997,0.0,0.5478902894386722,0.5230290435254173,-1.1779338153641088,0.0,-0.42171288241772287,0.5302714404267607,0.3227976421475053,0.0,0.43910766487665726
CEBPA,0.8574491665821351,0.9909605845045044,2.4729082706808536,1.074148451287895,0.7500872589754861,0.7989167050011026,1.1755591612457563,1.4670972679404295,0.4261734948610869,1.0502905412489902,0.69992087738322,1.0204744775818817,0.0,0.9444045239352301,0.24964744864004992,1.240916257780739,1.6048009888228338,1.6142808825806345,0.0,1.0005089172076176,0.6283731127128178,2.0214139040002923,1.2921500079883608,1.6260569792936903,1.6822234002429917,0.755866495264079,0.6014527465732904,0.9086854093320416,0.932340538793973,0.0,0.8788043879175527,0.0,0.6719728456788845,1.4738902376503697,0.6729209866894327,1.683034877825277,1.716258515762225,1.1239204530976148,2.935528612264269,0.0,1.2803513958140418,0.0,-0.1789174001864556,1.1290098389835355,0.0,1.8083627493525278,0.2722680731487031,0.0,1.1776693885300926,-0.4555263708855678,1.5338071732134044,-0.06110153150071452,0.4667710471450757,0.5538825001895188,-1.0001136651496254,0.0,-0.31385261855107033,1.1895031703722854,0.0,0.2145743997205053,0.18630730669097165
RXRA,1.0707033486470248,1.5038884515654145,1.579897515261575,1.3873423062527555,2.313278367721315,1.1574861834512669,2.693158934795335,2.67305011361047,3.305789860451811,1.0639861997167144,2.5347334427480956,2.3026907108444448,0.6325394437497297,0.0,3.2521097135274406,2.7645018705828845,3.0882071045241597,0.9067933961706498,2.616076285031311,1.7553019245234793,0.7801965570738127,2.0869754095308255,1.1594004032604142,2.1990250950496466,2.0635529675236914,1.3710760980707666,4.559188016656715,3.030704678329754,2.424896321585638,3.7958301912544004,1.7639100038412066,3.589849366115934,1.6651567419354794,1.45518254457065,1.7764722204126553,1.6744685166784934,1.7634631041279587,1.7641878397686999,2.5731916913547934,0.0,0.6210140054974226,3.3020861583881813,1.1600744132108916,5.722724174335936,3.437741257745748,3.2681903263616348,1.6743752540291374,1.3959652357910162,2.2590632325938986,2.5231398257668887,2.0187440438632027,0.1475651148857212,1.302999891059801,1.1480220149157934,-0.3457114755208274,0.5034258935365392,0.0,0.4312534415377047,2.1590538183895713,1.3195042657109384,1.448886211521581
E2F3,1.046175629786225,1.589918282077007,1.2186542546783892,1.5501074487036026,2.453348866870621,1.2941512039304188,3.259397405297362,2.877351867150626,3.930994771001143,1.1417003337704683,3.2730284120894946,1.865177323916206,0.18111994062383943,3.3135269480724228,0.0,3.2804809421777867,3.432990877223524,0.5112162651135038,3.1028261992402926,1.8153015720631216,0.7892152015712887,1.4070053575494186,1.1630177954294298,2.335352975656637,1.902021252586124,1.5427142450962017,5.549452702750317,3.8186854459481134,2.68213697592277,4.981305292162425,1.9306486476740572,4.05515552239551,1.9068727646093528,1.528929251820114,2.1728230341807655,1.7751667784640195,1.5295171856027983,1.9205740662896278,2.2419129999625524,0.0,-0.1961590072528241,4.834510763345329,1.4807689602419154,3.6992005121030846,4.659226846064371,3.157696710710211,2.1238397762351306,1.8002954043699124,2.509168952566049,3.999112136151814,1.7179156618841784,0.20107572704354076,1.479502619829388,1.2947378339973694,0.7998251762371712,0.49086850153278067,0.0,-0.262802732274322,3.1468951569905816,1.832518251031929,1.8743707502790952
ZMYND8,1.3534714860773776,1.9003432117462842,2.382901200525003,1.8632723715026283,2.4351343390709816,1.4754873216938282,3.662941465031571,3.3462336063792253,3.7533636027663615,1.3764024343986112,3.408677238825033,1.8642559699680519,0.8626796744110447,3.3275013153048936,4.120191600651122,0.0,4.981190962424505,1.1741649347125387,2.6599434655724443,1.7537949256365006,1.0276322323613656,2.819082960216759,1.638171431893281,2.9915932342875804,2.277613275972333,1.6793890051808105,4.953808132032036,4.452407435394727,2.7286226014931385,4.256606845099228,2.2486251644184247,3.3695561435344947,2.0902830914848605,1.6796503697381615,2.3480158922688967,2.3055027129319456,1.9218740981374887,2.325034528259616,3.653488695028982,0.0,0.8657522074147502,3.682536266358263,1.2025979306825567,3.609838136962431,4.377113494712577,4.035231763233915,2.0175918716651595,1.7505782242918195,2.7486652316064264,3.333366243237323,2.0069936154908694,0.23257780012335008,1.469842273678829,1.3829520491838343,0.0,0.4493951979093981,-0.22364731805029,0.6783520939232903,2.735892103342399,1.5893610765075845,1.6726467066390744
ETV6,1.3002056323531,1.535341268161383,2.4534504350283095,1.642114647402813,1.9632523035346143,1.1592552574055262,2.6131303938235657,2.842917471346989,3.0035450563917485,1.1086706828440707,2.443116286902732,1.8579500105067488,0.9173538764538662,2.6177381121464873,2.801903670416108,2.9442778753751813,0.0,1.3405015247000747,2.114789250481198,1.554273854035564,0.9982887358291677,2.618070683714006,1.4207972900779622,2.3575775110761303,2.127809553417354,1.315299278098459,3.6007805801503032,2.8900299262527853,2.159381227842523,2.91388729001175,1.75184319606511,5.46070381903963,1.7619640021297236,1.3889719998078207,2.026527214586139,1.819573402151561,2.8921918390990684,2.114153261147907,3.2022011042939016,3.30870072559458,0.7972805093800868,3.262375102593652,1.0659076170641657,3.115772126959341,3.2451977832884222,3.1837424551637588,1.5149309452455957,1.3876740695850047,2.060228464331359,2.232897901516818,1.7457827241938062,0.15806837501430118,1.1783596152649987,1.1044616889146732,0.0,0.320711092801987,0.0,0.66034923502109,1.9475535789812741,1.2989341425782466,1.272511020195929
GATA2,0.684067385692456,0.7723089811485703,2.353946608753148,0.7233051934418722,0.6984249061785822,0.5271585681841652,1.0567514023581241,0.9885950232838862,0.5776285532105498,0.6653023854664206,0.5765317851791444,1.0464134251213764,0.9517243932620955,0.8702028841864634,0.4904569962979624,1.0349447640598737,1.3927474738327021,0.0,0.2992415510022744,0.8237662900082938,0.5496634619143798,2.0909848424944038,0.8305811314587821,1.1706381732799451,1.202539596397803,0.561574117477372,0.8945968920875496,0.9442159853469645,0.8329880366897231,0.7559468329663942,0.7467342719208852,3.2427575853781114,0.5849459005403795,0.5273755708223161,0.601588737302517,1.024975981404103,3.358571694136953,0.8368901486211412,1.9274108383468953,4.918438253973111,0.9412571095520772,2.1517366843170747,0.0,1.1440243385283373,0.0,1.4631846204454033,0.33309773277100807,0.0,0.9268199438185003,0.0,1.5786042539174803,0.0,0.3383053768772312,0.42638734909536347,0.0,0.0,0.0,0.7694576069457788,0.0,0.0,0.21007479372128743
ZNF281,0.7670372270488128,1.2902393360196693,0.0,1.1702969501195228,2.042546857089216,1.0654167718029814,2.5518190537769425,2.249188329339469,3.122442887025979,0.8119028565939025,2.51546849241983,1.554100721572588,0.0,2.7548463005681487,3.251786843363638,2.4079064254309395,2.5167872348262823,0.3155153744495048,0.0,1.534937059671637,0.5771353263341964,1.2536440483595186,0.8328022171705582,1.7925331729854213,1.4659977521260852,1.2552695929079667,4.027165447653672,2.8529552235657434,2.162226595781562,3.9601767426786934,1.543374796123794,3.485675580561704,1.5151405625571186,1.2326443095068922,1.6807109885115423,1.2487395565964026,0.9499894205787475,1.532172717818811,1.5568828829227672,0.0,0.0,3.232096337184518,1.2275928286256328,3.0496078593042886,3.357973599436218,2.610857943489166,1.620469503917995,1.4882838884455196,1.977678768139144,2.9334764022414532,1.8756220988777172,0.0916721319795058,1.2844599152675675,1.053335421790614,0.8843180327292143,0.5712265779425096,0.0,0.0,2.410879586008516,1.3133756447978726,1.5537343138732442
FLAG_GFI1,0.7720373959114535,1.1605390726468885,1.6104333875682095,0.9956008838959389,1.4701571122677335,0.8219942413277993,1.8045784110907586,1.8481427389929068,1.9960406612669797,0.8350955788434986,1.61016207928225,1.5171997488116542,0.7133599579666814,1.9591580813865788,2.0109040621214267,1.7528401138028535,1.9092894486347238,0.9242583094887495,1.6397533359566951,0.0,0.5335862743208931,1.6488943888750414,0.882515487762232,1.4679588339489853,1.4146046138693558,1.0616017395178414,2.6711597250881534,1.6758458787579753,1.759017407139582,2.369809060012788,1.1067984397652924,2.467552457850095,1.162922495459067,1.0971359914741206,1.0902550023354458,1.1201835770731743,4.210529066425468,1.196977590508199,1.6286638628566619,0.0,0.48282308251498246,2.0460365604515083,0.4020339591257843,2.3471859518486173,1.9273778788757767,1.944677158451807,0.9439198803673771,0.8147984846383116,1.4519113773890275,1.4668836293307064,1.3263891908721888,0.0,0.7383349906139145,0.4993394286384974,1.1808133548262536,0.19923172179501406,-0.29123949876928973,0.302468767407438,1.2803725432714628,0.5390797862963498,0.7751951990658407
SPI1,2.2146310115412757,1.3156253614454883,1.5869434851299542,1.8396004815166158,1.4974837355837916,1.0998056403049765,2.094985465871385,2.090586281704152,2.25303855252437,1.1152031824308848,1.731858560745535,0.7177295146527226,0.9012351795625617,1.9644035265923216,1.9803242464206128,2.8288235834025577,3.997115752230085,1.2555844853365556,1.2404107711506525,1.063597643669762,0.0,2.453109144381024,1.3124138994748222,2.2643234938255468,1.708482564183595,1.1561098699069596,2.282224040782474,2.5830059116534554,1.910265972618651,1.5877445970367787,1.6425023555228584,0.0,1.705150837013428,0.9518686016373121,2.1877291262434797,1.82721670992726,0.0,2.165576127643723,2.2646678282565484,0.0,1.437664790209433,1.0833070150965465,0.1287315852642477,1.9360791728549076,2.141535247723495,2.797605828402827,0.7818219218115648,0.48762364373108275,1.8232536904307413,1.232317200626452,1.3906454845838836,0.0,0.8652010052497721,0.8588341706848933,-0.6687731720704476,0.16703924116600333,-0.49694229608886814,1.2991085348384652,1.23016036921083,0.6018282132162607,0.8011570820736162
LYL1,1.1018850112189065,1.5756147484256366,3.07273668740996,1.470213223842681,1.975661458608305,1.1936451492065432,1.953408089838816,2.2382851691389916,1.8511384578629657,1.1386430666176253,1.5437344929272825,2.0836657736188187,1.1439262557464598,2.0094042987527168,1.3560003068000166,2.3157968553962704,2.9153652583906564,2.152142263135288,1.1867785246235214,1.4514745997107472,0.8658003295142326,0.0,1.4510178203893835,2.3410861602891484,1.8820231670210004,1.3014987938238387,1.7890834712484953,2.1481511103671784,1.698316037216395,0.8233872740943302,1.5659341786213659,3.288639772329817,1.500888091379037,1.2922526451812275,1.4723840713368586,1.6884139813211365,3.3225871042531545,1.7740427633039197,3.2224707524730727,2.9451638967740883,1.4194254793540952,2.473511143765411,0.0,2.5240927608654093,0.0,3.014891158213993,0.9909839483280107,1.0133488564787492,1.7245830893871779,0.0,1.7038475915475737,0.15160865622085237,0.9841888453497161,0.9510009166078247,0.0,0.34071374913966884,-0.2988138973278474,1.23397604816775,0.5326400479320031,0.0,0.7594802373146681
MEIS1,1.1954462085892597,1.5603416878541152,4.464304619874535,1.556403021976133,1.7275977395283058,1.3205608399563185,2.432096772304882,2.239894837346589,1.9865206893104452,1.339704310638066,1.9734218575116105,1.9988381792413035,1.3001201644008598,2.0014312346613554,1.9891601324019619,2.9805881275543316,3.2810198160272153,1.3679342590691068,1.2698013765451184,1.28250521462585,0.8776056263080386,3.016863250798055,0.0,2.992469898178524,1.872834315784394,1.2542304676115117,2.6384682133018926,2.5742940506991556,1.7595684100633489,1.8350281523103529,1.6401027916480917,0.0,1.3827323706930095,1.2488934545193169,1.6235641671322756,2.3160970695980527,1.2716956675607392,1.7849782264081073,3.8987836439545718,0.0,1.2479513709860084,1.6553527521998077,0.2238112799752655,2.1596092337061235,2.0231608314220604,3.5143703799805888,0.925362013587259,0.9276837874952363,1.9264971282238155,1.3099326833033151,1.60796608160724,0.0,0.8606801284094183,0.903278200277682,-0.4472132685066178,0.12421166250287222,-0.4566626206756404,1.0577435365458752,1.2850110534970125,0.7010999492784576,0.8427476397059033
MYB,1.2593294961341486,1.7125031622200435,3.528346504652828,1.6139442636691617,2.1096144662098504,1.3382500796528163,2.9606665907885827,2.7607504927890956,2.7860695055585003,1.2938011571451835,2.52496437596637,1.7764011593039302,1.1165199946316324,2.677179839921678,2.8429740282164135,3.226219297677611,3.5583755693185832,1.3866943501182345,2.0217113476938033,1.5247982656635988,0.9424623848332966,3.0667969403713524,1.709398533085511,0.0,2.193680316078851,1.4395983171723326,3.6241991248007572,3.4072248781297327,2.1854434291361393,3.068293336547691,1.9773052660013328,2.7786231948367037,1.7359230730485204,1.4285386254988661,1.8616934995944578,2.194438026019418,1.8505056142333263,1.9795611058650289,3.593294512566813,0.0,1.1040463663265336,3.2704500338514344,0.795137350358763,3.03136047420365,2.9535171282360095,3.7606820629525317,1.537030214792945,1.3045887081049807,2.3471950063474263,2.238780738748722,1.8203892574609535,0.15892608850915296,1.2563678394382407,1.2902642850752595,-0.3890528132502365,0.3034715361290017,-0.2583647488820998,0.9464214393468108,2.0058419894509023,1.179957020557737,1.319040352133025
MEF2C,1.0509545728682528,1.201837122105825,2.4631353339221995,1.1643380599210726,1.6450050504533404,0.9101991264457073,2.287373980483045,2.105780180106948,2.1509066527072522,0.957060739783003,1.6828292641746296,2.068831821476725,1.0781122239033283,2.2322505186397144,2.024220488176022,2.1709282403864094,2.654481916078105,1.3321076738888797,1.5086597684872527,1.3680960523102075,0.7449341788505285,2.101761877698847,1.1640147988944356,1.9979403413788916,0.0,0.9989413966037127,3.126212605528153,2.1902169865812064,1.8986739582728085,2.3249446988763975,1.4301798175204241,3.2056229438093564,1.1792187926377589,1.0036669218243977,1.2235576407582052,1.6243617792414409,1.8187808899408682,1.452736278821298,3.039776748282335,1.9076547478661754,1.1963726098359895,3.0090212529329587,0.4613522108069238,2.874665235395003,2.031982882868377,2.605141113872168,1.1106964793479543,0.6310352985045692,1.8798400511199744,1.0939104905735835,1.5595305819267986,0.0,0.8559692671463851,0.9555472788176178,-1.0422095335654955,0.0,-0.349870503060591,0.9887944168681783,1.2037652056280466,0.7133308889899905,0.8827097799359047
