RegionsCount::Count!!I,ParentID::ID of the parent!!I,ID::ID!!I
"#",,
0, , 
0, , 
0, , 
0, , 
0, , 
0, , 
0, , 
0, , 
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
1,2,4
0,3,6
0,2,7
0,3,8
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
1,3,5
0,2,7
0,3,8
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
0,2,4
0,3,5
0,2,6
0,3,7
2, , 
2,2,4
0,3,7
0,2,8
0,3,9
2, , 
1,2,4
0,3,6
0,2,7
0,3,8
2, , 
0,2,4
0,3,5
0,2,6
1,3,7
2, , 
1,2,4
1,3,6
1,2,8
1,3,10
2, , 
2,2,4
0,3,7
2,2,8
2,3,11
2, , 
3,2,4
0,3,8
3,2,9
2,3,13
2, , 
3,2,4
0,3,8
3,2,9
3,3,13
2, , 
4,2,4
0,3,9
3,2,10
4,3,14
2, , 
4,2,4
0,3,9
4,2,10
4,3,15
2, , 
4,2,4
0,3,9
3,2,10
3,3,14
2, , 
4,2,4
0,3,9
1,2,10
3,3,12
2, , 
4,2,4
0,3,9
1,2,10
5,3,12
2, , 
4,2,4
0,3,9
2,2,10
5,3,13
2, , 
4,2,4
0,3,9
2,2,10
7,3,13
2, , 
4,2,4
0,3,9
3,2,10
4,3,14
2, , 
3,2,4
1,3,8
5,2,10
5,3,16
2, , 
4,2,4
2,3,9
7,2,12
5,3,20
2, , 
4,2,4
3,3,9
10,2,13
7,3,24
2, , 
5,2,4
3,3,10
12,2,14
9,3,27
2, , 
7,2,4
2,3,12
13,2,15
7,3,29
2, , 
6,2,4
2,3,11
14,2,14
6,3,29
2, , 
8,2,4
2,3,13
16,2,16
5,3,33
2, , 
10,2,4
2,3,15
16,2,18
4,3,35
2, , 
9,2,4
2,3,14
17,2,17
4,3,35
2, , 
7,2,4
3,3,12
18,2,16
5,3,35
2, , 
8,2,4
3,3,13
16,2,17
4,3,34
2, , 
8,2,4
3,3,13
15,2,17
2,3,33
2, , 
7,2,4
3,3,12
15,2,16
3,3,32
2, , 
6,2,4
3,3,11
10,2,15
2,3,26
2, , 
8,2,4
6,3,13
9,2,20
3,3,30
2, , 
11,2,4
7,3,16
9,2,24
2,3,34
2, , 
11,2,4
5,3,16
7,2,22
2,3,30
2, , 
11,2,4
4,3,16
8,2,21
2,3,30
2, , 
11,2,4
5,3,16
9,2,22
5,3,32
2, , 
10,2,4
5,3,15
6,2,21
3,3,28
2, , 
9,2,4
4,3,14
7,2,19
3,3,27
2, , 
9,2,4
5,3,14
6,2,20
5,3,27
2, , 
10,2,4
4,3,15
6,2,20
6,3,27
2, , 
10,2,4
3,3,15
6,2,19
7,3,26
2, , 
8,2,4
3,3,13
3,2,17
7,3,21
2, , 
9,2,4
4,3,14
4,2,19
8,3,24
2, , 
11,2,4
3,3,16
4,2,20
8,3,25
2, , 
9,2,4
4,3,14
5,2,19
6,3,25
2, , 
9,2,4
6,3,14
3,2,21
5,3,25
2, , 
8,2,4
5,3,13
3,2,19
4,3,23
2, , 
9,2,4
5,3,14
3,2,20
3,3,24
2, , 
8,2,4
4,3,13
4,2,18
3,3,23
2, , 
8,2,4
4,3,13
3,2,18
4,3,22
2, , 
8,2,4
2,3,13
3,2,16
4,3,20
2, , 
5,2,4
1,3,10
8,2,12
4,3,21
2, , 
2,2,4
1,3,7
3,2,9
2,3,13
2, , 
4,2,4
1,3,9
2,2,11
2,3,14
2, , 
3,2,4
1,3,8
2,2,10
2,3,13
2, , 
3,2,4
2,3,8
2,2,11
2,3,14
2, , 
4,2,4
2,3,9
1,2,12
2,3,14
2, , 
4,2,4
2,3,9
1,2,12
1,3,14
2, , 
3,2,4
3,3,8
1,2,12
1,3,14
2, , 
5,2,4
3,3,10
1,2,14
1,3,16
2, , 
5,2,4
3,3,10
1,2,14
2,3,16
2, , 
4,2,4
1,3,9
1,2,11
0,3,13
2, , 
5,2,4
0,3,10
1,2,11
0,3,13
2, , 
4,2,4
0,3,9
1,2,10
0,3,12
2, , 
5,2,4
0,3,10
1,2,11
0,3,13
2, , 
6,2,4
0,3,11
1,2,12
0,3,14
2, , 
5,2,4
0,3,10
0,2,11
0,3,12
2, , 
4,2,4
0,3,9
0,2,10
0,3,11
2, , 
4,2,4
0,3,9
0,2,10
0,3,11
2, , 
3,2,4
0,3,8
1,2,9
0,3,11
2, , 
3,2,4
0,3,8
2,2,9
0,3,12
2, , 
2,2,4
1,3,7
2,2,9
0,3,12
2, , 
2,2,4
1,3,7
1,2,9
0,3,11
2, , 
2,2,4
0,3,7
1,2,8
0,3,10
2, , 
2,2,4
0,3,7
1,2,8
0,3,10
2, , 
2,2,4
0,3,7
1,2,8
0,3,10
2, , 
3,2,4
0,3,8
1,2,9
0,3,11
2, , 
3,2,4
0,3,8
1,2,9
0,3,11
2, , 
4,2,4
0,3,9
1,2,10
0,3,12
2, , 
4,2,4
0,3,9
0,2,10
0,3,11
2, , 
2,2,4
1,3,7
0,2,9
0,3,10
2, , 
2,2,4
0,3,7
0,2,8
0,3,9
2, , 
2,2,4
0,3,7
0,2,8
0,3,9
2, , 
2,2,4
0,3,7
0,2,8
0,3,9
2, , 
