,FLAG_GFI1,CEBPA,HOXA9,PLAGL2,MEIS1,ETV6,RUNX1,FOSL2,FLI1,GATA2,SP1,E2F3,ZNF281,SREBF1,LMO2,STAT5B,ZMYND8,LYL1,MYC,TFAP4,RUNX2,MAX,IRF8,MYB,ZEB2,RXRA,SPI1,MEF2C,FLAG_MEF2D,ELF2,JUND,SMC1,LDB1,H3K79me2,WDR5,H3K27ac,H3K27me3,MYBL2,CDK9,H3K4me3,FOXP1,MLL_KTM2A,RARA,IKZF1,AFF4,CTCF,BRD4,CEBPB,H3K36me2,PSER2,H3K36me3,H3K9ac,CDK13,H3K4me1,POLII,MED1,promoters,enhancer,super_enhancer
SP1,0.0,1.9209215519548413e-09,1.2018964732353355e-37,0.0,0.0,0.0,0.0,1.5190292513597742e-114,0.0,8.027589183891003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304961939562813e-241,5.700173678868149e-282,0.0,0.0,0.0,0.0,1.0,0.0,6.680783431060928e-243,0.0,6.997889201894741e-114,5.0756520910351006e-82,0.0,0.0,0.0,6.446215946161381e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.894132946825714e-05,0.0,6.931470132550702e-06,1.4277811533438745e-19,0.0,0.0,0.0,1.491770914881831e-137,1.4537674181158238e-57
E2F3,0.0,6.452386496457073e-65,4.3397606184293635e-13,0.0,0.0,0.0,0.0,2.2981054696093076e-198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.293719481885783e-226,0.0,0.0,0.0,0.0,3.9030954908797615e-303,0.0,0.0,0.0,8.524189848045506e-183,3.8074708517919904e-52,0.0,0.0,2.0701653837360763e-236,0.0,1.0,0.0,5.726383988871672e-256,0.0,1.8008373758959094e-54,1.3161228940963962e-134,0.0,0.0,0.0,1.5162745901547514e-14,0.0,0.0,0.0,1.452286613e-315,0.0,0.0,0.0,0.0,0.9856156375138646,0.0,7.491221622475568e-11,3.8837001438114424e-140,0.0,0.0,0.0,1.0,0.06605107175003103
ZNF281,0.0,2.3834695758941257e-120,1.0,0.0,1.6774455955361948e-131,0.0,0.0,1.2374665532704702e-126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14314628610171e-160,0.0,0.0,7.886298863969665e-168,0.0,6.867469651732427e-100,0.0,0.0,0.0,2.13601141040639e-56,5.002688351069201e-66,0.0,0.0,5.214777312085368e-87,0.0,1.0,0.0,3.5300700610889286e-109,0.0,5.34813267649271e-105,1.6748610761866414e-49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1726936581977355e-222,0.0,0.0,0.0,0.0,2.480414302009174e-45,0.0,0.0007984075531535908,7.491045233834352e-33,0.0,0.0,0.0,3.456662757915139e-17,5.646057427063894e-41
SREBF1,0.0,1.0,3.287225710247036e-27,0.0,1.8162101823526294e-165,0.0,3.8991825338155153e-278,1.0737981855133996e-252,6.690014129286263e-254,2.702821206486627e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.962063724480338e-117,4.1292002231068993e-258,0.0,1.3409929423214495e-112,1.659757903291897e-145,6.463254116059577e-158,0.0,0.0,0.0,1.497058930718064e-57,0.06927524489922965,0.0,0.0,1.9281625364164394e-207,0.0,7.316823849761963e-08,0.0,1.2035381300661974e-61,6.742229501318662e-267,1.0,4.847619854663357e-75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.212312556961344e-60,0.0,8.849499934647131e-244,2.092095179878274e-59,2.944072612728551e-253,0.1624512598455897,0.0,1.5856286259275918e-14,1.302129140006323e-27,0.0,0.0,0.0,1.0,0.0012421709925415133
LMO2,0.0,1.0,2.6722850301257612e-42,0.0,0.0,0.0,0.0,1.0817408966354315e-75,0.0,4.94111677528046e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.936125714357497e-294,4.3177886590783066e-107,0.0,0.0,0.0,0.0,1.0,0.0,9.34680467234244e-249,0.0,4.684755755483468e-30,8.458133319555746e-93,0.0,0.0,0.0,1.6176895277782293e-54,0.0,0.0,0.0,1.683301125729834e-144,0.0,0.0,0.0,0.0,3.979620476639851e-32,0.0,1.7234943653023477e-05,1.0,0.0,0.0,0.0,1.2964175942469122e-61,5.964225896939797e-259
STAT5B,0.0,1.0,2.813748775933063e-41,0.0,0.0,0.0,0.0,0.0,0.0,1.5243367368801453e-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166075662625332e-95,0.0,0.0,0.0,0.0,1.0,0.0,2.9096623263581897e-162,0.0,5.554046508137446e-12,8.217333462127713e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.313089378710925e-118,0.0,0.0,0.0,0.0,0.013971012659378727,0.0,0.0015399337224131673,9.918008329588106e-68,0.0,0.0,0.0,0.0,1.8581757002101606e-148
ZMYND8,0.0,3.2976945681765334e-24,4.3921547960649735e-126,0.0,0.0,0.0,0.0,1.8734836400670635e-230,0.0,1.8259963867769086e-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0308045789774716e-145,0.0,0.0,0.0,0.0,1.0,0.0,3.522773783360591e-228,0.0,0.006447405653356262,1.0805869014444628e-74,0.0,0.0,0.0,4.797312042279473e-223,0.0,0.0,0.0,7.551624801395161e-134,0.0,0.0,0.0,0.0,1.0,0.0,0.12017424117696536,3.1863504029668664e-64,0.0,0.0,0.0,4.721746120807388e-283,5.296249875618552e-138
LYL1,0.0,1.0415000794175658e-105,9.4221890637714e-204,0.0,0.0,0.0,0.0,1.9882720629048355e-215,0.0,0.0,0.0,1.3325398797079952e-213,4.639912558708776e-146,6.5178131626516805e-137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.297476169041479e-289,0.0,0.0,0.0,3.232978086562585e-197,4.6058948340083084e-39,0.0,0.0,0.0,0.0,6.805383508936691e-17,1.0,1.0,0.0,5.7265526942058966e-08,1.2945178765171643e-15,0.0,9.179382639145113e-17,0.0,0.0,0.0,0.0,2.6423047992248314e-09,3.848959084134371e-22,0.0,0.0,7.254535516748968e-88,0.0017903673646174963,1.0,1.759055273414943e-149,0.0021630024312837945,0.0,1.5005160287377604e-219,0.0,5.865576304728908e-13,0.0,6.078662462295772e-205
MYC,0.0,2.2563152406002853e-15,7.976058397217162e-76,0.0,0.0,0.0,0.0,1.658211034926276e-143,0.0,3.805572598735075e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6750346177111571e-252,0.0,0.0,0.0,0.0,0.0,1.0,1.18669e-318,1.3102838251661136e-119,0.0,2.993761118259892e-47,2.0632089925450468e-33,0.0,0.0,0.0,8.311792508147766e-214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013947300930420396,1.7241013214214598e-57,0.0,0.0,0.0,0.0,4.067508082021393e-171
TFAP4,0.0,3.429830303213144e-05,1.8236250327031134e-39,0.0,0.0,0.0,0.0,0.0,0.0,2.558999016651074e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.174456967854935e-197,2.839341687066721e-130,0.0,0.0,0.0,0.0,1.0,0.0,3.239421430126944e-121,0.0,1.0,7.321233537481248e-58,0.0,0.0,0.0,7.543150815668625e-150,0.0,0.0,0.0,2.859185466806763e-133,0.0,0.0,0.0,0.0,7.849112122099718e-10,0.0,4.55810055564471e-05,1.430304130577626e-14,0.0,0.0,0.0,8.183781039948256e-200,6.343258880324384e-116
RUNX2,0.0,6.430825134568453e-69,5.035172676944698e-156,0.0,0.0,0.0,0.0,6.32838308068502e-160,0.0,1.0237691203407288e-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83525e-318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.168140528371674e-78,0.0,6.663079776388805e-06,1.1428182719901565e-36,0.0,0.0,0.0,0.0,0.0,0.0,1.1580994785214951e-299,3.1286069689824715e-125,0.0,0.0,1.0520212479351758e-118,1.4044813104636433e-206,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.850282551942331e-66
MAX,0.0,8.874634833003653e-12,6.689119373346864e-100,0.0,0.0,0.0,0.0,4.4080830912905886e-300,0.0,1.0172504851395102e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.520371112243171e-100,0.0,5.5509500651249544e-42,1.2557281874395359e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF8,0.0,7.162788259881879e-07,2.378900730063372e-78,0.0,0.0,0.0,0.0,5.952223598662092e-106,0.0,1.7076079655394057e-33,0.0,0.0,2.2201539493875083e-212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2065463080378467e-278,1.0,9.162579842450702e-71,8.98483944793749e-40,0.0,3.918998581091621e-84,1.884388618943572e-07,0.0,1.4091073787204387e-308,0.0,0.0,0.0,0.0,1.9859790271108875e-177,1.0,0.0,3.09693463260568e-155,0.002729956184203156,8.976249756529372e-31,1.7824127543693505e-18,7.784098708481312e-181,1.0,0.0,2.854611006702845e-296,0.0,1.330777858296139e-205,1.6709538416591722e-273,3.6939467785374425e-08
MYB,0.0,2.7253123925545353e-123,2.8993105e-316,0.0,0.0,0.0,0.0,2.4022999286033642e-209,0.0,2.7085179234940367e-162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3313125951944354e-180,0.0,0.0,0.0,0.0,1.0,0.0,2.0450241550576873e-100,0.0,1.203781241083923e-15,4.305797632002781e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0074709843847176e-41,0.0,0.0,1.1251686520834044e-148,0.0,1.0,0.0,1.0,1.8989073130748716e-272,0.0,0.0,0.0,0.0,1.122123009537681e-168
ZEB2,5.1595e-320,6.775479318575383e-22,7.66803701920592e-49,0.0,9.376535431902265e-242,0.0,0.0,2.6386884679546295e-64,0.0,3.353378865799354e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.651013929203403e-195,6.761513070402146e-287,2.2086334014538224e-171,0.0,0.0,0.0,1.6753225615876673e-93,1.4455539201215094e-57,0.0,0.0,1.915642869201315e-252,0.0,7.831933323251881e-20,1.2993622021362009e-225,4.941280897975308e-45,0.0,1.0,1.1436532549161368e-49,0.0,0.0,0.0,5.538938275618151e-45,0.0,0.0,9.91776925122593e-242,1.0213874647574173e-94,0.0,0.0,3.985145623499481e-198,3.1346216615438305e-199,4.73098389117476e-17,0.0,1.148375220976311e-10,2.183450957013436e-20,0.0,0.0,0.0,1.1036945752603713e-39,3.237755607113094e-63
RXRA,0.0,1.0,9.610799847993312e-31,0.0,0.0,0.0,0.0,0.0,0.0,1.022484642862552e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.850629038196876e-308,0.0,0.0,0.0,8.466377715162805e-169,1.610821218994733e-22,0.0,0.0,0.0,0.0,0.3083445161718088,0.0,2.7743357383058983e-131,0.0,0.5319104641437367,2.788096409097703e-53,0.0,0.0,0.0,3.52860654585713e-67,0.0,0.0,0.0,1.458477698916535e-124,0.0,0.0,0.0,0.0,1.5041248590680515e-14,0.0,1.4026677728054999e-05,0.00010304982643779643,0.0,0.0,0.0,5.402336934362825e-103,1.22511760552663e-111
SPI1,9.346935373915466e-228,3.3493162885747056e-72,1.2469901882419807e-24,0.0,0.0,0.0,0.0,0.036151009518003596,0.0,1.2110935316242216e-23,0.0,0.0,2.4531370914610183e-174,1.6450404530996867e-253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4641882765265033e-183,6.829117652822423e-230,4.1736176057687186e-08,7.742826918015466e-119,6.496858151029046e-34,0.0,6.105064487142522e-144,1.0,0.0,0.0,0.0,0.0,2.9614074148490117e-225,0.0,5.267353167948508e-98,4.7261964558038316e-60,0.0,1.6196349288452038e-191,2.55434009419304e-33,9.736295783995261e-63,1.1982862003780218e-16,2.493142056272689e-297,1.0,0.0,1.1101680363582229e-299,0.0,2.38594695918414e-291,0.0,5.72406240245644e-39
MEF2C,2.695924188051549e-40,2.870320544388936e-159,1.0,1.5614227981850088e-22,0.0,3.463917525193191e-23,0.0,1.0,0.0,6.735897495076897e-53,8.306204054531511e-247,6.058050731687819e-50,1.3131552620401246e-61,0.02310863707546214,2.27602263346873e-102,2.8529563239223675e-76,2.4444692863894235e-129,7.194323956951428e-39,2.182806822960499e-267,4.316838937804179e-107,0.0,0.0,6.060764752064389e-222,4.401748961267299e-155,7.567830605652781e-60,1.1895156239798305e-21,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.7621794373994114e-294,0.00013373444401139776,0.0,1.4845374546018035e-12,1.0,0.0,0.0,2.0860216410598438e-283,1.4073298865155374e-262,4.8329636128287056e-06,8.933026994536129e-283,0.2512158689740846,1.2216119314073565e-273,0.0,0.0,0.0,1.2642150392820405e-281,4.815345316418936e-84,0.0,1.0,0.0,6.9545336569089706e-130,3.2702309790216966e-122,1.3181881609288817e-233,3.3021e-318,5.689496162092503e-84
FLAG_MEF2D,0.0,0.000923857928617632,2.5621302351836365e-136,0.0,0.0,0.0,0.0,5.533694193005744e-125,0.0,7.672492360075124e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5683854701905529e-249,0.3169475051904071,0.0,0.0,0.0,0.0,1.71692238218129e-08,0.0,9.536653709040172e-236,0.0,1.0,4.199527907892257e-126,0.0,0.0,0.0,2.7267872471166658e-58,0.0,0.0,0.0,1.6083907319641555e-286,0.0,0.0,4.0552707728354274e-245,0.0,0.004871311059630933,0.0,6.763023355308742e-14,1.0,0.0,0.0,0.0,1.463027628321625e-175,2.4297342915323993e-83
ELF2,0.0,9.814331055019106e-13,6.3961080597476e-22,0.0,0.0,0.0,0.0,1.3317469620578793e-61,0.0,1.6798848595579389e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4320337175000425e-276,0.0,1.0,0.0,2.6727977420897685e-192,0.0,1.0,2.376477296946539e-66,0.0,0.0,0.0,3.349377460684728e-178,0.0,0.0,0.0,2.958890052188082e-303,0.0,0.0,0.0,0.0,1.0,0.0,9.3280376410965e-23,5.392034218149116e-75,0.0,0.0,0.0,0.0,2.912377780680434e-97
JUND,8.517551190579401e-94,1.181726785397467e-75,5.647764353290726e-255,4.834777375694562e-167,7.978084592610472e-216,0.0,4.928020353536218e-187,0.0,2.316514711660641e-161,5.9660306894742395e-87,3.970859050372808e-280,4.948985603558097e-181,1.3919670008631033e-66,2.5450788267550634e-201,7.560067979544547e-297,1.1196097695963377e-211,0.0,0.0,1.4234107556765646e-119,1.098792392384385e-302,5.972111889484683e-117,4.770326201206393e-131,6.381992928201189e-132,0.0,8.394777953981399e-222,2.863924101637852e-256,7.466160472920044e-41,1.0,0.0,1.7759497469227103e-145,0.0,3.54411657368384e-108,3.833537221607199e-42,0.00020044744031577958,3.5021657453849964e-07,1.2222282610482574e-128,1.6164275459291268e-05,9.842859982733225e-91,7.58552307208067e-142,2.126052303564795e-31,0.0,2.850009940944959e-125,1.4743886890841217e-214,9.211372732252727e-239,6.20532212385468e-65,1.0,1.6370483018168358e-264,1.377813543500751e-113,1.0,8.653774691481762e-05,1.0,6.034866248799727e-34,1.2946448033985083e-41,1.2804588207269174e-64,2.2618810807586085e-59,3.877002111379334e-309,4.900035527927807e-08,2.4965645891817957e-109,6.489410011847718e-22
SMC1,0.0,4.8917551457741156e-210,1.3653604000157777e-09,0.0,0.0,0.0,0.0,9.548395248956003e-55,0.0,0.00014222053561321126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.910695958264167e-193,0.0,0.0,0.0,8.399641793379651e-110,0.0,0.0,0.0,5.982984918915982e-223,0.0,1.0,0.0,4.499214782359162e-195,0.0,1.0251143313548265e-218,6.389943838377744e-41,0.0,0.0,0.0,0.26178784509959657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1953419314382476e-11,0.0,0.42228656176124924,5.3859936536009555e-36,0.0,0.0,0.0,4.679937351899658e-159,1.5287962738953988e-108
LDB1,1.0,1.0,8.23761923177606e-49,1.0,1.0,1.1848126840232491e-14,1.0,0.037565469313672856,1.0,8.6287442596429e-29,1.0,1.0,1.0,1.281211734533281e-06,1.0,1.0,1.0,2.0172625438114515e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.2578427545389304e-14,1.0,0.08576777442434604,1.0,0.00021933536914441756,1.0,3.7932199368680407e-34,1.0,0.0,1.0,1.0,1.0,1.2705422752973374e-12,4.14075603778749e-37,1.0,1.0,1.0,1.0,6.212856416375587e-06,1.0,4.031199294835285e-33,1.60424839139907e-05,1.0,1.0,1.0,1.0,2.1604530265039476e-14,1.0,1.6725431034072417e-56,1.0,1.0,1.0,1.0,1.0,1.0
