,MV4.11_DMSO,K562_DMSO,K562_JQ1,MV4.11_JQ1
0,0.0,2.0,0.0,0.0
1,143.0,50.666666666666664,47.333333333333336,171.33333333333334
2,107.66666666666667,67.66666666666667,62.0,102.0
3,53.0,57.0,48.333333333333336,30.666666666666668
4,4.0,0.0,0.0,3.6666666666666665
5,14.0,0.3333333333333333,0.0,6.0
6,2.6666666666666665,0.0,0.6666666666666666,2.6666666666666665
7,0.0,5.333333333333333,7.0,0.0
8,8.0,8.0,4.0,5.0
9,103.0,124.33333333333333,142.33333333333334,87.33333333333333
10,174.66666666666666,273.3333333333333,289.0,161.33333333333334
11,71.0,142.0,104.66666666666667,52.333333333333336
12,0.0,1.0,0.0,0.0
13,206.66666666666666,0.0,0.3333333333333333,197.66666666666666
14,23.0,26.0,31.0,23.0
15,56.666666666666664,63.333333333333336,70.33333333333333,53.666666666666664
16,14.333333333333334,0.0,0.0,10.0
17,77.0,74.66666666666667,88.33333333333333,70.66666666666667
18,8.666666666666666,6.333333333333333,12.0,10.666666666666666
19,21.666666666666668,19.666666666666668,19.333333333333332,36.666666666666664
20,31.0,20.666666666666668,16.666666666666668,13.333333333333334
21,43.666666666666664,41.333333333333336,38.0,45.333333333333336
22,59.666666666666664,107.33333333333333,76.0,52.0
23,0.0,1.0,0.6666666666666666,0.0
24,0.0,1.3333333333333333,0.6666666666666666,0.0
25,231.66666666666666,107.0,93.66666666666667,218.66666666666666
26,9.666666666666666,15.0,12.333333333333334,10.0
27,128.0,80.66666666666667,92.0,120.33333333333333
28,54.666666666666664,31.0,37.666666666666664,68.66666666666667
29,213.66666666666666,230.33333333333334,184.0,179.66666666666666
30,12.666666666666666,5.666666666666667,8.0,11.0
31,43.666666666666664,0.0,0.0,13.666666666666666
32,0.0,0.0,0.0,0.3333333333333333
33,2817.6666666666665,860.6666666666666,928.6666666666666,2795.3333333333335
34,0.0,1.3333333333333333,0.6666666666666666,0.0
35,4230.0,862.3333333333334,1267.0,5153.0
36,263.6666666666667,149.66666666666666,133.33333333333334,284.3333333333333
37,145.66666666666666,117.33333333333333,110.66666666666667,146.66666666666666
38,244.66666666666666,55.333333333333336,31.0,168.66666666666666
39,0.3333333333333333,4.333333333333333,3.3333333333333335,0.0
40,11.0,32.0,32.666666666666664,14.333333333333334
41,73.33333333333333,63.0,49.333333333333336,63.333333333333336
42,5.666666666666667,10.666666666666666,13.0,6.333333333333333
43,53.0,30.0,25.666666666666668,30.666666666666668
44,1.0,0.0,0.0,0.3333333333333333
45,10.0,5.333333333333333,4.666666666666667,2.3333333333333335
46,60.333333333333336,29.333333333333332,34.666666666666664,60.0
47,3.6666666666666665,1.3333333333333333,3.0,4.0
48,31.0,3.6666666666666665,3.3333333333333335,17.0
49,40.333333333333336,10.333333333333334,13.0,20.333333333333332
50,141.66666666666666,59.666666666666664,59.333333333333336,121.0
51,145.66666666666666,96.33333333333333,87.33333333333333,128.0
52,15.0,3.3333333333333335,2.0,8.0
53,2.3333333333333335,0.0,0.0,1.3333333333333333
54,42.333333333333336,21.333333333333332,25.666666666666668,25.333333333333332
55,0.3333333333333333,1.6666666666666667,0.0,0.0
56,197.66666666666666,37.666666666666664,21.333333333333332,119.66666666666667
57,187.0,6.333333333333333,6.0,163.0
58,58.0,56.666666666666664,37.666666666666664,52.333333333333336
59,26.333333333333332,41.0,19.666666666666668,8.666666666666666
60,22.666666666666668,58.666666666666664,47.333333333333336,18.666666666666668
61,35.0,95.0,59.0,40.666666666666664
62,115.33333333333333,99.66666666666667,79.33333333333333,107.0
63,87.66666666666667,40.666666666666664,40.333333333333336,101.66666666666667
64,3.0,0.0,0.0,1.3333333333333333
65,6.666666666666667,4.333333333333333,1.6666666666666667,1.6666666666666667
66,57.0,20.333333333333332,9.333333333333334,25.0
67,2.0,0.0,0.0,0.3333333333333333
68,4.666666666666667,0.6666666666666666,0.3333333333333333,3.0
69,154.66666666666666,241.0,211.33333333333334,144.0
70,57.333333333333336,10.333333333333334,11.666666666666666,48.0
71,0.0,2.3333333333333335,2.0,0.0
72,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335
73,180.66666666666666,0.6666666666666666,1.0,84.66666666666667
74,206.0,24.666666666666668,22.0,132.33333333333334
75,36.666666666666664,3.6666666666666665,3.3333333333333335,24.666666666666668
76,52.0,46.333333333333336,26.666666666666668,33.333333333333336
77,107.66666666666667,57.0,51.333333333333336,62.0
78,1.0,0.0,1.3333333333333333,2.3333333333333335
79,8.333333333333334,4.666666666666667,8.333333333333334,8.0
80,72.66666666666667,26.0,37.333333333333336,74.0
81,7.666666666666667,23.0,20.666666666666668,7.666666666666667
82,181.0,158.66666666666666,122.66666666666667,175.0
83,20.333333333333332,62.333333333333336,41.333333333333336,8.666666666666666
84,69.0,64.66666666666667,62.666666666666664,63.666666666666664
