,MV4.11_DMSO,K562_DMSO,K562_JQ1,MV4.11_JQ1
2696,,3239.0,4095.0,
2697,,16.0,14.0,
2698,,21.0,17.0,
2699,,48.0,58.0,
2700,,2960.0,3005.0,
2701,,34.0,43.0,
2702,,2722.0,3018.0,
2703,,1087.0,1054.0,
2704,,379.0,382.0,
2705,,1862.0,1904.0,
2706,,4.0,9.0,
2707,,3213.0,3662.0,
2708,,1592.0,1876.0,
2709,,574.0,584.0,
2710,,301.0,305.0,
2711,,1740.0,1885.0,
2712,,2279.0,2408.0,
2713,,2912.0,3049.0,
2714,,3346.0,2929.0,
2715,,2555.0,2519.0,
2716,,417.0,448.0,
2717,,2585.0,2651.0,
2718,,453.0,565.0,
2719,,135.0,142.0,
2720,,46.0,52.0,
2721,,383.0,497.0,
2722,,415.0,381.0,
2723,,247.0,221.0,
2724,,3434.0,3839.0,
2725,,105.0,129.0,
2726,,48.0,34.0,
2727,,36234.0,36989.0,
2728,,839.0,830.0,
2729,,1074.0,1074.0,
2730,,11916.0,13544.0,
2731,,1305.0,1617.0,
2732,,567.0,562.0,
2733,,822.0,878.0,
2734,,19.0,25.0,
2735,,205.0,228.0,
2736,,197.0,240.0,
2737,,1.0,0.0,
2738,,0.0,0.0,
2739,,2.0,2.0,
2740,,2.0,0.0,
2741,,212.0,201.0,
2742,,20.0,30.0,
2743,,14.0,21.0,
2744,,1137.0,1168.0,
2745,,2699.0,3324.0,
2746,,1066.0,1104.0,
2747,,2218.0,3150.0,
2748,,686.0,564.0,
2749,,2098.0,2404.0,
2750,,1860.0,2248.0,
2751,,9314.0,9425.0,
2752,,75.0,89.0,
2753,,800.0,815.0,
2754,,4.0,4.0,
2755,,97.0,102.0,
2756,,76.0,95.0,
2757,,74.0,84.0,
2758,,93.0,113.0,
2759,,13.0,11.0,
2760,,1031.0,980.0,
2761,,58.0,64.0,
2762,,887.0,875.0,
2763,,161.0,172.0,
2764,,132.0,155.0,
2765,,2959.0,3599.0,
2766,,4890.0,5167.0,
2767,,4268.0,4452.0,
2768,,933.0,1004.0,
2769,,38265.0,34050.0,
2770,,36254.0,35177.0,
2771,,47414.0,50033.0,
2772,,61803.0,68745.0,
2773,,34049.0,29938.0,
2774,,108638.0,106192.0,
2775,,41521.0,43398.0,
2776,,36065.0,30720.0,
2777,,38554.0,47114.0,
2778,,37232.0,35759.0,
2779,,8019.0,7253.0,
2780,,35722.0,35192.0,
2781,,56827.0,58678.0,
2782,,16453.0,13034.0,
2783,,38835.0,43107.0,
2784,,21715.0,24683.0,
2785,,47544.0,48421.0,
2786,,23276.0,21323.0,
2787,,36940.0,40370.0,
2788,,22438.0,21495.0,
2789,,1700.0,1801.0,
2790,,42076.0,37170.0,
2791,,28451.0,24553.0,
2792,,37451.0,32503.0,
2793,,37290.0,37667.0,
2794,,69274.0,64896.0,
2795,,13946.0,16447.0,
2796,,10615.0,11153.0,
2797,,46733.0,43363.0,
2798,,60672.0,59464.0,
2799,,44757.0,39864.0,
2800,,54786.0,53585.0,
2801,,7129.0,6966.0,
2802,,71186.0,67477.0,
2803,,53501.0,57512.0,
2804,,41322.0,35310.0,
2805,,60023.0,61059.0,
2806,,155323.0,186330.0,
2807,,21914.0,18154.0,
2808,,98622.0,104944.0,
2809,,130126.0,127962.0,
2810,,74988.0,76803.0,
2811,,3041.0,3138.0,
2812,,4848.0,5342.0,
2813,,2881.0,3197.0,
2814,,9330.0,9684.0,
2815,,108516.0,113745.0,
2816,,101295.0,94764.0,
2817,,71637.0,65247.0,
2818,,41194.0,42693.0,
2819,,0.0,0.0,
2820,,39180.0,45198.0,
2821,,33356.0,34755.0,
2822,,434.0,531.0,
2823,,3.0,3.0,
2824,,2561.0,2640.0,
2825,,2043.0,2017.0,
2826,,1685.0,2051.0,
2827,,63920.0,59476.0,
2828,,127822.0,135461.0,
2829,,40700.0,43888.0,
2830,,68302.0,68438.0,
2831,,53316.0,59037.0,
2832,,78330.0,77703.0,
2833,,37813.0,32913.0,
2834,,64343.0,65552.0,
2835,,36882.0,44558.0,
2836,,33063.0,33634.0,
2837,,50789.0,57978.0,
2838,,54105.0,61565.0,
2839,,86331.0,73647.0,
2840,,41618.0,38565.0,
2841,,64502.0,66544.0,
2842,,59648.0,53322.0,
2843,,106379.0,115289.0,
2844,,140146.0,133229.0,
2845,,28959.0,22244.0,
2846,,34505.0,34018.0,
2847,,29877.0,25194.0,
2848,,93003.0,99121.0,
2849,,64331.0,71202.0,
2850,,77963.0,71607.0,
2851,,57.0,83.0,
2852,,291.0,265.0,
2853,,1742.0,1851.0,
2854,,8273.0,8571.0,
2855,,14216.0,14997.0,
2856,,125.0,137.0,
2857,,323.0,314.0,
2858,,657.0,662.0,
2859,,1142.0,1268.0,
2860,,115.0,119.0,
2861,,1271.0,1426.0,
2862,,572.0,745.0,
2863,,527.0,517.0,
2864,,21.0,17.0,
2865,,3286.0,3647.0,
2866,,5.0,10.0,
2867,,138.0,148.0,
2868,,2.0,1.0,
2869,,0.0,2.0,
2870,,2.0,3.0,
2871,,122.0,146.0,
2872,,2777.0,3147.0,
2873,,0.0,0.0,
2874,,701.0,633.0,
2875,,1.0,0.0,
2876,,20.0,25.0,
2877,,1339.0,1458.0,
2878,,2259.0,2594.0,
2879,,545.0,536.0,
2880,,370.0,343.0,
2881,,420.0,448.0,
2882,,3156.0,3677.0,
2883,,182.0,191.0,
2884,,568.0,667.0,
2885,,12.0,11.0,
2886,,285.0,292.0,
2887,,1432.0,1399.0,
2888,,924.0,954.0,
2889,,9.0,6.0,
2890,,1941.0,2198.0,
2891,,310.0,319.0,
2892,,11388.0,11884.0,
2893,,217.0,199.0,
2894,,1.0,2.0,
2895,,18.0,20.0,
2896,,140.0,126.0,
2897,,9.0,15.0,
2898,,1579.0,1696.0,
2899,,3375.0,3595.0,
2900,,0.0,1.0,
2901,,0.0,0.0,
2902,,2.0,0.0,
2903,,1.0,1.0,
2904,,0.0,0.0,
2905,,24.0,19.0,
2906,,23.0,23.0,
2907,,35.0,33.0,
2908,,106.0,111.0,
2909,,350.0,334.0,
2910,,2338.0,2743.0,
2911,,1821.0,1990.0,
2912,,1638.0,1729.0,
2913,,7310.0,7384.0,
2914,,6932.0,7807.0,
2915,,5684.0,5466.0,
2916,,8826.0,9771.0,
2917,,902.0,1008.0,
2918,,0.0,2.0,
2919,,815.0,914.0,
2920,,886.0,903.0,
2921,,41.0,41.0,
2922,,51.0,44.0,
2923,,59.0,51.0,
2924,,3312.0,3236.0,
2925,,807.0,912.0,
2926,,97645.0,112048.0,
2927,,209.0,196.0,
2928,,18978.0,20940.0,
2929,,9.0,9.0,
2930,,15673.0,15350.0,
2931,,23949.0,26421.0,
2932,,31205.0,33784.0,
2933,,3462.0,3475.0,
2934,,7145.0,6816.0,
2935,,8131.0,9176.0,
2936,,17415.0,16797.0,
2937,,1188.0,1351.0,
2938,,11375.0,12632.0,
2939,,0.0,0.0,
2940,,8.0,4.0,
2941,,172.0,97.0,
2942,,0.0,2.0,
2943,,160.0,162.0,
2944,,2904.0,3268.0,
2945,,90.0,93.0,
2946,,1047.0,1048.0,
2947,,42.0,37.0,
2948,,100.0,107.0,
2949,,3179.0,3089.0,
2950,,306.0,339.0,
2951,,418.0,393.0,
2952,,1947.0,2244.0,
2953,,254.0,324.0,
2954,,0.0,1.0,
2955,,814.0,814.0,
2956,,3198.0,3689.0,
2957,,231.0,193.0,
2958,,485.0,442.0,
2959,,1669.0,1523.0,
2960,,1650.0,1788.0,
2961,,62.0,59.0,
2962,,3118.0,3263.0,
2963,,532.0,540.0,
2964,,71.0,89.0,
2965,,34.0,29.0,
2966,,1399.0,1461.0,
2967,,410.0,478.0,
2968,,64.0,65.0,
2969,,1.0,0.0,
2970,,1547.0,1734.0,
2971,,681.0,656.0,
2972,,576.0,592.0,
2973,,14519.0,16980.0,
2974,,3727.0,3911.0,
2975,,5.0,1.0,
2976,,0.0,1.0,
2977,,7.0,6.0,
2978,,371.0,529.0,
2979,,10560.0,11512.0,
2980,,5940.0,6489.0,
2981,,2580.0,2581.0,
2982,,29.0,24.0,
2983,,0.0,0.0,
2984,,5755.0,6421.0,
2985,,77.0,68.0,
2986,,1916.0,2553.0,
2987,,147.0,164.0,
2988,,1652.0,1975.0,
2989,,50.0,33.0,
2990,,1110.0,1232.0,
2991,,1419.0,1641.0,
2992,,192.0,186.0,
2993,,2.0,3.0,
2994,,2293.0,2597.0,
2995,,6.0,2.0,
2996,,124.0,134.0,
2997,,120.0,108.0,
2998,,25.0,22.0,
2999,,22.0,24.0,
3000,,2010.0,2069.0,
3001,,1.0,0.0,
3002,,87.0,62.0,
3003,,5.0,3.0,
3004,,4.0,13.0,
3005,,7715.0,7177.0,
3006,,1140.0,1217.0,
3007,,6066.0,6133.0,
3008,,508.0,567.0,
3009,,1943.0,2749.0,
3010,,43.0,36.0,
3011,,3.0,8.0,
3012,,145.0,146.0,
3013,,508.0,479.0,
3014,,0.0,0.0,
3015,,0.0,0.0,
3016,,30.0,44.0,
3017,,478.0,506.0,
3018,,1390.0,1373.0,
3019,,4627.0,5091.0,
3020,,1236.0,1383.0,
3021,,7052.0,7297.0,
3022,,1671.0,2053.0,
3023,,1595.0,1954.0,
3024,,3209.0,2939.0,
3025,,204.0,201.0,
3026,,3075.0,3004.0,
3027,,4006.0,3455.0,
3028,,4006.0,3455.0,
3029,,11.0,14.0,
3030,,311.0,331.0,
3031,,41.0,43.0,
3032,,9303.0,9700.0,
3033,,14654.0,15125.0,
3034,,19557.0,21170.0,
3035,,200.0,248.0,
3036,,197.0,167.0,
3037,,871.0,1053.0,
3038,,210.0,251.0,
3039,,395.0,354.0,
3040,,146.0,145.0,
3041,,515.0,642.0,
3042,,15230.0,16322.0,
3043,,5913.0,6902.0,
3044,,4188.0,4535.0,
3045,,6395.0,7132.0,
3046,,16688.0,19950.0,
3047,,3980.0,4219.0,
3048,,16833.0,17573.0,
3049,,21217.0,23409.0,
3050,,17300.0,19360.0,
3051,,8735.0,10650.0,
3052,,29457.0,32879.0,
3053,,15506.0,15349.0,
3054,,31572.0,32413.0,
3055,,4.0,7.0,
3056,,1217.0,1522.0,
3057,,0.0,1.0,
3058,,2725.0,2825.0,
3059,,1759.0,1820.0,
3060,,488.0,483.0,
3061,,1471.0,1608.0,
3062,,24799.0,27465.0,
3063,,5356.0,5851.0,
3064,,33.0,35.0,
3065,,1605.0,1863.0,
3066,,5324.0,5759.0,
3067,,2924.0,3205.0,
3068,,3.0,2.0,
3069,,1163.0,1189.0,
3070,,268.0,296.0,
3071,,86.0,62.0,
3072,,284.0,250.0,
3073,,1497.0,1398.0,
3074,,1134.0,1342.0,
3075,,705.0,936.0,
3076,,1251.0,1295.0,
3077,,156.0,145.0,
3078,,570.0,619.0,
3079,,15.0,24.0,
3080,,4074.0,4260.0,
3081,,145.0,175.0,
3082,,1788.0,1920.0,
3083,,1036.0,1171.0,
3084,,49.0,51.0,
3085,,35.0,42.0,
3086,,11.0,11.0,
3087,,3333.0,3521.0,
3088,,0.0,0.0,
3089,,821.0,961.0,
3090,,2410.0,2373.0,
3091,,52.0,61.0,
3092,,1133.0,1244.0,
3093,,2715.0,2995.0,
3094,,224.0,245.0,
3095,,3296.0,3474.0,
3096,,131.0,138.0,
3097,,642.0,776.0,
3098,,2721.0,3231.0,
3099,,1068.0,1219.0,
3100,,1682.0,1837.0,
3101,,2376.0,2747.0,
3102,,13564.0,16138.0,
3103,,27455.0,28617.0,
3104,,22640.0,25142.0,
3105,,3101.0,3145.0,
3106,,2485.0,2479.0,
3107,,2420.0,2566.0,
3108,,6139.0,6775.0,
3109,,9077.0,10593.0,
3110,,578.0,659.0,
3111,,3831.0,3645.0,
3112,,173.0,176.0,
3113,,5650.0,5940.0,
3114,,16867.0,18788.0,
3115,,34452.0,35689.0,
3116,,1716.0,1834.0,
3117,,10568.0,11344.0,
3118,,6259.0,6954.0,
3119,,11790.0,12652.0,
3120,,2227.0,2737.0,
3121,,11424.0,12576.0,
3122,,13.0,2.0,
3123,,1143.0,1461.0,
3124,,345.0,442.0,
3125,,2453.0,2410.0,
3126,,3.0,1.0,
3127,,9490.0,10204.0,
3128,,1.0,1.0,
3129,,1621.0,1641.0,
3130,,1560.0,1766.0,
3131,,334.0,371.0,
3132,,2209.0,2163.0,
3133,,3265.0,3422.0,
3134,,1739.0,1875.0,
3135,,372.0,380.0,
3136,,5615.0,5708.0,
3137,,0.0,2.0,
3138,,906.0,938.0,
3139,,1771.0,1829.0,
3140,,598.0,607.0,
3141,,400.0,483.0,
3142,,1207.0,1447.0,
3143,,3889.0,3772.0,
3144,,269.0,262.0,
3145,,82.0,79.0,
3146,,768.0,787.0,
3147,,20.0,28.0,
3148,,13.0,9.0,
3149,,1866.0,2046.0,
3150,,56.0,53.0,
3151,,1889.0,2197.0,
3152,,684.0,756.0,
3153,,395.0,462.0,
3154,,343.0,345.0,
3155,,324.0,455.0,
3156,,787.0,841.0,
3157,,1228.0,1268.0,
3158,,60.0,64.0,
3159,,407.0,527.0,
3160,,578.0,615.0,
3161,,15.0,11.0,
3162,,6794.0,7139.0,
3163,,1966.0,2445.0,
3164,,1178.0,1310.0,
3165,,568.0,556.0,
3166,,887.0,1016.0,
3167,,880.0,960.0,
3168,,8288.0,9367.0,
3169,,760.0,881.0,
3170,,5627.0,5358.0,
3171,,997.0,987.0,
3172,,0.0,1.0,
3173,,61.0,80.0,
3174,,454.0,548.0,
3175,,1760.0,1960.0,
3176,,317.0,385.0,
3177,,8.0,11.0,
3178,,3.0,4.0,
3179,,84.0,93.0,
3180,,3574.0,4210.0,
3181,,29.0,24.0,
3182,,88.0,98.0,
3183,,2.0,0.0,
3184,,154.0,173.0,
3185,,1169.0,1241.0,
3186,,2552.0,2304.0,
3187,,103.0,88.0,
3188,,786.0,818.0,
3189,,752.0,765.0,
3190,,596.0,601.0,
3191,,835.0,754.0,
3192,,47.0,50.0,
3193,,506.0,598.0,
3194,,1171.0,1280.0,
3195,,4137.0,4402.0,
3196,,5853.0,6692.0,
3197,,1561.0,1792.0,
3198,,3015.0,3177.0,
3199,,1820.0,2239.0,
3200,,33.0,37.0,
3201,,2503.0,2534.0,
3202,,2949.0,2812.0,
3203,,24.0,14.0,
3204,,12873.0,15069.0,
3205,,50.0,49.0,
3206,,1205.0,1304.0,
3207,,885.0,914.0,
3208,,324.0,314.0,
3209,,1483.0,1449.0,
3210,,10316.0,10515.0,
3211,,1085.0,968.0,
3212,,192.0,234.0,
3213,,19599.0,21538.0,
3214,,1562.0,1499.0,
3215,,1980.0,2209.0,
3216,,2930.0,3416.0,
3217,,1133.0,1280.0,
3218,,60.0,46.0,
3219,,488.0,581.0,
3220,,4.0,6.0,
3221,,4075.0,4283.0,
3222,,53.0,68.0,
3223,,6531.0,6146.0,
3224,,5002.0,5872.0,
3225,,2874.0,3306.0,
3226,,2672.0,3030.0,
3227,,83.0,98.0,
3228,,8541.0,9028.0,
3229,,377.0,369.0,
3230,,189.0,218.0,
3231,,109.0,162.0,
3232,,770.0,790.0,
3233,,986.0,1143.0,
3234,,403.0,349.0,
3235,,47.0,38.0,
3236,,900.0,1014.0,
3237,,1006.0,998.0,
3238,,2324.0,3002.0,
3239,,1400.0,1326.0,
3240,,5.0,7.0,
3241,,43.0,32.0,
3242,,971.0,1141.0,
3243,,37876.0,41708.0,
3244,,321.0,362.0,
3245,,297.0,278.0,
3246,,4.0,6.0,
3247,,1372.0,1782.0,
3248,,4490.0,5066.0,
3249,,4410.0,4334.0,
3250,,17.0,17.0,
3251,,3979.0,4402.0,
3252,,866.0,918.0,
3253,,772.0,903.0,
3254,,210.0,236.0,
3255,,80.0,74.0,
3256,,81.0,45.0,
3257,,18992.0,22007.0,
3258,,45.0,37.0,
3259,,8.0,19.0,
3260,,1237.0,1330.0,
3261,,1104.0,1356.0,
3262,,68.0,60.0,
3263,,97.0,94.0,
3264,,197.0,189.0,
3265,,5978.0,6463.0,
3266,,77.0,67.0,
3267,,0.0,0.0,
3268,,741.0,679.0,
3269,,2143.0,2174.0,
3270,,362.0,230.0,
3271,,6595.0,4942.0,
3272,,4358.0,4767.0,
3273,,2287.0,2298.0,
3274,,831.0,895.0,
3275,,7800.0,8142.0,
3276,,919.0,984.0,
3277,,23303.0,24115.0,
3278,,0.0,0.0,
3279,,1037.0,1074.0,
3280,,10.0,13.0,
3281,,16.0,16.0,
3282,,2.0,0.0,
3283,,2497.0,2648.0,
3284,,5.0,2.0,
3285,,2786.0,2919.0,
3286,,240.0,168.0,
3287,,16.0,9.0,
3288,,725.0,768.0,
3289,,78.0,42.0,
3290,,22.0,11.0,
3291,,30.0,26.0,
3292,,0.0,0.0,
3293,,3168.0,3779.0,
3294,,62.0,70.0,
3295,,391.0,429.0,
3296,,1583.0,1600.0,
3297,,347.0,325.0,
3298,,2019.0,2184.0,
3299,,3903.0,3877.0,
3300,,2.0,2.0,
3301,,3962.0,4696.0,
3302,,6.0,6.0,
3303,,4.0,4.0,
3304,,1399.0,1521.0,
3305,,4655.0,5072.0,
3306,,224.0,196.0,
3307,,9410.0,8934.0,
3308,,251.0,371.0,
3309,,0.0,0.0,
3310,,357.0,380.0,
3311,,1108.0,1192.0,
3312,,122.0,148.0,
3313,,2460.0,2669.0,
3314,,2892.0,2900.0,
3315,,6.0,3.0,
3316,,0.0,0.0,
3317,,0.0,0.0,
3318,,12.0,15.0,
3319,,527.0,528.0,
3320,,255.0,313.0,
3321,,9.0,9.0,
3322,,157.0,168.0,
3323,,613.0,614.0,
3324,,336.0,337.0,
3325,,2984.0,3052.0,
3326,,14321.0,15092.0,
3327,,20262.0,21671.0,
3328,,2.0,1.0,
3329,,0.0,0.0,
3330,,551.0,604.0,
3331,,735.0,679.0,
3332,,82.0,53.0,
3333,,463.0,448.0,
3334,,1034.0,1184.0,
3335,,0.0,0.0,
3336,,407.0,412.0,
3337,,1680.0,1905.0,
3338,,28.0,16.0,
3339,,6.0,13.0,
3340,,6692.0,7750.0,
3341,,8665.0,9425.0,
3342,,5437.0,5732.0,
3343,,885.0,980.0,
3344,,4.0,6.0,
3345,,1395.0,1463.0,
3346,,3381.0,3137.0,
3347,,183.0,219.0,
3348,,448.0,451.0,
3349,,3809.0,4517.0,
3350,,3289.0,3599.0,
3351,,15047.0,17309.0,
3352,,893.0,990.0,
3353,,15.0,21.0,
3354,,21449.0,23477.0,
3355,,1446.0,1454.0,
3356,,2118.0,2204.0,
3357,,931.0,889.0,
3358,,4036.0,4075.0,
3359,,53418.0,57696.0,
3360,,63.0,69.0,
3361,,415.0,437.0,
3362,,554.0,629.0,
3363,,18068.0,17930.0,
3364,,1.0,0.0,
3365,,797.0,846.0,
3366,,802.0,934.0,
3367,,385.0,395.0,
3368,,202.0,233.0,
3369,,2101.0,2232.0,
3370,,23259.0,25344.0,
3371,,220.0,260.0,
3372,,3305.0,3898.0,
3373,,31.0,23.0,
3374,,3.0,3.0,
3375,,380.0,453.0,
3376,,7852.0,7983.0,
3377,,286.0,335.0,
3378,,281.0,334.0,
3379,,1747.0,1945.0,
3380,,4469.0,4665.0,
3381,,2431.0,2499.0,
3382,,1635.0,1888.0,
3383,,1044.0,1248.0,
3384,,755.0,992.0,
3385,,1001.0,1433.0,
3386,,1941.0,2193.0,
3387,,3828.0,3735.0,
3388,,1529.0,1641.0,
3389,,2943.0,3176.0,
3390,,1778.0,1904.0,
3391,,1392.0,1309.0,
3392,,10.0,7.0,
3393,,1846.0,2016.0,
3394,,89.0,103.0,
3395,,5180.0,5605.0,
3396,,4238.0,4649.0,
3397,,9524.0,10103.0,
3398,,119.0,131.0,
3399,,7.0,4.0,
3400,,494.0,495.0,
3401,,1668.0,1619.0,
3402,,7.0,2.0,
3403,,1.0,5.0,
3404,,3.0,3.0,
3405,,7.0,7.0,
3406,,21446.0,20375.0,
3407,,5082.0,5381.0,
3408,,486.0,650.0,
3409,,15301.0,16160.0,
3410,,1219.0,1244.0,
3411,,0.0,0.0,
3412,,20328.0,20584.0,
3413,,35786.0,42538.0,
3414,,34437.0,39777.0,
3415,,17072.0,19678.0,
3416,,3607.0,3919.0,
3417,,1.0,2.0,
3418,,3504.0,3810.0,
3419,,3686.0,4036.0,
3420,,596.0,688.0,
3421,,8407.0,8895.0,
3422,,13933.0,14652.0,
3423,,7990.0,7964.0,
3424,,58.0,56.0,
3425,,3085.0,3526.0,
3426,,4977.0,5033.0,
3427,,2729.0,2852.0,
3428,,9511.0,10309.0,
3429,,33345.0,35663.0,
3430,,8678.0,9976.0,
3431,,8698.0,9304.0,
3432,,5945.0,5941.0,
3433,,4260.0,4324.0,
3434,,3827.0,3939.0,
3435,,3857.0,4007.0,
3436,,2857.0,2831.0,
3437,,1697.0,1957.0,
3438,,28.0,54.0,
3439,,2134.0,2636.0,
3440,,8.0,9.0,
3441,,16951.0,15935.0,
3442,,1148.0,1170.0,
3443,,3315.0,3731.0,
3444,,898.0,879.0,
3445,,2005.0,2091.0,
3446,,248.0,211.0,
3447,,3858.0,3829.0,
3448,,3039.0,3128.0,
3449,,3.0,2.0,
3450,,4408.0,4312.0,
3451,,510.0,601.0,
3452,,290.0,316.0,
3453,,19.0,16.0,
3454,,0.0,0.0,
3455,,23502.0,25257.0,
3456,,1745.0,2081.0,
3457,,8017.0,8797.0,
3458,,13293.0,13004.0,
3459,,74245.0,87919.0,
3460,,12058.0,13713.0,
3461,,539.0,613.0,
3462,,25.0,17.0,
3463,,2914.0,3160.0,
3464,,4156.0,4559.0,
3465,,119.0,120.0,
3466,,336.0,464.0,
3467,,5.0,6.0,
3468,,566.0,698.0,
3469,,3708.0,4010.0,
3470,,1910.0,2220.0,
3471,,10.0,10.0,
3472,,104.0,141.0,
3473,,4872.0,5090.0,
3474,,5616.0,5783.0,
3475,,9208.0,10532.0,
3476,,11321.0,13116.0,
3477,,16980.0,18585.0,
3478,,13009.0,13886.0,
3479,,138.0,118.0,
3480,,1038.0,915.0,
3481,,1278.0,1392.0,
3482,,205.0,242.0,
3483,,4940.0,5257.0,
3484,,22.0,31.0,
3485,,3636.0,4386.0,
3486,,8396.0,8936.0,
3487,,2.0,1.0,
3488,,1.0,2.0,
3489,,3.0,3.0,
3490,,2905.0,3312.0,
3491,,1140.0,1272.0,
3492,,5157.0,6144.0,
3493,,15.0,17.0,
3494,,42.0,36.0,
3495,,14199.0,13733.0,
3496,,20.0,19.0,
3497,,2.0,1.0,
3498,,947.0,964.0,
3499,,1807.0,1832.0,
3500,,0.0,2.0,
3501,,2439.0,2592.0,
3502,,2701.0,2869.0,
3503,,59.0,58.0,
3504,,0.0,0.0,
3505,,204.0,200.0,
3506,,1365.0,1620.0,
3507,,916.0,963.0,
3508,,1075.0,979.0,
3509,,3394.0,3707.0,
3510,,659.0,778.0,
3511,,3789.0,3637.0,
3512,,1032.0,1028.0,
3513,,2389.0,2495.0,
3514,,1495.0,1477.0,
3515,,6224.0,6636.0,
3516,,528.0,488.0,
3517,,427.0,501.0,
3518,,155.0,155.0,
3519,,435.0,414.0,
3520,,8978.0,9587.0,
3521,,1788.0,1778.0,
3522,,3434.0,3686.0,
3523,,32884.0,34937.0,
3524,,16092.0,18353.0,
3525,,13800.0,15259.0,
3526,,6433.0,6927.0,
3527,,19358.0,20797.0,
3528,,9456.0,11824.0,
3529,,140.0,186.0,
3530,,384.0,323.0,
3531,,272.0,312.0,
3532,,939.0,924.0,
3533,,2.0,2.0,
3534,,19.0,13.0,
3535,,870.0,692.0,
3536,,81.0,102.0,
3537,,1025.0,1133.0,
3538,,161.0,158.0,
3539,,234.0,273.0,
3540,,55.0,43.0,
3541,,7762.0,7658.0,
3542,,97.0,108.0,
3543,,548.0,521.0,
3544,,113.0,106.0,
3545,,300.0,209.0,
3546,,136.0,149.0,
3547,,116.0,103.0,
3548,,100.0,138.0,
3549,,8.0,13.0,
3550,,34.0,29.0,
3551,,103.0,81.0,
3552,,3287.0,3441.0,
3553,,282.0,300.0,
3554,,2279.0,2343.0,
3555,,265.0,289.0,
3556,,459.0,536.0,
3557,,16.0,11.0,
3558,,376.0,348.0,
3559,,470.0,466.0,
3560,,518.0,531.0,
3561,,264.0,256.0,
3562,,1544.0,1863.0,
3563,,1230.0,1307.0,
3564,,263.0,256.0,
3565,,94.0,82.0,
3566,,133.0,195.0,
3567,,57.0,68.0,
3568,,202.0,202.0,
3569,,31.0,26.0,
3570,,162.0,197.0,
3571,,11.0,9.0,
3572,,1541.0,1637.0,
3573,,65.0,81.0,
3574,,218.0,268.0,
3575,,392.0,324.0,
3576,,22.0,27.0,
3577,,177.0,168.0,
3578,,15.0,19.0,
3579,,11.0,13.0,
3580,,64.0,60.0,
3581,,23.0,31.0,
3582,,661.0,771.0,
3583,,116.0,66.0,
3584,,2215.0,2334.0,
3585,,0.0,0.0,
3586,,88.0,70.0,
3587,,137.0,168.0,
3588,,166.0,171.0,
3589,,396.0,333.0,
3590,,81.0,95.0,
3591,,389.0,358.0,
3592,,444.0,450.0,
3593,,675.0,757.0,
3594,,2.0,3.0,
3595,,3491.0,3396.0,
3596,,941.0,881.0,
3597,,916.0,1020.0,
3598,,271.0,267.0,
3599,,2.0,0.0,
3600,,920.0,1056.0,
3601,,40.0,36.0,
3602,,51.0,56.0,
3603,,299.0,347.0,
3604,,222.0,199.0,
3605,,10.0,9.0,
3606,,200.0,164.0,
3607,,335.0,380.0,
3608,,241.0,190.0,
3609,,10.0,11.0,
3610,,119.0,107.0,
3611,,257.0,276.0,
3612,,449.0,420.0,
3613,,199.0,209.0,
3614,,846.0,810.0,
3615,,548.0,639.0,
3616,,400.0,429.0,
3617,,233.0,278.0,
3618,,75.0,91.0,
3619,,104.0,81.0,
3620,,9865.0,10147.0,
3621,,12.0,16.0,
3622,,143.0,148.0,
3623,,222.0,198.0,
3624,,1843.0,2103.0,
3625,,508.0,473.0,
3626,,2.0,1.0,
3627,,82.0,68.0,
3628,,44.0,42.0,
3629,,142.0,114.0,
3630,,134.0,116.0,
3631,,25.0,19.0,
3632,,31.0,17.0,
3633,,305.0,299.0,
3634,,114.0,135.0,
3635,,651.0,509.0,
3636,,121.0,118.0,
3637,,148.0,130.0,
3638,,8.0,8.0,
3639,,22.0,10.0,
3640,,2566.0,2745.0,
3641,,314.0,381.0,
3642,,722.0,763.0,
3643,,23.0,19.0,
3644,,9886.0,10078.0,
3645,,582.0,613.0,
3646,,2038.0,2165.0,
3647,,28444.0,30629.0,
3648,,585.0,645.0,
3649,,11222.0,12170.0,
3650,,1039.0,792.0,
3651,,239.0,256.0,
3652,,1207.0,1239.0,
3653,,168.0,137.0,
3654,,188.0,187.0,
3655,,40.0,55.0,
3656,,18.0,16.0,
3657,,679.0,645.0,
3658,,1260.0,1361.0,
3659,,2133.0,2040.0,
3660,,2103.0,2226.0,
3661,,5.0,6.0,
3662,,747.0,753.0,
3663,,2424.0,2881.0,
3664,,6526.0,7208.0,
3665,,6360.0,7161.0,
3666,,7340.0,7875.0,
3667,,34.0,40.0,
3668,,3992.0,4354.0,
3669,,8096.0,8019.0,
3670,,1075.0,1133.0,
3671,,2089.0,2004.0,
3672,,3903.0,5145.0,
3673,,1283.0,1134.0,
3674,,3455.0,4076.0,
3675,,2460.0,2758.0,
3676,,1519.0,1524.0,
3677,,410.0,491.0,
3678,,2521.0,2383.0,
3679,,1.0,1.0,
3680,,25.0,30.0,
3681,,90.0,101.0,
3682,,3464.0,3593.0,
3683,,524.0,490.0,
3684,,398.0,401.0,
3685,,552.0,521.0,
3686,,11395.0,12253.0,
3687,,1053.0,1075.0,
3688,,856.0,957.0,
3689,,1468.0,1595.0,
3690,,2765.0,2959.0,
3691,,1381.0,1717.0,
3692,,26.0,17.0,
3693,,1264.0,1400.0,
3694,,4466.0,4883.0,
