"Feature","MnSignal","Pval","Fold"
"ERCC-00002",163821,0.876810967829652,1
"ERCC-00003",7771.16666666667,0.769396681455578,1
"ERCC-00004",40473.8333333333,0.848430734016286,1
"ERCC-00009",5549,0.88342947336166,1
"ERCC-00012",1.5,0.755642151794458,1
"ERCC-00013",8.16666666666667,0.419935223800754,1
"ERCC-00014",19.6666666666667,0.538809313238612,1
"ERCC-00017",1.66666666666667,0.233335183667626,1
"ERCC-00019",226.166666666667,0.717441456080217,1
"ERCC-00022",1733,0.854681067836279,1
"ERCC-00025",738,0.996532847278248,1
"ERCC-00028",38.5,0.897195793938554,1
"ERCC-00031",16.3333333333333,0.996575267145732,1
"ERCC-00033",12.5,0.443227934661823,1
"ERCC-00034",141,0.844053815725175,1
"ERCC-00035",839.333333333333,0.967212962683164,1
"ERCC-00039",24,0.201919608210719,1
"ERCC-00040",8.66666666666667,0.895353702502755,1
"ERCC-00041",1.16666666666667,0.609013950409485,1
"ERCC-00042",3802,0.964855297928306,1
"ERCC-00043",6802.5,0.849410679286328,1
"ERCC-00044",883.166666666667,0.965058467027239,1
"ERCC-00046",25512.5,0.921393727640798,1
"ERCC-00051",108.5,0.903399442559971,1
"ERCC-00053",189.333333333333,0.831366209746062,1
"ERCC-00054",41.3333333333333,0.949250692425346,1
"ERCC-00058",18.3333333333333,0.381218456114947,1
"ERCC-00059",80.1666666666667,0.793325448368331,1
"ERCC-00060",1810.33333333333,0.733145381354829,1
"ERCC-00062",623.333333333333,0.980741123749282,1
"ERCC-00067",16.5,0.937920683432993,1
"ERCC-00069",20.5,0.805594663867234,1
"ERCC-00071",465.166666666667,0.91072587171781,1
"ERCC-00073",6.83333333333333,0.910777278639861,1
"ERCC-00074",111720.166666667,0.940299905575736,1
"ERCC-00076",1561.33333333333,0.925093852492692,1
"ERCC-00077",20.5,0.740460558398625,1
"ERCC-00078",325.5,0.810921278405013,1
"ERCC-00079",493.5,0.708557424764371,1
"ERCC-00081",2.16666666666667,0.692600359638198,1
"ERCC-00084",293.666666666667,0.988839348968712,1
"ERCC-00085",51.8333333333333,0.994852146373686,1
"ERCC-00092",3050.33333333333,0.927187879499636,1
"ERCC-00095",1049.16666666667,0.93881664480049,1
"ERCC-00096",164167.333333333,0.848942667807197,1
"ERCC-00097",3.5,0.150596725065652,1
"ERCC-00099",166,0.923747605232487,1
"ERCC-00108",6016.83333333333,0.866630427945095,1
"ERCC-00109",2,0.632417204419183,1
"ERCC-00111",4817.66666666667,0.860871861142534,1
"ERCC-00112",1121,0.924302271900488,1
"ERCC-00113",36676.6666666667,0.944799061572197,1
"ERCC-00116",718.333333333333,0.937093988647636,1
"ERCC-00117",1.16666666666667,0.583373442048461,1
"ERCC-00120",5.5,0.547378935423274,1
"ERCC-00123",3,0.669605615464794,1
"ERCC-00126",39,0.829693752878169,1
"ERCC-00130",282236.833333333,0.855458122172742,1
"ERCC-00131",1154.16666666667,0.817358133960722,1
"ERCC-00134",2,0.234397469918552,1
"ERCC-00136",13832,0.985605295842612,1
"ERCC-00137",3,0.73309639223993,1
"ERCC-00138",1.5,0.800384528152104,1
"ERCC-00143",23,0.722795938837041,1
"ERCC-00144",147.5,0.812427712815675,1
"ERCC-00145",5509.16666666667,0.910042339143522,1
"ERCC-00147",11,0.356434345277048,1
"ERCC-00148",54.6666666666667,0.756271751251908,1
"ERCC-00150",31.5,0.988687280540393,1
"ERCC-00154",35.1666666666667,0.949518715242372,1
"ERCC-00156",1.83333333333333,0.899251572048921,1
"ERCC-00157",74,0.823681799468863,1
"ERCC-00158",8.16666666666667,0.828055961061551,1
"ERCC-00160",116.166666666667,0.931127438968357,1
"ERCC-00162",453.333333333333,0.995390504620829,1
"ERCC-00163",90,0.890774025869256,1
"ERCC-00164",4.83333333333333,0.556733081267117,1
"ERCC-00165",361,0.908679084331383,1
"ERCC-00168",6,0.621135881800256,1
"ERCC-00170",131.333333333333,0.937050713161915,1
"ERCC-00171",24339.5,0.835768666675711,1
