baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
0.0,-0.0,,,0.0,,A2M,A2M
6.768742864969472,-0.20015779365177389,0.5764090617488747,0.34724956100530047,0.72840384025976,0.8955747837231024,NAT1,NAT1
6.656204101585028,-0.0028735221129525387,0.6053906397938092,0.004746558542648157,0.9962128084426688,0.9986551024973015,AAMP,AAMP
13.402546627837587,1.0237589373651006,0.4976360510556415,-2.057244315787387,0.039662730707768865,0.2047576358269865,AARS1,AARS1
1.3746415669580825,2.256583766836161,1.2956360854441278,-1.7416802389095487,0.0815644122152792,,ABAT,ABAT
17.572700571734142,3.19458545484716,0.6874328663592901,-4.647123539155159,3.3659560288906587e-06,0.00010790137585731269,ABCA1,ABCA1
3.750615294259269,-0.45518899291837256,0.7751498715848203,0.5872270764719643,0.5570512098055729,0.8013683646875955,ABCA2,ABCA2
0.030848232035018137,-1.7420473913617454,3.337976291162651,0.5218872872086735,0.6017488102049793,,ABCA3,ABCA3
0.21338847649999326,-0.2453552054803231,2.3647514228495434,0.10375517828620998,0.9173636369638738,,ABCB7,ABCB7
21.825616923438652,0.495597801641435,0.371901187258865,-1.3326061293170057,0.1826610926817794,0.48080873870911833,ABCF1,ABCF1
24.294507299005183,0.6896971532339041,0.3833949290748857,-1.798920906173985,0.07203119303609433,0.29293425087816893,ABL1,ABL1
37.41353428017059,0.09416574358984472,0.2623195363167397,-0.35897342955098693,0.7196149664587459,0.8907171402569519,ABL2,ABL2
43.48015584451567,0.43258509249720645,0.2793804897095174,-1.5483725901797285,0.12153261654939548,0.3858490186390917,ABR,ABR
5.199746355773687,-0.06267826115249632,0.6562625910162403,0.09550789883579582,0.9239114165786181,0.9695865601682568,ACAA1,ACAA1
53.03738171436365,0.8075708994422995,0.2571734569815781,-3.140179818402284,0.0016884416145567353,0.022356322247592358,ACACA,ACACA
1.3657477550442054,0.1587124424546179,1.2837267767466758,-0.12363412941875358,0.9016049684213266,,ACACB,ACACB
4.808038234165178,0.046350915016988604,0.7244586551558935,-0.06398006937609783,0.9489860966219499,0.9803027051062857,ACADM,ACADM
0.22930117057445562,-0.1079232355315602,2.579361920306097,0.04184105948139018,0.966625402924167,,ACADS,ACADS
7.012240538862358,1.230742780412214,0.7064873490869978,-1.7420591918634039,0.08149808729673412,0.3135577527772307,ACADSB,ACADSB
2.976414929493876,-0.18830695603074812,0.8875872279952386,0.21215600009935956,0.8319853321620633,,ACADVL,ACADVL
3.7488895761763628,1.2613154966732176,0.955116468984173,-1.3205881561383888,0.1866387241144273,0.48577846262391355,ACAT1,ACAT1
10.48696322149296,0.32976122501183197,0.5011315867456687,-0.6580332067138095,0.5105167936180084,0.7693703791144634,ACAT2,ACAT2
0.20080496947310705,-0.6273941841686448,2.720388079210078,0.23062672159290667,0.8176048063378564,,ASIC1,ASIC1
26.671926969774198,1.0620409291711357,0.3753262156508478,-2.8296476102247903,0.004659929846728705,0.048586824195611104,ACLY,ACLY
1.3915613575360644,-0.2059596161249536,1.2778873445768386,0.16117196637013048,0.8719579600318351,,ACO1,ACO1
7.387199049998795,0.6039871572510654,0.6294768761480151,-0.9595065047457662,0.3373036443425124,0.6434706460993257,ACO2,ACO2
11.327151985148571,0.20461599137165773,0.4823536166256316,-0.42420329053003875,0.671417561266459,0.8685319800862313,ACOX1,ACOX1
54.165731960893446,0.41120786776124835,0.23133089520116232,-1.777574359030891,0.07547378813904851,0.2993995262950832,ACP1,ACP1
3.2627286920962266,0.7568782641615208,0.9066606560970046,-0.8347977372479496,0.4038316001044332,0.6968919269728995,ACP2,ACP2
0.0,-0.0,,,0.0,,ACP5,ACP5
12.649089372756107,2.349070838327198,0.6491063039317767,-3.6189308655583377,0.0002958226474579521,0.005335589345266663,ACP3,ACP3
0.0,-0.0,,,0.0,,ACRV1,ACRV1
0.064369173335902,-1.2880797079722552,3.327651855097824,0.38708367463350196,0.6986942631429912,,ACTA1,ACTA1
243.59684684141286,0.21765360008328646,0.15969618918237682,-1.3629229426052296,0.17290679727098582,0.46606431161468553,ACTB,ACTB
586.5944153133593,0.4247550681824881,0.1816908751566924,-2.3377897641594503,0.019398156862945992,0.12569116697283664,ACTG1,ACTG1
27.698491980859146,0.6068356176826868,0.31667334693844335,-1.9162825780871502,0.05532913721271861,0.2506270643308386,ACTN4,ACTN4
8.646503924230764,-0.12612125986945782,0.5098162139663003,0.2473857370840596,0.8046097113695013,0.9252225422785476,ACTL6A,ACTL6A
7.476473373092373,-0.6298421342219812,0.5558911922515641,1.1330313251967323,0.2572010987444452,0.5626387842715306,ACTN1,ACTN1
0.971937794599192,0.14497108355981075,1.4776392256854927,-0.09810993173422093,0.9218450011930182,,ACVR1,ACVR1
15.755860991079683,0.3458564418083683,0.43900103060912865,-0.7878260361450197,0.4307984695099672,0.7133239267505047,ACVR1B,ACVR1B
5.0432151109827315,-0.17172569226921677,0.6868851222404471,0.2500064227757483,0.8025823816729338,0.9236010943591743,ACVR2A,ACVR2A
6.0421799397230656,0.1128202011931311,0.6393845282280535,-0.1764512530601785,0.8599394421458552,0.9439795489557165,ACVR2B,ACVR2B
1.7308436708072776,1.481581146133494,1.212428374971015,-1.2219947806557345,0.22170960074906976,,ACVRL1,ACVRL1
0.889135996530401,-0.007377673530062893,1.4409419670080745,0.0051200351568506655,0.9959148208462539,,ACY1,ACY1
5.245823720595789,0.6014215988385008,0.6906658551967301,-0.8707851912951323,0.38387145248301346,0.6824150388426258,ACYP1,ACYP1
