,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id
TSPAN6,0.006578199543252406,-1.920313614601657,7.372702326267108,-0.26046265393898466,0.7945069192127366,,TSPAN6
DPM1,2199.2424235586363,-2.045838806751915,0.40539373256228617,-5.046547695301591,4.4986462929122993e-07,1.5090225754505755e-06,DPM1
SCYL3,609.7303546978766,-1.6096987796959097,0.3803733001320954,-4.231892141580117,2.317335371134487e-05,5.131895223230389e-05,SCYL3
C1orf112,1291.193240651277,-2.484324632771972,0.43033531441094264,-5.772997357125103,7.787366366767329e-09,4.917560583795321e-08,C1orf112
FGR,3105.5060926168985,-0.6427520864662896,0.44122127270369793,-1.4567567935418417,0.14518352639842935,0.18532367606291944,FGR
CFH,11.29123062008396,-3.9532919804238675,0.7942471676231466,-4.977407715855551,6.444148877975205e-07,2.0659989556002816e-06,CFH
FUCA2,3672.014748830664,-2.1064408588896817,0.3824420529428776,-5.507869343030392,3.6320280995654884e-08,1.7776389903272917e-07,FUCA2
GCLC,445.94852106345485,-2.159450569542951,0.38983956223047367,-5.539331506498771,3.036284124118797e-08,1.5337592997434625e-07,GCLC
NFYA,3691.3368505895387,-2.236144335854104,0.4234885254026193,-5.28029498255745,1.2897606975230112e-07,5.16581953986323e-07,NFYA
STPG1,136.896665735748,-2.1751141786236388,0.4381432249257088,-4.964390762843473,6.891706209943885e-07,2.190240877680796e-06,STPG1
NIPAL3,1618.1001270530567,-1.777662916078606,0.3998184010494808,-4.446175842363507,8.741240556407721e-06,2.1055528544855707e-05,NIPAL3
LAS1L,4718.3068020188875,-2.763355296791957,0.426991033374201,-6.471693972014261,9.691024644915066e-11,1.349967109803303e-09,LAS1L
ENPP4,0.017276399737425095,-1.920313614799249,7.3727023262670865,-0.26046265396578594,0.7945069191920655,,ENPP4
SEMA3F,71.20578413818416,-1.0388464097312722,0.40689968637973645,-2.5530774402263257,0.010677575302306402,0.01636287817722773,SEMA3F
ANKIB1,2040.6169052141581,-2.0938727226720926,0.3988944134596873,-5.249190392293377,1.5276912134233297e-07,5.971484200358068e-07,ANKIB1
CYP51A1,6100.366650498587,-2.950481569213908,0.5261930473772498,-5.607222641804661,2.0559911373746758e-08,1.1106827343995211e-07,CYP51A1
KRIT1,2082.956044318025,-1.9684651866142084,0.399087473972476,-4.932415360021969,8.121897702307871e-07,2.5237121059551493e-06,KRIT1
RAD52,399.417600964332,-2.30520014449783,0.4135818824611438,-5.573745471586039,2.493199278726976e-08,1.3024789247219114e-07,RAD52
MYH16,0.7413300964703357,-1.7981216187117766,1.497553618058476,-1.200706002796064,0.2298652647859416,0.2803568120909221,MYH16
BAD,458.2366147558312,-1.5278877566767122,0.3806324610289135,-4.014076341640896,5.967903022402798e-05,0.00012348901804184713,BAD
LAP3,5071.073540082875,-2.3460061660771605,0.3935829633489243,-5.96063952086602,2.512526755486168e-09,1.9486690068712485e-08,LAP3
HS3ST1,0.036072436598398726,-1.9660629800793576,7.372697415647592,-0.26666806858323583,0.7897247414332186,,HS3ST1
AOC1,220.5072569281303,-0.14472352724573048,0.7264755537282088,-0.19921321027668726,0.8420959662208956,0.8592454490400036,AOC1
WNT16,0.6918131753874589,-1.8098806408948478,1.415079103082411,-1.2789960907149687,0.20089843253075979,0.24885242550847525,WNT16
HECW1,22.593146106057358,-4.261552575660498,1.0442311333726693,-4.081043400704295,4.483398159782015e-05,9.46618363066449e-05,HECW1
MAD1L1,1565.891756935548,-1.6263761901085891,0.38251162651161724,-4.251834656479898,2.120263789700111e-05,4.731302700194372e-05,MAD1L1
LASP1,10195.45895761722,-1.6285391251755603,0.3630661374147236,-4.485516431721945,7.273754034820767e-06,1.7851098783398236e-05,LASP1
SNX11,1556.412938033404,-1.4300924161764117,0.3923278084953236,-3.645146699290009,0.0002672393161993776,0.0005032162298155726,SNX11
TMEM176A,2.925002230582625,-3.96346608986774,1.2122919266706302,-3.2693990636007766,0.0010777618195728807,0.0018717451812012664,TMEM176A
